# Starting date:             2014-12-08 00:27:17
# Cluster job name:          fribourg.20t600m1_1_of_5
# Cluster job ID:            1614231
# Cluster node:              hnode07
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.1_of_5.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
592	N	N	3.592	3.426	3.249	0.177	1.0	0.1	s20_t1.0_a0.1_001.gff
1006	N	N	2.853	4.485	4.279	0.206	1.0	0.1	s20_t1.0_a0.1_002.gff
NA	Y	N	600.706	601.390	600.383	1.007	1.0	0.1	s20_t1.0_a0.1_003.gff
7772	N	N	10.825	14.039	13.722	0.317	1.0	0.1	s20_t1.0_a0.1_004.gff
5300	N	N	6.461	10.244	9.935	0.309	1.0	0.1	s20_t1.0_a0.1_005.gff
655	N	N	2.701	3.486	3.312	0.174	1.0	0.1	s20_t1.0_a0.1_006.gff
285	N	N	1.563	2.950	2.819	0.131	1.0	0.1	s20_t1.0_a0.1_007.gff
54	N	N	4.494	2.450	2.307	0.143	1.0	0.1	s20_t1.0_a0.1_008.gff
54	N	N	4.199	2.450	2.288	0.162	1.0	0.1	s20_t1.0_a0.1_009.gff
86	N	N	5.933	2.580	2.419	0.161	1.0	0.1	s20_t1.0_a0.1_010.gff
472	N	N	2.131	3.339	3.160	0.179	1.0	0.1	s20_t1.0_a0.1_011.gff
95	N	N	1.660	2.541	2.420	0.121	1.0	0.1	s20_t1.0_a0.1_012.gff
48	N	N	2.804	2.389	2.274	0.115	1.0	0.1	s20_t1.0_a0.1_013.gff
618	N	N	2.829	3.389	3.221	0.168	1.0	0.1	s20_t1.0_a0.1_014.gff
120	N	N	2.146	2.575	2.422	0.153	1.0	0.1	s20_t1.0_a0.1_015.gff
9592	N	N	14.361	17.732	17.398	0.334	1.0	0.1	s20_t1.0_a0.1_016.gff
71	N	N	2.792	2.465	2.333	0.132	1.0	0.1	s20_t1.0_a0.1_017.gff
12711	N	N	21.049	27.080	26.713	0.367	1.0	0.1	s20_t1.0_a0.1_018.gff
2231	N	N	3.716	6.162	5.906	0.256	1.0	0.1	s20_t1.0_a0.1_019.gff
6	N	N	1.355	2.238	2.099	0.139	1.0	0.1	s20_t1.0_a0.1_020.gff
1259	N	N	3.393	4.964	4.737	0.227	1.0	0.1	s20_t1.0_a0.1_021.gff
2559	N	N	4.039	6.765	6.519	0.246	1.0	0.1	s20_t1.0_a0.1_022.gff
11367	N	N	17.367	21.309	20.942	0.367	1.0	0.1	s20_t1.0_a0.1_023.gff
82	N	N	2.001	2.512	2.376	0.136	1.0	0.1	s20_t1.0_a0.1_024.gff
3859	N	N	4.822	8.040	7.761	0.279	1.0	0.1	s20_t1.0_a0.1_025.gff
326	N	N	2.424	3.029	2.870	0.159	1.0	0.1	s20_t1.0_a0.1_026.gff
223	N	N	1.855	2.884	2.719	0.165	1.0	0.1	s20_t1.0_a0.1_027.gff
92	N	N	4.264	2.496	2.348	0.148	1.0	0.1	s20_t1.0_a0.1_028.gff
111	N	N	5.024	2.649	2.510	0.139	1.0	0.1	s20_t1.0_a0.1_029.gff
4426	N	N	5.714	8.799	8.513	0.286	1.0	0.1	s20_t1.0_a0.1_030.gff
7468	N	N	10.676	14.045	13.751	0.294	1.0	0.1	s20_t1.0_a0.1_031.gff
62	N	N	5.955	2.514	2.360	0.154	1.0	0.1	s20_t1.0_a0.1_032.gff
128	N	N	7.966	2.712	2.560	0.152	1.0	0.1	s20_t1.0_a0.1_033.gff
584	N	N	2.834	3.379	3.211	0.168	1.0	0.1	s20_t1.0_a0.1_034.gff
627	N	N	1.953	3.462	3.284	0.178	1.0	0.1	s20_t1.0_a0.1_035.gff
106	N	N	2.484	2.665	2.540	0.125	1.0	0.1	s20_t1.0_a0.1_036.gff
4893	N	N	6.960	10.154	9.893	0.261	1.0	0.1	s20_t1.0_a0.1_037.gff
670	N	N	2.018	3.614	3.439	0.175	1.0	0.1	s20_t1.0_a0.1_038.gff
1155	N	N	2.634	4.906	4.691	0.215	1.0	0.1	s20_t1.0_a0.1_039.gff
132	N	N	1.531	2.675	2.543	0.132	1.0	0.1	s20_t1.0_a0.1_040.gff
1234	N	N	2.477	5.048	4.829	0.219	1.0	0.1	s20_t1.0_a0.1_041.gff
394	N	N	1.882	3.100	2.959	0.141	1.0	0.1	s20_t1.0_a0.1_042.gff
8193	N	N	10.747	14.646	14.355	0.291	1.0	0.1	s20_t1.0_a0.1_043.gff
1153	N	N	2.561	4.763	4.574	0.189	1.0	0.1	s20_t1.0_a0.1_044.gff
21244	N	N	47.567	54.557	54.103	0.454	1.0	0.1	s20_t1.0_a0.1_045.gff
18852	N	N	39.247	45.159	44.713	0.446	1.0	0.1	s20_t1.0_a0.1_046.gff
3948	N	N	5.326	8.541	8.271	0.270	1.0	0.1	s20_t1.0_a0.1_047.gff
643	N	N	2.063	3.465	3.276	0.189	1.0	0.1	s20_t1.0_a0.1_048.gff
5526	N	N	6.940	10.194	9.912	0.282	1.0	0.1	s20_t1.0_a0.1_049.gff
260	N	N	1.732	2.923	2.778	0.145	1.0	0.1	s20_t1.0_a0.1_050.gff
5553	N	N	6.792	10.033	9.716	0.317	1.0	0.1	s20_t1.0_a0.1_051.gff
61	N	N	1.380	2.397	2.261	0.136	1.0	0.1	s20_t1.0_a0.1_052.gff
816	N	N	2.033	3.624	3.441	0.183	1.0	0.1	s20_t1.0_a0.1_053.gff
17	N	N	1.315	2.279	2.154	0.125	1.0	0.1	s20_t1.0_a0.1_054.gff
25	N	N	1.454	2.225	2.106	0.119	1.0	0.1	s20_t1.0_a0.1_055.gff
257	N	N	1.591	2.823	2.668	0.155	1.0	0.1	s20_t1.0_a0.1_056.gff
1331	N	N	2.449	5.241	5.012	0.229	1.0	0.1	s20_t1.0_a0.1_057.gff
260	N	N	1.623	2.867	2.722	0.145	1.0	0.1	s20_t1.0_a0.1_058.gff
2359	N	N	3.748	6.411	6.149	0.262	1.0	0.1	s20_t1.0_a0.1_059.gff
1556	N	N	4.034	5.246	5.006	0.240	1.0	0.1	s20_t1.0_a0.1_060.gff
5867	N	N	7.137	11.361	11.051	0.310	1.0	0.1	s20_t1.0_a0.1_061.gff
85	N	N	1.447	2.449	2.336	0.113	1.0	0.1	s20_t1.0_a0.1_062.gff
254	N	N	1.707	2.890	2.738	0.152	1.0	0.1	s20_t1.0_a0.1_063.gff
8613	N	N	12.208	17.016	16.695	0.321	1.0	0.1	s20_t1.0_a0.1_064.gff
341	N	N	1.680	2.966	2.833	0.133	1.0	0.1	s20_t1.0_a0.1_065.gff
1727	N	N	3.779	5.606	5.387	0.219	1.0	0.1	s20_t1.0_a0.1_066.gff
1088	N	N	2.169	3.931	3.761	0.170	1.0	0.1	s20_t1.0_a0.1_067.gff
615	N	N	1.948	3.510	3.334	0.176	1.0	0.1	s20_t1.0_a0.1_068.gff
398	N	N	1.728	3.075	2.932	0.143	1.0	0.1	s20_t1.0_a0.1_069.gff
56	N	N	1.496	2.433	2.298	0.135	1.0	0.1	s20_t1.0_a0.1_070.gff
1239	N	N	2.495	5.124	4.897	0.227	1.0	0.1	s20_t1.0_a0.1_071.gff
291	N	N	1.735	2.962	2.796	0.166	1.0	0.1	s20_t1.0_a0.1_072.gff
1201	N	N	2.476	4.247	4.028	0.219	1.0	0.1	s20_t1.0_a0.1_073.gff
3485	N	N	5.740	8.713	8.439	0.274	1.0	0.1	s20_t1.0_a0.1_074.gff
2049	N	N	3.226	6.092	5.843	0.249	1.0	0.1	s20_t1.0_a0.1_075.gff
2915	N	N	4.583	6.759	6.499	0.260	1.0	0.1	s20_t1.0_a0.1_076.gff
1038	N	N	2.566	4.541	4.332	0.209	1.0	0.1	s20_t1.0_a0.1_077.gff
1927	N	N	3.590	5.793	5.537	0.256	1.0	0.1	s20_t1.0_a0.1_078.gff
61	N	N	1.604	2.488	2.342	0.146	1.0	0.1	s20_t1.0_a0.1_079.gff
24	N	N	4.107	2.353	2.198	0.155	1.0	0.1	s20_t1.0_a0.1_080.gff
14198	N	N	25.813	32.590	32.191	0.399	1.0	0.1	s20_t1.0_a0.1_081.gff
2837	N	N	4.710	7.456	7.196	0.260	1.0	0.1	s20_t1.0_a0.1_082.gff
175	N	N	2.647	2.811	2.651	0.160	1.0	0.1	s20_t1.0_a0.1_083.gff
757	N	N	2.063	3.655	3.467	0.188	1.0	0.1	s20_t1.0_a0.1_084.gff
1147	N	N	2.523	4.813	4.588	0.225	1.0	0.1	s20_t1.0_a0.1_085.gff
4013	N	N	6.352	9.055	8.730	0.325	1.0	0.1	s20_t1.0_a0.1_086.gff
42	N	N	1.497	2.360	2.220	0.140	1.0	0.1	s20_t1.0_a0.1_087.gff
