# Starting date:             2014-11-26 15:31:17
# Cluster job ID:            1186658
# Cluster node:              hnode16
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
1180	480	N	N	2.403	4.813	4.591	0.222	1.0	0.1	s15_t1.0_a0.1_001.gff
643	321	N	N	1.944	3.655	3.482	0.173	1.0	0.1	s15_t1.0_a0.1_002.gff
32	1	N	N	1.336	2.480	2.348	0.132	1.0	0.1	s15_t1.0_a0.1_003.gff
1401	681	N	N	2.687	5.354	5.119	0.235	1.0	0.1	s15_t1.0_a0.1_004.gff
3029	1435	N	N	4.103	7.281	6.983	0.298	1.0	0.1	s15_t1.0_a0.1_005.gff
76	34	N	N	1.373	2.543	2.408	0.135	1.0	0.1	s15_t1.0_a0.1_006.gff
756	647	N	N	2.007	3.807	3.591	0.216	1.0	0.1	s15_t1.0_a0.1_007.gff
101	47	N	N	1.421	2.615	2.466	0.149	1.0	0.1	s15_t1.0_a0.1_008.gff
412	126	N	N	1.746	3.220	3.063	0.157	1.0	0.1	s15_t1.0_a0.1_009.gff
289	151	N	N	1.651	3.055	2.905	0.150	1.0	0.1	s15_t1.0_a0.1_010.gff
59	4	N	N	1.379	2.537	2.408	0.129	1.0	0.1	s15_t1.0_a0.1_011.gff
131	0	N	N	1.498	2.750	2.591	0.159	1.0	0.1	s15_t1.0_a0.1_012.gff
20	4	N	N	1.367	2.454	2.302	0.152	1.0	0.1	s15_t1.0_a0.1_013.gff
438	128	N	N	1.849	3.378	3.168	0.210	1.0	0.1	s15_t1.0_a0.1_014.gff
117	50	N	N	1.531	2.756	2.610	0.146	1.0	0.1	s15_t1.0_a0.1_015.gff
6305	4766	N	N	8.452	12.160	11.854	0.306	1.0	0.1	s15_t1.0_a0.1_016.gff
241	150	N	N	1.609	2.970	2.803	0.167	1.0	0.1	s15_t1.0_a0.1_017.gff
32	0	N	N	1.342	2.469	2.331	0.138	1.0	0.1	s15_t1.0_a0.1_018.gff
35	15	N	N	1.341	2.435	2.284	0.151	1.0	0.1	s15_t1.0_a0.1_019.gff
313	73	N	N	1.706	3.159	2.993	0.166	1.0	0.1	s15_t1.0_a0.1_020.gff
2461	1415	N	N	3.606	6.968	6.673	0.295	1.0	0.1	s15_t1.0_a0.1_021.gff
133	45	N	N	1.490	2.715	2.568	0.147	1.0	0.1	s15_t1.0_a0.1_022.gff
35	13	N	N	1.337	2.435	2.294	0.141	1.0	0.1	s15_t1.0_a0.1_023.gff
490	412	N	N	1.871	3.525	3.364	0.161	1.0	0.1	s15_t1.0_a0.1_024.gff
58	0	N	N	1.397	2.548	2.403	0.145	1.0	0.1	s15_t1.0_a0.1_025.gff
34	1	N	N	1.355	2.453	2.311	0.142	1.0	0.1	s15_t1.0_a0.1_026.gff
170	60	N	N	1.557	2.875	2.720	0.155	1.0	0.1	s15_t1.0_a0.1_027.gff
229	67	N	N	1.645	3.035	2.881	0.154	1.0	0.1	s15_t1.0_a0.1_028.gff
1008	859	N	N	2.183	4.024	3.832	0.192	1.0	0.1	s15_t1.0_a0.1_029.gff
6463	2983	N	N	9.033	13.713	13.387	0.326	1.0	0.1	s15_t1.0_a0.1_030.gff
261	41	N	N	1.670	3.063	2.901	0.162	1.0	0.1	s15_t1.0_a0.1_031.gff
75	17	N	N	1.524	2.631	2.490	0.141	1.0	0.1	s15_t1.0_a0.1_032.gff
272	112	N	N	1.637	3.016	2.849	0.167	1.0	0.1	s15_t1.0_a0.1_033.gff
975	471	N	N	2.167	4.000	3.809	0.191	1.0	0.1	s15_t1.0_a0.1_034.gff
2045	941	N	N	3.119	6.230	5.952	0.278	1.0	0.1	s15_t1.0_a0.1_035.gff
3558	1396	N	N	4.569	8.940	8.630	0.310	1.0	0.1	s15_t1.0_a0.1_036.gff
82	53	N	N	1.411	2.584	2.427	0.157	1.0	0.1	s15_t1.0_a0.1_037.gff
950	429	N	N	2.168	4.058	3.895	0.163	1.0	0.1	s15_t1.0_a0.1_038.gff
30	5	N	N	1.363	2.422	2.270	0.152	1.0	0.1	s15_t1.0_a0.1_039.gff
61	43	N	N	1.384	2.534	2.384	0.150	1.0	0.1	s15_t1.0_a0.1_040.gff
65	3	N	N	1.403	2.565	2.423	0.142	1.0	0.1	s15_t1.0_a0.1_041.gff
97	29	N	N	1.473	2.681	2.553	0.128	1.0	0.1	s15_t1.0_a0.1_042.gff
190	5	N	N	1.607	2.946	2.797	0.149	1.0	0.1	s15_t1.0_a0.1_043.gff
4155	1965	N	N	5.247	9.591	9.302	0.289	1.0	0.1	s15_t1.0_a0.1_044.gff
2563	2214	N	N	3.617	6.710	6.428	0.282	1.0	0.1	s15_t1.0_a0.1_045.gff
1170	659	N	N	2.275	4.154	3.932	0.222	1.0	0.1	s15_t1.0_a0.1_046.gff
305	72	N	N	1.681	3.138	3.002	0.136	1.0	0.1	s15_t1.0_a0.1_047.gff
83	5	N	N	1.431	2.603	2.453	0.150	1.0	0.1	s15_t1.0_a0.1_048.gff
633	389	N	N	1.957	3.669	3.475	0.194	1.0	0.1	s15_t1.0_a0.1_049.gff
359	305	N	N	1.731	3.200	3.039	0.161	1.0	0.1	s15_t1.0_a0.1_050.gff
16	0	N	N	1.313	2.409	2.287	0.122	1.0	0.1	s15_t1.0_a0.1_051.gff
73	4	N	N	1.399	2.548	2.395	0.153	1.0	0.1	s15_t1.0_a0.1_052.gff
266	153	N	N	1.676	3.070	2.916	0.154	1.0	0.1	s15_t1.0_a0.1_053.gff
26	1	N	N	1.325	2.419	2.282	0.137	1.0	0.1	s15_t1.0_a0.1_054.gff
261	59	N	N	1.635	3.015	2.866	0.149	1.0	0.1	s15_t1.0_a0.1_055.gff
430	189	N	N	1.797	3.302	3.127	0.175	1.0	0.1	s15_t1.0_a0.1_056.gff
655	345	N	N	1.977	3.674	3.500	0.174	1.0	0.1	s15_t1.0_a0.1_057.gff
5825	2727	N	N	7.515	11.394	11.092	0.302	1.0	0.1	s15_t1.0_a0.1_058.gff
165	76	N	N	1.653	2.847	2.725	0.122	1.0	0.1	s15_t1.0_a0.1_059.gff
90	28	N	N	1.430	2.559	2.418	0.141	1.0	0.1	s15_t1.0_a0.1_060.gff
118	8	N	N	1.566	2.701	2.564	0.137	1.0	0.1	s15_t1.0_a0.1_061.gff
4736	2952	N	N	6.068	10.520	10.182	0.338	1.0	0.1	s15_t1.0_a0.1_062.gff
284	147	N	N	1.680	3.103	2.933	0.170	1.0	0.1	s15_t1.0_a0.1_063.gff
613	295	N	N	1.906	3.502	3.356	0.146	1.0	0.1	s15_t1.0_a0.1_064.gff
1832	747	N	N	2.899	5.919	5.673	0.246	1.0	0.1	s15_t1.0_a0.1_065.gff
4	0	N	N	1.419	2.312	2.183	0.129	1.0	0.1	s15_t1.0_a0.1_066.gff
482	246	N	N	1.941	3.317	3.176	0.141	1.0	0.1	s15_t1.0_a0.1_067.gff
87	52	N	N	1.431	2.614	2.465	0.149	1.0	0.1	s15_t1.0_a0.1_068.gff
951	367	N	N	2.318	4.646	4.405	0.241	1.0	0.1	s15_t1.0_a0.1_069.gff
47	17	N	N	1.382	2.455	2.295	0.160	1.0	0.1	s15_t1.0_a0.1_070.gff
28	14	N	N	1.345	2.432	2.292	0.140	1.0	0.1	s15_t1.0_a0.1_071.gff
66	1	N	N	1.420	2.578	2.436	0.142	1.0	0.1	s15_t1.0_a0.1_072.gff
3783	1904	N	N	5.020	8.624	8.358	0.266	1.0	0.1	s15_t1.0_a0.1_073.gff
166	85	N	N	1.527	2.800	2.637	0.163	1.0	0.1	s15_t1.0_a0.1_074.gff
91	32	N	N	1.462	2.670	2.532	0.138	1.0	0.1	s15_t1.0_a0.1_075.gff
7147	4137	N	N	9.977	14.162	13.853	0.309	1.0	0.1	s15_t1.0_a0.1_076.gff
255	164	N	N	1.671	3.087	2.930	0.157	1.0	0.1	s15_t1.0_a0.1_077.gff
4044	1948	N	N	5.027	8.375	8.119	0.256	1.0	0.1	s15_t1.0_a0.1_078.gff
44	15	N	N	1.402	2.514	2.350	0.164	1.0	0.1	s15_t1.0_a0.1_079.gff
638	312	N	N	1.952	3.639	3.448	0.191	1.0	0.1	s15_t1.0_a0.1_080.gff
326	213	N	N	1.697	3.186	3.015	0.171	1.0	0.1	s15_t1.0_a0.1_081.gff
1900	713	N	N	3.142	6.132	5.868	0.264	1.0	0.1	s15_t1.0_a0.1_082.gff
317	135	N	N	1.668	3.087	2.945	0.142	1.0	0.1	s15_t1.0_a0.1_083.gff
274	124	N	N	1.603	2.958	2.799	0.159	1.0	0.1	s15_t1.0_a0.1_084.gff
5223	3831	N	N	7.082	12.438	12.143	0.295	1.0	0.1	s15_t1.0_a0.1_085.gff
58	22	N	N	1.409	2.509	2.355	0.154	1.0	0.1	s15_t1.0_a0.1_086.gff
63	21	N	N	1.462	2.479	2.354	0.125	1.0	0.1	s15_t1.0_a0.1_087.gff
223	101	N	N	1.614	2.979	2.824	0.155	1.0	0.1	s15_t1.0_a0.1_088.gff
2084	1039	N	N	3.295	6.352	6.074	0.278	1.0	0.1	s15_t1.0_a0.1_089.gff
136	45	N	N	1.537	2.654	2.517	0.137	1.0	0.1	s15_t1.0_a0.1_090.gff
1473	942	N	N	2.758	5.556	5.339	0.217	1.0	0.1	s15_t1.0_a0.1_091.gff
332	165	N	N	1.697	3.096	2.946	0.150	1.0	0.1	s15_t1.0_a0.1_092.gff
831	719	N	N	2.157	3.832	3.664	0.168	1.0	0.1	s15_t1.0_a0.1_093.gff
9145	7293	N	N	13.805	18.550	18.208	0.342	1.0	0.1	s15_t1.0_a0.1_094.gff
1069	497	N	N	2.333	4.110	3.908	0.202	1.0	0.1	s15_t1.0_a0.1_095.gff
78	3	N	N	1.535	2.523	2.408	0.115	1.0	0.1	s15_t1.0_a0.1_096.gff
6	2	N	N	1.371	2.323	2.190	0.133	1.0	0.1	s15_t1.0_a0.1_097.gff
599	324	N	N	1.990	3.585	3.419	0.166	1.0	0.1	s15_t1.0_a0.1_098.gff
60	1	N	N	1.409	2.492	2.367	0.125	1.0	0.1	s15_t1.0_a0.1_099.gff
100	49	N	N	1.437	2.585	2.468	0.117	1.0	0.1	s15_t1.0_a0.1_100.gff
116	23	N	N	1.621	2.626	2.474	0.152	1.0	0.2	s15_t1.0_a0.2_001.gff
490	190	N	N	1.820	3.401	3.245	0.156	1.0	0.2	s15_t1.0_a0.2_002.gff
17	9	N	N	1.340	2.426	2.306	0.120	1.0	0.2	s15_t1.0_a0.2_003.gff
531	254	N	N	1.878	3.579	3.382	0.197	1.0	0.2	s15_t1.0_a0.2_004.gff
613	534	N	N	1.963	3.653	3.489	0.164	1.0	0.2	s15_t1.0_a0.2_005.gff
68	33	N	N	1.398	2.508	2.377	0.131	1.0	0.2	s15_t1.0_a0.2_006.gff
50	1	N	N	1.365	2.495	2.371	0.124	1.0	0.2	s15_t1.0_a0.2_007.gff
334	251	N	N	1.849	3.096	2.946	0.150	1.0	0.2	s15_t1.0_a0.2_008.gff
97	23	N	N	1.438	2.594	2.457	0.137	1.0	0.2	s15_t1.0_a0.2_009.gff
55	26	N	N	1.401	2.455	2.333	0.122	1.0	0.2	s15_t1.0_a0.2_010.gff
170	44	N	N	1.514	2.788	2.645	0.143	1.0	0.2	s15_t1.0_a0.2_011.gff
9837	5010	N	N	15.891	20.306	19.978	0.328	1.0	0.2	s15_t1.0_a0.2_012.gff
21	9	N	N	1.337	2.370	2.225	0.145	1.0	0.2	s15_t1.0_a0.2_013.gff
38	11	N	N	1.401	2.385	2.257	0.128	1.0	0.2	s15_t1.0_a0.2_014.gff
832	726	N	N	2.242	3.875	3.701	0.174	1.0	0.2	s15_t1.0_a0.2_015.gff
249	159	N	N	1.727	2.873	2.713	0.160	1.0	0.2	s15_t1.0_a0.2_016.gff
291	152	N	N	1.778	3.007	2.869	0.138	1.0	0.2	s15_t1.0_a0.2_017.gff
4598	1958	N	N	6.103	9.706	9.428	0.278	1.0	0.2	s15_t1.0_a0.2_018.gff
94	31	N	N	1.441	2.629	2.483	0.146	1.0	0.2	s15_t1.0_a0.2_019.gff
40	24	N	N	1.375	2.492	2.343	0.149	1.0	0.2	s15_t1.0_a0.2_020.gff
456	248	N	N	1.816	3.396	3.227	0.169	1.0	0.2	s15_t1.0_a0.2_021.gff
962	439	N	N	2.420	4.946	4.726	0.220	1.0	0.2	s15_t1.0_a0.2_022.gff
747	399	N	N	2.042	3.845	3.633	0.212	1.0	0.2	s15_t1.0_a0.2_023.gff
2077	1652	N	N	3.196	6.306	6.010	0.296	1.0	0.2	s15_t1.0_a0.2_024.gff
66	29	N	N	1.395	2.546	2.408	0.138	1.0	0.2	s15_t1.0_a0.2_025.gff
267	216	N	N	1.639	3.023	2.876	0.147	1.0	0.2	s15_t1.0_a0.2_026.gff
431	267	N	N	1.797	3.321	3.139	0.182	1.0	0.2	s15_t1.0_a0.2_027.gff
161	43	N	N	1.528	2.816	2.649	0.167	1.0	0.2	s15_t1.0_a0.2_028.gff
32	11	N	N	1.319	2.399	2.263	0.136	1.0	0.2	s15_t1.0_a0.2_029.gff
8	1	N	N	1.288	2.312	2.184	0.128	1.0	0.2	s15_t1.0_a0.2_030.gff
1367	830	N	N	2.572	5.288	5.064	0.224	1.0	0.2	s15_t1.0_a0.2_031.gff
330	266	N	N	1.689	3.114	2.966	0.148	1.0	0.2	s15_t1.0_a0.2_032.gff
325	141	N	N	1.661	3.055	2.911	0.144	1.0	0.2	s15_t1.0_a0.2_033.gff
493	187	N	N	1.812	3.259	3.096	0.163	1.0	0.2	s15_t1.0_a0.2_034.gff
6034	5604	N	N	8.155	12.046	11.731	0.315	1.0	0.2	s15_t1.0_a0.2_035.gff
63	29	N	N	1.360	2.474	2.344	0.130	1.0	0.2	s15_t1.0_a0.2_036.gff
150	97	N	N	1.479	2.691	2.533	0.158	1.0	0.2	s15_t1.0_a0.2_037.gff
466	263	N	N	1.776	3.235	3.080	0.155	1.0	0.2	s15_t1.0_a0.2_038.gff
148	117	N	N	1.483	2.721	2.587	0.134	1.0	0.2	s15_t1.0_a0.2_039.gff
1109	459	N	N	2.449	4.932	4.714	0.218	1.0	0.2	s15_t1.0_a0.2_040.gff
397	174	N	N	1.722	3.158	3.001	0.157	1.0	0.2	s15_t1.0_a0.2_041.gff
20	5	N	N	1.304	2.378	2.253	0.125	1.0	0.2	s15_t1.0_a0.2_042.gff
163	0	N	N	1.524	2.786	2.652	0.134	1.0	0.2	s15_t1.0_a0.2_043.gff
668	342	N	N	1.917	3.570	3.393	0.177	1.0	0.2	s15_t1.0_a0.2_044.gff
551	240	N	N	1.859	3.465	3.298	0.167	1.0	0.2	s15_t1.0_a0.2_045.gff
1382	1034	N	N	2.597	5.362	5.128	0.234	1.0	0.2	s15_t1.0_a0.2_046.gff
8024	6932	N	N	12.132	15.988	15.683	0.305	1.0	0.2	s15_t1.0_a0.2_047.gff
42	30	N	N	1.358	2.446	2.282	0.164	1.0	0.2	s15_t1.0_a0.2_048.gff
845	715	N	N	2.077	3.806	3.647	0.159	1.0	0.2	s15_t1.0_a0.2_049.gff
1389	607	N	N	2.657	5.321	5.117	0.204	1.0	0.2	s15_t1.0_a0.2_050.gff
475	262	N	N	1.776	3.233	3.078	0.155	1.0	0.2	s15_t1.0_a0.2_051.gff
197	78	N	N	1.538	2.831	2.683	0.148	1.0	0.2	s15_t1.0_a0.2_052.gff
763	501	N	N	1.985	3.711	3.541	0.170	1.0	0.2	s15_t1.0_a0.2_053.gff
1840	788	N	N	2.864	5.810	5.578	0.232	1.0	0.2	s15_t1.0_a0.2_054.gff
932	423	N	N	2.099	3.916	3.739	0.177	1.0	0.2	s15_t1.0_a0.2_055.gff
600	378	N	N	1.892	3.537	3.348	0.189	1.0	0.2	s15_t1.0_a0.2_056.gff
93	70	N	N	1.452	2.581	2.418	0.163	1.0	0.2	s15_t1.0_a0.2_057.gff
64	1	N	N	1.523	2.471	2.349	0.122	1.0	0.2	s15_t1.0_a0.2_058.gff
28	4	N	N	1.462	2.346	2.220	0.126	1.0	0.2	s15_t1.0_a0.2_059.gff
1805	811	N	N	2.985	5.874	5.646	0.228	1.0	0.2	s15_t1.0_a0.2_060.gff
29	0	N	N	1.321	2.374	2.221	0.153	1.0	0.2	s15_t1.0_a0.2_061.gff
228	73	N	N	1.566	2.865	2.719	0.146	1.0	0.2	s15_t1.0_a0.2_062.gff
209	136	N	N	1.560	2.845	2.710	0.135	1.0	0.2	s15_t1.0_a0.2_063.gff
91	33	N	N	1.425	2.578	2.434	0.144	1.0	0.2	s15_t1.0_a0.2_064.gff
107	46	N	N	1.424	2.562	2.425	0.137	1.0	0.2	s15_t1.0_a0.2_065.gff
1472	568	N	N	2.665	5.186	4.949	0.237	1.0	0.2	s15_t1.0_a0.2_066.gff
1935	1392	N	N	3.083	5.837	5.560	0.277	1.0	0.2	s15_t1.0_a0.2_067.gff
93	67	N	N	1.409	2.551	2.430	0.121	1.0	0.2	s15_t1.0_a0.2_068.gff
418	163	N	N	1.722	3.122	2.979	0.143	1.0	0.2	s15_t1.0_a0.2_069.gff
380	376	N	N	1.727	3.191	3.024	0.167	1.0	0.2	s15_t1.0_a0.2_070.gff
65	25	N	N	1.356	2.470	2.322	0.148	1.0	0.2	s15_t1.0_a0.2_071.gff
489	202	N	N	1.782	3.267	3.099	0.168	1.0	0.2	s15_t1.0_a0.2_072.gff
17	11	N	N	1.298	2.338	2.199	0.139	1.0	0.2	s15_t1.0_a0.2_073.gff
1661	1468	N	N	2.861	5.506	5.270	0.236	1.0	0.2	s15_t1.0_a0.2_074.gff
463	250	N	N	1.884	3.321	3.153	0.168	1.0	0.2	s15_t1.0_a0.2_075.gff
329	171	N	N	1.738	3.194	3.018	0.176	1.0	0.2	s15_t1.0_a0.2_076.gff
65	2	N	N	1.418	2.585	2.447	0.138	1.0	0.2	s15_t1.0_a0.2_077.gff
122	13	N	N	1.612	2.713	2.560	0.153	1.0	0.2	s15_t1.0_a0.2_078.gff
56	39	N	N	1.454	2.458	2.302	0.156	1.0	0.2	s15_t1.0_a0.2_079.gff
3335	1496	N	N	4.509	7.573	7.303	0.270	1.0	0.2	s15_t1.0_a0.2_080.gff
1135	398	N	N	2.395	4.971	4.763	0.208	1.0	0.2	s15_t1.0_a0.2_081.gff
944	368	N	N	2.179	4.164	3.971	0.193	1.0	0.2	s15_t1.0_a0.2_082.gff
135	35	N	N	1.471	2.705	2.555	0.150	1.0	0.2	s15_t1.0_a0.2_083.gff
96	30	N	N	1.440	2.622	2.472	0.150	1.0	0.2	s15_t1.0_a0.2_084.gff
28	8	N	N	1.340	2.405	2.244	0.161	1.0	0.2	s15_t1.0_a0.2_085.gff
1182	666	N	N	2.480	4.984	4.769	0.215	1.0	0.2	s15_t1.0_a0.2_086.gff
2874	1431	N	N	4.002	8.100	7.815	0.285	1.0	0.2	s15_t1.0_a0.2_087.gff
2068	1310	N	N	3.254	6.792	6.540	0.252	1.0	0.2	s15_t1.0_a0.2_088.gff
234	159	N	N	1.636	3.048	2.892	0.156	1.0	0.2	s15_t1.0_a0.2_089.gff
41	22	N	N	1.357	2.430	2.291	0.139	1.0	0.2	s15_t1.0_a0.2_090.gff
129	32	N	N	1.517	2.817	2.666	0.151	1.0	0.2	s15_t1.0_a0.2_091.gff
102	3	N	N	1.453	2.663	2.518	0.145	1.0	0.2	s15_t1.0_a0.2_092.gff
426	172	N	N	1.738	3.188	3.038	0.150	1.0	0.2	s15_t1.0_a0.2_093.gff
788	465	N	N	2.015	3.736	3.570	0.166	1.0	0.2	s15_t1.0_a0.2_094.gff
160	56	N	N	1.638	2.813	2.648	0.165	1.0	0.2	s15_t1.0_a0.2_095.gff
95	44	N	N	1.453	2.614	2.464	0.150	1.0	0.2	s15_t1.0_a0.2_096.gff
671	311	N	N	2.085	3.628	3.463	0.165	1.0	0.2	s15_t1.0_a0.2_097.gff
856	423	N	N	2.267	3.757	3.602	0.155	1.0	0.2	s15_t1.0_a0.2_098.gff
69	20	N	N	1.371	2.483	2.350	0.133	1.0	0.2	s15_t1.0_a0.2_099.gff
239	154	N	N	1.588	2.921	2.774	0.147	1.0	0.2	s15_t1.0_a0.2_100.gff
98	44	N	N	1.418	2.568	2.435	0.133	1.0	0.3	s15_t1.0_a0.3_001.gff
128	77	N	N	1.452	2.624	2.494	0.130	1.0	0.3	s15_t1.0_a0.3_002.gff
461	188	N	N	1.787	3.279	3.137	0.142	1.0	0.3	s15_t1.0_a0.3_003.gff
580	298	N	N	1.900	3.536	3.341	0.195	1.0	0.3	s15_t1.0_a0.3_004.gff
3093	1653	N	N	4.201	7.495	7.220	0.275	1.0	0.3	s15_t1.0_a0.3_005.gff
414	265	N	N	1.745	3.234	3.069	0.165	1.0	0.3	s15_t1.0_a0.3_006.gff
112	54	N	N	1.435	2.603	2.467	0.136	1.0	0.3	s15_t1.0_a0.3_007.gff
330	162	N	N	1.682	3.123	2.975	0.148	1.0	0.3	s15_t1.0_a0.3_008.gff
747	403	N	N	1.975	3.741	3.565	0.176	1.0	0.3	s15_t1.0_a0.3_009.gff
3261	2222	N	N	4.382	7.486	7.213	0.273	1.0	0.3	s15_t1.0_a0.3_010.gff
186	75	N	N	1.526	2.839	2.710	0.129	1.0	0.3	s15_t1.0_a0.3_011.gff
37	10	N	N	1.316	2.356	2.217	0.139	1.0	0.3	s15_t1.0_a0.3_012.gff
149	65	N	N	1.495	2.726	2.584	0.142	1.0	0.3	s15_t1.0_a0.3_013.gff
124	75	N	N	1.460	2.626	2.488	0.138	1.0	0.3	s15_t1.0_a0.3_014.gff
679	582	N	N	2.005	3.736	3.574	0.162	1.0	0.3	s15_t1.0_a0.3_015.gff
115	77	N	N	1.447	2.620	2.487	0.133	1.0	0.3	s15_t1.0_a0.3_016.gff
97	73	N	N	1.405	2.544	2.428	0.116	1.0	0.3	s15_t1.0_a0.3_017.gff
704	600	N	N	2.014	3.742	3.572	0.170	1.0	0.3	s15_t1.0_a0.3_018.gff
988	847	N	N	2.260	4.534	4.360	0.174	1.0	0.3	s15_t1.0_a0.3_019.gff
6	0	N	N	1.280	2.300	2.176	0.124	1.0	0.3	s15_t1.0_a0.3_020.gff
9	4	N	N	1.293	2.342	2.208	0.134	1.0	0.3	s15_t1.0_a0.3_021.gff
27	11	N	N	1.313	2.364	2.234	0.130	1.0	0.3	s15_t1.0_a0.3_022.gff
144	105	N	N	1.453	2.622	2.493	0.129	1.0	0.3	s15_t1.0_a0.3_023.gff
22	12	N	N	1.288	2.354	2.226	0.128	1.0	0.3	s15_t1.0_a0.3_024.gff
173	19	N	N	1.534	2.812	2.672	0.140	1.0	0.3	s15_t1.0_a0.3_025.gff
3874	2113	N	N	4.930	8.015	7.732	0.283	1.0	0.3	s15_t1.0_a0.3_026.gff
222	208	N	N	1.728	3.014	2.867	0.147	1.0	0.3	s15_t1.0_a0.3_027.gff
477	357	N	N	1.984	3.466	3.282	0.184	1.0	0.3	s15_t1.0_a0.3_028.gff
249	124	N	N	1.571	2.853	2.682	0.171	1.0	0.3	s15_t1.0_a0.3_029.gff
19	11	N	N	1.294	2.341	2.199	0.142	1.0	0.3	s15_t1.0_a0.3_030.gff
402	0	N	N	1.768	3.321	3.172	0.149	1.0	0.3	s15_t1.0_a0.3_031.gff
22	6	N	N	1.295	2.349	2.199	0.150	1.0	0.3	s15_t1.0_a0.3_032.gff
1569	863	N	N	2.804	5.415	5.186	0.229	1.0	0.3	s15_t1.0_a0.3_033.gff
60	14	N	N	1.495	2.470	2.353	0.117	1.0	0.3	s15_t1.0_a0.3_034.gff
1321	585	N	N	2.632	5.357	5.116	0.241	1.0	0.3	s15_t1.0_a0.3_035.gff
12985	8254	N	N	25.457	30.908	30.564	0.344	1.0	0.3	s15_t1.0_a0.3_036.gff
88	59	N	N	1.398	2.523	2.401	0.122	1.0	0.3	s15_t1.0_a0.3_037.gff
3602	1313	N	N	4.648	8.047	7.790	0.257	1.0	0.3	s15_t1.0_a0.3_038.gff
21	11	N	N	1.299	2.343	2.211	0.132	1.0	0.3	s15_t1.0_a0.3_039.gff
760	475	N	N	2.020	3.714	3.522	0.192	1.0	0.3	s15_t1.0_a0.3_040.gff
689	396	N	N	1.973	3.662	3.506	0.156	1.0	0.3	s15_t1.0_a0.3_041.gff
144	50	N	N	1.457	2.652	2.521	0.131	1.0	0.3	s15_t1.0_a0.3_042.gff
497	191	N	N	1.815	3.345	3.189	0.156	1.0	0.3	s15_t1.0_a0.3_043.gff
215	112	N	N	1.553	2.901	2.755	0.146	1.0	0.3	s15_t1.0_a0.3_044.gff
146	30	N	N	1.500	2.729	2.589	0.140	1.0	0.3	s15_t1.0_a0.3_045.gff
541	449	N	N	1.879	3.563	3.403	0.160	1.0	0.3	s15_t1.0_a0.3_046.gff
161	101	N	N	1.516	2.776	2.645	0.131	1.0	0.3	s15_t1.0_a0.3_047.gff
41	28	N	N	1.338	2.415	2.279	0.136	1.0	0.3	s15_t1.0_a0.3_048.gff
387	285	N	N	1.727	3.174	3.004	0.170	1.0	0.3	s15_t1.0_a0.3_049.gff
203	94	N	N	1.548	2.878	2.730	0.148	1.0	0.3	s15_t1.0_a0.3_050.gff
30	16	N	N	1.307	2.360	2.224	0.136	1.0	0.3	s15_t1.0_a0.3_051.gff
639	402	N	N	1.921	3.542	3.359	0.183	1.0	0.3	s15_t1.0_a0.3_052.gff
94	68	N	N	1.394	2.495	2.361	0.134	1.0	0.3	s15_t1.0_a0.3_053.gff
519	441	N	N	1.874	3.513	3.334	0.179	1.0	0.3	s15_t1.0_a0.3_054.gff
254	161	N	N	1.625	2.953	2.809	0.144	1.0	0.3	s15_t1.0_a0.3_055.gff
537	450	N	N	1.865	3.562	3.383	0.179	1.0	0.3	s15_t1.0_a0.3_056.gff
3453	2564	N	N	4.511	7.699	7.446	0.253	1.0	0.3	s15_t1.0_a0.3_057.gff
1097	932	N	N	2.443	4.173	3.990	0.183	1.0	0.3	s15_t1.0_a0.3_058.gff
295	233	N	N	1.900	3.170	3.018	0.152	1.0	0.3	s15_t1.0_a0.3_059.gff
801	546	N	N	2.188	3.745	3.562	0.183	1.0	0.3	s15_t1.0_a0.3_060.gff
2362	1584	N	N	3.595	6.735	6.447	0.288	1.0	0.3	s15_t1.0_a0.3_061.gff
72	49	N	N	1.390	2.492	2.357	0.135	1.0	0.3	s15_t1.0_a0.3_062.gff
101	40	N	N	1.441	2.638	2.522	0.116	1.0	0.3	s15_t1.0_a0.3_063.gff
1253	1088	N	N	2.444	4.373	4.173	0.200	1.0	0.3	s15_t1.0_a0.3_064.gff
234	145	N	N	1.616	2.965	2.806	0.159	1.0	0.3	s15_t1.0_a0.3_065.gff
2719	1813	N	N	3.992	7.762	7.478	0.284	1.0	0.3	s15_t1.0_a0.3_066.gff
5	1	N	N	1.287	2.342	2.214	0.128	1.0	0.3	s15_t1.0_a0.3_067.gff
472	344	N	N	1.784	3.237	3.086	0.151	1.0	0.3	s15_t1.0_a0.3_068.gff
136	37	N	N	1.481	2.736	2.602	0.134	1.0	0.3	s15_t1.0_a0.3_069.gff
49	27	N	N	1.350	2.422	2.286	0.136	1.0	0.3	s15_t1.0_a0.3_070.gff
7817	7101	N	N	11.214	15.351	15.061	0.290	1.0	0.3	s15_t1.0_a0.3_071.gff
NA	NA	Y	N	599.973	601.481	600.843	0.638	1.0	0.3	s15_t1.0_a0.3_072.gff
3119	2480	N	N	4.204	8.464	8.170	0.294	1.0	0.3	s15_t1.0_a0.3_073.gff
261	137	N	N	1.653	3.020	2.862	0.158	1.0	0.3	s15_t1.0_a0.3_074.gff
