# Starting date:             2015-05-16 16:33:12
# Cluster job name:          rank.tr.ro.goal_01_of_10
# Cluster job ID:            7369721
# Cluster node:              hnode27
# Cluster queue:             mpi.q
# GOAL command:              complement -m rank -tr -ro
# Input data:                goal.01_of_10.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
133,1677,N,N,5.617,3.975,1.0,0.2,s15_t1.0_a0.2_033.gff
134,12630,N,N,18.153,12.008,1.0,0.2,s15_t1.0_a0.2_034.gff
135,NA,Y,N,601.898,519.413,1.0,0.2,s15_t1.0_a0.2_035.gff
136,4218,N,N,9.923,5.421,1.0,0.2,s15_t1.0_a0.2_036.gff
137,143,N,N,2.872,1.943,1.0,0.2,s15_t1.0_a0.2_037.gff
138,4831,N,N,8.805,7.374,1.0,0.2,s15_t1.0_a0.2_038.gff
139,10181,N,N,12.589,10.481,1.0,0.2,s15_t1.0_a0.2_039.gff
140,NA,N,Y,242.781,196.203,1.0,0.2,s15_t1.0_a0.2_040.gff
141,3388,N,N,7.110,7.761,1.0,0.2,s15_t1.0_a0.2_041.gff
142,17,N,N,2.329,2.028,1.0,0.2,s15_t1.0_a0.2_042.gff
143,1288,N,N,5.218,4.031,1.0,0.2,s15_t1.0_a0.2_043.gff
144,1167,N,N,4.881,2.510,1.0,0.2,s15_t1.0_a0.2_044.gff
145,3843,N,N,8.036,6.153,1.0,0.2,s15_t1.0_a0.2_045.gff
146,NA,Y,N,601.574,607.278,1.0,0.2,s15_t1.0_a0.2_046.gff
147,3065,N,N,7.274,4.860,1.0,0.2,s15_t1.0_a0.2_047.gff
148,28,N,N,2.506,3.210,1.0,0.2,s15_t1.0_a0.2_048.gff
149,15505,N,N,16.525,10.872,1.0,0.2,s15_t1.0_a0.2_049.gff
150,NA,Y,N,602.444,592.230,1.0,0.2,s15_t1.0_a0.2_050.gff
151,4217,N,N,7.672,6.938,1.0,0.2,s15_t1.0_a0.2_051.gff
152,1161,N,N,5.070,2.662,1.0,0.2,s15_t1.0_a0.2_052.gff
153,1793,N,N,5.561,3.585,1.0,0.2,s15_t1.0_a0.2_053.gff
154,NA,Y,N,601.947,526.141,1.0,0.2,s15_t1.0_a0.2_054.gff
