# Starting date:             2014-12-15 13:50:45
# Cluster job name:          rank.tr.ro.15_06_of_10
# Cluster job ID:            181158
# Cluster node:              hnode09
# Cluster queue:             mpi.q
# Complementation algorithm: rank -tr -ro
# Data:                      15.06_of_10.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
13318	N	N	23.942	33.088	32.612	0.476	2.0	0.6	s15_t2.0_a0.6_001.gff
7046	N	N	17.380	24.433	24.039	0.394	2.0	0.6	s15_t2.0_a0.6_002.gff
18167	N	N	26.575	34.193	33.661	0.532	2.0	0.6	s15_t2.0_a0.6_003.gff
9180	N	N	15.006	22.040	21.620	0.420	2.0	0.6	s15_t2.0_a0.6_004.gff
1342	N	N	4.925	8.026	7.721	0.305	2.0	0.6	s15_t2.0_a0.6_005.gff
5691	N	N	13.415	20.522	20.120	0.402	2.0	0.6	s15_t2.0_a0.6_006.gff
24044	N	N	55.174	66.703	65.954	0.749	2.0	0.6	s15_t2.0_a0.6_007.gff
8648	N	N	20.432	27.306	26.902	0.404	2.0	0.6	s15_t2.0_a0.6_008.gff
8647	N	N	22.879	30.923	30.478	0.445	2.0	0.6	s15_t2.0_a0.6_009.gff
2869	N	N	5.569	10.045	9.713	0.332	2.0	0.6	s15_t2.0_a0.6_010.gff
2721	N	N	8.810	14.518	14.155	0.363	2.0	0.6	s15_t2.0_a0.6_011.gff
2238	N	N	5.529	9.394	9.105	0.289	2.0	0.6	s15_t2.0_a0.6_012.gff
1436	N	N	3.976	7.018	6.743	0.275	2.0	0.6	s15_t2.0_a0.6_013.gff
9072	N	N	15.708	22.747	22.346	0.401	2.0	0.6	s15_t2.0_a0.6_014.gff
2318	N	N	7.000	12.662	12.321	0.341	2.0	0.6	s15_t2.0_a0.6_015.gff
12779	N	N	30.669	37.248	36.697	0.551	2.0	0.6	s15_t2.0_a0.6_016.gff
13779	N	N	17.345	24.356	23.923	0.433	2.0	0.6	s15_t2.0_a0.6_017.gff
9613	N	N	19.539	26.801	26.388	0.413	2.0	0.6	s15_t2.0_a0.6_018.gff
2643	N	N	6.883	10.706	10.372	0.334	2.0	0.6	s15_t2.0_a0.6_019.gff
17372	N	N	34.143	44.840	44.284	0.556	2.0	0.6	s15_t2.0_a0.6_020.gff
