# Starting date:             2014-12-08 01:21:44
# Cluster job name:          fribourg.20t1200m2_3_of_5
# Cluster job ID:            1616736
# Cluster node:              hnode37
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.3_of_5.tar.gz
# Memory limit (Java heap):  2G
# Timeout (CPU time):        1200s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
10600	N	N	21.095	26.808	26.275	0.533	1.8	0.5	s20_t1.8_a0.5_001.gff
2452	N	N	3.838	7.110	6.739	0.371	1.8	0.5	s20_t1.8_a0.5_002.gff
3135	N	N	5.013	8.505	8.104	0.401	1.8	0.5	s20_t1.8_a0.5_003.gff
4930	N	N	7.306	10.767	10.374	0.393	1.8	0.5	s20_t1.8_a0.5_004.gff
26384	N	N	100.180	109.590	108.854	0.736	1.8	0.5	s20_t1.8_a0.5_005.gff
12272	N	N	25.683	30.644	30.140	0.504	1.8	0.5	s20_t1.8_a0.5_006.gff
9643	N	N	17.708	23.268	22.757	0.511	1.8	0.5	s20_t1.8_a0.5_007.gff
8388	N	N	14.190	18.720	18.246	0.474	1.8	0.5	s20_t1.8_a0.5_008.gff
7578	N	N	13.877	15.905	15.473	0.432	1.8	0.5	s20_t1.8_a0.5_009.gff
8769	N	N	16.117	18.685	18.242	0.443	1.8	0.5	s20_t1.8_a0.5_010.gff
15221	N	N	36.917	41.403	40.884	0.519	1.8	0.5	s20_t1.8_a0.5_011.gff
2487	N	N	5.644	7.356	6.971	0.385	1.8	0.5	s20_t1.8_a0.5_012.gff
3585	N	N	7.034	9.805	9.413	0.392	1.8	0.5	s20_t1.8_a0.5_013.gff
30848	N	N	136.779	140.758	140.107	0.651	1.8	0.5	s20_t1.8_a0.5_014.gff
2502	N	N	7.939	8.263	7.931	0.332	1.8	0.5	s20_t1.8_a0.5_015.gff
15912	N	N	38.232	44.438	43.869	0.569	1.8	0.5	s20_t1.8_a0.5_016.gff
19882	N	N	56.892	62.666	62.107	0.559	1.8	0.5	s20_t1.8_a0.5_017.gff
2311	N	N	4.013	7.948	7.622	0.326	1.8	0.5	s20_t1.8_a0.5_018.gff
15320	N	N	36.443	41.849	41.317	0.532	1.8	0.5	s20_t1.8_a0.5_019.gff
4616	N	N	6.847	10.207	9.799	0.408	1.8	0.5	s20_t1.8_a0.5_020.gff
16299	N	N	40.941	46.858	46.296	0.562	1.8	0.5	s20_t1.8_a0.5_021.gff
5877	N	N	8.868	13.453	12.980	0.473	1.8	0.5	s20_t1.8_a0.5_022.gff
18126	N	N	50.855	56.839	56.274	0.565	1.8	0.5	s20_t1.8_a0.5_023.gff
9535	N	N	17.281	21.358	20.872	0.486	1.8	0.5	s20_t1.8_a0.5_024.gff
7266	N	N	11.404	14.997	14.561	0.436	1.8	0.5	s20_t1.8_a0.5_025.gff
9051	N	N	17.651	19.752	19.297	0.455	1.8	0.5	s20_t1.8_a0.5_026.gff
5800	N	N	12.215	13.413	12.938	0.475	1.8	0.5	s20_t1.8_a0.5_027.gff
1837	N	N	3.552	6.716	6.429	0.287	1.8	0.5	s20_t1.8_a0.5_028.gff
17964	N	N	48.602	55.469	54.890	0.579	1.8	0.5	s20_t1.8_a0.5_029.gff
19122	N	N	59.306	62.739	62.131	0.608	1.8	0.5	s20_t1.8_a0.5_030.gff
12271	N	N	25.231	28.920	28.437	0.483	1.8	0.5	s20_t1.8_a0.5_031.gff
7908	N	N	13.914	16.293	15.862	0.431	1.8	0.5	s20_t1.8_a0.5_032.gff
10098	N	N	20.438	22.181	21.732	0.449	1.8	0.5	s20_t1.8_a0.5_033.gff
4662	N	N	9.153	10.164	9.743	0.421	1.8	0.5	s20_t1.8_a0.5_034.gff
8797	N	N	17.124	19.593	19.095	0.498	1.8	0.5	s20_t1.8_a0.5_035.gff
2446	N	N	5.614	7.184	6.846	0.338	1.8	0.5	s20_t1.8_a0.5_036.gff
12878	N	N	28.640	31.642	31.125	0.517	1.8	0.5	s20_t1.8_a0.5_037.gff
31189	N	N	140.561	149.938	149.205	0.733	1.8	0.5	s20_t1.8_a0.5_038.gff
7565	N	N	13.221	17.172	16.710	0.462	1.8	0.5	s20_t1.8_a0.5_039.gff
24780	N	N	87.183	96.123	95.471	0.652	1.8	0.5	s20_t1.8_a0.5_040.gff
13030	N	N	28.485	33.158	32.612	0.546	1.8	0.5	s20_t1.8_a0.5_041.gff
38844	N	N	265.730	278.343	277.486	0.857	1.8	0.5	s20_t1.8_a0.5_042.gff
9580	N	N	17.322	21.442	20.991	0.451	1.8	0.5	s20_t1.8_a0.5_043.gff
17155	N	N	43.689	51.565	51.008	0.557	1.8	0.5	s20_t1.8_a0.5_044.gff
19201	N	N	52.225	60.048	59.454	0.594	1.8	0.5	s20_t1.8_a0.5_045.gff
27066	N	N	102.723	110.234	109.562	0.672	1.8	0.5	s20_t1.8_a0.5_046.gff
7167	N	N	12.196	16.571	16.094	0.477	1.8	0.5	s20_t1.8_a0.5_047.gff
20478	N	N	62.622	68.762	68.156	0.606	1.8	0.5	s20_t1.8_a0.5_048.gff
5333	N	N	8.127	11.541	11.133	0.408	1.8	0.5	s20_t1.8_a0.5_049.gff
8647	N	N	14.611	18.123	17.652	0.471	1.8	0.5	s20_t1.8_a0.5_050.gff
16181	N	N	39.549	45.232	44.704	0.528	1.8	0.5	s20_t1.8_a0.5_051.gff
31817	N	N	143.790	153.303	152.591	0.712	1.8	0.5	s20_t1.8_a0.5_052.gff
40074	N	N	259.988	271.739	270.824	0.915	1.8	0.5	s20_t1.8_a0.5_053.gff
5591	N	N	9.137	11.958	11.566	0.392	1.8	0.5	s20_t1.8_a0.5_054.gff
2607	N	N	5.831	7.292	6.887	0.405	1.8	0.5	s20_t1.8_a0.5_055.gff
22660	N	N	69.678	77.398	76.758	0.640	1.8	0.5	s20_t1.8_a0.5_056.gff
NA	Y	N	1202.862	1202.658	1201.350	1.308	1.8	0.5	s20_t1.8_a0.5_057.gff
41513	N	N	458.413	464.813	463.844	0.969	1.8	0.5	s20_t1.8_a0.5_058.gff
9411	N	N	21.605	20.278	19.826	0.452	1.8	0.5	s20_t1.8_a0.5_059.gff
9274	N	N	17.294	19.776	19.317	0.459	1.8	0.5	s20_t1.8_a0.5_060.gff
NA	Y	N	1203.225	1202.685	1201.666	1.019	1.8	0.5	s20_t1.8_a0.5_061.gff
3272	N	N	6.466	8.484	8.057	0.427	1.8	0.5	s20_t1.8_a0.5_062.gff
10529	N	N	21.248	24.926	24.443	0.483	1.8	0.5	s20_t1.8_a0.5_063.gff
2228	N	N	4.234	6.935	6.588	0.347	1.8	0.5	s20_t1.8_a0.5_064.gff
24401	N	N	84.038	89.050	88.407	0.643	1.8	0.5	s20_t1.8_a0.5_065.gff
1523	N	N	3.510	5.939	5.654	0.285	1.8	0.5	s20_t1.8_a0.5_066.gff
1391	N	N	2.866	5.637	5.361	0.276	1.8	0.5	s20_t1.8_a0.5_067.gff
8143	N	N	13.423	16.928	16.514	0.414	1.8	0.5	s20_t1.8_a0.5_068.gff
6169	N	N	9.618	13.326	12.897	0.429	1.8	0.5	s20_t1.8_a0.5_069.gff
7096	N	N	14.778	15.554	15.112	0.442	1.8	0.5	s20_t1.8_a0.5_070.gff
7987	N	N	13.886	17.146	16.691	0.455	1.8	0.5	s20_t1.8_a0.5_071.gff
2766	N	N	5.421	8.757	8.343	0.414	1.8	0.5	s20_t1.8_a0.5_072.gff
15715	N	N	38.899	45.330	44.770	0.560	1.8	0.5	s20_t1.8_a0.5_073.gff
4199	N	N	6.691	9.501	9.102	0.399	1.8	0.5	s20_t1.8_a0.5_074.gff
16893	N	N	42.121	49.225	48.646	0.579	1.8	0.5	s20_t1.8_a0.5_075.gff
5981	N	N	11.258	13.910	13.479	0.431	1.8	0.5	s20_t1.8_a0.5_076.gff
8114	N	N	13.162	17.809	17.382	0.427	1.8	0.5	s20_t1.8_a0.5_077.gff
16246	N	N	41.863	45.104	44.526	0.578	1.8	0.5	s20_t1.8_a0.5_078.gff
6341	N	N	11.863	14.290	13.842	0.448	1.8	0.5	s20_t1.8_a0.5_079.gff
3375	N	N	5.489	8.763	8.340	0.423	1.8	0.5	s20_t1.8_a0.5_080.gff
5330	N	N	9.602	10.995	10.580	0.415	1.8	0.5	s20_t1.8_a0.5_081.gff
14338	N	N	34.293	38.383	37.863	0.520	1.8	0.5	s20_t1.8_a0.5_082.gff
14848	N	N	35.349	41.393	40.830	0.563	1.8	0.5	s20_t1.8_a0.5_083.gff
3305	N	N	5.089	8.625	8.231	0.394	1.8	0.5	s20_t1.8_a0.5_084.gff
8031	N	N	17.162	16.595	16.136	0.459	1.8	0.5	s20_t1.8_a0.5_085.gff
13201	N	N	29.669	35.923	35.400	0.523	1.8	0.5	s20_t1.8_a0.5_086.gff
6353	N	N	11.334	13.551	13.094	0.457	1.8	0.5	s20_t1.8_a0.5_087.gff
7093	N	N	12.219	15.054	14.588	0.466	1.8	0.5	s20_t1.8_a0.5_088.gff
11938	N	N	26.636	28.541	28.016	0.525	1.8	0.5	s20_t1.8_a0.5_089.gff
34999	N	N	193.258	204.190	203.396	0.794	1.8	0.5	s20_t1.8_a0.5_090.gff
19519	N	N	50.912	57.721	57.155	0.566	1.8	0.5	s20_t1.8_a0.5_091.gff
42119	N	N	272.248	283.748	282.929	0.819	1.8	0.5	s20_t1.8_a0.5_092.gff
27291	N	N	109.406	117.973	117.285	0.688	1.8	0.5	s20_t1.8_a0.5_093.gff
2775	N	N	5.551	7.518	7.151	0.367	1.8	0.5	s20_t1.8_a0.5_094.gff
25468	N	N	94.160	103.397	102.665	0.732	1.8	0.5	s20_t1.8_a0.5_095.gff
6408	N	N	9.825	13.397	12.937	0.460	1.8	0.5	s20_t1.8_a0.5_096.gff
26344	N	N	98.737	107.794	107.051	0.743	1.8	0.5	s20_t1.8_a0.5_097.gff
25420	N	N	90.915	97.898	97.210	0.688	1.8	0.5	s20_t1.8_a0.5_098.gff
9882	N	N	18.984	21.805	21.318	0.487	1.8	0.5	s20_t1.8_a0.5_099.gff
5288	N	N	8.455	11.529	11.116	0.413	1.8	0.5	s20_t1.8_a0.5_100.gff
17495	N	N	45.370	50.440	49.831	0.609	1.8	0.6	s20_t1.8_a0.6_001.gff
37877	N	N	223.705	232.546	231.766	0.780	1.8	0.6	s20_t1.8_a0.6_002.gff
6059	N	N	10.862	13.747	13.262	0.485	1.8	0.6	s20_t1.8_a0.6_003.gff
44909	N	N	401.096	411.368	410.538	0.830	1.8	0.6	s20_t1.8_a0.6_004.gff
27971	N	N	108.289	118.002	117.306	0.696	1.8	0.6	s20_t1.8_a0.6_005.gff
12404	N	N	24.887	29.476	28.988	0.488	1.8	0.6	s20_t1.8_a0.6_006.gff
5248	N	N	7.975	11.362	10.959	0.403	1.8	0.6	s20_t1.8_a0.6_007.gff
4495	N	N	6.641	10.016	9.625	0.391	1.8	0.6	s20_t1.8_a0.6_008.gff
7737	N	N	12.996	16.763	16.337	0.426	1.8	0.6	s20_t1.8_a0.6_009.gff
2226	N	N	3.924	8.018	7.679	0.339	1.8	0.6	s20_t1.8_a0.6_010.gff
3876	N	N	7.482	9.574	9.161	0.413	1.8	0.6	s20_t1.8_a0.6_011.gff
12903	N	N	27.928	32.310	31.824	0.486	1.8	0.6	s20_t1.8_a0.6_012.gff
1955	N	N	3.437	6.528	6.236	0.292	1.8	0.6	s20_t1.8_a0.6_013.gff
16848	N	N	41.826	47.736	47.173	0.563	1.8	0.6	s20_t1.8_a0.6_014.gff
6393	N	N	10.359	15.021	14.578	0.443	1.8	0.6	s20_t1.8_a0.6_015.gff
11433	N	N	22.925	27.242	26.755	0.487	1.8	0.6	s20_t1.8_a0.6_016.gff
13182	N	N	30.405	36.624	36.100	0.524	1.8	0.6	s20_t1.8_a0.6_017.gff
7871	N	N	12.567	16.320	15.879	0.441	1.8	0.6	s20_t1.8_a0.6_018.gff
2264	N	N	3.739	7.477	7.172	0.305	1.8	0.6	s20_t1.8_a0.6_019.gff
18961	N	N	55.566	61.162	60.630	0.532	1.8	0.6	s20_t1.8_a0.6_020.gff
4890	N	N	7.538	10.793	10.409	0.384	1.8	0.6	s20_t1.8_a0.6_021.gff
8373	N	N	15.313	19.379	18.902	0.477	1.8	0.6	s20_t1.8_a0.6_022.gff
12942	N	N	28.991	35.129	34.569	0.560	1.8	0.6	s20_t1.8_a0.6_023.gff
1001	N	N	2.724	5.383	5.128	0.255	1.8	0.6	s20_t1.8_a0.6_024.gff
15767	N	N	42.011	47.435	46.847	0.588	1.8	0.6	s20_t1.8_a0.6_025.gff
3317	N	N	5.289	9.799	9.379	0.420	1.8	0.6	s20_t1.8_a0.6_026.gff
12808	N	N	27.777	33.798	33.291	0.507	1.8	0.6	s20_t1.8_a0.6_027.gff
9925	N	N	18.872	23.996	23.531	0.465	1.8	0.6	s20_t1.8_a0.6_028.gff
25596	N	N	93.705	100.396	99.692	0.704	1.8	0.6	s20_t1.8_a0.6_029.gff
18004	N	N	45.565	53.028	52.499	0.529	1.8	0.6	s20_t1.8_a0.6_030.gff
29068	N	N	110.479	119.106	118.402	0.704	1.8	0.6	s20_t1.8_a0.6_031.gff
6576	N	N	10.600	14.217	13.801	0.416	1.8	0.6	s20_t1.8_a0.6_032.gff
21229	N	N	71.445	76.868	76.277	0.591	1.8	0.6	s20_t1.8_a0.6_033.gff
1584	N	N	3.004	6.178	5.903	0.275	1.8	0.6	s20_t1.8_a0.6_034.gff
12133	N	N	23.821	29.500	28.981	0.519	1.8	0.6	s20_t1.8_a0.6_035.gff
3320	N	N	5.377	9.733	9.331	0.402	1.8	0.6	s20_t1.8_a0.6_036.gff
9924	N	N	18.609	23.903	23.454	0.449	1.8	0.6	s20_t1.8_a0.6_037.gff
42675	N	N	565.641	575.709	574.833	0.876	1.8	0.6	s20_t1.8_a0.6_038.gff
3270	N	N	5.280	8.546	8.166	0.380	1.8	0.6	s20_t1.8_a0.6_039.gff
5364	N	N	8.261	11.545	11.136	0.409	1.8	0.6	s20_t1.8_a0.6_040.gff
2422	N	N	4.038	8.152	7.796	0.356	1.8	0.6	s20_t1.8_a0.6_041.gff
9682	N	N	19.007	23.917	23.423	0.494	1.8	0.6	s20_t1.8_a0.6_042.gff
50570	N	N	867.213	879.461	878.331	1.130	1.8	0.6	s20_t1.8_a0.6_043.gff
7131	N	N	11.435	15.118	14.657	0.461	1.8	0.6	s20_t1.8_a0.6_044.gff
11092	N	N	21.340	25.525	25.044	0.481	1.8	0.6	s20_t1.8_a0.6_045.gff
13284	N	N	30.382	36.306	35.772	0.534	1.8	0.6	s20_t1.8_a0.6_046.gff
3644	N	N	5.532	9.793	9.388	0.405	1.8	0.6	s20_t1.8_a0.6_047.gff
10571	N	N	20.193	24.465	24.008	0.457	1.8	0.6	s20_t1.8_a0.6_048.gff
18634	N	N	51.933	57.951	57.393	0.558	1.8	0.6	s20_t1.8_a0.6_049.gff
3750	N	N	5.779	8.993	8.612	0.381	1.8	0.6	s20_t1.8_a0.6_050.gff
2668	N	N	4.163	8.556	8.164	0.392	1.8	0.6	s20_t1.8_a0.6_051.gff
3091	N	N	4.691	8.120	7.726	0.394	1.8	0.6	s20_t1.8_a0.6_052.gff
13638	N	N	31.491	35.857	35.336	0.521	1.8	0.6	s20_t1.8_a0.6_053.gff
2736	N	N	4.458	7.902	7.532	0.370	1.8	0.6	s20_t1.8_a0.6_054.gff
9868	N	N	18.799	23.870	23.426	0.444	1.8	0.6	s20_t1.8_a0.6_055.gff
9864	N	N	17.634	21.507	21.042	0.465	1.8	0.6	s20_t1.8_a0.6_056.gff
5177	N	N	7.470	10.946	10.554	0.392	1.8	0.6	s20_t1.8_a0.6_057.gff
9560	N	N	17.093	22.616	22.131	0.485	1.8	0.6	s20_t1.8_a0.6_058.gff
8096	N	N	14.132	18.728	18.282	0.446	1.8	0.6	s20_t1.8_a0.6_059.gff
19889	N	N	63.793	70.015	69.416	0.599	1.8	0.6	s20_t1.8_a0.6_060.gff
23416	N	N	90.536	97.457	96.858	0.599	1.8	0.6	s20_t1.8_a0.6_061.gff
3828	N	N	8.390	9.604	9.236	0.368	1.8	0.6	s20_t1.8_a0.6_062.gff
