# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.m1.m2.goal
# Cluster job ID:            7348682
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -m1 -m2
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
805,N,N,2.096,3.716,1.0,0.1,s15_t1.0_a0.1_001.gff
451,N,N,2.127,3.229,1.0,0.1,s15_t1.0_a0.1_002.gff
32,N,N,1.423,2.385,1.0,0.1,s15_t1.0_a0.1_003.gff
1010,N,N,2.135,3.953,1.0,0.1,s15_t1.0_a0.1_004.gff
1810,N,N,3.104,5.477,1.0,0.1,s15_t1.0_a0.1_005.gff
74,N,N,1.312,2.391,1.0,0.1,s15_t1.0_a0.1_006.gff
483,N,N,1.786,3.370,1.0,0.1,s15_t1.0_a0.1_007.gff
99,N,N,1.432,2.504,1.0,0.1,s15_t1.0_a0.1_008.gff
328,N,N,1.640,3.034,1.0,0.1,s15_t1.0_a0.1_009.gff
218,N,N,1.529,2.841,1.0,0.1,s15_t1.0_a0.1_010.gff
58,N,N,1.322,2.444,1.0,0.1,s15_t1.0_a0.1_011.gff
127,N,N,1.499,2.636,1.0,0.1,s15_t1.0_a0.1_012.gff
20,N,N,1.287,2.345,1.0,0.1,s15_t1.0_a0.1_013.gff
350,N,N,1.714,3.114,1.0,0.1,s15_t1.0_a0.1_014.gff
104,N,N,1.523,2.588,1.0,0.1,s15_t1.0_a0.1_015.gff
2672,N,N,3.818,6.438,1.0,0.1,s15_t1.0_a0.1_016.gff
205,N,N,1.495,2.737,1.0,0.1,s15_t1.0_a0.1_017.gff
32,N,N,1.390,2.393,1.0,0.1,s15_t1.0_a0.1_018.gff
35,N,N,1.389,2.367,1.0,0.1,s15_t1.0_a0.1_019.gff
260,N,N,1.750,3.026,1.0,0.1,s15_t1.0_a0.1_020.gff
1377,N,N,2.491,4.884,1.0,0.1,s15_t1.0_a0.1_021.gff
118,N,N,1.545,2.588,1.0,0.1,s15_t1.0_a0.1_022.gff
34,N,N,1.373,2.350,1.0,0.1,s15_t1.0_a0.1_023.gff
305,N,N,1.760,2.939,1.0,0.1,s15_t1.0_a0.1_024.gff
50,N,N,1.418,2.440,1.0,0.1,s15_t1.0_a0.1_025.gff
34,N,N,1.370,2.321,1.0,0.1,s15_t1.0_a0.1_026.gff
147,N,N,1.564,2.666,1.0,0.1,s15_t1.0_a0.1_027.gff
192,N,N,1.548,2.867,1.0,0.1,s15_t1.0_a0.1_028.gff
669,N,N,1.999,3.601,1.0,0.1,s15_t1.0_a0.1_029.gff
3507,N,N,4.589,8.956,1.0,0.1,s15_t1.0_a0.1_030.gff
261,N,N,1.777,2.978,1.0,0.1,s15_t1.0_a0.1_031.gff
69,N,N,1.549,2.469,1.0,0.1,s15_t1.0_a0.1_032.gff
236,N,N,1.672,2.874,1.0,0.1,s15_t1.0_a0.1_033.gff
705,N,N,2.435,3.695,1.0,0.1,s15_t1.0_a0.1_034.gff
1233,N,N,2.369,4.877,1.0,0.1,s15_t1.0_a0.1_035.gff
2281,N,N,3.274,6.010,1.0,0.1,s15_t1.0_a0.1_036.gff
63,N,N,1.330,2.403,1.0,0.1,s15_t1.0_a0.1_037.gff
636,N,N,1.900,3.640,1.0,0.1,s15_t1.0_a0.1_038.gff
30,N,N,1.425,2.363,1.0,0.1,s15_t1.0_a0.1_039.gff
59,N,N,1.326,2.406,1.0,0.1,s15_t1.0_a0.1_040.gff
65,N,N,1.330,2.437,1.0,0.1,s15_t1.0_a0.1_041.gff
89,N,N,1.357,2.500,1.0,0.1,s15_t1.0_a0.1_042.gff
190,N,N,1.527,2.864,1.0,0.1,s15_t1.0_a0.1_043.gff
2411,N,N,3.373,5.946,1.0,0.1,s15_t1.0_a0.1_044.gff
1354,N,N,2.562,4.767,1.0,0.1,s15_t1.0_a0.1_045.gff
672,N,N,1.958,3.663,1.0,0.1,s15_t1.0_a0.1_046.gff
266,N,N,1.702,2.961,1.0,0.1,s15_t1.0_a0.1_047.gff
83,N,N,1.756,2.521,1.0,0.1,s15_t1.0_a0.1_048.gff
456,N,N,2.170,3.175,1.0,0.1,s15_t1.0_a0.1_049.gff
252,N,N,1.569,2.917,1.0,0.1,s15_t1.0_a0.1_050.gff
16,N,N,1.240,2.329,1.0,0.1,s15_t1.0_a0.1_051.gff
72,N,N,1.492,2.475,1.0,0.1,s15_t1.0_a0.1_052.gff
182,N,N,1.658,2.737,1.0,0.1,s15_t1.0_a0.1_053.gff
26,N,N,1.507,2.378,1.0,0.1,s15_t1.0_a0.1_054.gff
215,N,N,1.652,2.924,1.0,0.1,s15_t1.0_a0.1_055.gff
327,N,N,1.701,2.996,1.0,0.1,s15_t1.0_a0.1_056.gff
468,N,N,1.751,3.240,1.0,0.1,s15_t1.0_a0.1_057.gff
3241,N,N,4.223,7.297,1.0,0.1,s15_t1.0_a0.1_058.gff
129,N,N,1.617,2.645,1.0,0.1,s15_t1.0_a0.1_059.gff
89,N,N,1.807,2.466,1.0,0.1,s15_t1.0_a0.1_060.gff
118,N,N,1.423,2.584,1.0,0.1,s15_t1.0_a0.1_061.gff
2183,N,N,3.798,5.990,1.0,0.1,s15_t1.0_a0.1_062.gff
210,N,N,1.607,2.777,1.0,0.1,s15_t1.0_a0.1_063.gff
432,N,N,1.691,3.106,1.0,0.1,s15_t1.0_a0.1_064.gff
1174,N,N,2.257,4.520,1.0,0.1,s15_t1.0_a0.1_065.gff
4,N,N,1.235,2.302,1.0,0.1,s15_t1.0_a0.1_066.gff
321,N,N,1.739,2.962,1.0,0.1,s15_t1.0_a0.1_067.gff
83,N,N,1.341,2.465,1.0,0.1,s15_t1.0_a0.1_068.gff
677,N,N,1.930,3.642,1.0,0.1,s15_t1.0_a0.1_069.gff
47,N,N,2.272,2.390,1.0,0.1,s15_t1.0_a0.1_070.gff
28,N,N,1.256,2.308,1.0,0.1,s15_t1.0_a0.1_071.gff
66,N,N,1.325,2.439,1.0,0.1,s15_t1.0_a0.1_072.gff
1943,N,N,3.188,5.800,1.0,0.1,s15_t1.0_a0.1_073.gff
141,N,N,1.556,2.565,1.0,0.1,s15_t1.0_a0.1_074.gff
82,N,N,1.640,2.453,1.0,0.1,s15_t1.0_a0.1_075.gff
3630,N,N,5.995,9.338,1.0,0.1,s15_t1.0_a0.1_076.gff
166,N,N,1.598,2.720,1.0,0.1,s15_t1.0_a0.1_077.gff
1698,N,N,2.813,5.306,1.0,0.1,s15_t1.0_a0.1_078.gff
42,N,N,1.765,2.351,1.0,0.1,s15_t1.0_a0.1_079.gff
481,N,N,1.737,3.123,1.0,0.1,s15_t1.0_a0.1_080.gff
233,N,N,1.558,2.925,1.0,0.1,s15_t1.0_a0.1_081.gff
1189,N,N,2.271,4.588,1.0,0.1,s15_t1.0_a0.1_082.gff
242,N,N,1.562,2.898,1.0,0.1,s15_t1.0_a0.1_083.gff
216,N,N,1.761,2.818,1.0,0.1,s15_t1.0_a0.1_084.gff
2545,N,N,3.718,6.646,1.0,0.1,s15_t1.0_a0.1_085.gff
53,N,N,1.298,2.404,1.0,0.1,s15_t1.0_a0.1_086.gff
57,N,N,1.449,2.421,1.0,0.1,s15_t1.0_a0.1_087.gff
171,N,N,1.475,2.719,1.0,0.1,s15_t1.0_a0.1_088.gff
1302,N,N,2.345,4.631,1.0,0.1,s15_t1.0_a0.1_089.gff
130,N,N,1.591,2.643,1.0,0.1,s15_t1.0_a0.1_090.gff
1244,N,N,2.554,4.824,1.0,0.1,s15_t1.0_a0.1_091.gff
250,N,N,1.663,2.930,1.0,0.1,s15_t1.0_a0.1_092.gff
520,N,N,1.912,3.520,1.0,0.1,s15_t1.0_a0.1_093.gff
3256,N,N,4.663,8.667,1.0,0.1,s15_t1.0_a0.1_094.gff
682,N,N,1.892,3.556,1.0,0.1,s15_t1.0_a0.1_095.gff
78,N,N,1.446,2.439,1.0,0.1,s15_t1.0_a0.1_096.gff
6,N,N,1.382,2.307,1.0,0.1,s15_t1.0_a0.1_097.gff
406,N,N,1.702,3.110,1.0,0.1,s15_t1.0_a0.1_098.gff
60,N,N,1.358,2.444,1.0,0.1,s15_t1.0_a0.1_099.gff
82,N,N,1.372,2.519,1.0,0.1,s15_t1.0_a0.1_100.gff
112,N,N,1.464,2.587,1.0,0.2,s15_t1.0_a0.2_001.gff
386,N,N,1.694,3.128,1.0,0.2,s15_t1.0_a0.2_002.gff
17,N,N,1.304,2.319,1.0,0.2,s15_t1.0_a0.2_003.gff
403,N,N,1.740,3.107,1.0,0.2,s15_t1.0_a0.2_004.gff
354,N,N,2.543,3.025,1.0,0.2,s15_t1.0_a0.2_005.gff
58,N,N,2.003,2.441,1.0,0.2,s15_t1.0_a0.2_006.gff
50,N,N,2.016,2.395,1.0,0.2,s15_t1.0_a0.2_007.gff
263,N,N,1.838,2.871,1.0,0.2,s15_t1.0_a0.2_008.gff
90,N,N,1.343,2.472,1.0,0.2,s15_t1.0_a0.2_009.gff
51,N,N,1.478,2.374,1.0,0.2,s15_t1.0_a0.2_010.gff
155,N,N,1.576,2.646,1.0,0.2,s15_t1.0_a0.2_011.gff
4857,N,N,6.402,11.134,1.0,0.2,s15_t1.0_a0.2_012.gff
21,N,N,1.318,2.334,1.0,0.2,s15_t1.0_a0.2_013.gff
35,N,N,1.247,2.294,1.0,0.2,s15_t1.0_a0.2_014.gff
450,N,N,1.707,3.140,1.0,0.2,s15_t1.0_a0.2_015.gff
185,N,N,1.497,2.734,1.0,0.2,s15_t1.0_a0.2_016.gff
198,N,N,1.508,2.782,1.0,0.2,s15_t1.0_a0.2_017.gff
2525,N,N,3.519,5.984,1.0,0.2,s15_t1.0_a0.2_018.gff
88,N,N,2.243,2.500,1.0,0.2,s15_t1.0_a0.2_019.gff
40,N,N,1.447,2.401,1.0,0.2,s15_t1.0_a0.2_020.gff
300,N,N,1.603,2.987,1.0,0.2,s15_t1.0_a0.2_021.gff
701,N,N,1.947,3.703,1.0,0.2,s15_t1.0_a0.2_022.gff
509,N,N,2.523,3.534,1.0,0.2,s15_t1.0_a0.2_023.gff
1102,N,N,3.854,4.589,1.0,0.2,s15_t1.0_a0.2_024.gff
62,N,N,1.561,2.398,1.0,0.2,s15_t1.0_a0.2_025.gff
199,N,N,1.768,2.788,1.0,0.2,s15_t1.0_a0.2_026.gff
302,N,N,1.605,2.973,1.0,0.2,s15_t1.0_a0.2_027.gff
149,N,N,1.563,2.710,1.0,0.2,s15_t1.0_a0.2_028.gff
32,N,N,1.307,2.321,1.0,0.2,s15_t1.0_a0.2_029.gff
8,N,N,2.617,2.339,1.0,0.2,s15_t1.0_a0.2_030.gff
858,N,N,2.060,4.178,1.0,0.2,s15_t1.0_a0.2_031.gff
256,N,N,1.683,2.921,1.0,0.2,s15_t1.0_a0.2_032.gff
263,N,N,1.722,2.928,1.0,0.2,s15_t1.0_a0.2_033.gff
365,N,N,2.015,3.013,1.0,0.2,s15_t1.0_a0.2_034.gff
2561,N,N,3.814,7.156,1.0,0.2,s15_t1.0_a0.2_035.gff
63,N,N,1.295,2.377,1.0,0.2,s15_t1.0_a0.2_036.gff
113,N,N,1.631,2.549,1.0,0.2,s15_t1.0_a0.2_037.gff
355,N,N,1.631,3.028,1.0,0.2,s15_t1.0_a0.2_038.gff
112,N,N,4.554,2.577,1.0,0.2,s15_t1.0_a0.2_039.gff
749,N,N,1.915,3.694,1.0,0.2,s15_t1.0_a0.2_040.gff
311,N,N,1.680,2.999,1.0,0.2,s15_t1.0_a0.2_041.gff
20,N,N,1.415,2.367,1.0,0.2,s15_t1.0_a0.2_042.gff
133,N,N,1.475,2.722,1.0,0.2,s15_t1.0_a0.2_043.gff
472,N,N,1.772,3.124,1.0,0.2,s15_t1.0_a0.2_044.gff
403,N,N,1.765,3.151,1.0,0.2,s15_t1.0_a0.2_045.gff
850,N,N,2.035,3.792,1.0,0.2,s15_t1.0_a0.2_046.gff
3206,N,N,5.122,8.390,1.0,0.2,s15_t1.0_a0.2_047.gff
38,N,N,1.244,2.278,1.0,0.2,s15_t1.0_a0.2_048.gff
537,N,N,1.857,3.511,1.0,0.2,s15_t1.0_a0.2_049.gff
874,N,N,2.261,3.819,1.0,0.2,s15_t1.0_a0.2_050.gff
339,N,N,1.758,3.072,1.0,0.2,s15_t1.0_a0.2_051.gff
174,N,N,1.684,2.710,1.0,0.2,s15_t1.0_a0.2_052.gff
466,N,N,1.870,3.140,1.0,0.2,s15_t1.0_a0.2_053.gff
1354,N,N,3.280,4.918,1.0,0.2,s15_t1.0_a0.2_054.gff
623,N,N,1.870,3.564,1.0,0.2,s15_t1.0_a0.2_055.gff
439,N,N,1.710,3.124,1.0,0.2,s15_t1.0_a0.2_056.gff
88,N,N,1.572,2.439,1.0,0.2,s15_t1.0_a0.2_057.gff
64,N,N,1.307,2.405,1.0,0.2,s15_t1.0_a0.2_058.gff
28,N,N,1.242,2.329,1.0,0.2,s15_t1.0_a0.2_059.gff
1207,N,N,2.397,4.132,1.0,0.2,s15_t1.0_a0.2_060.gff
29,N,N,1.274,2.329,1.0,0.2,s15_t1.0_a0.2_061.gff
193,N,N,1.731,2.770,1.0,0.2,s15_t1.0_a0.2_062.gff
185,N,N,1.678,2.752,1.0,0.2,s15_t1.0_a0.2_063.gff
79,N,N,1.664,2.526,1.0,0.2,s15_t1.0_a0.2_064.gff
96,N,N,1.529,2.480,1.0,0.2,s15_t1.0_a0.2_065.gff
959,N,N,2.134,3.916,1.0,0.2,s15_t1.0_a0.2_066.gff
1041,N,N,2.154,3.935,1.0,0.2,s15_t1.0_a0.2_067.gff
85,N,N,1.358,2.475,1.0,0.2,s15_t1.0_a0.2_068.gff
306,N,N,1.964,2.997,1.0,0.2,s15_t1.0_a0.2_069.gff
222,N,N,2.441,2.858,1.0,0.2,s15_t1.0_a0.2_070.gff
64,N,N,1.396,2.437,1.0,0.2,s15_t1.0_a0.2_071.gff
368,N,N,1.874,3.077,1.0,0.2,s15_t1.0_a0.2_072.gff
15,N,N,1.385,2.329,1.0,0.2,s15_t1.0_a0.2_073.gff
929,N,N,2.541,3.876,1.0,0.2,s15_t1.0_a0.2_074.gff
340,N,N,1.682,3.081,1.0,0.2,s15_t1.0_a0.2_075.gff
259,N,N,1.887,2.932,1.0,0.2,s15_t1.0_a0.2_076.gff
63,N,N,1.573,2.450,1.0,0.2,s15_t1.0_a0.2_077.gff
107,N,N,1.980,2.589,1.0,0.2,s15_t1.0_a0.2_078.gff
50,N,N,1.382,2.461,1.0,0.2,s15_t1.0_a0.2_079.gff
1766,N,N,2.915,5.340,1.0,0.2,s15_t1.0_a0.2_080.gff
854,N,N,2.224,3.782,1.0,0.2,s15_t1.0_a0.2_081.gff
719,N,N,1.911,3.565,1.0,0.2,s15_t1.0_a0.2_082.gff
124,N,N,1.607,2.609,1.0,0.2,s15_t1.0_a0.2_083.gff
94,N,N,1.378,2.515,1.0,0.2,s15_t1.0_a0.2_084.gff
28,N,N,1.251,2.307,1.0,0.2,s15_t1.0_a0.2_085.gff
754,N,N,2.020,3.681,1.0,0.2,s15_t1.0_a0.2_086.gff
1565,N,N,2.620,4.965,1.0,0.2,s15_t1.0_a0.2_087.gff
1269,N,N,4.035,4.918,1.0,0.2,s15_t1.0_a0.2_088.gff
204,N,N,1.605,2.902,1.0,0.2,s15_t1.0_a0.2_089.gff
37,N,N,1.271,2.351,1.0,0.2,s15_t1.0_a0.2_090.gff
106,N,N,1.547,2.613,1.0,0.2,s15_t1.0_a0.2_091.gff
99,N,N,1.486,2.551,1.0,0.2,s15_t1.0_a0.2_092.gff
345,N,N,2.169,3.097,1.0,0.2,s15_t1.0_a0.2_093.gff
570,N,N,2.104,3.492,1.0,0.2,s15_t1.0_a0.2_094.gff
144,N,N,1.637,2.760,1.0,0.2,s15_t1.0_a0.2_095.gff
89,N,N,1.546,2.505,1.0,0.2,s15_t1.0_a0.2_096.gff
452,N,N,1.920,3.279,1.0,0.2,s15_t1.0_a0.2_097.gff
643,N,N,1.856,3.494,1.0,0.2,s15_t1.0_a0.2_098.gff
68,N,N,1.308,2.419,1.0,0.2,s15_t1.0_a0.2_099.gff
153,N,N,1.592,2.762,1.0,0.2,s15_t1.0_a0.2_100.gff
71,N,N,1.520,2.475,1.0,0.3,s15_t1.0_a0.3_001.gff
118,N,N,1.390,2.542,1.0,0.3,s15_t1.0_a0.3_002.gff
337,N,N,1.651,3.051,1.0,0.3,s15_t1.0_a0.3_003.gff
408,N,N,1.728,3.197,1.0,0.3,s15_t1.0_a0.3_004.gff
1645,N,N,2.724,5.318,1.0,0.3,s15_t1.0_a0.3_005.gff
284,N,N,2.201,2.983,1.0,0.3,s15_t1.0_a0.3_006.gff
100,N,N,1.539,2.537,1.0,0.3,s15_t1.0_a0.3_007.gff
264,N,N,1.591,2.936,1.0,0.3,s15_t1.0_a0.3_008.gff
533,N,N,1.814,3.356,1.0,0.3,s15_t1.0_a0.3_009.gff
1604,N,N,2.927,5.255,1.0,0.3,s15_t1.0_a0.3_010.gff
151,N,N,1.625,2.687,1.0,0.3,s15_t1.0_a0.3_011.gff
34,N,N,1.601,2.386,1.0,0.3,s15_t1.0_a0.3_012.gff
129,N,N,1.435,2.627,1.0,0.3,s15_t1.0_a0.3_013.gff
85,N,N,1.368,2.484,1.0,0.3,s15_t1.0_a0.3_014.gff
455,N,N,2.020,3.356,1.0,0.3,s15_t1.0_a0.3_015.gff
86,N,N,1.409,2.515,1.0,0.3,s15_t1.0_a0.3_016.gff
83,N,N,1.335,2.452,1.0,0.3,s15_t1.0_a0.3_017.gff
499,N,N,1.854,3.475,1.0,0.3,s15_t1.0_a0.3_018.gff
620,N,N,1.913,3.652,1.0,0.3,s15_t1.0_a0.3_019.gff
6,N,N,1.219,2.244,1.0,0.3,s15_t1.0_a0.3_020.gff
8,N,N,1.246,2.263,1.0,0.3,s15_t1.0_a0.3_021.gff
27,N,N,1.352,2.245,1.0,0.3,s15_t1.0_a0.3_022.gff
121,N,N,1.383,2.501,1.0,0.3,s15_t1.0_a0.3_023.gff
22,N,N,1.382,2.263,1.0,0.3,s15_t1.0_a0.3_024.gff
152,N,N,1.796,2.716,1.0,0.3,s15_t1.0_a0.3_025.gff
2154,N,N,4.228,5.904,1.0,0.3,s15_t1.0_a0.3_026.gff
175,N,N,1.696,2.774,1.0,0.3,s15_t1.0_a0.3_027.gff
309,N,N,1.757,3.096,1.0,0.3,s15_t1.0_a0.3_028.gff
178,N,N,2.324,2.717,1.0,0.3,s15_t1.0_a0.3_029.gff
17,N,N,1.239,2.311,1.0,0.3,s15_t1.0_a0.3_030.gff
259,N,N,1.605,2.968,1.0,0.3,s15_t1.0_a0.3_031.gff
21,N,N,1.268,2.342,1.0,0.3,s15_t1.0_a0.3_032.gff
897,N,N,2.170,3.800,1.0,0.3,s15_t1.0_a0.3_033.gff
55,N,N,1.288,2.411,1.0,0.3,s15_t1.0_a0.3_034.gff
846,N,N,2.278,3.774,1.0,0.3,s15_t1.0_a0.3_035.gff
5442,N,N,7.458,12.093,1.0,0.3,s15_t1.0_a0.3_036.gff
77,N,N,1.958,2.459,1.0,0.3,s15_t1.0_a0.3_037.gff
2184,N,N,3.232,6.680,1.0,0.3,s15_t1.0_a0.3_038.gff
21,N,N,1.233,2.307,1.0,0.3,s15_t1.0_a0.3_039.gff
552,N,N,1.817,3.562,1.0,0.3,s15_t1.0_a0.3_040.gff
475,N,N,1.757,3.257,1.0,0.3,s15_t1.0_a0.3_041.gff
135,N,N,1.399,2.584,1.0,0.3,s15_t1.0_a0.3_042.gff
371,N,N,1.678,3.178,1.0,0.3,s15_t1.0_a0.3_043.gff
162,N,N,1.434,2.622,1.0,0.3,s15_t1.0_a0.3_044.gff
100,N,N,1.426,2.534,1.0,0.3,s15_t1.0_a0.3_045.gff
339,N,N,1.690,3.160,1.0,0.3,s15_t1.0_a0.3_046.gff
131,N,N,1.431,2.668,1.0,0.3,s15_t1.0_a0.3_047.gff
37,N,N,1.295,2.365,1.0,0.3,s15_t1.0_a0.3_048.gff
294,N,N,1.641,2.945,1.0,0.3,s15_t1.0_a0.3_049.gff
161,N,N,1.433,2.631,1.0,0.3,s15_t1.0_a0.3_050.gff
30,N,N,1.445,2.302,1.0,0.3,s15_t1.0_a0.3_051.gff
453,N,N,1.746,3.144,1.0,0.3,s15_t1.0_a0.3_052.gff
83,N,N,1.348,2.460,1.0,0.3,s15_t1.0_a0.3_053.gff
357,N,N,1.685,3.131,1.0,0.3,s15_t1.0_a0.3_054.gff
172,N,N,1.956,2.705,1.0,0.3,s15_t1.0_a0.3_055.gff
391,N,N,1.752,3.076,1.0,0.3,s15_t1.0_a0.3_056.gff
1607,N,N,2.899,5.130,1.0,0.3,s15_t1.0_a0.3_057.gff
641,N,N,1.864,3.502,1.0,0.3,s15_t1.0_a0.3_058.gff
216,N,N,1.578,2.846,1.0,0.3,s15_t1.0_a0.3_059.gff
489,N,N,1.792,3.464,1.0,0.3,s15_t1.0_a0.3_060.gff
1412,N,N,2.454,4.956,1.0,0.3,s15_t1.0_a0.3_061.gff
52,N,N,1.517,2.447,1.0,0.3,s15_t1.0_a0.3_062.gff
79,N,N,1.790,2.488,1.0,0.3,s15_t1.0_a0.3_063.gff
745,N,N,2.037,3.689,1.0,0.3,s15_t1.0_a0.3_064.gff
179,N,N,2.385,2.809,1.0,0.3,s15_t1.0_a0.3_065.gff
1377,N,N,2.543,4.506,1.0,0.3,s15_t1.0_a0.3_066.gff
5,N,N,1.801,2.293,1.0,0.3,s15_t1.0_a0.3_067.gff
349,N,N,1.647,3.053,1.0,0.3,s15_t1.0_a0.3_068.gff
111,N,N,1.409,2.595,1.0,0.3,s15_t1.0_a0.3_069.gff
49,N,N,1.447,2.433,1.0,0.3,s15_t1.0_a0.3_070.gff
3483,N,N,4.695,8.730,1.0,0.3,s15_t1.0_a0.3_071.gff
31900,N,N,181.531,190.277,1.0,0.3,s15_t1.0_a0.3_072.gff
1377,N,N,2.449,4.771,1.0,0.3,s15_t1.0_a0.3_073.gff
189,N,N,1.467,2.748,1.0,0.3,s15_t1.0_a0.3_074.gff
695,N,N,1.881,3.563,1.0,0.3,s15_t1.0_a0.3_075.gff
67,N,N,1.285,2.325,1.0,0.3,s15_t1.0_a0.3_076.gff
1199,N,N,2.264,4.610,1.0,0.3,s15_t1.0_a0.3_077.gff
462,N,N,1.758,3.342,1.0,0.3,s15_t1.0_a0.3_078.gff
420,N,N,1.693,3.125,1.0,0.3,s15_t1.0_a0.3_079.gff
361,N,N,1.645,3.063,1.0,0.3,s15_t1.0_a0.3_080.gff
120,N,N,1.362,2.552,1.0,0.3,s15_t1.0_a0.3_081.gff
190,N,N,1.498,2.846,1.0,0.3,s15_t1.0_a0.3_082.gff
1023,N,N,2.337,4.430,1.0,0.3,s15_t1.0_a0.3_083.gff
56,N,N,2.761,2.423,1.0,0.3,s15_t1.0_a0.3_084.gff
244,N,N,1.565,2.865,1.0,0.3,s15_t1.0_a0.3_085.gff
79,N,N,1.328,2.447,1.0,0.3,s15_t1.0_a0.3_086.gff
32,N,N,2.714,2.333,1.0,0.3,s15_t1.0_a0.3_087.gff
46,N,N,1.394,2.411,1.0,0.3,s15_t1.0_a0.3_088.gff
64,N,N,1.606,2.395,1.0,0.3,s15_t1.0_a0.3_089.gff
315,N,N,1.852,3.028,1.0,0.3,s15_t1.0_a0.3_090.gff
40,N,N,1.514,2.345,1.0,0.3,s15_t1.0_a0.3_091.gff
366,N,N,1.649,3.057,1.0,0.3,s15_t1.0_a0.3_092.gff
1792,N,N,2.776,5.200,1.0,0.3,s15_t1.0_a0.3_093.gff
178,N,N,1.488,2.708,1.0,0.3,s15_t1.0_a0.3_094.gff
458,N,N,1.700,3.119,1.0,0.3,s15_t1.0_a0.3_095.gff
118,N,N,1.403,2.561,1.0,0.3,s15_t1.0_a0.3_096.gff
355,N,N,1.667,3.114,1.0,0.3,s15_t1.0_a0.3_097.gff
81,N,N,1.313,2.433,1.0,0.3,s15_t1.0_a0.3_098.gff
794,N,N,2.028,3.782,1.0,0.3,s15_t1.0_a0.3_099.gff
103,N,N,1.357,2.489,1.0,0.3,s15_t1.0_a0.3_100.gff
416,N,N,1.664,3.068,1.0,0.4,s15_t1.0_a0.4_001.gff
213,N,N,2.127,2.879,1.0,0.4,s15_t1.0_a0.4_002.gff
73,N,N,1.493,2.470,1.0,0.4,s15_t1.0_a0.4_003.gff
150,N,N,1.434,2.692,1.0,0.4,s15_t1.0_a0.4_004.gff
33,N,N,1.402,2.327,1.0,0.4,s15_t1.0_a0.4_005.gff
2742,N,N,3.951,7.878,1.0,0.4,s15_t1.0_a0.4_006.gff
46,N,N,1.260,2.277,1.0,0.4,s15_t1.0_a0.4_007.gff
45,N,N,1.255,2.315,1.0,0.4,s15_t1.0_a0.4_008.gff
1319,N,N,2.397,4.849,1.0,0.4,s15_t1.0_a0.4_009.gff
9,N,N,1.422,2.267,1.0,0.4,s15_t1.0_a0.4_010.gff
21,N,N,1.225,2.296,1.0,0.4,s15_t1.0_a0.4_011.gff
222,N,N,1.543,2.850,1.0,0.4,s15_t1.0_a0.4_012.gff
158,N,N,1.443,2.692,1.0,0.4,s15_t1.0_a0.4_013.gff
172,N,N,1.743,2.866,1.0,0.4,s15_t1.0_a0.4_014.gff
601,N,N,2.015,3.676,1.0,0.4,s15_t1.0_a0.4_015.gff
239,N,N,1.538,2.891,1.0,0.4,s15_t1.0_a0.4_016.gff
9,N,N,1.279,2.297,1.0,0.4,s15_t1.0_a0.4_017.gff
597,N,N,1.948,3.398,1.0,0.4,s15_t1.0_a0.4_018.gff
652,N,N,1.884,3.627,1.0,0.4,s15_t1.0_a0.4_019.gff
522,N,N,1.950,3.375,1.0,0.4,s15_t1.0_a0.4_020.gff
1601,N,N,2.792,5.264,1.0,0.4,s15_t1.0_a0.4_021.gff
61,N,N,1.319,2.414,1.0,0.4,s15_t1.0_a0.4_022.gff
114,N,N,1.387,2.500,1.0,0.4,s15_t1.0_a0.4_023.gff
298,N,N,1.867,3.062,1.0,0.4,s15_t1.0_a0.4_024.gff
214,N,N,1.625,2.831,1.0,0.4,s15_t1.0_a0.4_025.gff
99,N,N,5.074,2.511,1.0,0.4,s15_t1.0_a0.4_026.gff
755,N,N,2.143,4.123,1.0,0.4,s15_t1.0_a0.4_027.gff
81,N,N,1.339,2.440,1.0,0.4,s15_t1.0_a0.4_028.gff
171,N,N,1.536,2.689,1.0,0.4,s15_t1.0_a0.4_029.gff
16,N,N,1.343,2.363,1.0,0.4,s15_t1.0_a0.4_030.gff
784,N,N,2.245,3.820,1.0,0.4,s15_t1.0_a0.4_031.gff
28,N,N,1.486,2.342,1.0,0.4,s15_t1.0_a0.4_032.gff
1279,N,N,2.742,4.866,1.0,0.4,s15_t1.0_a0.4_033.gff
216,N,N,1.531,2.867,1.0,0.4,s15_t1.0_a0.4_034.gff
804,N,N,2.244,3.779,1.0,0.4,s15_t1.0_a0.4_035.gff
1130,N,N,2.239,4.695,1.0,0.4,s15_t1.0_a0.4_036.gff
4,N,N,1.464,2.303,1.0,0.4,s15_t1.0_a0.4_037.gff
142,N,N,1.782,2.721,1.0,0.4,s15_t1.0_a0.4_038.gff
222,N,N,1.817,2.787,1.0,0.4,s15_t1.0_a0.4_039.gff
25,N,N,1.216,2.286,1.0,0.4,s15_t1.0_a0.4_040.gff
231,N,N,1.544,2.825,1.0,0.4,s15_t1.0_a0.4_041.gff
266,N,N,1.631,2.908,1.0,0.4,s15_t1.0_a0.4_042.gff
20,N,N,1.456,2.368,1.0,0.4,s15_t1.0_a0.4_043.gff
372,N,N,1.833,3.093,1.0,0.4,s15_t1.0_a0.4_044.gff
