# Starting date:             2014-10-07 19:13:29
# Cluster job ID:            9051397
# Cluster node:              hnode38
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      test_set_s15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
1180	480	N	N	2.407	5.386	5.175	0.211	1.0	0.1	s15_t1.0_a0.1_001.gff
643	321	N	N	2.143	4.600	4.418	0.182	1.0	0.1	s15_t1.0_a0.1_002.gff
32	1	N	N	1.306	2.563	2.417	0.146	1.0	0.1	s15_t1.0_a0.1_003.gff
1401	681	N	N	2.670	5.864	5.663	0.201	1.0	0.1	s15_t1.0_a0.1_004.gff
3029	1435	N	N	4.197	8.160	7.905	0.255	1.0	0.1	s15_t1.0_a0.1_005.gff
76	34	N	N	2.666	2.530	2.379	0.151	1.0	0.1	s15_t1.0_a0.1_006.gff
756	647	N	N	2.108	4.572	4.384	0.188	1.0	0.1	s15_t1.0_a0.1_007.gff
101	47	N	N	1.383	2.683	2.564	0.119	1.0	0.1	s15_t1.0_a0.1_008.gff
412	126	N	N	1.876	3.886	3.736	0.150	1.0	0.1	s15_t1.0_a0.1_009.gff
289	151	N	N	1.755	3.535	3.412	0.123	1.0	0.1	s15_t1.0_a0.1_010.gff
59	4	N	N	1.357	2.620	2.462	0.158	1.0	0.1	s15_t1.0_a0.1_011.gff
131	0	N	N	1.592	3.121	2.978	0.143	1.0	0.1	s15_t1.0_a0.1_012.gff
20	4	N	N	1.268	2.500	2.368	0.132	1.0	0.1	s15_t1.0_a0.1_013.gff
438	128	N	N	1.882	3.982	3.832	0.150	1.0	0.1	s15_t1.0_a0.1_014.gff
117	50	N	N	1.588	3.045	2.912	0.133	1.0	0.1	s15_t1.0_a0.1_015.gff
6305	4766	N	N	8.538	12.459	12.192	0.267	1.0	0.1	s15_t1.0_a0.1_016.gff
241	150	N	N	1.674	3.382	3.226	0.156	1.0	0.1	s15_t1.0_a0.1_017.gff
32	0	N	N	1.286	2.521	2.369	0.152	1.0	0.1	s15_t1.0_a0.1_018.gff
35	15	N	N	1.321	2.553	2.425	0.128	1.0	0.1	s15_t1.0_a0.1_019.gff
313	73	N	N	1.887	3.783	3.632	0.151	1.0	0.1	s15_t1.0_a0.1_020.gff
2461	1415	N	N	3.707	7.760	7.519	0.241	1.0	0.1	s15_t1.0_a0.1_021.gff
133	45	N	N	1.652	3.141	3.010	0.131	1.0	0.1	s15_t1.0_a0.1_022.gff
35	13	N	N	1.279	2.524	2.394	0.130	1.0	0.1	s15_t1.0_a0.1_023.gff
490	412	N	N	1.891	4.120	3.953	0.167	1.0	0.1	s15_t1.0_a0.1_024.gff
58	0	N	N	1.350	2.619	2.474	0.145	1.0	0.1	s15_t1.0_a0.1_025.gff
34	1	N	N	1.311	2.550	2.414	0.136	1.0	0.1	s15_t1.0_a0.1_026.gff
170	60	N	N	1.638	3.221	3.072	0.149	1.0	0.1	s15_t1.0_a0.1_027.gff
229	67	N	N	1.751	3.513	3.359	0.154	1.0	0.1	s15_t1.0_a0.1_028.gff
1008	859	N	N	2.434	5.065	4.863	0.202	1.0	0.1	s15_t1.0_a0.1_029.gff
6463	2983	N	N	9.101	14.447	14.133	0.314	1.0	0.1	s15_t1.0_a0.1_030.gff
261	41	N	N	1.661	3.493	3.342	0.151	1.0	0.1	s15_t1.0_a0.1_031.gff
75	17	N	N	1.367	2.672	2.543	0.129	1.0	0.1	s15_t1.0_a0.1_032.gff
272	112	N	N	1.689	3.404	3.256	0.148	1.0	0.1	s15_t1.0_a0.1_033.gff
975	471	N	N	2.378	5.137	4.940	0.197	1.0	0.1	s15_t1.0_a0.1_034.gff
2045	941	N	N	3.248	7.201	6.944	0.257	1.0	0.1	s15_t1.0_a0.1_035.gff
3558	1396	N	N	4.681	8.665	8.378	0.287	1.0	0.1	s15_t1.0_a0.1_036.gff
82	53	N	N	1.355	2.637	2.505	0.132	1.0	0.1	s15_t1.0_a0.1_037.gff
950	429	N	N	2.237	4.870	4.697	0.173	1.0	0.1	s15_t1.0_a0.1_038.gff
30	5	N	N	1.311	2.560	2.427	0.133	1.0	0.1	s15_t1.0_a0.1_039.gff
61	43	N	N	1.369	2.651	2.488	0.163	1.0	0.1	s15_t1.0_a0.1_040.gff
65	3	N	N	1.372	2.640	2.483	0.157	1.0	0.1	s15_t1.0_a0.1_041.gff
97	29	N	N	1.395	2.730	2.600	0.130	1.0	0.1	s15_t1.0_a0.1_042.gff
190	5	N	N	1.674	3.394	3.267	0.127	1.0	0.1	s15_t1.0_a0.1_043.gff
4155	1965	N	N	5.220	8.876	8.620	0.256	1.0	0.1	s15_t1.0_a0.1_044.gff
2563	2214	N	N	3.750	7.447	7.177	0.270	1.0	0.1	s15_t1.0_a0.1_045.gff
1170	659	N	N	2.444	5.355	5.135	0.220	1.0	0.1	s15_t1.0_a0.1_046.gff
305	72	N	N	1.868	3.749	3.618	0.131	1.0	0.1	s15_t1.0_a0.1_047.gff
83	5	N	N	1.400	2.732	2.599	0.133	1.0	0.1	s15_t1.0_a0.1_048.gff
633	389	N	N	2.113	4.531	4.358	0.173	1.0	0.1	s15_t1.0_a0.1_049.gff
359	305	N	N	1.912	3.844	3.672	0.172	1.0	0.1	s15_t1.0_a0.1_050.gff
16	0	N	N	1.346	2.542	2.398	0.144	1.0	0.1	s15_t1.0_a0.1_051.gff
73	4	N	N	1.346	2.608	2.467	0.141	1.0	0.1	s15_t1.0_a0.1_052.gff
266	153	N	N	1.673	3.441	3.305	0.136	1.0	0.1	s15_t1.0_a0.1_053.gff
26	1	N	N	1.274	2.501	2.377	0.124	1.0	0.1	s15_t1.0_a0.1_054.gff
261	59	N	N	1.646	3.445	3.290	0.155	1.0	0.1	s15_t1.0_a0.1_055.gff
430	189	N	N	1.883	3.894	3.752	0.142	1.0	0.1	s15_t1.0_a0.1_056.gff
655	345	N	N	2.137	4.600	4.413	0.187	1.0	0.1	s15_t1.0_a0.1_057.gff
5825	2727	N	N	7.601	11.972	11.690	0.282	1.0	0.1	s15_t1.0_a0.1_058.gff
165	76	N	N	1.678	3.257	3.103	0.154	1.0	0.1	s15_t1.0_a0.1_059.gff
90	28	N	N	1.384	2.700	2.569	0.131	1.0	0.1	s15_t1.0_a0.1_060.gff
118	8	N	N	1.467	2.962	2.809	0.153	1.0	0.1	s15_t1.0_a0.1_061.gff
4736	2952	N	N	6.142	10.498	10.205	0.293	1.0	0.1	s15_t1.0_a0.1_062.gff
284	147	N	N	1.688	3.460	3.289	0.171	1.0	0.1	s15_t1.0_a0.1_063.gff
613	295	N	N	2.009	4.328	4.167	0.161	1.0	0.1	s15_t1.0_a0.1_064.gff
1832	747	N	N	2.950	6.432	6.186	0.246	1.0	0.1	s15_t1.0_a0.1_065.gff
4	0	N	N	1.248	2.431	2.300	0.131	1.0	0.1	s15_t1.0_a0.1_066.gff
482	246	N	N	1.915	4.013	3.839	0.174	1.0	0.1	s15_t1.0_a0.1_067.gff
87	52	N	N	1.414	2.695	2.558	0.137	1.0	0.1	s15_t1.0_a0.1_068.gff
951	367	N	N	2.267	4.936	4.728	0.208	1.0	0.1	s15_t1.0_a0.1_069.gff
47	17	N	N	1.310	2.589	2.449	0.140	1.0	0.1	s15_t1.0_a0.1_070.gff
28	14	N	N	1.277	2.510	2.368	0.142	1.0	0.1	s15_t1.0_a0.1_071.gff
66	1	N	N	1.392	2.688	2.554	0.134	1.0	0.1	s15_t1.0_a0.1_072.gff
3783	1904	N	N	5.089	9.334	9.079	0.255	1.0	0.1	s15_t1.0_a0.1_073.gff
166	85	N	N	1.605	3.154	3.013	0.141	1.0	0.1	s15_t1.0_a0.1_074.gff
91	32	N	N	1.413	2.757	2.617	0.140	1.0	0.1	s15_t1.0_a0.1_075.gff
7147	4137	N	N	10.023	14.817	14.507	0.310	1.0	0.1	s15_t1.0_a0.1_076.gff
255	164	N	N	1.680	3.465	3.320	0.145	1.0	0.1	s15_t1.0_a0.1_077.gff
4044	1948	N	N	5.055	9.179	8.921	0.258	1.0	0.1	s15_t1.0_a0.1_078.gff
44	15	N	N	1.332	2.563	2.446	0.117	1.0	0.1	s15_t1.0_a0.1_079.gff
638	312	N	N	2.174	4.641	4.475	0.166	1.0	0.1	s15_t1.0_a0.1_080.gff
326	213	N	N	1.854	3.729	3.581	0.148	1.0	0.1	s15_t1.0_a0.1_081.gff
1900	713	N	N	3.055	6.786	6.528	0.258	1.0	0.1	s15_t1.0_a0.1_082.gff
317	135	N	N	1.911	3.767	3.606	0.161	1.0	0.1	s15_t1.0_a0.1_083.gff
274	124	N	N	1.793	3.539	3.384	0.155	1.0	0.1	s15_t1.0_a0.1_084.gff
5223	3831	N	N	7.039	11.403	11.108	0.295	1.0	0.1	s15_t1.0_a0.1_085.gff
58	22	N	N	1.347	2.634	2.496	0.138	1.0	0.1	s15_t1.0_a0.1_086.gff
63	21	N	N	1.353	2.640	2.509	0.131	1.0	0.1	s15_t1.0_a0.1_087.gff
223	101	N	N	1.654	3.326	3.178	0.148	1.0	0.1	s15_t1.0_a0.1_088.gff
2084	1039	N	N	3.214	7.150	6.880	0.270	1.0	0.1	s15_t1.0_a0.1_089.gff
136	45	N	N	1.560	3.060	2.935	0.125	1.0	0.1	s15_t1.0_a0.1_090.gff
1473	942	N	N	2.712	6.079	5.860	0.219	1.0	0.1	s15_t1.0_a0.1_091.gff
332	165	N	N	1.912	3.772	3.633	0.139	1.0	0.1	s15_t1.0_a0.1_092.gff
831	719	N	N	2.109	4.659	4.467	0.192	1.0	0.1	s15_t1.0_a0.1_093.gff
9145	7293	N	N	13.595	18.561	18.244	0.317	1.0	0.1	s15_t1.0_a0.1_094.gff
1069	497	N	N	2.442	5.187	5.003	0.184	1.0	0.1	s15_t1.0_a0.1_095.gff
78	3	N	N	1.365	2.665	2.527	0.138	1.0	0.1	s15_t1.0_a0.1_096.gff
6	2	N	N	1.252	2.440	2.310	0.130	1.0	0.1	s15_t1.0_a0.1_097.gff
599	324	N	N	1.965	4.264	4.097	0.167	1.0	0.1	s15_t1.0_a0.1_098.gff
60	1	N	N	1.388	2.667	2.519	0.148	1.0	0.1	s15_t1.0_a0.1_099.gff
100	49	N	N	1.398	2.725	2.570	0.155	1.0	0.1	s15_t1.0_a0.1_100.gff
116	23	N	N	1.603	3.092	2.947	0.145	1.0	0.2	s15_t1.0_a0.2_001.gff
490	190	N	N	1.996	4.199	4.039	0.160	1.0	0.2	s15_t1.0_a0.2_002.gff
17	9	N	N	1.257	2.488	2.350	0.138	1.0	0.2	s15_t1.0_a0.2_003.gff
531	254	N	N	2.142	4.444	4.285	0.159	1.0	0.2	s15_t1.0_a0.2_004.gff
613	534	N	N	1.997	4.380	4.205	0.175	1.0	0.2	s15_t1.0_a0.2_005.gff
68	33	N	N	1.375	2.670	2.530	0.140	1.0	0.2	s15_t1.0_a0.2_006.gff
50	1	N	N	1.344	2.613	2.471	0.142	1.0	0.2	s15_t1.0_a0.2_007.gff
334	251	N	N	1.778	3.662	3.505	0.157	1.0	0.2	s15_t1.0_a0.2_008.gff
97	23	N	N	1.414	2.732	2.605	0.127	1.0	0.2	s15_t1.0_a0.2_009.gff
55	26	N	N	1.328	2.573	2.448	0.125	1.0	0.2	s15_t1.0_a0.2_010.gff
170	44	N	N	1.682	3.293	3.146	0.147	1.0	0.2	s15_t1.0_a0.2_011.gff
9837	5010	N	N	15.745	20.645	20.334	0.311	1.0	0.2	s15_t1.0_a0.2_012.gff
21	9	N	N	1.294	2.483	2.347	0.136	1.0	0.2	s15_t1.0_a0.2_013.gff
38	11	N	N	1.339	2.621	2.470	0.151	1.0	0.2	s15_t1.0_a0.2_014.gff
832	726	N	N	2.142	4.676	4.496	0.180	1.0	0.2	s15_t1.0_a0.2_015.gff
249	159	N	N	1.790	3.481	3.314	0.167	1.0	0.2	s15_t1.0_a0.2_016.gff
291	152	N	N	1.671	3.507	3.367	0.140	1.0	0.2	s15_t1.0_a0.2_017.gff
4598	1958	N	N	5.983	10.282	10.011	0.271	1.0	0.2	s15_t1.0_a0.2_018.gff
94	31	N	N	1.390	2.684	2.526	0.158	1.0	0.2	s15_t1.0_a0.2_019.gff
40	24	N	N	1.279	2.482	2.355	0.127	1.0	0.2	s15_t1.0_a0.2_020.gff
456	248	N	N	1.967	4.033	3.848	0.185	1.0	0.2	s15_t1.0_a0.2_021.gff
962	439	N	N	2.359	5.126	4.947	0.179	1.0	0.2	s15_t1.0_a0.2_022.gff
747	399	N	N	2.184	4.651	4.464	0.187	1.0	0.2	s15_t1.0_a0.2_023.gff
2077	1652	N	N	3.260	7.194	6.934	0.260	1.0	0.2	s15_t1.0_a0.2_024.gff
66	29	N	N	1.365	2.648	2.527	0.121	1.0	0.2	s15_t1.0_a0.2_025.gff
267	216	N	N	1.772	3.495	3.350	0.145	1.0	0.2	s15_t1.0_a0.2_026.gff
431	267	N	N	1.918	3.947	3.805	0.142	1.0	0.2	s15_t1.0_a0.2_027.gff
161	43	N	N	1.662	3.267	3.113	0.154	1.0	0.2	s15_t1.0_a0.2_028.gff
32	11	N	N	1.286	2.532	2.389	0.143	1.0	0.2	s15_t1.0_a0.2_029.gff
8	1	N	N	1.258	2.492	2.333	0.159	1.0	0.2	s15_t1.0_a0.2_030.gff
1367	830	N	N	2.589	5.771	5.542	0.229	1.0	0.2	s15_t1.0_a0.2_031.gff
330	266	N	N	1.883	3.797	3.650	0.147	1.0	0.2	s15_t1.0_a0.2_032.gff
325	141	N	N	1.761	3.645	3.473	0.172	1.0	0.2	s15_t1.0_a0.2_033.gff
493	187	N	N	1.917	3.990	3.801	0.189	1.0	0.2	s15_t1.0_a0.2_034.gff
6034	5604	N	N	8.225	12.919	12.632	0.287	1.0	0.2	s15_t1.0_a0.2_035.gff
63	29	N	N	1.342	2.635	2.504	0.131	1.0	0.2	s15_t1.0_a0.2_036.gff
150	97	N	N	1.602	3.092	2.961	0.131	1.0	0.2	s15_t1.0_a0.2_037.gff
466	263	N	N	1.957	3.980	3.828	0.152	1.0	0.2	s15_t1.0_a0.2_038.gff
148	117	N	N	1.580	3.138	2.994	0.144	1.0	0.2	s15_t1.0_a0.2_039.gff
1109	459	N	N	2.409	5.284	5.083	0.201	1.0	0.2	s15_t1.0_a0.2_040.gff
397	174	N	N	1.782	3.767	3.604	0.163	1.0	0.2	s15_t1.0_a0.2_041.gff
20	5	N	N	1.279	2.536	2.403	0.133	1.0	0.2	s15_t1.0_a0.2_042.gff
163	0	N	N	1.666	3.277	3.144	0.133	1.0	0.2	s15_t1.0_a0.2_043.gff
668	342	N	N	2.012	4.392	4.220	0.172	1.0	0.2	s15_t1.0_a0.2_044.gff
551	240	N	N	2.026	4.338	4.166	0.172	1.0	0.2	s15_t1.0_a0.2_045.gff
1382	1034	N	N	2.588	5.762	5.548	0.214	1.0	0.2	s15_t1.0_a0.2_046.gff
8024	6932	N	N	11.903	16.364	16.066	0.298	1.0	0.2	s15_t1.0_a0.2_047.gff
42	30	N	N	1.287	2.525	2.394	0.131	1.0	0.2	s15_t1.0_a0.2_048.gff
845	715	N	N	2.170	4.684	4.516	0.168	1.0	0.2	s15_t1.0_a0.2_049.gff
1389	607	N	N	2.691	5.921	5.685	0.236	1.0	0.2	s15_t1.0_a0.2_050.gff
475	262	N	N	1.978	4.024	3.856	0.168	1.0	0.2	s15_t1.0_a0.2_051.gff
197	78	N	N	1.612	3.187	3.045	0.142	1.0	0.2	s15_t1.0_a0.2_052.gff
763	501	N	N	2.120	4.584	4.419	0.165	1.0	0.2	s15_t1.0_a0.2_053.gff
1840	788	N	N	2.999	6.716	6.479	0.237	1.0	0.2	s15_t1.0_a0.2_054.gff
932	423	N	N	2.142	4.755	4.578	0.177	1.0	0.2	s15_t1.0_a0.2_055.gff
600	378	N	N	2.129	4.438	4.265	0.173	1.0	0.2	s15_t1.0_a0.2_056.gff
93	70	N	N	1.397	2.681	2.538	0.143	1.0	0.2	s15_t1.0_a0.2_057.gff
64	1	N	N	1.358	2.640	2.508	0.132	1.0	0.2	s15_t1.0_a0.2_058.gff
28	4	N	N	1.311	2.540	2.408	0.132	1.0	0.2	s15_t1.0_a0.2_059.gff
1805	811	N	N	2.985	6.639	6.407	0.232	1.0	0.2	s15_t1.0_a0.2_060.gff
29	0	N	N	1.293	2.514	2.380	0.134	1.0	0.2	s15_t1.0_a0.2_061.gff
228	73	N	N	1.559	3.241	3.105	0.136	1.0	0.2	s15_t1.0_a0.2_062.gff
209	136	N	N	1.569	3.202	3.073	0.129	1.0	0.2	s15_t1.0_a0.2_063.gff
91	33	N	N	1.398	2.716	2.560	0.156	1.0	0.2	s15_t1.0_a0.2_064.gff
107	46	N	N	1.377	2.689	2.541	0.148	1.0	0.2	s15_t1.0_a0.2_065.gff
1472	568	N	N	2.848	6.072	5.847	0.225	1.0	0.2	s15_t1.0_a0.2_066.gff
1935	1392	N	N	3.016	6.556	6.278	0.278	1.0	0.2	s15_t1.0_a0.2_067.gff
93	67	N	N	1.398	2.683	2.542	0.141	1.0	0.2	s15_t1.0_a0.2_068.gff
418	163	N	N	1.771	3.763	3.604	0.159	1.0	0.2	s15_t1.0_a0.2_069.gff
380	376	N	N	1.920	3.908	3.758	0.150	1.0	0.2	s15_t1.0_a0.2_070.gff
65	25	N	N	1.361	2.627	2.487	0.140	1.0	0.2	s15_t1.0_a0.2_071.gff
489	202	N	N	1.951	4.081	3.912	0.169	1.0	0.2	s15_t1.0_a0.2_072.gff
17	11	N	N	1.270	2.500	2.358	0.142	1.0	0.2	s15_t1.0_a0.2_073.gff
1661	1468	N	N	2.765	6.148	5.945	0.203	1.0	0.2	s15_t1.0_a0.2_074.gff
463	250	N	N	1.910	3.999	3.828	0.171	1.0	0.2	s15_t1.0_a0.2_075.gff
329	171	N	N	1.800	3.690	3.556	0.134	1.0	0.2	s15_t1.0_a0.2_076.gff
65	2	N	N	1.373	2.661	2.523	0.138	1.0	0.2	s15_t1.0_a0.2_077.gff
122	13	N	N	1.604	3.088	2.935	0.153	1.0	0.2	s15_t1.0_a0.2_078.gff
56	39	N	N	1.377	2.612	2.472	0.140	1.0	0.2	s15_t1.0_a0.2_079.gff
3335	1496	N	N	4.557	8.594	8.331	0.263	1.0	0.2	s15_t1.0_a0.2_080.gff
1135	398	N	N	2.342	5.284	5.101	0.183	1.0	0.2	s15_t1.0_a0.2_081.gff
944	368	N	N	2.381	5.150	4.945	0.205	1.0	0.2	s15_t1.0_a0.2_082.gff
135	35	N	N	1.667	3.164	3.022	0.142	1.0	0.2	s15_t1.0_a0.2_083.gff
96	30	N	N	1.399	2.706	2.559	0.147	1.0	0.2	s15_t1.0_a0.2_084.gff
28	8	N	N	1.324	2.585	2.450	0.135	1.0	0.2	s15_t1.0_a0.2_085.gff
1182	666	N	N	2.399	5.354	5.146	0.208	1.0	0.2	s15_t1.0_a0.2_086.gff
2874	1431	N	N	4.114	8.189	7.945	0.244	1.0	0.2	s15_t1.0_a0.2_087.gff
2068	1310	N	N	3.423	7.730	7.467	0.263	1.0	0.2	s15_t1.0_a0.2_088.gff
234	159	N	N	1.640	3.402	3.248	0.154	1.0	0.2	s15_t1.0_a0.2_089.gff
41	22	N	N	1.325	2.561	2.421	0.140	1.0	0.2	s15_t1.0_a0.2_090.gff
129	32	N	N	1.599	3.157	3.015	0.142	1.0	0.2	s15_t1.0_a0.2_091.gff
102	3	N	N	1.375	2.678	2.545	0.133	1.0	0.2	s15_t1.0_a0.2_092.gff
426	172	N	N	1.789	3.826	3.662	0.164	1.0	0.2	s15_t1.0_a0.2_093.gff
788	465	N	N	2.138	4.548	4.380	0.168	1.0	0.2	s15_t1.0_a0.2_094.gff
160	56	N	N	1.601	3.177	3.042	0.135	1.0	0.2	s15_t1.0_a0.2_095.gff
95	44	N	N	1.368	2.667	2.534	0.133	1.0	0.2	s15_t1.0_a0.2_096.gff
671	311	N	N	2.108	4.563	4.383	0.180	1.0	0.2	s15_t1.0_a0.2_097.gff
856	423	N	N	2.203	4.651	4.463	0.188	1.0	0.2	s15_t1.0_a0.2_098.gff
69	20	N	N	1.364	2.625	2.482	0.143	1.0	0.2	s15_t1.0_a0.2_099.gff
239	154	N	N	1.671	3.384	3.231	0.153	1.0	0.2	s15_t1.0_a0.2_100.gff
98	44	N	N	1.383	2.703	2.564	0.139	1.0	0.3	s15_t1.0_a0.3_001.gff
128	77	N	N	1.593	3.064	2.918	0.146	1.0	0.3	s15_t1.0_a0.3_002.gff
461	188	N	N	1.950	3.991	3.821	0.170	1.0	0.3	s15_t1.0_a0.3_003.gff
580	298	N	N	2.106	4.457	4.301	0.156	1.0	0.3	s15_t1.0_a0.3_004.gff
3093	1653	N	N	4.353	8.358	8.107	0.251	1.0	0.3	s15_t1.0_a0.3_005.gff
414	265	N	N	1.924	3.976	3.821	0.155	1.0	0.3	s15_t1.0_a0.3_006.gff
112	54	N	N	1.419	2.775	2.627	0.148	1.0	0.3	s15_t1.0_a0.3_007.gff
330	162	N	N	1.790	3.685	3.524	0.161	1.0	0.3	s15_t1.0_a0.3_008.gff
747	403	N	N	2.190	4.593	4.418	0.175	1.0	0.3	s15_t1.0_a0.3_009.gff
3261	2222	N	N	4.430	8.145	7.876	0.269	1.0	0.3	s15_t1.0_a0.3_010.gff
186	75	N	N	1.577	3.186	3.040	0.146	1.0	0.3	s15_t1.0_a0.3_011.gff
37	10	N	N	1.314	2.561	2.430	0.131	1.0	0.3	s15_t1.0_a0.3_012.gff
149	65	N	N	1.556	3.081	2.945	0.136	1.0	0.3	s15_t1.0_a0.3_013.gff
124	75	N	N	1.679	3.138	2.996	0.142	1.0	0.3	s15_t1.0_a0.3_014.gff
679	582	N	N	2.116	4.611	4.419	0.192	1.0	0.3	s15_t1.0_a0.3_015.gff
115	77	N	N	1.598	3.047	2.905	0.142	1.0	0.3	s15_t1.0_a0.3_016.gff
97	73	N	N	1.404	2.696	2.557	0.139	1.0	0.3	s15_t1.0_a0.3_017.gff
704	600	N	N	2.160	4.628	4.472	0.156	1.0	0.3	s15_t1.0_a0.3_018.gff
988	847	N	N	2.285	5.082	4.896	0.186	1.0	0.3	s15_t1.0_a0.3_019.gff
6	0	N	N	1.268	2.508	2.370	0.138	1.0	0.3	s15_t1.0_a0.3_020.gff
9	4	N	N	1.243	2.467	2.331	0.136	1.0	0.3	s15_t1.0_a0.3_021.gff
27	11	N	N	1.281	2.480	2.359	0.121	1.0	0.3	s15_t1.0_a0.3_022.gff
144	105	N	N	1.639	3.132	3.004	0.128	1.0	0.3	s15_t1.0_a0.3_023.gff
22	12	N	N	1.282	2.525	2.376	0.149	1.0	0.3	s15_t1.0_a0.3_024.gff
173	19	N	N	1.692	3.278	3.136	0.142	1.0	0.3	s15_t1.0_a0.3_025.gff
3874	2113	N	N	5.053	8.841	8.557	0.284	1.0	0.3	s15_t1.0_a0.3_026.gff
222	208	N	N	1.701	3.439	3.280	0.159	1.0	0.3	s15_t1.0_a0.3_027.gff
477	357	N	N	1.921	4.042	3.891	0.151	1.0	0.3	s15_t1.0_a0.3_028.gff
249	124	N	N	1.747	3.481	3.316	0.165	1.0	0.3	s15_t1.0_a0.3_029.gff
19	11	N	N	1.254	2.477	2.346	0.131	1.0	0.3	s15_t1.0_a0.3_030.gff
402	0	N	N	1.878	3.996	3.843	0.153	1.0	0.3	s15_t1.0_a0.3_031.gff
22	6	N	N	1.277	2.500	2.354	0.146	1.0	0.3	s15_t1.0_a0.3_032.gff
1569	863	N	N	2.725	5.962	5.774	0.188	1.0	0.3	s15_t1.0_a0.3_033.gff
60	14	N	N	1.324	2.572	2.431	0.141	1.0	0.3	s15_t1.0_a0.3_034.gff
1321	585	N	N	2.643	5.742	5.542	0.200	1.0	0.3	s15_t1.0_a0.3_035.gff
12985	8254	N	N	23.354	29.885	29.540	0.345	1.0	0.3	s15_t1.0_a0.3_036.gff
88	59	N	N	1.358	2.676	2.538	0.138	1.0	0.3	s15_t1.0_a0.3_037.gff
3602	1313	N	N	4.615	8.436	8.191	0.245	1.0	0.3	s15_t1.0_a0.3_038.gff
21	11	N	N	1.261	2.493	2.356	0.137	1.0	0.3	s15_t1.0_a0.3_039.gff
760	475	N	N	2.033	4.521	4.328	0.193	1.0	0.3	s15_t1.0_a0.3_040.gff
689	396	N	N	2.115	4.625	4.456	0.169	1.0	0.3	s15_t1.0_a0.3_041.gff
144	50	N	N	1.534	2.952	2.801	0.151	1.0	0.3	s15_t1.0_a0.3_042.gff
497	191	N	N	1.864	4.068	3.916	0.152	1.0	0.3	s15_t1.0_a0.3_043.gff
215	112	N	N	1.557	3.203	3.060	0.143	1.0	0.3	s15_t1.0_a0.3_044.gff
146	30	N	N	1.567	3.116	2.955	0.161	1.0	0.3	s15_t1.0_a0.3_045.gff
541	449	N	N	1.919	4.241	4.058	0.183	1.0	0.3	s15_t1.0_a0.3_046.gff
161	101	N	N	1.620	3.163	3.039	0.124	1.0	0.3	s15_t1.0_a0.3_047.gff
41	28	N	N	1.286	2.502	2.364	0.138	1.0	0.3	s15_t1.0_a0.3_048.gff
387	285	N	N	1.866	3.842	3.692	0.150	1.0	0.3	s15_t1.0_a0.3_049.gff
203	94	N	N	1.559	3.226	3.076	0.150	1.0	0.3	s15_t1.0_a0.3_050.gff
30	16	N	N	1.266	2.500	2.342	0.158	1.0	0.3	s15_t1.0_a0.3_051.gff
639	402	N	N	2.180	4.593	4.417	0.176	1.0	0.3	s15_t1.0_a0.3_052.gff
94	68	N	N	1.347	2.645	2.511	0.134	1.0	0.3	s15_t1.0_a0.3_053.gff
519	441	N	N	2.062	4.307	4.152	0.155	1.0	0.3	s15_t1.0_a0.3_054.gff
254	161	N	N	1.727	3.463	3.305	0.158	1.0	0.3	s15_t1.0_a0.3_055.gff
537	450	N	N	2.092	4.397	4.223	0.174	1.0	0.3	s15_t1.0_a0.3_056.gff
3453	2564	N	N	4.563	8.664	8.409	0.255	1.0	0.3	s15_t1.0_a0.3_057.gff
1097	932	N	N	2.285	5.035	4.849	0.186	1.0	0.3	s15_t1.0_a0.3_058.gff
295	233	N	N	1.848	3.693	3.556	0.137	1.0	0.3	s15_t1.0_a0.3_059.gff
801	546	N	N	2.063	4.571	4.405	0.166	1.0	0.3	s15_t1.0_a0.3_060.gff
2362	1584	N	N	3.506	7.535	7.312	0.223	1.0	0.3	s15_t1.0_a0.3_061.gff
72	49	N	N	1.339	2.584	2.439	0.145	1.0	0.3	s15_t1.0_a0.3_062.gff
101	40	N	N	1.378	2.718	2.603	0.115	1.0	0.3	s15_t1.0_a0.3_063.gff
1253	1088	N	N	2.403	5.398	5.202	0.196	1.0	0.3	s15_t1.0_a0.3_064.gff
234	145	N	N	1.593	3.269	3.131	0.138	1.0	0.3	s15_t1.0_a0.3_065.gff
2719	1813	N	N	3.739	7.325	7.081	0.244	1.0	0.3	s15_t1.0_a0.3_066.gff
5	1	N	N	1.255	2.410	2.274	0.136	1.0	0.3	s15_t1.0_a0.3_067.gff
472	344	N	N	1.955	4.021	3.844	0.177	1.0	0.3	s15_t1.0_a0.3_068.gff
136	37	N	N	1.617	3.138	2.999	0.139	1.0	0.3	s15_t1.0_a0.3_069.gff
49	27	N	N	1.285	2.525	2.374	0.151	1.0	0.3	s15_t1.0_a0.3_070.gff
7817	7101	N	N	10.612	14.710	14.410	0.300	1.0	0.3	s15_t1.0_a0.3_071.gff
NA	NA	Y	N	600.665	601.377	600.679	0.698	1.0	0.3	s15_t1.0_a0.3_072.gff
3119	2480	N	N	4.303	8.337	8.075	0.262	1.0	0.3	s15_t1.0_a0.3_073.gff
261	137	N	N	1.783	3.523	3.358	0.165	1.0	0.3	s15_t1.0_a0.3_074.gff
