# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.r2c.c.goal
# Cluster job ID:            7369707
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
72,118,N,N,2.546,18.964,1.0,0.1,s15_t1.0_a0.1_072.gff
73,7714,N,N,14.113,11.643,1.0,0.1,s15_t1.0_a0.1_073.gff
74,232,N,N,2.778,6.392,1.0,0.1,s15_t1.0_a0.1_074.gff
75,142,N,N,2.739,10.872,1.0,0.1,s15_t1.0_a0.1_075.gff
76,14532,N,N,31.269,25.694,1.0,0.1,s15_t1.0_a0.1_076.gff
77,323,N,N,2.975,4.810,1.0,0.1,s15_t1.0_a0.1_077.gff
78,7178,N,N,12.139,13.265,1.0,0.1,s15_t1.0_a0.1_078.gff
79,51,N,N,2.352,5.898,1.0,0.1,s15_t1.0_a0.1_079.gff
80,1226,N,N,4.294,4.209,1.0,0.1,s15_t1.0_a0.1_080.gff
81,717,N,N,3.687,7.256,1.0,0.1,s15_t1.0_a0.1_081.gff
82,2009,N,N,5.860,9.805,1.0,0.1,s15_t1.0_a0.1_082.gff
83,337,N,N,3.027,1.647,1.0,0.1,s15_t1.0_a0.1_083.gff
84,294,N,N,2.983,3.557,1.0,0.1,s15_t1.0_a0.1_084.gff
85,10129,N,N,19.923,15.970,1.0,0.1,s15_t1.0_a0.1_085.gff
86,83,N,N,2.433,5.003,1.0,0.1,s15_t1.0_a0.1_086.gff
87,132,N,N,2.685,5.536,1.0,0.1,s15_t1.0_a0.1_087.gff
88,310,N,N,2.984,3.209,1.0,0.1,s15_t1.0_a0.1_088.gff
89,3726,N,N,9.028,4.541,1.0,0.1,s15_t1.0_a0.1_089.gff
90,243,N,N,2.772,1.526,1.0,0.1,s15_t1.0_a0.1_090.gff
91,3153,N,N,8.622,5.772,1.0,0.1,s15_t1.0_a0.1_091.gff
92,777,N,N,3.624,3.425,1.0,0.1,s15_t1.0_a0.1_092.gff
93,1579,N,N,5.514,3.856,1.0,0.1,s15_t1.0_a0.1_093.gff
94,20959,N,N,55.183,48.837,1.0,0.1,s15_t1.0_a0.1_094.gff
95,2108,N,N,5.907,4.628,1.0,0.1,s15_t1.0_a0.1_095.gff
96,75,N,N,2.518,2.472,1.0,0.1,s15_t1.0_a0.1_096.gff
97,7,N,N,2.354,2.999,1.0,0.1,s15_t1.0_a0.1_097.gff
