# Starting date:             2014-12-08 01:22:14
# Cluster job name:          fribourg.20t1200m2_5_of_5
# Cluster job ID:            1616738
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.5_of_5.tar.gz
# Memory limit (Java heap):  2G
# Timeout (CPU time):        1200s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
103	N	N	2.718	2.850	2.693	0.157	2.6	0.9	s20_t2.6_a0.9_001.gff
333	N	N	2.344	3.636	3.458	0.178	2.6	0.9	s20_t2.6_a0.9_002.gff
125	N	N	1.599	2.891	2.734	0.157	2.6	0.9	s20_t2.6_a0.9_003.gff
100	N	N	2.381	2.904	2.750	0.154	2.6	0.9	s20_t2.6_a0.9_004.gff
131	N	N	1.771	2.972	2.824	0.148	2.6	0.9	s20_t2.6_a0.9_005.gff
135	N	N	1.642	2.917	2.763	0.154	2.6	0.9	s20_t2.6_a0.9_006.gff
195	N	N	1.828	3.149	3.010	0.139	2.6	0.9	s20_t2.6_a0.9_007.gff
259	N	N	2.131	3.381	3.213	0.168	2.6	0.9	s20_t2.6_a0.9_008.gff
177	N	N	1.669	3.065	2.935	0.130	2.6	0.9	s20_t2.6_a0.9_009.gff
606	N	N	2.197	4.465	4.252	0.213	2.6	0.9	s20_t2.6_a0.9_010.gff
207	N	N	1.859	3.147	2.995	0.152	2.6	0.9	s20_t2.6_a0.9_011.gff
129	N	N	1.767	2.925	2.779	0.146	2.6	0.9	s20_t2.6_a0.9_012.gff
105	N	N	1.691	2.809	2.663	0.146	2.6	0.9	s20_t2.6_a0.9_013.gff
791	N	N	2.415	4.578	4.373	0.205	2.6	0.9	s20_t2.6_a0.9_014.gff
135	N	N	1.670	2.863	2.715	0.148	2.6	0.9	s20_t2.6_a0.9_015.gff
124	N	N	2.002	2.863	2.713	0.150	2.6	0.9	s20_t2.6_a0.9_016.gff
146	N	N	2.136	2.932	2.792	0.140	2.6	0.9	s20_t2.6_a0.9_017.gff
183	N	N	1.737	3.056	2.913	0.143	2.6	0.9	s20_t2.6_a0.9_018.gff
222	N	N	1.823	3.199	3.057	0.142	2.6	0.9	s20_t2.6_a0.9_019.gff
283	N	N	2.296	3.440	3.279	0.161	2.6	0.9	s20_t2.6_a0.9_020.gff
55	N	N	1.579	2.647	2.517	0.130	2.6	0.9	s20_t2.6_a0.9_021.gff
276	N	N	1.939	3.351	3.196	0.155	2.6	0.9	s20_t2.6_a0.9_022.gff
497	N	N	2.228	4.269	4.076	0.193	2.6	0.9	s20_t2.6_a0.9_023.gff
255	N	N	1.803	3.283	3.124	0.159	2.6	0.9	s20_t2.6_a0.9_024.gff
176	N	N	1.756	3.067	2.923	0.144	2.6	0.9	s20_t2.6_a0.9_025.gff
223	N	N	2.035	3.219	3.078	0.141	2.6	0.9	s20_t2.6_a0.9_026.gff
574	N	N	2.249	4.392	4.213	0.179	2.6	0.9	s20_t2.6_a0.9_027.gff
121	N	N	1.933	2.899	2.751	0.148	2.6	0.9	s20_t2.6_a0.9_028.gff
115	N	N	1.581	2.871	2.738	0.133	2.6	0.9	s20_t2.6_a0.9_029.gff
205	N	N	1.828	3.121	2.962	0.159	2.6	0.9	s20_t2.6_a0.9_030.gff
63	N	N	1.594	2.690	2.553	0.137	2.6	0.9	s20_t2.6_a0.9_031.gff
63	N	N	1.594	2.732	2.604	0.128	2.6	0.9	s20_t2.6_a0.9_032.gff
332	N	N	2.916	3.920	3.716	0.204	2.6	0.9	s20_t2.6_a0.9_033.gff
140	N	N	1.698	2.906	2.772	0.134	2.6	0.9	s20_t2.6_a0.9_034.gff
114	N	N	1.644	2.863	2.722	0.141	2.6	0.9	s20_t2.6_a0.9_035.gff
117	N	N	1.831	2.895	2.745	0.150	2.6	0.9	s20_t2.6_a0.9_036.gff
229	N	N	1.788	3.289	3.152	0.137	2.6	0.9	s20_t2.6_a0.9_037.gff
335	N	N	2.381	3.779	3.632	0.147	2.6	0.9	s20_t2.6_a0.9_038.gff
210	N	N	1.743	3.165	3.019	0.146	2.6	0.9	s20_t2.6_a0.9_039.gff
152	N	N	1.821	2.998	2.855	0.143	2.6	0.9	s20_t2.6_a0.9_040.gff
117	N	N	1.624	2.875	2.729	0.146	2.6	0.9	s20_t2.6_a0.9_041.gff
494	N	N	2.367	4.343	4.152	0.191	2.6	0.9	s20_t2.6_a0.9_042.gff
295	N	N	2.233	3.370	3.211	0.159	2.6	0.9	s20_t2.6_a0.9_043.gff
69	N	N	2.983	2.783	2.648	0.135	2.6	0.9	s20_t2.6_a0.9_044.gff
121	N	N	2.149	2.925	2.764	0.161	2.6	0.9	s20_t2.6_a0.9_045.gff
103	N	N	1.672	2.774	2.620	0.154	2.6	0.9	s20_t2.6_a0.9_046.gff
405	N	N	3.674	3.928	3.744	0.184	2.6	0.9	s20_t2.6_a0.9_047.gff
99	N	N	1.847	2.813	2.665	0.148	2.6	0.9	s20_t2.6_a0.9_048.gff
242	N	N	1.695	3.262	3.119	0.143	2.6	0.9	s20_t2.6_a0.9_049.gff
1069	N	N	2.534	5.367	5.110	0.257	2.6	0.9	s20_t2.6_a0.9_050.gff
109	N	N	1.666	2.849	2.708	0.141	2.6	0.9	s20_t2.6_a0.9_051.gff
