# Starting date:             2014-10-07 19:13:30
# Cluster job ID:            9051402
# Cluster node:              hnode36
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg -r2ifc
# Data:                      test_set_s15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
1180	480	N	N	2.253	4.997	4.803	0.194	1.0	0.1	s15_t1.0_a0.1_001.gff
643	321	N	N	2.041	4.341	4.167	0.174	1.0	0.1	s15_t1.0_a0.1_002.gff
32	1	N	N	1.222	2.382	2.243	0.139	1.0	0.1	s15_t1.0_a0.1_003.gff
1401	681	N	N	2.500	5.517	5.309	0.208	1.0	0.1	s15_t1.0_a0.1_004.gff
3029	1435	N	N	3.933	7.697	7.484	0.213	1.0	0.1	s15_t1.0_a0.1_005.gff
76	34	N	N	1.250	2.422	2.287	0.135	1.0	0.1	s15_t1.0_a0.1_006.gff
756	647	N	N	1.999	4.245	4.074	0.171	1.0	0.1	s15_t1.0_a0.1_007.gff
101	47	N	N	1.294	2.527	2.412	0.115	1.0	0.1	s15_t1.0_a0.1_008.gff
412	126	N	N	1.767	3.656	3.514	0.142	1.0	0.1	s15_t1.0_a0.1_009.gff
289	151	N	N	1.676	3.343	3.201	0.142	1.0	0.1	s15_t1.0_a0.1_010.gff
59	4	N	N	1.246	2.451	2.326	0.125	1.0	0.1	s15_t1.0_a0.1_011.gff
131	0	N	N	1.474	2.878	2.747	0.131	1.0	0.1	s15_t1.0_a0.1_012.gff
20	4	N	N	1.193	2.340	2.204	0.136	1.0	0.1	s15_t1.0_a0.1_013.gff
438	128	N	N	1.761	3.696	3.548	0.148	1.0	0.1	s15_t1.0_a0.1_014.gff
117	50	N	N	1.460	2.842	2.712	0.130	1.0	0.1	s15_t1.0_a0.1_015.gff
6305	4766	N	N	7.856	11.608	11.344	0.264	1.0	0.1	s15_t1.0_a0.1_016.gff
241	150	N	N	1.533	3.110	2.980	0.130	1.0	0.1	s15_t1.0_a0.1_017.gff
32	0	N	N	1.218	2.332	2.196	0.136	1.0	0.1	s15_t1.0_a0.1_018.gff
35	15	N	N	1.197	2.315	2.189	0.126	1.0	0.1	s15_t1.0_a0.1_019.gff
313	73	N	N	1.764	3.508	3.343	0.165	1.0	0.1	s15_t1.0_a0.1_020.gff
2461	1415	N	N	3.405	7.120	6.898	0.222	1.0	0.1	s15_t1.0_a0.1_021.gff
133	45	N	N	1.521	2.875	2.760	0.115	1.0	0.1	s15_t1.0_a0.1_022.gff
35	13	N	N	1.182	2.309	2.178	0.131	1.0	0.1	s15_t1.0_a0.1_023.gff
490	412	N	N	1.726	3.769	3.626	0.143	1.0	0.1	s15_t1.0_a0.1_024.gff
58	0	N	N	1.240	2.400	2.276	0.124	1.0	0.1	s15_t1.0_a0.1_025.gff
34	1	N	N	1.193	2.321	2.194	0.127	1.0	0.1	s15_t1.0_a0.1_026.gff
170	60	N	N	1.547	3.044	2.889	0.155	1.0	0.1	s15_t1.0_a0.1_027.gff
229	67	N	N	1.533	3.148	2.994	0.154	1.0	0.1	s15_t1.0_a0.1_028.gff
1008	859	N	N	2.254	4.786	4.606	0.180	1.0	0.1	s15_t1.0_a0.1_029.gff
6463	2983	N	N	8.339	12.378	12.070	0.308	1.0	0.1	s15_t1.0_a0.1_030.gff
261	41	N	N	1.565	3.275	3.151	0.124	1.0	0.1	s15_t1.0_a0.1_031.gff
75	17	N	N	1.271	2.481	2.312	0.169	1.0	0.1	s15_t1.0_a0.1_032.gff
272	112	N	N	1.535	3.193	3.071	0.122	1.0	0.1	s15_t1.0_a0.1_033.gff
975	471	N	N	2.263	4.786	4.606	0.180	1.0	0.1	s15_t1.0_a0.1_034.gff
2045	941	N	N	2.978	6.637	6.394	0.243	1.0	0.1	s15_t1.0_a0.1_035.gff
3558	1396	N	N	4.311	8.047	7.803	0.244	1.0	0.1	s15_t1.0_a0.1_036.gff
82	53	N	N	1.273	2.444	2.311	0.133	1.0	0.1	s15_t1.0_a0.1_037.gff
950	429	N	N	2.117	4.626	4.435	0.191	1.0	0.1	s15_t1.0_a0.1_038.gff
30	5	N	N	1.189	2.319	2.195	0.124	1.0	0.1	s15_t1.0_a0.1_039.gff
61	43	N	N	1.246	2.416	2.308	0.108	1.0	0.1	s15_t1.0_a0.1_040.gff
65	3	N	N	1.233	2.427	2.323	0.104	1.0	0.1	s15_t1.0_a0.1_041.gff
97	29	N	N	1.307	2.524	2.389	0.135	1.0	0.1	s15_t1.0_a0.1_042.gff
190	5	N	N	1.527	3.105	2.968	0.137	1.0	0.1	s15_t1.0_a0.1_043.gff
4155	1965	N	N	4.905	8.376	8.128	0.248	1.0	0.1	s15_t1.0_a0.1_044.gff
2563	2214	N	N	3.386	6.771	6.536	0.235	1.0	0.1	s15_t1.0_a0.1_045.gff
1170	659	N	N	2.230	4.889	4.715	0.174	1.0	0.1	s15_t1.0_a0.1_046.gff
305	72	N	N	1.730	3.448	3.290	0.158	1.0	0.1	s15_t1.0_a0.1_047.gff
83	5	N	N	1.276	2.491	2.371	0.120	1.0	0.1	s15_t1.0_a0.1_048.gff
633	389	N	N	1.977	4.216	4.058	0.158	1.0	0.1	s15_t1.0_a0.1_049.gff
359	305	N	N	1.757	3.544	3.389	0.155	1.0	0.1	s15_t1.0_a0.1_050.gff
16	0	N	N	1.177	2.305	2.171	0.134	1.0	0.1	s15_t1.0_a0.1_051.gff
73	4	N	N	1.251	2.431	2.288	0.143	1.0	0.1	s15_t1.0_a0.1_052.gff
266	153	N	N	1.531	3.160	3.042	0.118	1.0	0.1	s15_t1.0_a0.1_053.gff
26	1	N	N	1.176	2.299	2.193	0.106	1.0	0.1	s15_t1.0_a0.1_054.gff
261	59	N	N	1.523	3.156	3.027	0.129	1.0	0.1	s15_t1.0_a0.1_055.gff
430	189	N	N	1.754	3.629	3.491	0.138	1.0	0.1	s15_t1.0_a0.1_056.gff
655	345	N	N	1.978	4.273	4.135	0.138	1.0	0.1	s15_t1.0_a0.1_057.gff
5825	2727	N	N	7.047	11.232	10.985	0.247	1.0	0.1	s15_t1.0_a0.1_058.gff
165	76	N	N	1.546	3.025	2.877	0.148	1.0	0.1	s15_t1.0_a0.1_059.gff
90	28	N	N	1.284	2.464	2.341	0.123	1.0	0.1	s15_t1.0_a0.1_060.gff
118	8	N	N	1.352	2.723	2.602	0.121	1.0	0.1	s15_t1.0_a0.1_061.gff
4736	2952	N	N	5.642	9.852	9.599	0.253	1.0	0.1	s15_t1.0_a0.1_062.gff
284	147	N	N	1.523	3.216	3.086	0.130	1.0	0.1	s15_t1.0_a0.1_063.gff
613	295	N	N	1.841	3.993	3.829	0.164	1.0	0.1	s15_t1.0_a0.1_064.gff
1832	747	N	N	2.725	5.902	5.660	0.242	1.0	0.1	s15_t1.0_a0.1_065.gff
4	0	N	N	1.155	2.247	2.123	0.124	1.0	0.1	s15_t1.0_a0.1_066.gff
482	246	N	N	1.760	3.736	3.577	0.159	1.0	0.1	s15_t1.0_a0.1_067.gff
87	52	N	N	1.279	2.492	2.349	0.143	1.0	0.1	s15_t1.0_a0.1_068.gff
951	367	N	N	2.077	4.517	4.339	0.178	1.0	0.1	s15_t1.0_a0.1_069.gff
47	17	N	N	1.204	2.372	2.234	0.138	1.0	0.1	s15_t1.0_a0.1_070.gff
28	14	N	N	1.209	2.326	2.185	0.141	1.0	0.1	s15_t1.0_a0.1_071.gff
66	1	N	N	1.280	2.454	2.336	0.118	1.0	0.1	s15_t1.0_a0.1_072.gff
3783	1904	N	N	4.691	8.493	8.255	0.238	1.0	0.1	s15_t1.0_a0.1_073.gff
166	85	N	N	1.452	2.872	2.725	0.147	1.0	0.1	s15_t1.0_a0.1_074.gff
91	32	N	N	1.282	2.496	2.368	0.128	1.0	0.1	s15_t1.0_a0.1_075.gff
7147	4137	N	N	9.257	13.688	13.402	0.286	1.0	0.1	s15_t1.0_a0.1_076.gff
255	164	N	N	1.535	3.174	3.061	0.113	1.0	0.1	s15_t1.0_a0.1_077.gff
4044	1948	N	N	4.694	8.461	8.226	0.235	1.0	0.1	s15_t1.0_a0.1_078.gff
44	15	N	N	1.199	2.342	2.224	0.118	1.0	0.1	s15_t1.0_a0.1_079.gff
638	312	N	N	1.853	4.083	3.930	0.153	1.0	0.1	s15_t1.0_a0.1_080.gff
326	213	N	N	1.715	3.464	3.320	0.144	1.0	0.1	s15_t1.0_a0.1_081.gff
1900	713	N	N	2.843	6.365	6.151	0.214	1.0	0.1	s15_t1.0_a0.1_082.gff
317	135	N	N	1.778	3.559	3.385	0.174	1.0	0.1	s15_t1.0_a0.1_083.gff
274	124	N	N	1.634	3.278	3.143	0.135	1.0	0.1	s15_t1.0_a0.1_084.gff
5223	3831	N	N	6.489	10.713	10.459	0.254	1.0	0.1	s15_t1.0_a0.1_085.gff
58	22	N	N	1.239	2.418	2.280	0.138	1.0	0.1	s15_t1.0_a0.1_086.gff
63	21	N	N	1.268	2.439	2.307	0.132	1.0	0.1	s15_t1.0_a0.1_087.gff
223	101	N	N	1.573	3.137	3.016	0.121	1.0	0.1	s15_t1.0_a0.1_088.gff
2084	1039	N	N	3.004	6.733	6.492	0.241	1.0	0.1	s15_t1.0_a0.1_089.gff
136	45	N	N	1.478	2.853	2.709	0.144	1.0	0.1	s15_t1.0_a0.1_090.gff
1473	942	N	N	2.506	5.585	5.377	0.208	1.0	0.1	s15_t1.0_a0.1_091.gff
332	165	N	N	1.747	3.477	3.324	0.153	1.0	0.1	s15_t1.0_a0.1_092.gff
831	719	N	N	1.942	4.286	4.114	0.172	1.0	0.1	s15_t1.0_a0.1_093.gff
9145	7293	N	N	13.102	17.936	17.639	0.297	1.0	0.1	s15_t1.0_a0.1_094.gff
1069	497	N	N	2.311	4.959	4.773	0.186	1.0	0.1	s15_t1.0_a0.1_095.gff
78	3	N	N	1.284	2.495	2.350	0.145	1.0	0.1	s15_t1.0_a0.1_096.gff
6	2	N	N	1.155	2.266	2.146	0.120	1.0	0.1	s15_t1.0_a0.1_097.gff
599	324	N	N	1.838	3.947	3.804	0.143	1.0	0.1	s15_t1.0_a0.1_098.gff
60	1	N	N	1.254	2.439	2.308	0.131	1.0	0.1	s15_t1.0_a0.1_099.gff
100	49	N	N	1.301	2.477	2.334	0.143	1.0	0.1	s15_t1.0_a0.1_100.gff
116	23	N	N	1.454	2.778	2.650	0.128	1.0	0.2	s15_t1.0_a0.2_001.gff
490	190	N	N	1.828	3.880	3.730	0.150	1.0	0.2	s15_t1.0_a0.2_002.gff
17	9	N	N	1.192	2.337	2.199	0.138	1.0	0.2	s15_t1.0_a0.2_003.gff
531	254	N	N	1.985	4.151	4.010	0.141	1.0	0.2	s15_t1.0_a0.2_004.gff
613	534	N	N	1.871	4.073	3.883	0.190	1.0	0.2	s15_t1.0_a0.2_005.gff
68	33	N	N	1.267	2.434	2.295	0.139	1.0	0.2	s15_t1.0_a0.2_006.gff
50	1	N	N	1.235	2.414	2.288	0.126	1.0	0.2	s15_t1.0_a0.2_007.gff
334	251	N	N	1.647	3.407	3.264	0.143	1.0	0.2	s15_t1.0_a0.2_008.gff
97	23	N	N	1.288	2.500	2.351	0.149	1.0	0.2	s15_t1.0_a0.2_009.gff
55	26	N	N	1.223	2.351	2.233	0.118	1.0	0.2	s15_t1.0_a0.2_010.gff
170	44	N	N	1.521	3.017	2.893	0.124	1.0	0.2	s15_t1.0_a0.2_011.gff
9837	5010	N	N	14.689	19.703	19.382	0.321	1.0	0.2	s15_t1.0_a0.2_012.gff
21	9	N	N	1.172	2.286	2.147	0.139	1.0	0.2	s15_t1.0_a0.2_013.gff
38	11	N	N	1.196	2.298	2.169	0.129	1.0	0.2	s15_t1.0_a0.2_014.gff
832	726	N	N	2.008	4.292	4.126	0.166	1.0	0.2	s15_t1.0_a0.2_015.gff
249	159	N	N	1.615	3.207	3.087	0.120	1.0	0.2	s15_t1.0_a0.2_016.gff
291	152	N	N	1.535	3.192	3.053	0.139	1.0	0.2	s15_t1.0_a0.2_017.gff
4598	1958	N	N	5.640	9.765	9.494	0.271	1.0	0.2	s15_t1.0_a0.2_018.gff
94	31	N	N	1.288	2.503	2.377	0.126	1.0	0.2	s15_t1.0_a0.2_019.gff
40	24	N	N	1.199	2.342	2.221	0.121	1.0	0.2	s15_t1.0_a0.2_020.gff
456	248	N	N	1.766	3.697	3.550	0.147	1.0	0.2	s15_t1.0_a0.2_021.gff
962	439	N	N	2.155	4.734	4.550	0.184	1.0	0.2	s15_t1.0_a0.2_022.gff
747	399	N	N	1.949	4.205	4.067	0.138	1.0	0.2	s15_t1.0_a0.2_023.gff
2077	1652	N	N	2.992	6.661	6.425	0.236	1.0	0.2	s15_t1.0_a0.2_024.gff
66	29	N	N	1.226	2.387	2.275	0.112	1.0	0.2	s15_t1.0_a0.2_025.gff
267	216	N	N	1.610	3.189	3.071	0.118	1.0	0.2	s15_t1.0_a0.2_026.gff
431	267	N	N	1.715	3.618	3.481	0.137	1.0	0.2	s15_t1.0_a0.2_027.gff
161	43	N	N	1.530	2.997	2.872	0.125	1.0	0.2	s15_t1.0_a0.2_028.gff
32	11	N	N	1.205	2.351	2.207	0.144	1.0	0.2	s15_t1.0_a0.2_029.gff
8	1	N	N	1.188	2.335	2.215	0.120	1.0	0.2	s15_t1.0_a0.2_030.gff
1367	830	N	N	2.418	5.353	5.153	0.200	1.0	0.2	s15_t1.0_a0.2_031.gff
330	266	N	N	1.772	3.534	3.366	0.168	1.0	0.2	s15_t1.0_a0.2_032.gff
325	141	N	N	1.651	3.378	3.226	0.152	1.0	0.2	s15_t1.0_a0.2_033.gff
493	187	N	N	1.729	3.681	3.550	0.131	1.0	0.2	s15_t1.0_a0.2_034.gff
6034	5604	N	N	7.753	11.964	11.675	0.289	1.0	0.2	s15_t1.0_a0.2_035.gff
63	29	N	N	1.267	2.546	2.410	0.136	1.0	0.2	s15_t1.0_a0.2_036.gff
150	97	N	N	1.508	2.987	2.847	0.140	1.0	0.2	s15_t1.0_a0.2_037.gff
466	263	N	N	1.854	3.811	3.666	0.145	1.0	0.2	s15_t1.0_a0.2_038.gff
148	117	N	N	1.481	2.910	2.760	0.150	1.0	0.2	s15_t1.0_a0.2_039.gff
1109	459	N	N	2.285	5.003	4.806	0.197	1.0	0.2	s15_t1.0_a0.2_040.gff
397	174	N	N	1.664	3.523	3.371	0.152	1.0	0.2	s15_t1.0_a0.2_041.gff
20	5	N	N	1.220	2.397	2.276	0.121	1.0	0.2	s15_t1.0_a0.2_042.gff
163	0	N	N	1.551	3.023	2.888	0.135	1.0	0.2	s15_t1.0_a0.2_043.gff
668	342	N	N	2.049	4.307	4.122	0.185	1.0	0.2	s15_t1.0_a0.2_044.gff
551	240	N	N	1.841	3.947	3.799	0.148	1.0	0.2	s15_t1.0_a0.2_045.gff
1382	1034	N	N	2.370	5.303	5.099	0.204	1.0	0.2	s15_t1.0_a0.2_046.gff
8024	6932	N	N	11.301	15.562	15.294	0.268	1.0	0.2	s15_t1.0_a0.2_047.gff
42	30	N	N	1.211	2.370	2.234	0.136	1.0	0.2	s15_t1.0_a0.2_048.gff
845	715	N	N	2.008	4.380	4.212	0.168	1.0	0.2	s15_t1.0_a0.2_049.gff
1389	607	N	N	2.516	5.497	5.292	0.205	1.0	0.2	s15_t1.0_a0.2_050.gff
475	262	N	N	1.823	3.713	3.557	0.156	1.0	0.2	s15_t1.0_a0.2_051.gff
197	78	N	N	1.460	2.986	2.856	0.130	1.0	0.2	s15_t1.0_a0.2_052.gff
763	501	N	N	1.967	4.263	4.083	0.180	1.0	0.2	s15_t1.0_a0.2_053.gff
1840	788	N	N	2.818	6.257	6.029	0.228	1.0	0.2	s15_t1.0_a0.2_054.gff
932	423	N	N	1.947	4.349	4.181	0.168	1.0	0.2	s15_t1.0_a0.2_055.gff
600	378	N	N	1.946	4.070	3.926	0.144	1.0	0.2	s15_t1.0_a0.2_056.gff
93	70	N	N	1.268	2.476	2.357	0.119	1.0	0.2	s15_t1.0_a0.2_057.gff
64	1	N	N	1.241	2.420	2.289	0.131	1.0	0.2	s15_t1.0_a0.2_058.gff
28	4	N	N	1.185	2.292	2.153	0.139	1.0	0.2	s15_t1.0_a0.2_059.gff
1805	811	N	N	2.711	6.066	5.858	0.208	1.0	0.2	s15_t1.0_a0.2_060.gff
29	0	N	N	1.182	2.312	2.191	0.121	1.0	0.2	s15_t1.0_a0.2_061.gff
228	73	N	N	1.444	2.991	2.857	0.134	1.0	0.2	s15_t1.0_a0.2_062.gff
209	136	N	N	1.449	2.977	2.855	0.122	1.0	0.2	s15_t1.0_a0.2_063.gff
91	33	N	N	1.278	2.493	2.361	0.132	1.0	0.2	s15_t1.0_a0.2_064.gff
107	46	N	N	1.268	2.472	2.351	0.121	1.0	0.2	s15_t1.0_a0.2_065.gff
1472	568	N	N	2.415	5.374	5.173	0.201	1.0	0.2	s15_t1.0_a0.2_066.gff
1935	1392	N	N	2.767	6.047	5.826	0.221	1.0	0.2	s15_t1.0_a0.2_067.gff
93	67	N	N	1.272	2.465	2.313	0.152	1.0	0.2	s15_t1.0_a0.2_068.gff
418	163	N	N	1.636	3.446	3.309	0.137	1.0	0.2	s15_t1.0_a0.2_069.gff
380	376	N	N	1.748	3.598	3.436	0.162	1.0	0.2	s15_t1.0_a0.2_070.gff
65	25	N	N	1.225	2.388	2.256	0.132	1.0	0.2	s15_t1.0_a0.2_071.gff
489	202	N	N	1.812	3.744	3.591	0.153	1.0	0.2	s15_t1.0_a0.2_072.gff
17	11	N	N	1.175	2.313	2.190	0.123	1.0	0.2	s15_t1.0_a0.2_073.gff
1661	1468	N	N	2.573	5.702	5.501	0.201	1.0	0.2	s15_t1.0_a0.2_074.gff
463	250	N	N	1.744	3.664	3.526	0.138	1.0	0.2	s15_t1.0_a0.2_075.gff
329	171	N	N	1.642	3.388	3.243	0.145	1.0	0.2	s15_t1.0_a0.2_076.gff
65	2	N	N	1.258	2.453	2.333	0.120	1.0	0.2	s15_t1.0_a0.2_077.gff
122	13	N	N	1.445	2.817	2.670	0.147	1.0	0.2	s15_t1.0_a0.2_078.gff
56	39	N	N	1.244	2.438	2.310	0.128	1.0	0.2	s15_t1.0_a0.2_079.gff
3335	1496	N	N	4.182	7.926	7.648	0.278	1.0	0.2	s15_t1.0_a0.2_080.gff
1135	398	N	N	2.182	4.858	4.693	0.165	1.0	0.2	s15_t1.0_a0.2_081.gff
944	368	N	N	2.183	4.666	4.502	0.164	1.0	0.2	s15_t1.0_a0.2_082.gff
135	35	N	N	1.509	2.900	2.769	0.131	1.0	0.2	s15_t1.0_a0.2_083.gff
96	30	N	N	1.274	2.473	2.341	0.132	1.0	0.2	s15_t1.0_a0.2_084.gff
28	8	N	N	1.176	2.304	2.184	0.120	1.0	0.2	s15_t1.0_a0.2_085.gff
1182	666	N	N	2.208	4.896	4.712	0.184	1.0	0.2	s15_t1.0_a0.2_086.gff
2874	1431	N	N	3.775	7.507	7.289	0.218	1.0	0.2	s15_t1.0_a0.2_087.gff
2068	1310	N	N	3.150	7.035	6.781	0.254	1.0	0.2	s15_t1.0_a0.2_088.gff
234	159	N	N	1.511	3.118	2.970	0.148	1.0	0.2	s15_t1.0_a0.2_089.gff
41	22	N	N	1.192	2.321	2.206	0.115	1.0	0.2	s15_t1.0_a0.2_090.gff
129	32	N	N	1.496	2.921	2.786	0.135	1.0	0.2	s15_t1.0_a0.2_091.gff
102	3	N	N	1.298	2.509	2.374	0.135	1.0	0.2	s15_t1.0_a0.2_092.gff
426	172	N	N	1.634	3.486	3.359	0.127	1.0	0.2	s15_t1.0_a0.2_093.gff
788	465	N	N	1.981	4.239	4.092	0.147	1.0	0.2	s15_t1.0_a0.2_094.gff
160	56	N	N	1.482	2.919	2.765	0.154	1.0	0.2	s15_t1.0_a0.2_095.gff
95	44	N	N	1.261	2.463	2.349	0.114	1.0	0.2	s15_t1.0_a0.2_096.gff
671	311	N	N	1.965	4.209	4.040	0.169	1.0	0.2	s15_t1.0_a0.2_097.gff
856	423	N	N	2.022	4.291	4.130	0.161	1.0	0.2	s15_t1.0_a0.2_098.gff
69	20	N	N	1.229	2.412	2.283	0.129	1.0	0.2	s15_t1.0_a0.2_099.gff
239	154	N	N	1.527	3.088	2.953	0.135	1.0	0.2	s15_t1.0_a0.2_100.gff
98	44	N	N	1.272	2.486	2.345	0.141	1.0	0.3	s15_t1.0_a0.3_001.gff
128	77	N	N	1.466	2.778	2.648	0.130	1.0	0.3	s15_t1.0_a0.3_002.gff
461	188	N	N	1.759	3.701	3.564	0.137	1.0	0.3	s15_t1.0_a0.3_003.gff
580	298	N	N	2.026	4.232	4.061	0.171	1.0	0.3	s15_t1.0_a0.3_004.gff
3093	1653	N	N	4.027	7.690	7.438	0.252	1.0	0.3	s15_t1.0_a0.3_005.gff
414	265	N	N	1.770	3.728	3.580	0.148	1.0	0.3	s15_t1.0_a0.3_006.gff
112	54	N	N	1.326	2.621	2.455	0.166	1.0	0.3	s15_t1.0_a0.3_007.gff
330	162	N	N	1.678	3.466	3.302	0.164	1.0	0.3	s15_t1.0_a0.3_008.gff
747	403	N	N	2.032	4.304	4.140	0.164	1.0	0.3	s15_t1.0_a0.3_009.gff
3261	2222	N	N	4.167	7.696	7.462	0.234	1.0	0.3	s15_t1.0_a0.3_010.gff
186	75	N	N	1.505	2.999	2.859	0.140	1.0	0.3	s15_t1.0_a0.3_011.gff
37	10	N	N	1.221	2.355	2.229	0.126	1.0	0.3	s15_t1.0_a0.3_012.gff
149	65	N	N	1.469	2.916	2.793	0.123	1.0	0.3	s15_t1.0_a0.3_013.gff
124	75	N	N	1.527	2.888	2.766	0.122	1.0	0.3	s15_t1.0_a0.3_014.gff
679	582	N	N	1.913	4.204	4.040	0.164	1.0	0.3	s15_t1.0_a0.3_015.gff
115	77	N	N	1.489	2.812	2.674	0.138	1.0	0.3	s15_t1.0_a0.3_016.gff
97	73	N	N	1.266	2.487	2.356	0.131	1.0	0.3	s15_t1.0_a0.3_017.gff
704	600	N	N	2.008	4.292	4.125	0.167	1.0	0.3	s15_t1.0_a0.3_018.gff
988	847	N	N	2.106	4.652	4.454	0.198	1.0	0.3	s15_t1.0_a0.3_019.gff
6	0	N	N	1.153	2.274	2.170	0.104	1.0	0.3	s15_t1.0_a0.3_020.gff
9	4	N	N	1.148	2.276	2.159	0.117	1.0	0.3	s15_t1.0_a0.3_021.gff
27	11	N	N	1.199	2.345	2.221	0.124	1.0	0.3	s15_t1.0_a0.3_022.gff
144	105	N	N	1.447	2.819	2.689	0.130	1.0	0.3	s15_t1.0_a0.3_023.gff
22	12	N	N	1.198	2.332	2.207	0.125	1.0	0.3	s15_t1.0_a0.3_024.gff
173	19	N	N	1.522	3.016	2.872	0.144	1.0	0.3	s15_t1.0_a0.3_025.gff
3874	2113	N	N	4.574	8.052	7.826	0.226	1.0	0.3	s15_t1.0_a0.3_026.gff
222	208	N	N	1.612	3.252	3.104	0.148	1.0	0.3	s15_t1.0_a0.3_027.gff
477	357	N	N	1.801	3.799	3.666	0.133	1.0	0.3	s15_t1.0_a0.3_028.gff
249	124	N	N	1.617	3.189	3.037	0.152	1.0	0.3	s15_t1.0_a0.3_029.gff
19	11	N	N	1.159	2.292	2.171	0.121	1.0	0.3	s15_t1.0_a0.3_030.gff
402	0	N	N	1.772	3.739	3.582	0.157	1.0	0.3	s15_t1.0_a0.3_031.gff
22	6	N	N	1.179	2.321	2.200	0.121	1.0	0.3	s15_t1.0_a0.3_032.gff
1569	863	N	N	2.607	5.690	5.489	0.201	1.0	0.3	s15_t1.0_a0.3_033.gff
60	14	N	N	1.233	2.399	2.273	0.126	1.0	0.3	s15_t1.0_a0.3_034.gff
1321	585	N	N	2.437	5.313	5.098	0.215	1.0	0.3	s15_t1.0_a0.3_035.gff
12985	8254	N	N	22.778	29.972	29.611	0.361	1.0	0.3	s15_t1.0_a0.3_036.gff
88	59	N	N	1.264	2.439	2.301	0.138	1.0	0.3	s15_t1.0_a0.3_037.gff
3602	1313	N	N	4.389	8.176	7.963	0.213	1.0	0.3	s15_t1.0_a0.3_038.gff
21	11	N	N	1.164	2.288	2.160	0.128	1.0	0.3	s15_t1.0_a0.3_039.gff
760	475	N	N	1.924	4.204	4.030	0.174	1.0	0.3	s15_t1.0_a0.3_040.gff
689	396	N	N	1.969	4.243	4.086	0.157	1.0	0.3	s15_t1.0_a0.3_041.gff
144	50	N	N	1.468	2.832	2.705	0.127	1.0	0.3	s15_t1.0_a0.3_042.gff
497	191	N	N	1.724	3.736	3.570	0.166	1.0	0.3	s15_t1.0_a0.3_043.gff
215	112	N	N	1.462	2.978	2.834	0.144	1.0	0.3	s15_t1.0_a0.3_044.gff
146	30	N	N	1.467	2.877	2.751	0.126	1.0	0.3	s15_t1.0_a0.3_045.gff
541	449	N	N	1.941	4.079	3.914	0.165	1.0	0.3	s15_t1.0_a0.3_046.gff
161	101	N	N	1.526	2.976	2.825	0.151	1.0	0.3	s15_t1.0_a0.3_047.gff
41	28	N	N	1.211	2.356	2.236	0.120	1.0	0.3	s15_t1.0_a0.3_048.gff
387	285	N	N	1.751	3.590	3.450	0.140	1.0	0.3	s15_t1.0_a0.3_049.gff
203	94	N	N	1.469	2.980	2.839	0.141	1.0	0.3	s15_t1.0_a0.3_050.gff
30	16	N	N	1.192	2.311	2.177	0.134	1.0	0.3	s15_t1.0_a0.3_051.gff
639	402	N	N	1.835	4.028	3.870	0.158	1.0	0.3	s15_t1.0_a0.3_052.gff
94	68	N	N	1.255	2.450	2.324	0.126	1.0	0.3	s15_t1.0_a0.3_053.gff
519	441	N	N	1.999	4.155	3.997	0.158	1.0	0.3	s15_t1.0_a0.3_054.gff
254	161	N	N	1.754	3.463	3.317	0.146	1.0	0.3	s15_t1.0_a0.3_055.gff
537	450	N	N	1.982	4.148	4.005	0.143	1.0	0.3	s15_t1.0_a0.3_056.gff
3453	2564	N	N	4.302	8.247	8.031	0.216	1.0	0.3	s15_t1.0_a0.3_057.gff
1097	932	N	N	2.250	4.959	4.762	0.197	1.0	0.3	s15_t1.0_a0.3_058.gff
295	233	N	N	1.834	3.644	3.504	0.140	1.0	0.3	s15_t1.0_a0.3_059.gff
801	546	N	N	2.022	4.494	4.318	0.176	1.0	0.3	s15_t1.0_a0.3_060.gff
2362	1584	N	N	3.317	7.165	6.919	0.246	1.0	0.3	s15_t1.0_a0.3_061.gff
72	49	N	N	1.239	2.423	2.317	0.106	1.0	0.3	s15_t1.0_a0.3_062.gff
101	40	N	N	1.298	2.562	2.449	0.113	1.0	0.3	s15_t1.0_a0.3_063.gff
1253	1088	N	N	2.357	5.219	5.044	0.175	1.0	0.3	s15_t1.0_a0.3_064.gff
234	145	N	N	1.544	3.140	3.011	0.129	1.0	0.3	s15_t1.0_a0.3_065.gff
2719	1813	N	N	3.534	6.958	6.733	0.225	1.0	0.3	s15_t1.0_a0.3_066.gff
5	1	N	N	1.142	2.263	2.142	0.121	1.0	0.3	s15_t1.0_a0.3_067.gff
472	344	N	N	1.831	3.742	3.600	0.142	1.0	0.3	s15_t1.0_a0.3_068.gff
136	37	N	N	1.535	2.962	2.838	0.124	1.0	0.3	s15_t1.0_a0.3_069.gff
49	27	N	N	1.222	2.351	2.226	0.125	1.0	0.3	s15_t1.0_a0.3_070.gff
7817	7101	N	N	10.532	14.582	14.307	0.275	1.0	0.3	s15_t1.0_a0.3_071.gff
NA	NA	Y	N	599.681	601.464	600.816	0.648	1.0	0.3	s15_t1.0_a0.3_072.gff
3119	2480	N	N	3.968	7.617	7.352	0.265	1.0	0.3	s15_t1.0_a0.3_073.gff
261	137	N	N	1.632	3.219	3.086	0.133	1.0	0.3	s15_t1.0_a0.3_074.gff
