# Starting date:             2014-12-04 01:47:45
# Cluster job ID:            1442971
# Cluster node:              hnode05
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.tar.gz
# Memory limit (Java heap):  2G
# Timeout (CPU time):        1200s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
592	N	N	2.000	3.645	3.468	0.177	1.0	0.1	s20_t1.0_a0.1_001.gff
1006	N	N	2.427	4.829	4.612	0.217	1.0	0.1	s20_t1.0_a0.1_002.gff
NA	Y	N	1204.083	1202.336	1200.792	1.544	1.0	0.1	s20_t1.0_a0.1_003.gff
7772	N	N	12.568	16.081	15.631	0.450	1.0	0.1	s20_t1.0_a0.1_004.gff
5300	N	N	7.797	11.430	11.011	0.419	1.0	0.1	s20_t1.0_a0.1_005.gff
655	N	N	2.175	3.615	3.446	0.169	1.0	0.1	s20_t1.0_a0.1_006.gff
285	N	N	1.792	3.233	3.072	0.161	1.0	0.1	s20_t1.0_a0.1_007.gff
54	N	N	1.445	2.558	2.410	0.148	1.0	0.1	s20_t1.0_a0.1_008.gff
54	N	N	1.428	2.548	2.402	0.146	1.0	0.1	s20_t1.0_a0.1_009.gff
86	N	N	1.510	2.683	2.541	0.142	1.0	0.1	s20_t1.0_a0.1_010.gff
472	N	N	1.912	3.517	3.364	0.153	1.0	0.1	s20_t1.0_a0.1_011.gff
95	N	N	1.507	2.701	2.549	0.152	1.0	0.1	s20_t1.0_a0.1_012.gff
48	N	N	1.412	2.520	2.403	0.117	1.0	0.1	s20_t1.0_a0.1_013.gff
618	N	N	1.932	3.533	3.357	0.176	1.0	0.1	s20_t1.0_a0.1_014.gff
120	N	N	1.515	2.756	2.621	0.135	1.0	0.1	s20_t1.0_a0.1_015.gff
9592	N	N	16.182	20.580	20.128	0.452	1.0	0.1	s20_t1.0_a0.1_016.gff
71	N	N	1.494	2.611	2.478	0.133	1.0	0.1	s20_t1.0_a0.1_017.gff
12711	N	N	26.197	30.578	30.097	0.481	1.0	0.1	s20_t1.0_a0.1_018.gff
2231	N	N	3.523	6.475	6.199	0.276	1.0	0.1	s20_t1.0_a0.1_019.gff
6	N	N	1.424	2.396	2.260	0.136	1.0	0.1	s20_t1.0_a0.1_020.gff
1259	N	N	2.593	5.264	5.060	0.204	1.0	0.1	s20_t1.0_a0.1_021.gff
2559	N	N	3.751	6.943	6.637	0.306	1.0	0.1	s20_t1.0_a0.1_022.gff
11367	N	N	20.208	24.505	23.975	0.530	1.0	0.1	s20_t1.0_a0.1_023.gff
82	N	N	1.679	2.643	2.491	0.152	1.0	0.1	s20_t1.0_a0.1_024.gff
3859	N	N	5.492	8.647	8.263	0.384	1.0	0.1	s20_t1.0_a0.1_025.gff
326	N	N	1.808	3.166	3.000	0.166	1.0	0.1	s20_t1.0_a0.1_026.gff
223	N	N	1.767	3.070	2.927	0.143	1.0	0.1	s20_t1.0_a0.1_027.gff
92	N	N	1.493	2.622	2.485	0.137	1.0	0.1	s20_t1.0_a0.1_028.gff
111	N	N	1.759	2.733	2.583	0.150	1.0	0.1	s20_t1.0_a0.1_029.gff
4426	N	N	6.266	9.955	9.530	0.425	1.0	0.1	s20_t1.0_a0.1_030.gff
7468	N	N	11.246	16.530	16.110	0.420	1.0	0.1	s20_t1.0_a0.1_031.gff
62	N	N	1.993	2.596	2.442	0.154	1.0	0.1	s20_t1.0_a0.1_032.gff
128	N	N	1.561	2.852	2.716	0.136	1.0	0.1	s20_t1.0_a0.1_033.gff
584	N	N	1.917	3.523	3.369	0.154	1.0	0.1	s20_t1.0_a0.1_034.gff
627	N	N	3.195	3.687	3.500	0.187	1.0	0.1	s20_t1.0_a0.1_035.gff
106	N	N	2.323	2.815	2.685	0.130	1.0	0.1	s20_t1.0_a0.1_036.gff
4893	N	N	9.693	12.789	12.364	0.425	1.0	0.1	s20_t1.0_a0.1_037.gff
670	N	N	2.141	3.783	3.593	0.190	1.0	0.1	s20_t1.0_a0.1_038.gff
1155	N	N	2.698	5.024	4.807	0.217	1.0	0.1	s20_t1.0_a0.1_039.gff
132	N	N	1.712	2.812	2.665	0.147	1.0	0.1	s20_t1.0_a0.1_040.gff
1234	N	N	2.852	5.457	5.220	0.237	1.0	0.1	s20_t1.0_a0.1_041.gff
394	N	N	1.821	3.264	3.105	0.159	1.0	0.1	s20_t1.0_a0.1_042.gff
8193	N	N	13.191	16.843	16.418	0.425	1.0	0.1	s20_t1.0_a0.1_043.gff
1153	N	N	2.540	5.146	4.938	0.208	1.0	0.1	s20_t1.0_a0.1_044.gff
21244	N	N	65.076	71.930	71.301	0.629	1.0	0.1	s20_t1.0_a0.1_045.gff
18852	N	N	53.111	60.263	59.652	0.611	1.0	0.1	s20_t1.0_a0.1_046.gff
3948	N	N	6.053	9.452	9.073	0.379	1.0	0.1	s20_t1.0_a0.1_047.gff
643	N	N	1.958	3.624	3.465	0.159	1.0	0.1	s20_t1.0_a0.1_048.gff
5526	N	N	8.304	12.021	11.631	0.390	1.0	0.1	s20_t1.0_a0.1_049.gff
260	N	N	1.656	3.010	2.860	0.150	1.0	0.1	s20_t1.0_a0.1_050.gff
5553	N	N	8.117	11.970	11.552	0.418	1.0	0.1	s20_t1.0_a0.1_051.gff
61	N	N	1.401	2.577	2.441	0.136	1.0	0.1	s20_t1.0_a0.1_052.gff
816	N	N	2.080	3.917	3.727	0.190	1.0	0.1	s20_t1.0_a0.1_053.gff
17	N	N	1.355	2.439	2.294	0.145	1.0	0.1	s20_t1.0_a0.1_054.gff
25	N	N	1.368	2.460	2.311	0.149	1.0	0.1	s20_t1.0_a0.1_055.gff
257	N	N	1.678	3.051	2.905	0.146	1.0	0.1	s20_t1.0_a0.1_056.gff
1331	N	N	2.801	5.635	5.391	0.244	1.0	0.1	s20_t1.0_a0.1_057.gff
260	N	N	1.936	3.019	2.881	0.138	1.0	0.1	s20_t1.0_a0.1_058.gff
2359	N	N	3.838	6.695	6.390	0.305	1.0	0.1	s20_t1.0_a0.1_059.gff
1556	N	N	2.781	5.540	5.304	0.236	1.0	0.1	s20_t1.0_a0.1_060.gff
5867	N	N	8.502	12.599	12.156	0.443	1.0	0.1	s20_t1.0_a0.1_061.gff
85	N	N	1.487	2.624	2.489	0.135	1.0	0.1	s20_t1.0_a0.1_062.gff
254	N	N	1.701	3.070	2.902	0.168	1.0	0.1	s20_t1.0_a0.1_063.gff
8613	N	N	14.603	19.240	18.776	0.464	1.0	0.1	s20_t1.0_a0.1_064.gff
341	N	N	1.754	3.183	3.007	0.176	1.0	0.1	s20_t1.0_a0.1_065.gff
1727	N	N	2.876	5.694	5.470	0.224	1.0	0.1	s20_t1.0_a0.1_066.gff
1088	N	N	2.331	4.122	3.928	0.194	1.0	0.1	s20_t1.0_a0.1_067.gff
615	N	N	1.996	3.663	3.470	0.193	1.0	0.1	s20_t1.0_a0.1_068.gff
398	N	N	1.839	3.320	3.150	0.170	1.0	0.1	s20_t1.0_a0.1_069.gff
56	N	N	1.471	2.574	2.421	0.153	1.0	0.1	s20_t1.0_a0.1_070.gff
1239	N	N	2.601	5.500	5.296	0.204	1.0	0.1	s20_t1.0_a0.1_071.gff
291	N	N	1.672	3.122	2.975	0.147	1.0	0.1	s20_t1.0_a0.1_072.gff
1201	N	N	2.352	4.482	4.282	0.200	1.0	0.1	s20_t1.0_a0.1_073.gff
3485	N	N	5.122	8.634	8.241	0.393	1.0	0.1	s20_t1.0_a0.1_074.gff
2049	N	N	3.208	6.296	6.007	0.289	1.0	0.1	s20_t1.0_a0.1_075.gff
2915	N	N	4.474	7.323	7.005	0.318	1.0	0.1	s20_t1.0_a0.1_076.gff
1038	N	N	2.968	4.945	4.734	0.211	1.0	0.1	s20_t1.0_a0.1_077.gff
1927	N	N	3.082	6.037	5.753	0.284	1.0	0.1	s20_t1.0_a0.1_078.gff
61	N	N	1.430	2.543	2.418	0.125	1.0	0.1	s20_t1.0_a0.1_079.gff
24	N	N	1.387	2.423	2.287	0.136	1.0	0.1	s20_t1.0_a0.1_080.gff
14198	N	N	31.579	36.758	36.212	0.546	1.0	0.1	s20_t1.0_a0.1_081.gff
2837	N	N	4.351	6.966	6.675	0.291	1.0	0.1	s20_t1.0_a0.1_082.gff
175	N	N	1.588	2.932	2.771	0.161	1.0	0.1	s20_t1.0_a0.1_083.gff
757	N	N	2.121	3.891	3.712	0.179	1.0	0.1	s20_t1.0_a0.1_084.gff
1147	N	N	2.504	5.163	4.948	0.215	1.0	0.1	s20_t1.0_a0.1_085.gff
4013	N	N	5.711	9.095	8.739	0.356	1.0	0.1	s20_t1.0_a0.1_086.gff
42	N	N	1.377	2.508	2.354	0.154	1.0	0.1	s20_t1.0_a0.1_087.gff
2467	N	N	3.558	6.753	6.450	0.303	1.0	0.1	s20_t1.0_a0.1_088.gff
3697	N	N	5.044	9.091	8.713	0.378	1.0	0.1	s20_t1.0_a0.1_089.gff
5057	N	N	7.648	11.286	10.850	0.436	1.0	0.1	s20_t1.0_a0.1_090.gff
88	N	N	1.471	2.708	2.558	0.150	1.0	0.1	s20_t1.0_a0.1_091.gff
117	N	N	1.495	2.729	2.605	0.124	1.0	0.1	s20_t1.0_a0.1_092.gff
696	N	N	2.057	3.871	3.706	0.165	1.0	0.1	s20_t1.0_a0.1_093.gff
165	N	N	1.568	2.870	2.717	0.153	1.0	0.1	s20_t1.0_a0.1_094.gff
28772	N	N	135.182	144.806	144.087	0.719	1.0	0.1	s20_t1.0_a0.1_095.gff
30363	N	N	167.055	174.916	174.104	0.812	1.0	0.1	s20_t1.0_a0.1_096.gff
9472	N	N	16.396	21.767	21.270	0.497	1.0	0.1	s20_t1.0_a0.1_097.gff
4818	N	N	7.484	11.347	10.918	0.429	1.0	0.1	s20_t1.0_a0.1_098.gff
30211	N	N	143.317	151.277	150.612	0.665	1.0	0.1	s20_t1.0_a0.1_099.gff
3314	N	N	4.825	7.994	7.660	0.334	1.0	0.1	s20_t1.0_a0.1_100.gff
553	N	N	1.979	3.738	3.581	0.157	1.0	0.2	s20_t1.0_a0.2_001.gff
300	N	N	1.703	3.168	3.021	0.147	1.0	0.2	s20_t1.0_a0.2_002.gff
151	N	N	1.580	2.848	2.703	0.145	1.0	0.2	s20_t1.0_a0.2_003.gff
2638	N	N	3.860	7.071	6.759	0.312	1.0	0.2	s20_t1.0_a0.2_004.gff
171	N	N	1.584	2.865	2.727	0.138	1.0	0.2	s20_t1.0_a0.2_005.gff
479	N	N	1.834	3.351	3.180	0.171	1.0	0.2	s20_t1.0_a0.2_006.gff
272	N	N	1.709	3.065	2.901	0.164	1.0	0.2	s20_t1.0_a0.2_007.gff
1769	N	N	2.954	5.744	5.502	0.242	1.0	0.2	s20_t1.0_a0.2_008.gff
2593	N	N	3.729	6.870	6.559	0.311	1.0	0.2	s20_t1.0_a0.2_009.gff
1453	N	N	2.999	5.471	5.242	0.229	1.0	0.2	s20_t1.0_a0.2_010.gff
693	N	N	2.096	3.835	3.665	0.170	1.0	0.2	s20_t1.0_a0.2_011.gff
598	N	N	2.014	3.692	3.526	0.166	1.0	0.2	s20_t1.0_a0.2_012.gff
48	N	N	1.419	2.546	2.402	0.144	1.0	0.2	s20_t1.0_a0.2_013.gff
560	N	N	2.215	3.678	3.480	0.198	1.0	0.2	s20_t1.0_a0.2_014.gff
8256	N	N	13.117	17.674	17.130	0.544	1.0	0.2	s20_t1.0_a0.2_015.gff
