# Starting date:             2014-12-08 00:27:57
# Cluster job name:          fribourg.20t600m1_3_of_5
# Cluster job ID:            1614233
# Cluster node:              hnode22
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.3_of_5.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
10600	N	N	21.107	25.185	24.792	0.393	1.8	0.5	s20_t1.8_a0.5_001.gff
2452	N	N	5.206	7.851	7.552	0.299	1.8	0.5	s20_t1.8_a0.5_002.gff
3135	N	N	5.784	8.917	8.621	0.296	1.8	0.5	s20_t1.8_a0.5_003.gff
4930	N	N	6.813	10.866	10.564	0.302	1.8	0.5	s20_t1.8_a0.5_004.gff
26384	N	N	95.813	103.247	102.710	0.537	1.8	0.5	s20_t1.8_a0.5_005.gff
12272	N	N	24.175	30.623	30.274	0.349	1.8	0.5	s20_t1.8_a0.5_006.gff
9643	N	N	17.644	20.206	19.854	0.352	1.8	0.5	s20_t1.8_a0.5_007.gff
8388	N	N	14.453	16.563	16.187	0.376	1.8	0.5	s20_t1.8_a0.5_008.gff
7578	N	N	11.493	15.864	15.521	0.343	1.8	0.5	s20_t1.8_a0.5_009.gff
8769	N	N	13.932	18.556	18.169	0.387	1.8	0.5	s20_t1.8_a0.5_010.gff
15221	N	N	33.010	39.099	38.690	0.409	1.8	0.5	s20_t1.8_a0.5_011.gff
2487	N	N	3.971	6.984	6.707	0.277	1.8	0.5	s20_t1.8_a0.5_012.gff
3585	N	N	5.295	9.513	9.227	0.286	1.8	0.5	s20_t1.8_a0.5_013.gff
30848	N	N	117.637	127.810	127.216	0.594	1.8	0.5	s20_t1.8_a0.5_014.gff
2502	N	N	4.844	7.054	6.784	0.270	1.8	0.5	s20_t1.8_a0.5_015.gff
15912	N	N	36.035	43.361	42.891	0.470	1.8	0.5	s20_t1.8_a0.5_016.gff
19882	N	N	54.123	59.980	59.514	0.466	1.8	0.5	s20_t1.8_a0.5_017.gff
2311	N	N	3.831	6.973	6.725	0.248	1.8	0.5	s20_t1.8_a0.5_018.gff
15320	N	N	34.023	40.874	40.440	0.434	1.8	0.5	s20_t1.8_a0.5_019.gff
4616	N	N	7.670	10.260	9.916	0.344	1.8	0.5	s20_t1.8_a0.5_020.gff
16299	N	N	40.547	46.728	46.265	0.463	1.8	0.5	s20_t1.8_a0.5_021.gff
5877	N	N	9.648	11.784	11.461	0.323	1.8	0.5	s20_t1.8_a0.5_022.gff
18126	N	N	45.804	52.906	52.444	0.462	1.8	0.5	s20_t1.8_a0.5_023.gff
9535	N	N	16.159	20.691	20.354	0.337	1.8	0.5	s20_t1.8_a0.5_024.gff
7266	N	N	12.762	14.431	14.116	0.315	1.8	0.5	s20_t1.8_a0.5_025.gff
9051	N	N	15.042	19.131	18.777	0.354	1.8	0.5	s20_t1.8_a0.5_026.gff
5800	N	N	9.502	12.397	12.069	0.328	1.8	0.5	s20_t1.8_a0.5_027.gff
1837	N	N	4.240	6.798	6.536	0.262	1.8	0.5	s20_t1.8_a0.5_028.gff
17964	N	N	43.664	50.456	50.009	0.447	1.8	0.5	s20_t1.8_a0.5_029.gff
19122	N	N	53.205	59.768	59.315	0.453	1.8	0.5	s20_t1.8_a0.5_030.gff
12271	N	N	22.317	27.946	27.570	0.376	1.8	0.5	s20_t1.8_a0.5_031.gff
7908	N	N	11.783	17.260	16.951	0.309	1.8	0.5	s20_t1.8_a0.5_032.gff
10098	N	N	17.228	22.260	21.862	0.398	1.8	0.5	s20_t1.8_a0.5_033.gff
4662	N	N	6.416	10.357	10.037	0.320	1.8	0.5	s20_t1.8_a0.5_034.gff
8797	N	N	14.250	18.753	18.378	0.375	1.8	0.5	s20_t1.8_a0.5_035.gff
2446	N	N	3.745	7.178	6.908	0.270	1.8	0.5	s20_t1.8_a0.5_036.gff
12878	N	N	26.922	32.319	31.908	0.411	1.8	0.5	s20_t1.8_a0.5_037.gff
31189	N	N	125.089	134.727	134.100	0.627	1.8	0.5	s20_t1.8_a0.5_038.gff
7565	N	N	12.443	16.894	16.560	0.334	1.8	0.5	s20_t1.8_a0.5_039.gff
24780	N	N	76.980	84.068	83.552	0.516	1.8	0.5	s20_t1.8_a0.5_040.gff
13030	N	N	26.641	32.628	32.236	0.392	1.8	0.5	s20_t1.8_a0.5_041.gff
38844	N	N	233.331	244.419	243.697	0.722	1.8	0.5	s20_t1.8_a0.5_042.gff
9580	N	N	17.808	20.004	19.616	0.388	1.8	0.5	s20_t1.8_a0.5_043.gff
17155	N	N	41.131	49.307	48.843	0.464	1.8	0.5	s20_t1.8_a0.5_044.gff
19201	N	N	48.590	54.882	54.393	0.489	1.8	0.5	s20_t1.8_a0.5_045.gff
27066	N	N	91.992	100.398	99.864	0.534	1.8	0.5	s20_t1.8_a0.5_046.gff
7167	N	N	10.949	16.316	15.992	0.324	1.8	0.5	s20_t1.8_a0.5_047.gff
20478	N	N	56.991	64.300	63.810	0.490	1.8	0.5	s20_t1.8_a0.5_048.gff
5333	N	N	7.578	12.058	11.757	0.301	1.8	0.5	s20_t1.8_a0.5_049.gff
8647	N	N	13.586	17.751	17.421	0.330	1.8	0.5	s20_t1.8_a0.5_050.gff
16181	N	N	37.209	43.186	42.771	0.415	1.8	0.5	s20_t1.8_a0.5_051.gff
31817	N	N	136.399	144.404	143.808	0.596	1.8	0.5	s20_t1.8_a0.5_052.gff
40074	N	N	242.450	253.514	252.796	0.718	1.8	0.5	s20_t1.8_a0.5_053.gff
5591	N	N	7.635	11.330	11.048	0.282	1.8	0.5	s20_t1.8_a0.5_054.gff
2607	N	N	3.686	7.069	6.778	0.291	1.8	0.5	s20_t1.8_a0.5_055.gff
22660	N	N	62.917	71.790	71.246	0.544	1.8	0.5	s20_t1.8_a0.5_056.gff
NA	Y	N	601.493	601.466	600.764	0.702	1.8	0.5	s20_t1.8_a0.5_057.gff
41513	N	N	273.682	285.140	284.392	0.748	1.8	0.5	s20_t1.8_a0.5_058.gff
9411	N	N	16.406	22.664	22.309	0.355	1.8	0.5	s20_t1.8_a0.5_059.gff
9274	N	N	15.034	19.544	19.219	0.325	1.8	0.5	s20_t1.8_a0.5_060.gff
NA	Y	N	601.181	601.860	601.002	0.858	1.8	0.5	s20_t1.8_a0.5_061.gff
3272	N	N	6.456	8.356	8.068	0.288	1.8	0.5	s20_t1.8_a0.5_062.gff
10529	N	N	20.568	24.809	24.427	0.382	1.8	0.5	s20_t1.8_a0.5_063.gff
2228	N	N	3.852	7.655	7.350	0.305	1.8	0.5	s20_t1.8_a0.5_064.gff
24401	N	N	79.729	85.073	84.539	0.534	1.8	0.5	s20_t1.8_a0.5_065.gff
1523	N	N	4.124	6.080	5.806	0.274	1.8	0.5	s20_t1.8_a0.5_066.gff
1391	N	N	3.390	5.880	5.621	0.259	1.8	0.5	s20_t1.8_a0.5_067.gff
8143	N	N	12.670	16.940	16.609	0.331	1.8	0.5	s20_t1.8_a0.5_068.gff
6169	N	N	9.242	13.067	12.714	0.353	1.8	0.5	s20_t1.8_a0.5_069.gff
7096	N	N	11.256	15.057	14.744	0.313	1.8	0.5	s20_t1.8_a0.5_070.gff
7987	N	N	14.647	15.984	15.637	0.347	1.8	0.5	s20_t1.8_a0.5_071.gff
2766	N	N	5.066	7.576	7.279	0.297	1.8	0.5	s20_t1.8_a0.5_072.gff
15715	N	N	36.184	43.906	43.479	0.427	1.8	0.5	s20_t1.8_a0.5_073.gff
4199	N	N	6.107	10.412	10.092	0.320	1.8	0.5	s20_t1.8_a0.5_074.gff
16893	N	N	39.929	46.119	45.676	0.443	1.8	0.5	s20_t1.8_a0.5_075.gff
5981	N	N	8.680	12.513	12.198	0.315	1.8	0.5	s20_t1.8_a0.5_076.gff
8114	N	N	13.942	16.671	16.344	0.327	1.8	0.5	s20_t1.8_a0.5_077.gff
16246	N	N	36.367	42.798	42.410	0.388	1.8	0.5	s20_t1.8_a0.5_078.gff
6341	N	N	9.163	13.183	12.852	0.331	1.8	0.5	s20_t1.8_a0.5_079.gff
3375	N	N	6.829	8.066	7.787	0.279	1.8	0.5	s20_t1.8_a0.5_080.gff
5330	N	N	9.664	11.210	10.936	0.274	1.8	0.5	s20_t1.8_a0.5_081.gff
14338	N	N	31.639	35.589	35.184	0.405	1.8	0.5	s20_t1.8_a0.5_082.gff
14848	N	N	33.224	39.053	38.630	0.423	1.8	0.5	s20_t1.8_a0.5_083.gff
3305	N	N	5.065	8.577	8.310	0.267	1.8	0.5	s20_t1.8_a0.5_084.gff
8031	N	N	12.736	17.242	16.872	0.370	1.8	0.5	s20_t1.8_a0.5_085.gff
13201	N	N	27.971	32.781	32.364	0.417	1.8	0.5	s20_t1.8_a0.5_086.gff
6353	N	N	11.560	13.268	12.967	0.301	1.8	0.5	s20_t1.8_a0.5_087.gff
7093	N	N	11.862	15.402	15.053	0.349	1.8	0.5	s20_t1.8_a0.5_088.gff
11938	N	N	24.598	28.525	28.152	0.373	1.8	0.5	s20_t1.8_a0.5_089.gff
34999	N	N	161.442	169.551	168.956	0.595	1.8	0.5	s20_t1.8_a0.5_090.gff
19519	N	N	48.953	57.126	56.658	0.468	1.8	0.5	s20_t1.8_a0.5_091.gff
42119	N	N	262.617	272.999	272.258	0.741	1.8	0.5	s20_t1.8_a0.5_092.gff
27291	N	N	101.894	110.497	109.879	0.618	1.8	0.5	s20_t1.8_a0.5_093.gff
2775	N	N	4.070	7.296	7.029	0.267	1.8	0.5	s20_t1.8_a0.5_094.gff
25468	N	N	83.503	90.946	90.409	0.537	1.8	0.5	s20_t1.8_a0.5_095.gff
6408	N	N	9.474	14.682	14.340	0.342	1.8	0.5	s20_t1.8_a0.5_096.gff
26344	N	N	94.632	102.315	101.777	0.538	1.8	0.5	s20_t1.8_a0.5_097.gff
25420	N	N	84.960	93.021	92.532	0.489	1.8	0.5	s20_t1.8_a0.5_098.gff
9882	N	N	17.300	22.143	21.786	0.357	1.8	0.5	s20_t1.8_a0.5_099.gff
5288	N	N	7.680	11.196	10.892	0.304	1.8	0.5	s20_t1.8_a0.5_100.gff
17495	N	N	41.284	49.075	48.618	0.457	1.8	0.6	s20_t1.8_a0.6_001.gff
37877	N	N	209.889	220.106	219.445	0.661	1.8	0.6	s20_t1.8_a0.6_002.gff
6059	N	N	10.198	12.191	11.872	0.319	1.8	0.6	s20_t1.8_a0.6_003.gff
44909	N	N	422.061	434.999	434.172	0.827	1.8	0.6	s20_t1.8_a0.6_004.gff
27971	N	N	97.174	105.633	105.125	0.508	1.8	0.6	s20_t1.8_a0.6_005.gff
12404	N	N	22.969	29.397	28.999	0.398	1.8	0.6	s20_t1.8_a0.6_006.gff
5248	N	N	8.474	10.656	10.369	0.287	1.8	0.6	s20_t1.8_a0.6_007.gff
4495	N	N	6.046	9.553	9.291	0.262	1.8	0.6	s20_t1.8_a0.6_008.gff
7737	N	N	11.876	15.842	15.540	0.302	1.8	0.6	s20_t1.8_a0.6_009.gff
2226	N	N	6.346	6.834	6.587	0.247	1.8	0.6	s20_t1.8_a0.6_010.gff
3876	N	N	5.628	9.986	9.695	0.291	1.8	0.6	s20_t1.8_a0.6_011.gff
12903	N	N	26.494	30.643	30.226	0.417	1.8	0.6	s20_t1.8_a0.6_012.gff
1955	N	N	5.169	6.409	6.137	0.272	1.8	0.6	s20_t1.8_a0.6_013.gff
16848	N	N	40.418	44.855	44.416	0.439	1.8	0.6	s20_t1.8_a0.6_014.gff
