# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.r2c.goal
# Cluster job ID:            7348686
# Cluster node:              hnode40
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -r2c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
1180,N,N,2.285,4.570,1.0,0.1,s15_t1.0_a0.1_001.gff
643,N,N,1.871,3.500,1.0,0.1,s15_t1.0_a0.1_002.gff
32,N,N,1.248,2.312,1.0,0.1,s15_t1.0_a0.1_003.gff
1401,N,N,2.584,5.063,1.0,0.1,s15_t1.0_a0.1_004.gff
3029,N,N,3.789,6.760,1.0,0.1,s15_t1.0_a0.1_005.gff
76,N,N,2.041,2.405,1.0,0.1,s15_t1.0_a0.1_006.gff
756,N,N,1.940,3.555,1.0,0.1,s15_t1.0_a0.1_007.gff
101,N,N,1.747,2.468,1.0,0.1,s15_t1.0_a0.1_008.gff
412,N,N,1.812,3.042,1.0,0.1,s15_t1.0_a0.1_009.gff
289,N,N,1.619,2.850,1.0,0.1,s15_t1.0_a0.1_010.gff
59,N,N,1.426,2.385,1.0,0.1,s15_t1.0_a0.1_011.gff
131,N,N,1.493,2.582,1.0,0.1,s15_t1.0_a0.1_012.gff
20,N,N,1.241,2.277,1.0,0.1,s15_t1.0_a0.1_013.gff
438,N,N,1.748,3.136,1.0,0.1,s15_t1.0_a0.1_014.gff
117,N,N,1.519,2.571,1.0,0.1,s15_t1.0_a0.1_015.gff
6305,N,N,8.015,11.314,1.0,0.1,s15_t1.0_a0.1_016.gff
241,N,N,1.630,2.791,1.0,0.1,s15_t1.0_a0.1_017.gff
32,N,N,1.592,2.342,1.0,0.1,s15_t1.0_a0.1_018.gff
35,N,N,1.517,2.380,1.0,0.1,s15_t1.0_a0.1_019.gff
313,N,N,1.665,2.973,1.0,0.1,s15_t1.0_a0.1_020.gff
2461,N,N,3.408,7.151,1.0,0.1,s15_t1.0_a0.1_021.gff
133,N,N,1.436,2.608,1.0,0.1,s15_t1.0_a0.1_022.gff
35,N,N,1.399,2.344,1.0,0.1,s15_t1.0_a0.1_023.gff
490,N,N,1.725,3.264,1.0,0.1,s15_t1.0_a0.1_024.gff
58,N,N,1.411,2.378,1.0,0.1,s15_t1.0_a0.1_025.gff
34,N,N,1.252,2.297,1.0,0.1,s15_t1.0_a0.1_026.gff
170,N,N,1.679,2.683,1.0,0.1,s15_t1.0_a0.1_027.gff
229,N,N,1.495,2.762,1.0,0.1,s15_t1.0_a0.1_028.gff
1008,N,N,2.168,3.794,1.0,0.1,s15_t1.0_a0.1_029.gff
6463,N,N,8.279,13.483,1.0,0.1,s15_t1.0_a0.1_030.gff
261,N,N,1.658,2.917,1.0,0.1,s15_t1.0_a0.1_031.gff
75,N,N,1.628,2.431,1.0,0.1,s15_t1.0_a0.1_032.gff
272,N,N,1.647,2.840,1.0,0.1,s15_t1.0_a0.1_033.gff
975,N,N,2.050,3.814,1.0,0.1,s15_t1.0_a0.1_034.gff
2045,N,N,2.959,5.944,1.0,0.1,s15_t1.0_a0.1_035.gff
3558,N,N,4.229,8.328,1.0,0.1,s15_t1.0_a0.1_036.gff
82,N,N,1.285,2.381,1.0,0.1,s15_t1.0_a0.1_037.gff
950,N,N,2.106,3.947,1.0,0.1,s15_t1.0_a0.1_038.gff
30,N,N,1.239,2.282,1.0,0.1,s15_t1.0_a0.1_039.gff
61,N,N,1.331,2.410,1.0,0.1,s15_t1.0_a0.1_040.gff
65,N,N,1.656,2.448,1.0,0.1,s15_t1.0_a0.1_041.gff
97,N,N,1.320,2.417,1.0,0.1,s15_t1.0_a0.1_042.gff
190,N,N,2.348,2.801,1.0,0.1,s15_t1.0_a0.1_043.gff
4155,N,N,4.908,7.681,1.0,0.1,s15_t1.0_a0.1_044.gff
2563,N,N,3.545,6.329,1.0,0.1,s15_t1.0_a0.1_045.gff
1170,N,N,2.188,4.012,1.0,0.1,s15_t1.0_a0.1_046.gff
305,N,N,1.565,2.913,1.0,0.1,s15_t1.0_a0.1_047.gff
83,N,N,1.339,2.466,1.0,0.1,s15_t1.0_a0.1_048.gff
633,N,N,1.790,3.397,1.0,0.1,s15_t1.0_a0.1_049.gff
359,N,N,1.675,2.982,1.0,0.1,s15_t1.0_a0.1_050.gff
16,N,N,1.487,2.291,1.0,0.1,s15_t1.0_a0.1_051.gff
73,N,N,1.764,2.450,1.0,0.1,s15_t1.0_a0.1_052.gff
266,N,N,1.669,2.872,1.0,0.1,s15_t1.0_a0.1_053.gff
26,N,N,1.652,2.343,1.0,0.1,s15_t1.0_a0.1_054.gff
261,N,N,1.555,2.865,1.0,0.1,s15_t1.0_a0.1_055.gff
430,N,N,2.494,3.079,1.0,0.1,s15_t1.0_a0.1_056.gff
655,N,N,1.965,3.459,1.0,0.1,s15_t1.0_a0.1_057.gff
5825,N,N,7.103,10.524,1.0,0.1,s15_t1.0_a0.1_058.gff
165,N,N,1.672,2.698,1.0,0.1,s15_t1.0_a0.1_059.gff
90,N,N,1.483,2.476,1.0,0.1,s15_t1.0_a0.1_060.gff
118,N,N,1.457,2.608,1.0,0.1,s15_t1.0_a0.1_061.gff
4736,N,N,5.818,9.870,1.0,0.1,s15_t1.0_a0.1_062.gff
284,N,N,1.539,2.868,1.0,0.1,s15_t1.0_a0.1_063.gff
613,N,N,2.286,3.334,1.0,0.1,s15_t1.0_a0.1_064.gff
1832,N,N,3.524,5.617,1.0,0.1,s15_t1.0_a0.1_065.gff
4,N,N,1.203,2.232,1.0,0.1,s15_t1.0_a0.1_066.gff
482,N,N,1.821,3.135,1.0,0.1,s15_t1.0_a0.1_067.gff
87,N,N,1.495,2.453,1.0,0.1,s15_t1.0_a0.1_068.gff
951,N,N,2.696,4.272,1.0,0.1,s15_t1.0_a0.1_069.gff
47,N,N,1.384,2.351,1.0,0.1,s15_t1.0_a0.1_070.gff
28,N,N,1.237,2.282,1.0,0.1,s15_t1.0_a0.1_071.gff
66,N,N,1.353,2.425,1.0,0.1,s15_t1.0_a0.1_072.gff
3783,N,N,4.845,9.431,1.0,0.1,s15_t1.0_a0.1_073.gff
166,N,N,1.420,2.588,1.0,0.1,s15_t1.0_a0.1_074.gff
91,N,N,1.514,2.475,1.0,0.1,s15_t1.0_a0.1_075.gff
7147,N,N,10.398,14.724,1.0,0.1,s15_t1.0_a0.1_076.gff
255,N,N,1.522,2.841,1.0,0.1,s15_t1.0_a0.1_077.gff
4044,N,N,4.752,7.781,1.0,0.1,s15_t1.0_a0.1_078.gff
44,N,N,1.282,2.362,1.0,0.1,s15_t1.0_a0.1_079.gff
638,N,N,1.805,3.410,1.0,0.1,s15_t1.0_a0.1_080.gff
326,N,N,1.707,2.988,1.0,0.1,s15_t1.0_a0.1_081.gff
1900,N,N,2.896,5.622,1.0,0.1,s15_t1.0_a0.1_082.gff
317,N,N,1.574,2.954,1.0,0.1,s15_t1.0_a0.1_083.gff
274,N,N,1.700,2.850,1.0,0.1,s15_t1.0_a0.1_084.gff
5223,N,N,6.528,10.262,1.0,0.1,s15_t1.0_a0.1_085.gff
58,N,N,1.315,2.384,1.0,0.1,s15_t1.0_a0.1_086.gff
63,N,N,1.384,2.385,1.0,0.1,s15_t1.0_a0.1_087.gff
223,N,N,1.863,2.802,1.0,0.1,s15_t1.0_a0.1_088.gff
2084,N,N,2.902,5.894,1.0,0.1,s15_t1.0_a0.1_089.gff
136,N,N,1.520,2.602,1.0,0.1,s15_t1.0_a0.1_090.gff
1473,N,N,2.878,5.223,1.0,0.1,s15_t1.0_a0.1_091.gff
332,N,N,1.700,2.979,1.0,0.1,s15_t1.0_a0.1_092.gff
831,N,N,2.914,3.701,1.0,0.1,s15_t1.0_a0.1_093.gff
9145,N,N,12.821,17.306,1.0,0.1,s15_t1.0_a0.1_094.gff
1069,N,N,2.331,4.001,1.0,0.1,s15_t1.0_a0.1_095.gff
78,N,N,1.554,2.467,1.0,0.1,s15_t1.0_a0.1_096.gff
6,N,N,1.567,2.267,1.0,0.1,s15_t1.0_a0.1_097.gff
599,N,N,1.853,3.311,1.0,0.1,s15_t1.0_a0.1_098.gff
60,N,N,2.238,2.452,1.0,0.1,s15_t1.0_a0.1_099.gff
100,N,N,1.305,2.408,1.0,0.1,s15_t1.0_a0.1_100.gff
116,N,N,3.034,2.567,1.0,0.2,s15_t1.0_a0.2_001.gff
490,N,N,1.704,3.229,1.0,0.2,s15_t1.0_a0.2_002.gff
17,N,N,1.237,2.283,1.0,0.2,s15_t1.0_a0.2_003.gff
531,N,N,1.786,3.367,1.0,0.2,s15_t1.0_a0.2_004.gff
613,N,N,1.879,3.346,1.0,0.2,s15_t1.0_a0.2_005.gff
68,N,N,1.505,2.454,1.0,0.2,s15_t1.0_a0.2_006.gff
50,N,N,3.173,2.308,1.0,0.2,s15_t1.0_a0.2_007.gff
334,N,N,1.784,2.935,1.0,0.2,s15_t1.0_a0.2_008.gff
97,N,N,1.356,2.504,1.0,0.2,s15_t1.0_a0.2_009.gff
55,N,N,1.433,2.370,1.0,0.2,s15_t1.0_a0.2_010.gff
170,N,N,1.597,2.661,1.0,0.2,s15_t1.0_a0.2_011.gff
9837,N,N,15.069,19.144,1.0,0.2,s15_t1.0_a0.2_012.gff
21,N,N,1.742,2.290,1.0,0.2,s15_t1.0_a0.2_013.gff
38,N,N,1.367,2.330,1.0,0.2,s15_t1.0_a0.2_014.gff
832,N,N,2.095,3.614,1.0,0.2,s15_t1.0_a0.2_015.gff
249,N,N,1.696,2.770,1.0,0.2,s15_t1.0_a0.2_016.gff
291,N,N,1.661,2.905,1.0,0.2,s15_t1.0_a0.2_017.gff
4598,N,N,5.526,9.047,1.0,0.2,s15_t1.0_a0.2_018.gff
94,N,N,1.336,2.491,1.0,0.2,s15_t1.0_a0.2_019.gff
40,N,N,1.379,2.336,1.0,0.2,s15_t1.0_a0.2_020.gff
456,N,N,1.937,3.143,1.0,0.2,s15_t1.0_a0.2_021.gff
962,N,N,2.418,4.649,1.0,0.2,s15_t1.0_a0.2_022.gff
747,N,N,1.891,3.542,1.0,0.2,s15_t1.0_a0.2_023.gff
2077,N,N,3.106,5.972,1.0,0.2,s15_t1.0_a0.2_024.gff
66,N,N,1.469,2.438,1.0,0.2,s15_t1.0_a0.2_025.gff
267,N,N,1.534,2.818,1.0,0.2,s15_t1.0_a0.2_026.gff
431,N,N,1.767,3.037,1.0,0.2,s15_t1.0_a0.2_027.gff
161,N,N,1.408,2.603,1.0,0.2,s15_t1.0_a0.2_028.gff
32,N,N,1.380,2.329,1.0,0.2,s15_t1.0_a0.2_029.gff
8,N,N,1.476,2.270,1.0,0.2,s15_t1.0_a0.2_030.gff
1367,N,N,2.409,5.128,1.0,0.2,s15_t1.0_a0.2_031.gff
330,N,N,1.589,2.951,1.0,0.2,s15_t1.0_a0.2_032.gff
325,N,N,1.929,2.924,1.0,0.2,s15_t1.0_a0.2_033.gff
493,N,N,2.074,3.142,1.0,0.2,s15_t1.0_a0.2_034.gff
6034,N,N,7.717,11.449,1.0,0.2,s15_t1.0_a0.2_035.gff
63,N,N,1.667,2.406,1.0,0.2,s15_t1.0_a0.2_036.gff
150,N,N,1.393,2.560,1.0,0.2,s15_t1.0_a0.2_037.gff
466,N,N,2.364,3.121,1.0,0.2,s15_t1.0_a0.2_038.gff
148,N,N,1.906,2.636,1.0,0.2,s15_t1.0_a0.2_039.gff
1109,N,N,2.224,4.563,1.0,0.2,s15_t1.0_a0.2_040.gff
397,N,N,1.697,2.984,1.0,0.2,s15_t1.0_a0.2_041.gff
20,N,N,1.614,2.254,1.0,0.2,s15_t1.0_a0.2_042.gff
163,N,N,1.640,2.673,1.0,0.2,s15_t1.0_a0.2_043.gff
668,N,N,2.027,3.433,1.0,0.2,s15_t1.0_a0.2_044.gff
551,N,N,1.738,3.282,1.0,0.2,s15_t1.0_a0.2_045.gff
1382,N,N,2.509,5.100,1.0,0.2,s15_t1.0_a0.2_046.gff
8024,N,N,11.495,16.237,1.0,0.2,s15_t1.0_a0.2_047.gff
42,N,N,1.291,2.260,1.0,0.2,s15_t1.0_a0.2_048.gff
845,N,N,2.089,3.635,1.0,0.2,s15_t1.0_a0.2_049.gff
1389,N,N,2.492,5.025,1.0,0.2,s15_t1.0_a0.2_050.gff
475,N,N,1.689,3.090,1.0,0.2,s15_t1.0_a0.2_051.gff
197,N,N,2.558,2.730,1.0,0.2,s15_t1.0_a0.2_052.gff
763,N,N,2.039,3.583,1.0,0.2,s15_t1.0_a0.2_053.gff
1840,N,N,2.677,5.576,1.0,0.2,s15_t1.0_a0.2_054.gff
932,N,N,2.085,3.751,1.0,0.2,s15_t1.0_a0.2_055.gff
600,N,N,2.404,3.360,1.0,0.2,s15_t1.0_a0.2_056.gff
93,N,N,2.159,2.483,1.0,0.2,s15_t1.0_a0.2_057.gff
64,N,N,1.445,2.399,1.0,0.2,s15_t1.0_a0.2_058.gff
28,N,N,1.374,2.320,1.0,0.2,s15_t1.0_a0.2_059.gff
1805,N,N,2.814,5.454,1.0,0.2,s15_t1.0_a0.2_060.gff
29,N,N,1.251,2.290,1.0,0.2,s15_t1.0_a0.2_061.gff
228,N,N,1.606,2.734,1.0,0.2,s15_t1.0_a0.2_062.gff
209,N,N,1.465,2.723,1.0,0.2,s15_t1.0_a0.2_063.gff
91,N,N,1.416,2.488,1.0,0.2,s15_t1.0_a0.2_064.gff
107,N,N,1.523,2.477,1.0,0.2,s15_t1.0_a0.2_065.gff
1472,N,N,2.514,4.985,1.0,0.2,s15_t1.0_a0.2_066.gff
1935,N,N,2.848,5.469,1.0,0.2,s15_t1.0_a0.2_067.gff
93,N,N,2.584,2.488,1.0,0.2,s15_t1.0_a0.2_068.gff
418,N,N,1.806,3.016,1.0,0.2,s15_t1.0_a0.2_069.gff
380,N,N,1.765,3.087,1.0,0.2,s15_t1.0_a0.2_070.gff
65,N,N,1.362,2.401,1.0,0.2,s15_t1.0_a0.2_071.gff
489,N,N,1.788,3.176,1.0,0.2,s15_t1.0_a0.2_072.gff
17,N,N,1.678,2.356,1.0,0.2,s15_t1.0_a0.2_073.gff
1661,N,N,2.830,5.302,1.0,0.2,s15_t1.0_a0.2_074.gff
463,N,N,1.846,3.174,1.0,0.2,s15_t1.0_a0.2_075.gff
329,N,N,1.892,2.966,1.0,0.2,s15_t1.0_a0.2_076.gff
65,N,N,1.307,2.386,1.0,0.2,s15_t1.0_a0.2_077.gff
122,N,N,1.451,2.632,1.0,0.2,s15_t1.0_a0.2_078.gff
56,N,N,1.367,2.388,1.0,0.2,s15_t1.0_a0.2_079.gff
3335,N,N,4.504,8.115,1.0,0.2,s15_t1.0_a0.2_080.gff
1135,N,N,2.735,4.636,1.0,0.2,s15_t1.0_a0.2_081.gff
944,N,N,2.361,3.915,1.0,0.2,s15_t1.0_a0.2_082.gff
135,N,N,1.634,2.606,1.0,0.2,s15_t1.0_a0.2_083.gff
96,N,N,1.347,2.484,1.0,0.2,s15_t1.0_a0.2_084.gff
28,N,N,1.251,2.315,1.0,0.2,s15_t1.0_a0.2_085.gff
1182,N,N,2.298,4.682,1.0,0.2,s15_t1.0_a0.2_086.gff
2874,N,N,3.714,7.451,1.0,0.2,s15_t1.0_a0.2_087.gff
2068,N,N,4.025,6.169,1.0,0.2,s15_t1.0_a0.2_088.gff
234,N,N,1.541,2.856,1.0,0.2,s15_t1.0_a0.2_089.gff
41,N,N,1.377,2.348,1.0,0.2,s15_t1.0_a0.2_090.gff
129,N,N,1.592,2.651,1.0,0.2,s15_t1.0_a0.2_091.gff
102,N,N,1.507,2.517,1.0,0.2,s15_t1.0_a0.2_092.gff
426,N,N,1.747,3.051,1.0,0.2,s15_t1.0_a0.2_093.gff
788,N,N,1.916,3.549,1.0,0.2,s15_t1.0_a0.2_094.gff
160,N,N,1.456,2.645,1.0,0.2,s15_t1.0_a0.2_095.gff
95,N,N,1.421,2.463,1.0,0.2,s15_t1.0_a0.2_096.gff
671,N,N,2.009,3.433,1.0,0.2,s15_t1.0_a0.2_097.gff
856,N,N,1.936,3.556,1.0,0.2,s15_t1.0_a0.2_098.gff
69,N,N,1.301,2.381,1.0,0.2,s15_t1.0_a0.2_099.gff
239,N,N,1.519,2.765,1.0,0.2,s15_t1.0_a0.2_100.gff
98,N,N,1.355,2.493,1.0,0.3,s15_t1.0_a0.3_001.gff
128,N,N,1.732,2.562,1.0,0.3,s15_t1.0_a0.3_002.gff
461,N,N,1.709,3.137,1.0,0.3,s15_t1.0_a0.3_003.gff
580,N,N,1.948,3.405,1.0,0.3,s15_t1.0_a0.3_004.gff
3093,N,N,3.981,7.864,1.0,0.3,s15_t1.0_a0.3_005.gff
414,N,N,1.895,3.095,1.0,0.3,s15_t1.0_a0.3_006.gff
112,N,N,1.548,2.535,1.0,0.3,s15_t1.0_a0.3_007.gff
330,N,N,1.732,2.927,1.0,0.3,s15_t1.0_a0.3_008.gff
747,N,N,2.127,3.576,1.0,0.3,s15_t1.0_a0.3_009.gff
3261,N,N,4.219,7.007,1.0,0.3,s15_t1.0_a0.3_010.gff
186,N,N,2.047,2.631,1.0,0.3,s15_t1.0_a0.3_011.gff
37,N,N,1.219,2.249,1.0,0.3,s15_t1.0_a0.3_012.gff
149,N,N,2.208,2.596,1.0,0.3,s15_t1.0_a0.3_013.gff
124,N,N,1.377,2.565,1.0,0.3,s15_t1.0_a0.3_014.gff
679,N,N,1.973,3.634,1.0,0.3,s15_t1.0_a0.3_015.gff
115,N,N,1.379,2.483,1.0,0.3,s15_t1.0_a0.3_016.gff
97,N,N,1.426,2.471,1.0,0.3,s15_t1.0_a0.3_017.gff
704,N,N,1.978,3.582,1.0,0.3,s15_t1.0_a0.3_018.gff
988,N,N,2.227,4.490,1.0,0.3,s15_t1.0_a0.3_019.gff
6,N,N,1.209,2.215,1.0,0.3,s15_t1.0_a0.3_020.gff
9,N,N,1.358,2.263,1.0,0.3,s15_t1.0_a0.3_021.gff
27,N,N,1.412,2.361,1.0,0.3,s15_t1.0_a0.3_022.gff
144,N,N,1.684,2.598,1.0,0.3,s15_t1.0_a0.3_023.gff
22,N,N,1.420,2.328,1.0,0.3,s15_t1.0_a0.3_024.gff
173,N,N,2.413,2.695,1.0,0.3,s15_t1.0_a0.3_025.gff
3874,N,N,4.667,7.532,1.0,0.3,s15_t1.0_a0.3_026.gff
222,N,N,1.767,2.917,1.0,0.3,s15_t1.0_a0.3_027.gff
477,N,N,1.967,3.240,1.0,0.3,s15_t1.0_a0.3_028.gff
249,N,N,1.617,2.844,1.0,0.3,s15_t1.0_a0.3_029.gff
19,N,N,1.375,2.320,1.0,0.3,s15_t1.0_a0.3_030.gff
402,N,N,1.665,3.208,1.0,0.3,s15_t1.0_a0.3_031.gff
22,N,N,1.209,2.249,1.0,0.3,s15_t1.0_a0.3_032.gff
1569,N,N,3.151,5.120,1.0,0.3,s15_t1.0_a0.3_033.gff
60,N,N,1.405,2.366,1.0,0.3,s15_t1.0_a0.3_034.gff
1321,N,N,2.326,4.868,1.0,0.3,s15_t1.0_a0.3_035.gff
12985,N,N,22.012,28.600,1.0,0.3,s15_t1.0_a0.3_036.gff
88,N,N,1.412,2.411,1.0,0.3,s15_t1.0_a0.3_037.gff
3602,N,N,4.319,8.630,1.0,0.3,s15_t1.0_a0.3_038.gff
21,N,N,1.409,2.255,1.0,0.3,s15_t1.0_a0.3_039.gff
760,N,N,1.895,3.582,1.0,0.3,s15_t1.0_a0.3_040.gff
689,N,N,2.022,3.513,1.0,0.3,s15_t1.0_a0.3_041.gff
144,N,N,1.365,2.496,1.0,0.3,s15_t1.0_a0.3_042.gff
497,N,N,1.720,3.201,1.0,0.3,s15_t1.0_a0.3_043.gff
215,N,N,1.468,2.676,1.0,0.3,s15_t1.0_a0.3_044.gff
146,N,N,1.397,2.553,1.0,0.3,s15_t1.0_a0.3_045.gff
541,N,N,1.766,3.362,1.0,0.3,s15_t1.0_a0.3_046.gff
161,N,N,1.404,2.559,1.0,0.3,s15_t1.0_a0.3_047.gff
41,N,N,1.226,2.255,1.0,0.3,s15_t1.0_a0.3_048.gff
387,N,N,1.618,2.959,1.0,0.3,s15_t1.0_a0.3_049.gff
203,N,N,1.442,2.633,1.0,0.3,s15_t1.0_a0.3_050.gff
30,N,N,1.204,2.259,1.0,0.3,s15_t1.0_a0.3_051.gff
639,N,N,1.778,3.319,1.0,0.3,s15_t1.0_a0.3_052.gff
94,N,N,1.315,2.388,1.0,0.3,s15_t1.0_a0.3_053.gff
519,N,N,1.738,3.300,1.0,0.3,s15_t1.0_a0.3_054.gff
254,N,N,1.485,2.771,1.0,0.3,s15_t1.0_a0.3_055.gff
537,N,N,1.723,3.337,1.0,0.3,s15_t1.0_a0.3_056.gff
3453,N,N,4.038,7.260,1.0,0.3,s15_t1.0_a0.3_057.gff
1097,N,N,2.114,3.820,1.0,0.3,s15_t1.0_a0.3_058.gff
295,N,N,1.570,2.886,1.0,0.3,s15_t1.0_a0.3_059.gff
801,N,N,1.919,3.602,1.0,0.3,s15_t1.0_a0.3_060.gff
2362,N,N,3.168,6.172,1.0,0.3,s15_t1.0_a0.3_061.gff
72,N,N,1.513,2.389,1.0,0.3,s15_t1.0_a0.3_062.gff
101,N,N,1.554,2.496,1.0,0.3,s15_t1.0_a0.3_063.gff
1253,N,N,2.150,3.951,1.0,0.3,s15_t1.0_a0.3_064.gff
234,N,N,1.620,2.788,1.0,0.3,s15_t1.0_a0.3_065.gff
2719,N,N,3.819,6.381,1.0,0.3,s15_t1.0_a0.3_066.gff
5,N,N,1.422,2.247,1.0,0.3,s15_t1.0_a0.3_067.gff
472,N,N,1.652,3.056,1.0,0.3,s15_t1.0_a0.3_068.gff
136,N,N,1.648,2.624,1.0,0.3,s15_t1.0_a0.3_069.gff
49,N,N,1.266,2.341,1.0,0.3,s15_t1.0_a0.3_070.gff
7817,N,N,10.519,15.157,1.0,0.3,s15_t1.0_a0.3_071.gff
NA,Y,N,606.974,601.419,1.0,0.3,s15_t1.0_a0.3_072.gff
3119,N,N,4.068,7.921,1.0,0.3,s15_t1.0_a0.3_073.gff
261,N,N,2.168,2.766,1.0,0.3,s15_t1.0_a0.3_074.gff
1148,N,N,2.879,3.967,1.0,0.3,s15_t1.0_a0.3_075.gff
74,N,N,1.282,2.364,1.0,0.3,s15_t1.0_a0.3_076.gff
1972,N,N,2.999,5.778,1.0,0.3,s15_t1.0_a0.3_077.gff
693,N,N,3.207,3.611,1.0,0.3,s15_t1.0_a0.3_078.gff
511,N,N,1.740,3.195,1.0,0.3,s15_t1.0_a0.3_079.gff
632,N,N,1.927,3.428,1.0,0.3,s15_t1.0_a0.3_080.gff
142,N,N,1.607,2.534,1.0,0.3,s15_t1.0_a0.3_081.gff
231,N,N,1.861,2.839,1.0,0.3,s15_t1.0_a0.3_082.gff
1784,N,N,3.915,5.659,1.0,0.3,s15_t1.0_a0.3_083.gff
60,N,N,1.433,2.402,1.0,0.3,s15_t1.0_a0.3_084.gff
381,N,N,1.770,3.107,1.0,0.3,s15_t1.0_a0.3_085.gff
81,N,N,1.396,2.434,1.0,0.3,s15_t1.0_a0.3_086.gff
34,N,N,1.238,2.298,1.0,0.3,s15_t1.0_a0.3_087.gff
51,N,N,1.568,2.384,1.0,0.3,s15_t1.0_a0.3_088.gff
76,N,N,1.299,2.347,1.0,0.3,s15_t1.0_a0.3_089.gff
451,N,N,1.673,3.116,1.0,0.3,s15_t1.0_a0.3_090.gff
42,N,N,1.376,2.327,1.0,0.3,s15_t1.0_a0.3_091.gff
505,N,N,1.757,3.184,1.0,0.3,s15_t1.0_a0.3_092.gff
3522,N,N,4.446,7.285,1.0,0.3,s15_t1.0_a0.3_093.gff
245,N,N,1.517,2.803,1.0,0.3,s15_t1.0_a0.3_094.gff
696,N,N,1.864,3.429,1.0,0.3,s15_t1.0_a0.3_095.gff
144,N,N,1.370,2.497,1.0,0.3,s15_t1.0_a0.3_096.gff
456,N,N,1.941,3.092,1.0,0.3,s15_t1.0_a0.3_097.gff
85,N,N,1.314,2.409,1.0,0.3,s15_t1.0_a0.3_098.gff
1888,N,N,3.132,5.462,1.0,0.3,s15_t1.0_a0.3_099.gff
122,N,N,2.535,2.462,1.0,0.3,s15_t1.0_a0.3_100.gff
607,N,N,2.035,3.400,1.0,0.4,s15_t1.0_a0.4_001.gff
277,N,N,1.650,2.913,1.0,0.4,s15_t1.0_a0.4_002.gff
95,N,N,1.617,2.506,1.0,0.4,s15_t1.0_a0.4_003.gff
191,N,N,1.600,2.676,1.0,0.4,s15_t1.0_a0.4_004.gff
33,N,N,1.327,2.326,1.0,0.4,s15_t1.0_a0.4_005.gff
9922,N,N,15.158,21.077,1.0,0.4,s15_t1.0_a0.4_006.gff
55,N,N,1.511,2.390,1.0,0.4,s15_t1.0_a0.4_007.gff
45,N,N,1.395,2.394,1.0,0.4,s15_t1.0_a0.4_008.gff
2339,N,N,4.419,6.246,1.0,0.4,s15_t1.0_a0.4_009.gff
9,N,N,1.279,2.265,1.0,0.4,s15_t1.0_a0.4_010.gff
21,N,N,1.350,2.333,1.0,0.4,s15_t1.0_a0.4_011.gff
303,N,N,1.662,2.970,1.0,0.4,s15_t1.0_a0.4_012.gff
182,N,N,1.659,2.693,1.0,0.4,s15_t1.0_a0.4_013.gff
324,N,N,2.522,3.041,1.0,0.4,s15_t1.0_a0.4_014.gff
872,N,N,2.018,3.680,1.0,0.4,s15_t1.0_a0.4_015.gff
313,N,N,1.594,2.989,1.0,0.4,s15_t1.0_a0.4_016.gff
9,N,N,2.311,2.299,1.0,0.4,s15_t1.0_a0.4_017.gff
863,N,N,2.446,3.650,1.0,0.4,s15_t1.0_a0.4_018.gff
1026,N,N,2.052,3.934,1.0,0.4,s15_t1.0_a0.4_019.gff
734,N,N,2.238,3.621,1.0,0.4,s15_t1.0_a0.4_020.gff
3058,N,N,4.031,6.624,1.0,0.4,s15_t1.0_a0.4_021.gff
69,N,N,1.300,2.364,1.0,0.4,s15_t1.0_a0.4_022.gff
149,N,N,1.378,2.541,1.0,0.4,s15_t1.0_a0.4_023.gff
421,N,N,1.822,3.161,1.0,0.4,s15_t1.0_a0.4_024.gff
301,N,N,1.580,2.890,1.0,0.4,s15_t1.0_a0.4_025.gff
121,N,N,1.413,2.513,1.0,0.4,s15_t1.0_a0.4_026.gff
1319,N,N,2.818,5.160,1.0,0.4,s15_t1.0_a0.4_027.gff
99,N,N,1.320,2.445,1.0,0.4,s15_t1.0_a0.4_028.gff
211,N,N,1.473,2.702,1.0,0.4,s15_t1.0_a0.4_029.gff
16,N,N,2.661,2.304,1.0,0.4,s15_t1.0_a0.4_030.gff
1524,N,N,4.103,5.314,1.0,0.4,s15_t1.0_a0.4_031.gff
28,N,N,1.975,2.321,1.0,0.4,s15_t1.0_a0.4_032.gff
3552,N,N,4.538,7.288,1.0,0.4,s15_t1.0_a0.4_033.gff
353,N,N,1.653,3.055,1.0,0.4,s15_t1.0_a0.4_034.gff
1101,N,N,2.601,4.733,1.0,0.4,s15_t1.0_a0.4_035.gff
1834,N,N,3.021,5.707,1.0,0.4,s15_t1.0_a0.4_036.gff
4,N,N,2.534,2.242,1.0,0.4,s15_t1.0_a0.4_037.gff
174,N,N,1.458,2.689,1.0,0.4,s15_t1.0_a0.4_038.gff
257,N,N,1.589,2.729,1.0,0.4,s15_t1.0_a0.4_039.gff
27,N,N,2.013,2.303,1.0,0.4,s15_t1.0_a0.4_040.gff
319,N,N,2.015,2.959,1.0,0.4,s15_t1.0_a0.4_041.gff
390,N,N,2.046,3.081,1.0,0.4,s15_t1.0_a0.4_042.gff
20,N,N,1.212,2.264,1.0,0.4,s15_t1.0_a0.4_043.gff
