# Starting date:             2014-11-27 12:53:16
# Cluster job ID:            1186661
# Cluster node:              hnode11
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg -macc
# Data:                      15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
133	128	N	N	2.099	2.794	2.645	0.149	1.2	0.7	s15_t1.2_a0.7_038.gff
116	95	N	N	1.772	2.766	2.620	0.146	1.2	0.7	s15_t1.2_a0.7_039.gff
5356	4675	N	N	7.426	12.546	12.244	0.302	1.2	0.7	s15_t1.2_a0.7_040.gff
433	427	N	N	1.992	3.443	3.281	0.162	1.2	0.7	s15_t1.2_a0.7_041.gff
149	136	N	N	1.826	2.842	2.691	0.151	1.2	0.7	s15_t1.2_a0.7_042.gff
1793	1790	N	N	3.687	6.516	6.221	0.295	1.2	0.7	s15_t1.2_a0.7_043.gff
3299	2898	N	N	4.642	9.035	8.755	0.280	1.2	0.7	s15_t1.2_a0.7_044.gff
283	141	N	N	2.053	3.160	2.981	0.179	1.2	0.7	s15_t1.2_a0.7_045.gff
134	66	N	N	1.623	2.765	2.612	0.153	1.2	0.7	s15_t1.2_a0.7_046.gff
221	110	N	N	1.781	3.047	2.899	0.148	1.2	0.7	s15_t1.2_a0.7_047.gff
12396	10792	N	N	22.351	27.357	27.007	0.350	1.2	0.7	s15_t1.2_a0.7_048.gff
265	132	N	N	1.770	3.063	2.920	0.143	1.2	0.7	s15_t1.2_a0.7_049.gff
205	102	N	N	1.780	2.955	2.803	0.152	1.2	0.7	s15_t1.2_a0.7_050.gff
525	388	N	N	2.176	3.510	3.347	0.163	1.2	0.7	s15_t1.2_a0.7_051.gff
126	62	N	N	2.209	2.784	2.657	0.127	1.2	0.7	s15_t1.2_a0.7_052.gff
267	133	N	N	1.798	3.104	2.977	0.127	1.2	0.7	s15_t1.2_a0.7_053.gff
102	50	N	N	1.523	2.678	2.547	0.131	1.2	0.7	s15_t1.2_a0.7_054.gff
726	362	N	N	2.339	4.288	4.084	0.204	1.2	0.7	s15_t1.2_a0.7_055.gff
114	56	N	N	1.744	2.722	2.570	0.152	1.2	0.7	s15_t1.2_a0.7_056.gff
69	34	N	N	1.557	2.616	2.482	0.134	1.2	0.7	s15_t1.2_a0.7_057.gff
258	163	N	N	2.241	3.044	2.896	0.148	1.2	0.7	s15_t1.2_a0.7_058.gff
452	451	N	N	2.033	3.505	3.335	0.170	1.2	0.7	s15_t1.2_a0.7_059.gff
112	77	N	N	1.776	2.703	2.564	0.139	1.2	0.7	s15_t1.2_a0.7_060.gff
177	88	N	N	1.776	2.871	2.712	0.159	1.2	0.7	s15_t1.2_a0.7_061.gff
439	306	N	N	1.850	3.269	3.122	0.147	1.2	0.7	s15_t1.2_a0.7_062.gff
122	112	N	N	1.716	2.777	2.631	0.146	1.2	0.7	s15_t1.2_a0.7_063.gff
109	108	N	N	1.605	2.750	2.609	0.141	1.2	0.7	s15_t1.2_a0.7_064.gff
148	73	N	N	1.509	2.771	2.613	0.158	1.2	0.7	s15_t1.2_a0.7_065.gff
217	108	N	N	1.984	3.019	2.873	0.146	1.2	0.7	s15_t1.2_a0.7_066.gff
292	227	N	N	2.096	3.163	2.996	0.167	1.2	0.7	s15_t1.2_a0.7_067.gff
2169	1812	N	N	3.367	6.528	6.259	0.269	1.2	0.7	s15_t1.2_a0.7_068.gff
390	239	N	N	2.573	3.279	3.109	0.170	1.2	0.7	s15_t1.2_a0.7_069.gff
1012	877	N	N	4.077	4.989	4.749	0.240	1.2	0.7	s15_t1.2_a0.7_070.gff
1268	1233	N	N	2.778	5.416	5.193	0.223	1.2	0.7	s15_t1.2_a0.7_071.gff
2431	2083	N	N	3.709	7.064	6.791	0.273	1.2	0.7	s15_t1.2_a0.7_072.gff
610	494	N	N	2.084	3.707	3.531	0.176	1.2	0.7	s15_t1.2_a0.7_073.gff
12045	12005	N	N	22.667	28.618	28.257	0.361	1.2	0.7	s15_t1.2_a0.7_074.gff
106	52	N	N	1.557	2.684	2.540	0.144	1.2	0.7	s15_t1.2_a0.7_075.gff
26	12	N	N	1.997	2.420	2.291	0.129	1.2	0.7	s15_t1.2_a0.7_076.gff
417	332	N	N	1.783	3.270	3.097	0.173	1.2	0.7	s15_t1.2_a0.7_077.gff
84	41	N	N	1.947	2.628	2.490	0.138	1.2	0.7	s15_t1.2_a0.7_078.gff
132	107	N	N	1.677	2.796	2.661	0.135	1.2	0.7	s15_t1.2_a0.7_079.gff
NA	NA	Y	N	601.035	601.458	600.780	0.678	1.2	0.7	s15_t1.2_a0.7_080.gff
124	61	N	N	1.908	2.834	2.694	0.140	1.2	0.7	s15_t1.2_a0.7_081.gff
795	791	N	N	2.155	4.418	4.208	0.210	1.2	0.7	s15_t1.2_a0.7_082.gff
165	113	N	N	1.726	2.856	2.695	0.161	1.2	0.7	s15_t1.2_a0.7_083.gff
102	38	N	N	1.683	2.690	2.563	0.127	1.2	0.7	s15_t1.2_a0.7_084.gff
1014	790	N	N	2.465	4.781	4.594	0.187	1.2	0.7	s15_t1.2_a0.7_085.gff
544	450	N	N	2.278	3.785	3.599	0.186	1.2	0.7	s15_t1.2_a0.7_086.gff
60	29	N	N	1.541	2.552	2.422	0.130	1.2	0.7	s15_t1.2_a0.7_087.gff
50	24	N	N	1.699	2.582	2.437	0.145	1.2	0.7	s15_t1.2_a0.7_088.gff
1886	1605	N	N	3.023	6.407	6.141	0.266	1.2	0.7	s15_t1.2_a0.7_089.gff
681	674	N	N	2.262	3.790	3.617	0.173	1.2	0.7	s15_t1.2_a0.7_090.gff
10974	9761	N	N	18.352	24.587	24.192	0.395	1.2	0.7	s15_t1.2_a0.7_091.gff
675	541	N	N	2.674	3.742	3.582	0.160	1.2	0.7	s15_t1.2_a0.7_092.gff
618	602	N	N	6.951	3.673	3.510	0.163	1.2	0.7	s15_t1.2_a0.7_093.gff
7241	7240	N	N	12.964	15.286	14.982	0.304	1.2	0.7	s15_t1.2_a0.7_094.gff
543	402	N	N	2.714	3.476	3.307	0.169	1.2	0.7	s15_t1.2_a0.7_095.gff
321	133	N	N	1.940	3.164	2.993	0.171	1.2	0.7	s15_t1.2_a0.7_096.gff
1074	894	N	N	2.957	4.324	4.110	0.214	1.2	0.7	s15_t1.2_a0.7_097.gff
66	32	N	N	1.849	2.579	2.427	0.152	1.2	0.7	s15_t1.2_a0.7_098.gff
99	98	N	N	1.884	2.688	2.543	0.145	1.2	0.7	s15_t1.2_a0.7_099.gff
256	238	N	N	2.324	3.129	2.967	0.162	1.2	0.7	s15_t1.2_a0.7_100.gff
433	432	N	N	1.831	3.388	3.220	0.168	1.2	0.8	s15_t1.2_a0.8_001.gff
136	67	N	N	3.094	2.809	2.652	0.157	1.2	0.8	s15_t1.2_a0.8_002.gff
113	112	N	N	11.768	2.802	2.662	0.140	1.2	0.8	s15_t1.2_a0.8_003.gff
4878	4863	N	N	6.437	11.789	11.483	0.306	1.2	0.8	s15_t1.2_a0.8_004.gff
227	113	N	N	1.960	3.067	2.898	0.169	1.2	0.8	s15_t1.2_a0.8_005.gff
2661	2233	N	N	4.901	8.321	8.022	0.299	1.2	0.8	s15_t1.2_a0.8_006.gff
177	88	N	N	7.195	2.940	2.790	0.150	1.2	0.8	s15_t1.2_a0.8_007.gff
150	134	N	N	1.679	2.863	2.718	0.145	1.2	0.8	s15_t1.2_a0.8_008.gff
1566	1297	N	N	6.217	5.635	5.361	0.274	1.2	0.8	s15_t1.2_a0.8_009.gff
115	57	N	N	1.692	2.712	2.546	0.166	1.2	0.8	s15_t1.2_a0.8_010.gff
110	54	N	N	5.834	2.753	2.612	0.141	1.2	0.8	s15_t1.2_a0.8_011.gff
126	125	N	N	5.036	2.785	2.636	0.149	1.2	0.8	s15_t1.2_a0.8_012.gff
30	14	N	N	1.601	2.436	2.317	0.119	1.2	0.8	s15_t1.2_a0.8_013.gff
96	47	N	N	1.793	2.662	2.509	0.153	1.2	0.8	s15_t1.2_a0.8_014.gff
74	36	N	N	2.092	2.614	2.484	0.130	1.2	0.8	s15_t1.2_a0.8_015.gff
131	65	N	N	1.604	2.783	2.633	0.150	1.2	0.8	s15_t1.2_a0.8_016.gff
151	75	N	N	1.718	2.801	2.675	0.126	1.2	0.8	s15_t1.2_a0.8_017.gff
52	25	N	N	3.660	2.465	2.331	0.134	1.2	0.8	s15_t1.2_a0.8_018.gff
210	104	N	N	1.931	3.006	2.857	0.149	1.2	0.8	s15_t1.2_a0.8_019.gff
363	274	N	N	2.326	3.208	3.052	0.156	1.2	0.8	s15_t1.2_a0.8_020.gff
664	541	N	N	3.570	3.676	3.483	0.193	1.2	0.8	s15_t1.2_a0.8_021.gff
90	83	N	N	4.039	2.657	2.515	0.142	1.2	0.8	s15_t1.2_a0.8_022.gff
74	36	N	N	3.921	2.604	2.471	0.133	1.2	0.8	s15_t1.2_a0.8_023.gff
4165	4071	N	N	5.922	9.402	9.118	0.284	1.2	0.8	s15_t1.2_a0.8_024.gff
53	26	N	N	1.965	2.484	2.360	0.124	1.2	0.8	s15_t1.2_a0.8_025.gff
96	47	N	N	3.700	2.662	2.509	0.153	1.2	0.8	s15_t1.2_a0.8_026.gff
6	5	N	N	2.096	2.382	2.218	0.164	1.2	0.8	s15_t1.2_a0.8_027.gff
2257	1908	N	N	5.234	6.848	6.564	0.284	1.2	0.8	s15_t1.2_a0.8_028.gff
2176	2152	N	N	5.209	7.871	7.588	0.283	1.2	0.8	s15_t1.2_a0.8_029.gff
73	29	N	N	5.188	2.546	2.401	0.145	1.2	0.8	s15_t1.2_a0.8_030.gff
118	58	N	N	4.971	2.737	2.588	0.149	1.2	0.8	s15_t1.2_a0.8_031.gff
764	575	N	N	2.294	3.761	3.572	0.189	1.2	0.8	s15_t1.2_a0.8_032.gff
36	14	N	N	1.787	2.453	2.323	0.130	1.2	0.8	s15_t1.2_a0.8_033.gff
122	121	N	N	1.768	2.776	2.632	0.144	1.2	0.8	s15_t1.2_a0.8_034.gff
51	25	N	N	1.824	2.563	2.442	0.121	1.2	0.8	s15_t1.2_a0.8_035.gff
292	145	N	N	3.137	3.171	3.019	0.152	1.2	0.8	s15_t1.2_a0.8_036.gff
179	89	N	N	1.985	2.927	2.784	0.143	1.2	0.8	s15_t1.2_a0.8_037.gff
242	120	N	N	8.628	3.134	2.978	0.156	1.2	0.8	s15_t1.2_a0.8_038.gff
240	233	N	N	1.824	3.111	2.946	0.165	1.2	0.8	s15_t1.2_a0.8_039.gff
93	46	N	N	1.875	2.658	2.510	0.148	1.2	0.8	s15_t1.2_a0.8_040.gff
14	6	N	N	1.445	2.414	2.267	0.147	1.2	0.8	s15_t1.2_a0.8_041.gff
235	117	N	N	1.630	3.027	2.884	0.143	1.2	0.8	s15_t1.2_a0.8_042.gff
72	35	N	N	1.656	2.582	2.443	0.139	1.2	0.8	s15_t1.2_a0.8_043.gff
796	575	N	N	2.323	3.851	3.655	0.196	1.2	0.8	s15_t1.2_a0.8_044.gff
456	411	N	N	2.224	3.531	3.356	0.175	1.2	0.8	s15_t1.2_a0.8_045.gff
192	95	N	N	2.596	2.952	2.780	0.172	1.2	0.8	s15_t1.2_a0.8_046.gff
202	149	N	N	1.900	2.915	2.775	0.140	1.2	0.8	s15_t1.2_a0.8_047.gff
156	77	N	N	1.638	2.836	2.704	0.132	1.2	0.8	s15_t1.2_a0.8_048.gff
460	229	N	N	4.288	3.485	3.303	0.182	1.2	0.8	s15_t1.2_a0.8_049.gff
331	322	N	N	1.679	3.056	2.921	0.135	1.2	0.8	s15_t1.2_a0.8_050.gff
128	63	N	N	2.802	2.799	2.661	0.138	1.2	0.8	s15_t1.2_a0.8_051.gff
567	413	N	N	1.908	3.507	3.339	0.168	1.2	0.8	s15_t1.2_a0.8_052.gff
200	99	N	N	2.045	2.944	2.809	0.135	1.2	0.8	s15_t1.2_a0.8_053.gff
106	51	N	N	2.354	2.655	2.535	0.120	1.2	0.8	s15_t1.2_a0.8_054.gff
158	78	N	N	1.834	2.845	2.703	0.142	1.2	0.8	s15_t1.2_a0.8_055.gff
116	57	N	N	3.295	2.802	2.667	0.135	1.2	0.8	s15_t1.2_a0.8_056.gff
106	52	N	N	3.463	2.736	2.604	0.132	1.2	0.8	s15_t1.2_a0.8_057.gff
154	76	N	N	1.876	2.862	2.710	0.152	1.2	0.8	s15_t1.2_a0.8_058.gff
182	90	N	N	6.287	2.962	2.806	0.156	1.2	0.8	s15_t1.2_a0.8_059.gff
265	175	N	N	2.181	3.067	2.906	0.161	1.2	0.8	s15_t1.2_a0.8_060.gff
86	82	N	N	3.496	2.697	2.549	0.148	1.2	0.8	s15_t1.2_a0.8_061.gff
7902	6207	N	N	11.691	15.669	15.303	0.366	1.2	0.8	s15_t1.2_a0.8_062.gff
152	69	N	N	2.152	2.844	2.694	0.150	1.2	0.8	s15_t1.2_a0.8_063.gff
1316	1062	N	N	5.100	5.439	5.198	0.241	1.2	0.8	s15_t1.2_a0.8_064.gff
107	106	N	N	1.760	2.748	2.565	0.183	1.2	0.8	s15_t1.2_a0.8_065.gff
132	65	N	N	2.097	2.776	2.643	0.133	1.2	0.8	s15_t1.2_a0.8_066.gff
231	177	N	N	1.751	3.029	2.866	0.163	1.2	0.8	s15_t1.2_a0.8_067.gff
4712	4050	N	N	6.755	11.674	11.360	0.314	1.2	0.8	s15_t1.2_a0.8_068.gff
974	967	N	N	4.091	4.973	4.747	0.226	1.2	0.8	s15_t1.2_a0.8_069.gff
181	90	N	N	1.735	2.911	2.749	0.162	1.2	0.8	s15_t1.2_a0.8_070.gff
1148	1088	N	N	3.249	5.019	4.775	0.244	1.2	0.8	s15_t1.2_a0.8_071.gff
1575	1327	N	N	6.264	5.662	5.431	0.231	1.2	0.8	s15_t1.2_a0.8_072.gff
200	99	N	N	2.513	2.960	2.798	0.162	1.2	0.8	s15_t1.2_a0.8_073.gff
1529	1339	N	N	3.039	5.758	5.474	0.284	1.2	0.8	s15_t1.2_a0.8_074.gff
15071	13311	N	N	31.561	38.314	37.909	0.405	1.2	0.8	s15_t1.2_a0.8_075.gff
768	633	N	N	2.672	3.847	3.661	0.186	1.2	0.8	s15_t1.2_a0.8_076.gff
122	60	N	N	1.912	2.747	2.603	0.144	1.2	0.8	s15_t1.2_a0.8_077.gff
184	91	N	N	1.595	2.880	2.747	0.133	1.2	0.8	s15_t1.2_a0.8_078.gff
3687	2826	N	N	5.723	8.555	8.299	0.256	1.2	0.8	s15_t1.2_a0.8_079.gff
48	23	N	N	1.570	2.523	2.384	0.139	1.2	0.8	s15_t1.2_a0.8_080.gff
2861	2412	N	N	4.095	7.819	7.551	0.268	1.2	0.8	s15_t1.2_a0.8_081.gff
11028	6462	N	N	19.476	23.849	23.493	0.356	1.2	0.8	s15_t1.2_a0.8_082.gff
56	27	N	N	1.457	2.504	2.372	0.132	1.2	0.8	s15_t1.2_a0.8_083.gff
183	91	N	N	1.594	2.891	2.743	0.148	1.2	0.8	s15_t1.2_a0.8_084.gff
76	75	N	N	1.780	2.680	2.537	0.143	1.2	0.8	s15_t1.2_a0.8_085.gff
553	430	N	N	2.826	3.674	3.516	0.158	1.2	0.8	s15_t1.2_a0.8_086.gff
2342	1852	N	N	4.393	7.128	6.862	0.266	1.2	0.8	s15_t1.2_a0.8_087.gff
236	180	N	N	4.749	3.052	2.886	0.166	1.2	0.8	s15_t1.2_a0.8_088.gff
98	48	N	N	1.453	2.599	2.470	0.129	1.2	0.8	s15_t1.2_a0.8_089.gff
23	22	N	N	1.357	2.455	2.319	0.136	1.2	0.8	s15_t1.2_a0.8_090.gff
111	82	N	N	1.877	2.702	2.561	0.141	1.2	0.8	s15_t1.2_a0.8_091.gff
211	198	N	N	3.741	2.981	2.841	0.140	1.2	0.8	s15_t1.2_a0.8_092.gff
107	55	N	N	2.203	2.650	2.511	0.139	1.2	0.8	s15_t1.2_a0.8_093.gff
235	117	N	N	3.472	3.077	2.925	0.152	1.2	0.8	s15_t1.2_a0.8_094.gff
517	258	N	N	1.926	3.535	3.369	0.166	1.2	0.8	s15_t1.2_a0.8_095.gff
120	110	N	N	1.897	2.785	2.651	0.134	1.2	0.8	s15_t1.2_a0.8_096.gff
507	476	N	N	2.241	3.538	3.390	0.148	1.2	0.8	s15_t1.2_a0.8_097.gff
106	52	N	N	1.918	2.741	2.577	0.164	1.2	0.8	s15_t1.2_a0.8_098.gff
94	81	N	N	1.825	2.656	2.506	0.150	1.2	0.8	s15_t1.2_a0.8_099.gff
32	15	N	N	1.755	2.415	2.268	0.147	1.2	0.8	s15_t1.2_a0.8_100.gff
203	101	N	N	1.968	2.971	2.824	0.147	1.2	0.9	s15_t1.2_a0.9_001.gff
340	255	N	N	2.101	3.229	3.095	0.134	1.2	0.9	s15_t1.2_a0.9_002.gff
114	106	N	N	1.898	2.673	2.524	0.149	1.2	0.9	s15_t1.2_a0.9_003.gff
147	73	N	N	2.293	2.796	2.646	0.150	1.2	0.9	s15_t1.2_a0.9_004.gff
236	228	N	N	1.875	3.003	2.859	0.144	1.2	0.9	s15_t1.2_a0.9_005.gff
2466	1961	N	N	4.084	7.541	7.275	0.266	1.2	0.9	s15_t1.2_a0.9_006.gff
109	54	N	N	2.028	2.724	2.571	0.153	1.2	0.9	s15_t1.2_a0.9_007.gff
7408	6270	N	N	13.625	14.247	13.946	0.301	1.2	0.9	s15_t1.2_a0.9_008.gff
218	108	N	N	1.735	2.991	2.848	0.143	1.2	0.9	s15_t1.2_a0.9_009.gff
334	258	N	N	1.881	3.197	3.027	0.170	1.2	0.9	s15_t1.2_a0.9_010.gff
121	60	N	N	6.360	2.817	2.668	0.149	1.2	0.9	s15_t1.2_a0.9_011.gff
90	44	N	N	4.160	2.649	2.494	0.155	1.2	0.9	s15_t1.2_a0.9_012.gff
247	123	N	N	1.987	3.010	2.863	0.147	1.2	0.9	s15_t1.2_a0.9_013.gff
80	39	N	N	2.395	2.616	2.460	0.156	1.2	0.9	s15_t1.2_a0.9_014.gff
120	59	N	N	1.591	2.696	2.557	0.139	1.2	0.9	s15_t1.2_a0.9_015.gff
154	129	N	N	1.832	2.847	2.708	0.139	1.2	0.9	s15_t1.2_a0.9_016.gff
269	192	N	N	1.992	3.077	2.929	0.148	1.2	0.9	s15_t1.2_a0.9_017.gff
4520	3836	N	N	5.762	9.699	9.393	0.306	1.2	0.9	s15_t1.2_a0.9_018.gff
158	78	N	N	6.915	2.790	2.655	0.135	1.2	0.9	s15_t1.2_a0.9_019.gff
122	60	N	N	1.930	2.757	2.607	0.150	1.2	0.9	s15_t1.2_a0.9_020.gff
110	54	N	N	1.532	2.773	2.614	0.159	1.2	0.9	s15_t1.2_a0.9_021.gff
162	80	N	N	2.065	2.934	2.772	0.162	1.2	0.9	s15_t1.2_a0.9_022.gff
64	61	N	N	1.728	2.591	2.429	0.162	1.2	0.9	s15_t1.2_a0.9_023.gff
1348	1074	N	N	2.999	5.554	5.308	0.246	1.2	0.9	s15_t1.2_a0.9_024.gff
206	102	N	N	3.885	3.057	2.896	0.161	1.2	0.9	s15_t1.2_a0.9_025.gff
67	33	N	N	3.431	2.620	2.472	0.148	1.2	0.9	s15_t1.2_a0.9_026.gff
62	30	N	N	1.426	2.613	2.473	0.140	1.2	0.9	s15_t1.2_a0.9_027.gff
96	47	N	N	1.468	2.626	2.477	0.149	1.2	0.9	s15_t1.2_a0.9_028.gff
100	49	N	N	1.687	2.727	2.585	0.142	1.2	0.9	s15_t1.2_a0.9_029.gff
183	102	N	N	1.893	2.918	2.749	0.169	1.2	0.9	s15_t1.2_a0.9_030.gff
638	513	N	N	2.008	3.769	3.573	0.196	1.2	0.9	s15_t1.2_a0.9_031.gff
1084	920	N	N	3.084	5.103	4.886	0.217	1.2	0.9	s15_t1.2_a0.9_032.gff
2328	1856	N	N	4.707	7.009	6.738	0.271	1.2	0.9	s15_t1.2_a0.9_033.gff
310	281	N	N	2.057	3.252	3.084	0.168	1.2	0.9	s15_t1.2_a0.9_034.gff
98	48	N	N	1.712	2.753	2.603	0.150	1.2	0.9	s15_t1.2_a0.9_035.gff
42	20	N	N	4.621	2.520	2.364	0.156	1.2	0.9	s15_t1.2_a0.9_036.gff
1525	1215	N	N	5.227	5.864	5.594	0.270	1.2	0.9	s15_t1.2_a0.9_037.gff
46	22	N	N	2.019	2.529	2.398	0.131	1.2	0.9	s15_t1.2_a0.9_038.gff
74	36	N	N	1.767	2.662	2.516	0.146	1.2	0.9	s15_t1.2_a0.9_039.gff
165	82	N	N	2.185	2.971	2.831	0.140	1.2	0.9	s15_t1.2_a0.9_040.gff
243	240	N	N	2.520	3.103	2.927	0.176	1.2	0.9	s15_t1.2_a0.9_041.gff
197	98	N	N	6.312	3.001	2.840	0.161	1.2	0.9	s15_t1.2_a0.9_042.gff
76	37	N	N	2.201	2.632	2.496	0.136	1.2	0.9	s15_t1.2_a0.9_043.gff
3087	2601	N	N	4.501	7.934	7.672	0.262	1.2	0.9	s15_t1.2_a0.9_044.gff
163	81	N	N	4.566	2.961	2.794	0.167	1.2	0.9	s15_t1.2_a0.9_045.gff
100	49	N	N	1.774	2.742	2.588	0.154	1.2	0.9	s15_t1.2_a0.9_046.gff
30	24	N	N	4.156	2.491	2.338	0.153	1.2	0.9	s15_t1.2_a0.9_047.gff
160	79	N	N	2.790	2.900	2.724	0.176	1.2	0.9	s15_t1.2_a0.9_048.gff
353	176	N	N	1.776	3.247	3.100	0.147	1.2	0.9	s15_t1.2_a0.9_049.gff
190	94	N	N	2.006	2.994	2.812	0.182	1.2	0.9	s15_t1.2_a0.9_050.gff
20	9	N	N	2.453	2.463	2.309	0.154	1.2	0.9	s15_t1.2_a0.9_051.gff
465	232	N	N	1.965	3.482	3.300	0.182	1.2	0.9	s15_t1.2_a0.9_052.gff
173	86	N	N	2.085	2.985	2.823	0.162	1.2	0.9	s15_t1.2_a0.9_053.gff
97	48	N	N	1.931	2.691	2.543	0.148	1.2	0.9	s15_t1.2_a0.9_054.gff
175	114	N	N	9.460	2.945	2.786	0.159	1.2	0.9	s15_t1.2_a0.9_055.gff
106	52	N	N	7.084	2.750	2.589	0.161	1.2	0.9	s15_t1.2_a0.9_056.gff
9354	8800	N	N	16.320	19.665	19.281	0.384	1.2	0.9	s15_t1.2_a0.9_057.gff
121	60	N	N	2.292	2.849	2.693	0.156	1.2	0.9	s15_t1.2_a0.9_058.gff
74	63	N	N	1.909	2.732	2.586	0.146	1.2	0.9	s15_t1.2_a0.9_059.gff
158	78	N	N	2.135	2.862	2.725	0.137	1.2	0.9	s15_t1.2_a0.9_060.gff
31787	30815	N	N	157.892	162.822	162.207	0.615	1.2	0.9	s15_t1.2_a0.9_061.gff
321	232	N	N	1.904	3.196	3.015	0.181	1.2	0.9	s15_t1.2_a0.9_062.gff
381	190	N	N	2.253	3.416	3.226	0.190	1.2	0.9	s15_t1.2_a0.9_063.gff
1028	804	N	N	4.635	4.868	4.644	0.224	1.2	0.9	s15_t1.2_a0.9_064.gff
52	25	N	N	1.713	2.584	2.445	0.139	1.2	0.9	s15_t1.2_a0.9_065.gff
50	49	N	N	4.974	2.627	2.472	0.155	1.2	0.9	s15_t1.2_a0.9_066.gff
157	102	N	N	1.929	2.896	2.737	0.159	1.2	0.9	s15_t1.2_a0.9_067.gff
147	73	N	N	1.733	2.879	2.728	0.151	1.2	0.9	s15_t1.2_a0.9_068.gff
100	49	N	N	1.691	2.779	2.628	0.151	1.2	0.9	s15_t1.2_a0.9_069.gff
70	34	N	N	2.377	2.704	2.563	0.141	1.2	0.9	s15_t1.2_a0.9_070.gff
193	96	N	N	3.365	3.050	2.874	0.176	1.2	0.9	s15_t1.2_a0.9_071.gff
98	48	N	N	5.267	2.732	2.543	0.189	1.2	0.9	s15_t1.2_a0.9_072.gff
123	61	N	N	1.677	2.846	2.694	0.152	1.2	0.9	s15_t1.2_a0.9_073.gff
65	34	N	N	2.479	2.650	2.482	0.168	1.2	0.9	s15_t1.2_a0.9_074.gff
188	93	N	N	3.957	3.011	2.878	0.133	1.2	0.9	s15_t1.2_a0.9_075.gff
148	73	N	N	1.567	2.881	2.724	0.157	1.2	0.9	s15_t1.2_a0.9_076.gff
170	97	N	N	2.020	2.943	2.803	0.140	1.2	0.9	s15_t1.2_a0.9_077.gff
58	28	N	N	7.458	2.657	2.488	0.169	1.2	0.9	s15_t1.2_a0.9_078.gff
70	55	N	N	2.634	2.741	2.577	0.164	1.2	0.9	s15_t1.2_a0.9_079.gff
809	515	N	N	2.294	4.574	4.365	0.209	1.2	0.9	s15_t1.2_a0.9_080.gff
1531	1472	N	N	3.975	6.021	5.730	0.291	1.2	0.9	s15_t1.2_a0.9_081.gff
117	111	N	N	2.356	2.842	2.671	0.171	1.2	0.9	s15_t1.2_a0.9_082.gff
6900	6107	N	N	10.062	15.678	15.316	0.362	1.2	0.9	s15_t1.2_a0.9_083.gff
100	49	N	N	1.547	2.669	2.513	0.156	1.2	0.9	s15_t1.2_a0.9_084.gff
29999	29934	N	N	132.057	140.898	140.316	0.582	1.2	0.9	s15_t1.2_a0.9_085.gff
66	32	N	N	1.938	2.621	2.465	0.156	1.2	0.9	s15_t1.2_a0.9_086.gff
245	122	N	N	1.871	3.127	2.966	0.161	1.2	0.9	s15_t1.2_a0.9_087.gff
52	25	N	N	2.018	2.560	2.414	0.146	1.2	0.9	s15_t1.2_a0.9_088.gff
167	144	N	N	2.026	2.957	2.807	0.150	1.2	0.9	s15_t1.2_a0.9_089.gff
105	104	N	N	1.716	2.742	2.601	0.141	1.2	0.9	s15_t1.2_a0.9_090.gff
54	26	N	N	2.806	2.573	2.444	0.129	1.2	0.9	s15_t1.2_a0.9_091.gff
154	132	N	N	1.726	2.925	2.764	0.161	1.2	0.9	s15_t1.2_a0.9_092.gff
123	61	N	N	1.786	2.819	2.668	0.151	1.2	0.9	s15_t1.2_a0.9_093.gff
305	152	N	N	1.997	3.245	3.091	0.154	1.2	0.9	s15_t1.2_a0.9_094.gff
114	56	N	N	1.826	2.731	2.584	0.147	1.2	0.9	s15_t1.2_a0.9_095.gff
106	52	N	N	1.912	2.790	2.650	0.140	1.2	0.9	s15_t1.2_a0.9_096.gff
71	35	N	N	1.777	2.647	2.487	0.160	1.2	0.9	s15_t1.2_a0.9_097.gff
139	69	N	N	1.727	2.886	2.734	0.152	1.2	0.9	s15_t1.2_a0.9_098.gff
125	62	N	N	1.529	2.809	2.656	0.153	1.2	0.9	s15_t1.2_a0.9_099.gff
385	204	N	N	2.500	3.459	3.309	0.150	1.2	0.9	s15_t1.2_a0.9_100.gff
46	43	N	N	1.711	2.561	2.431	0.130	1.2	1.0	s15_t1.2_a1.0_001.gff
379	189	N	N	2.839	3.486	3.283	0.203	1.2	1.0	s15_t1.2_a1.0_002.gff
136	67	N	N	1.632	2.870	2.712	0.158	1.2	1.0	s15_t1.2_a1.0_003.gff
80	77	N	N	3.398	2.666	2.509	0.157	1.2	1.0	s15_t1.2_a1.0_004.gff
67	66	N	N	3.335	2.734	2.581	0.153	1.2	1.0	s15_t1.2_a1.0_005.gff
74	36	N	N	4.639	2.687	2.542	0.145	1.2	1.0	s15_t1.2_a1.0_006.gff
229	204	N	N	2.937	3.134	2.947	0.187	1.2	1.0	s15_t1.2_a1.0_007.gff
82	40	N	N	4.465	2.719	2.580	0.139	1.2	1.0	s15_t1.2_a1.0_008.gff
292	145	N	N	1.754	3.217	3.055	0.162	1.2	1.0	s15_t1.2_a1.0_009.gff
4	3	N	N	4.114	2.462	2.302	0.160	1.2	1.0	s15_t1.2_a1.0_010.gff
90	44	N	N	4.585	2.697	2.533	0.164	1.2	1.0	s15_t1.2_a1.0_011.gff
