# Starting date:             2015-05-16 16:32:29
# Cluster job name:          fribourg.goal
# Cluster job ID:            7369702
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
124,2077,N,N,6.714,6.267,1.0,0.2,s15_t1.0_a0.2_024.gff
125,66,N,N,2.723,3.110,1.0,0.2,s15_t1.0_a0.2_025.gff
126,267,N,N,3.207,4.160,1.0,0.2,s15_t1.0_a0.2_026.gff
127,431,N,N,3.567,2.436,1.0,0.2,s15_t1.0_a0.2_027.gff
128,161,N,N,2.975,1.568,1.0,0.2,s15_t1.0_a0.2_028.gff
129,32,N,N,2.534,2.540,1.0,0.2,s15_t1.0_a0.2_029.gff
130,8,N,N,2.591,4.037,1.0,0.2,s15_t1.0_a0.2_030.gff
131,1367,N,N,5.571,7.157,1.0,0.2,s15_t1.0_a0.2_031.gff
132,330,N,N,3.385,4.840,1.0,0.2,s15_t1.0_a0.2_032.gff
133,325,N,N,3.323,6.056,1.0,0.2,s15_t1.0_a0.2_033.gff
134,493,N,N,3.545,4.288,1.0,0.2,s15_t1.0_a0.2_034.gff
135,6034,N,N,12.909,10.777,1.0,0.2,s15_t1.0_a0.2_035.gff
136,63,N,N,2.715,5.591,1.0,0.2,s15_t1.0_a0.2_036.gff
137,150,N,N,2.875,2.275,1.0,0.2,s15_t1.0_a0.2_037.gff
138,466,N,N,3.542,3.262,1.0,0.2,s15_t1.0_a0.2_038.gff
139,148,N,N,3.006,3.498,1.0,0.2,s15_t1.0_a0.2_039.gff
140,1109,N,N,5.348,14.183,1.0,0.2,s15_t1.0_a0.2_040.gff
141,397,N,N,3.449,11.368,1.0,0.2,s15_t1.0_a0.2_041.gff
142,20,N,N,2.638,4.521,1.0,0.2,s15_t1.0_a0.2_042.gff
143,163,N,N,3.073,3.038,1.0,0.2,s15_t1.0_a0.2_043.gff
144,668,N,N,3.842,3.973,1.0,0.2,s15_t1.0_a0.2_044.gff
145,551,N,N,3.706,3.907,1.0,0.2,s15_t1.0_a0.2_045.gff
146,1382,N,N,5.778,4.314,1.0,0.2,s15_t1.0_a0.2_046.gff
147,8024,N,N,18.250,14.566,1.0,0.2,s15_t1.0_a0.2_047.gff
148,42,N,N,2.641,3.547,1.0,0.2,s15_t1.0_a0.2_048.gff
149,845,N,N,4.171,2.960,1.0,0.2,s15_t1.0_a0.2_049.gff
150,1389,N,N,5.456,7.285,1.0,0.2,s15_t1.0_a0.2_050.gff
151,475,N,N,3.509,4.030,1.0,0.2,s15_t1.0_a0.2_051.gff
152,197,N,N,3.141,4.422,1.0,0.2,s15_t1.0_a0.2_052.gff
153,763,N,N,3.993,8.086,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1840,N,N,6.460,5.574,1.0,0.2,s15_t1.0_a0.2_054.gff
155,932,N,N,4.235,5.623,1.0,0.2,s15_t1.0_a0.2_055.gff
156,600,N,N,3.912,4.419,1.0,0.2,s15_t1.0_a0.2_056.gff
157,93,N,N,2.799,2.800,1.0,0.2,s15_t1.0_a0.2_057.gff
158,64,N,N,2.745,2.126,1.0,0.2,s15_t1.0_a0.2_058.gff
159,28,N,N,2.627,2.118,1.0,0.2,s15_t1.0_a0.2_059.gff
160,1805,N,N,6.207,4.727,1.0,0.2,s15_t1.0_a0.2_060.gff
161,29,N,N,2.637,3.572,1.0,0.2,s15_t1.0_a0.2_061.gff
162,228,N,N,3.088,3.485,1.0,0.2,s15_t1.0_a0.2_062.gff
163,209,N,N,3.155,4.416,1.0,0.2,s15_t1.0_a0.2_063.gff
164,91,N,N,2.892,3.649,1.0,0.2,s15_t1.0_a0.2_064.gff
165,107,N,N,2.770,1.961,1.0,0.2,s15_t1.0_a0.2_065.gff
166,1472,N,N,5.617,3.219,1.0,0.2,s15_t1.0_a0.2_066.gff
167,1935,N,N,6.295,4.658,1.0,0.2,s15_t1.0_a0.2_067.gff
168,93,N,N,2.790,3.982,1.0,0.2,s15_t1.0_a0.2_068.gff
169,418,N,N,3.374,2.408,1.0,0.2,s15_t1.0_a0.2_069.gff
170,380,N,N,3.455,3.584,1.0,0.2,s15_t1.0_a0.2_070.gff
171,65,N,N,2.699,2.690,1.0,0.2,s15_t1.0_a0.2_071.gff
172,489,N,N,3.579,7.325,1.0,0.2,s15_t1.0_a0.2_072.gff
173,17,N,N,2.613,2.405,1.0,0.2,s15_t1.0_a0.2_073.gff
