# Starting date:             2015-05-25 12:30:00
# Cluster job name:          fribourg.m1.r2c.c.goal
# Cluster job ID:            7827436
# Cluster node:              hnode42
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
72,118,N,N,3.109,1.794,1.0,0.1,s15_t1.0_a0.1_072.gff
73,3297,N,N,9.164,5.133,1.0,0.1,s15_t1.0_a0.1_073.gff
74,193,N,N,3.295,1.806,1.0,0.1,s15_t1.0_a0.1_074.gff
75,133,N,N,3.187,2.302,1.0,0.1,s15_t1.0_a0.1_075.gff
76,7373,N,N,16.755,11.855,1.0,0.1,s15_t1.0_a0.1_076.gff
77,206,N,N,3.343,2.289,1.0,0.1,s15_t1.0_a0.1_077.gff
78,2492,N,N,7.566,4.106,1.0,0.1,s15_t1.0_a0.1_078.gff
79,41,N,N,2.802,2.245,1.0,0.1,s15_t1.0_a0.1_079.gff
80,744,N,N,4.329,2.422,1.0,0.1,s15_t1.0_a0.1_080.gff
81,500,N,N,4.003,2.205,1.0,0.1,s15_t1.0_a0.1_081.gff
82,1327,N,N,6.049,3.420,1.0,0.1,s15_t1.0_a0.1_082.gff
83,265,N,N,3.357,1.879,1.0,0.1,s15_t1.0_a0.1_083.gff
84,252,N,N,3.376,1.845,1.0,0.1,s15_t1.0_a0.1_084.gff
85,4465,N,N,11.166,6.675,1.0,0.1,s15_t1.0_a0.1_085.gff
86,83,N,N,2.884,1.761,1.0,0.1,s15_t1.0_a0.1_086.gff
87,126,N,N,3.070,2.106,1.0,0.1,s15_t1.0_a0.1_087.gff
88,220,N,N,3.270,1.906,1.0,0.1,s15_t1.0_a0.1_088.gff
89,1964,N,N,6.771,3.478,1.0,0.1,s15_t1.0_a0.1_089.gff
90,238,N,N,3.335,1.888,1.0,0.1,s15_t1.0_a0.1_090.gff
91,2010,N,N,7.712,3.910,1.0,0.1,s15_t1.0_a0.1_091.gff
92,477,N,N,3.829,2.141,1.0,0.1,s15_t1.0_a0.1_092.gff
93,885,N,N,4.780,2.464,1.0,0.1,s15_t1.0_a0.1_093.gff
94,5990,N,N,13.959,9.645,1.0,0.1,s15_t1.0_a0.1_094.gff
95,1227,N,N,5.971,2.849,1.0,0.1,s15_t1.0_a0.1_095.gff
96,75,N,N,2.950,1.644,1.0,0.1,s15_t1.0_a0.1_096.gff
97,7,N,N,2.654,1.533,1.0,0.1,s15_t1.0_a0.1_097.gff
98,640,N,N,4.145,2.164,1.0,0.1,s15_t1.0_a0.1_098.gff
99,89,N,N,2.980,1.749,1.0,0.1,s15_t1.0_a0.1_099.gff
100,168,N,N,3.117,1.806,1.0,0.1,s15_t1.0_a0.1_100.gff
101,164,N,N,3.263,2.143,1.0,0.2,s15_t1.0_a0.2_001.gff
102,723,N,N,4.220,2.434,1.0,0.2,s15_t1.0_a0.2_002.gff
103,13,N,N,2.626,1.728,1.0,0.2,s15_t1.0_a0.2_003.gff
104,618,N,N,4.241,2.318,1.0,0.2,s15_t1.0_a0.2_004.gff
105,628,N,N,4.241,2.279,1.0,0.2,s15_t1.0_a0.2_005.gff
106,70,N,N,2.924,1.635,1.0,0.2,s15_t1.0_a0.2_006.gff
107,59,N,N,2.868,1.678,1.0,0.2,s15_t1.0_a0.2_007.gff
108,430,N,N,3.601,2.083,1.0,0.2,s15_t1.0_a0.2_008.gff
109,71,N,N,2.935,1.647,1.0,0.2,s15_t1.0_a0.2_009.gff
110,47,N,N,2.800,2.287,1.0,0.2,s15_t1.0_a0.2_010.gff
111,163,N,N,3.201,1.840,1.0,0.2,s15_t1.0_a0.2_011.gff
112,8227,N,N,17.738,13.115,1.0,0.2,s15_t1.0_a0.2_012.gff
113,20,N,N,2.657,1.497,1.0,0.2,s15_t1.0_a0.2_013.gff
114,53,N,N,2.752,1.661,1.0,0.2,s15_t1.0_a0.2_014.gff
115,890,N,N,4.850,2.552,1.0,0.2,s15_t1.0_a0.2_015.gff
116,282,N,N,3.503,1.894,1.0,0.2,s15_t1.0_a0.2_016.gff
117,270,N,N,3.439,1.914,1.0,0.2,s15_t1.0_a0.2_017.gff
118,3966,N,N,10.057,5.850,1.0,0.2,s15_t1.0_a0.2_018.gff
119,97,N,N,2.933,1.657,1.0,0.2,s15_t1.0_a0.2_019.gff
120,24,N,N,2.703,2.292,1.0,0.2,s15_t1.0_a0.2_020.gff
121,494,N,N,3.932,1.971,1.0,0.2,s15_t1.0_a0.2_021.gff
122,1293,N,N,5.988,2.856,1.0,0.2,s15_t1.0_a0.2_022.gff
123,878,N,N,4.733,2.998,1.0,0.2,s15_t1.0_a0.2_023.gff
124,1674,N,N,6.563,3.495,1.0,0.2,s15_t1.0_a0.2_024.gff
125,96,N,N,3.007,1.851,1.0,0.2,s15_t1.0_a0.2_025.gff
126,303,N,N,3.561,2.607,1.0,0.2,s15_t1.0_a0.2_026.gff
127,666,N,N,4.150,2.208,1.0,0.2,s15_t1.0_a0.2_027.gff
128,178,N,N,3.281,1.877,1.0,0.2,s15_t1.0_a0.2_028.gff
129,27,N,N,2.767,1.716,1.0,0.2,s15_t1.0_a0.2_029.gff
130,13,N,N,2.761,1.552,1.0,0.2,s15_t1.0_a0.2_030.gff
131,1439,N,N,6.346,3.289,1.0,0.2,s15_t1.0_a0.2_031.gff
132,315,N,N,3.433,1.844,1.0,0.2,s15_t1.0_a0.2_032.gff
133,416,N,N,3.672,2.236,1.0,0.2,s15_t1.0_a0.2_033.gff
134,606,N,N,4.211,2.271,1.0,0.2,s15_t1.0_a0.2_034.gff
135,2679,N,N,7.988,4.286,1.0,0.2,s15_t1.0_a0.2_035.gff
136,92,N,N,2.755,1.853,1.0,0.2,s15_t1.0_a0.2_036.gff
137,175,N,N,3.038,3.330,1.0,0.2,s15_t1.0_a0.2_037.gff
138,500,N,N,4.061,2.759,1.0,0.2,s15_t1.0_a0.2_038.gff
139,183,N,N,3.210,2.505,1.0,0.2,s15_t1.0_a0.2_039.gff
140,955,N,N,5.421,2.636,1.0,0.2,s15_t1.0_a0.2_040.gff
141,549,N,N,4.049,2.142,1.0,0.2,s15_t1.0_a0.2_041.gff
142,22,N,N,2.736,1.571,1.0,0.2,s15_t1.0_a0.2_042.gff
143,156,N,N,3.243,1.895,1.0,0.2,s15_t1.0_a0.2_043.gff
144,671,N,N,4.143,2.631,1.0,0.2,s15_t1.0_a0.2_044.gff
145,833,N,N,4.288,2.544,1.0,0.2,s15_t1.0_a0.2_045.gff
146,1306,N,N,5.691,2.752,1.0,0.2,s15_t1.0_a0.2_046.gff
147,6735,N,N,14.596,10.387,1.0,0.2,s15_t1.0_a0.2_047.gff
148,55,N,N,2.859,3.666,1.0,0.2,s15_t1.0_a0.2_048.gff
149,921,N,N,5.090,2.525,1.0,0.2,s15_t1.0_a0.2_049.gff
150,1170,N,N,5.646,2.800,1.0,0.2,s15_t1.0_a0.2_050.gff
151,376,N,N,3.651,2.058,1.0,0.2,s15_t1.0_a0.2_051.gff
152,242,N,N,3.404,2.202,1.0,0.2,s15_t1.0_a0.2_052.gff
153,665,N,N,4.282,2.377,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1550,N,N,6.079,2.939,1.0,0.2,s15_t1.0_a0.2_054.gff
155,944,N,N,4.422,2.402,1.0,0.2,s15_t1.0_a0.2_055.gff
156,565,N,N,4.169,2.365,1.0,0.2,s15_t1.0_a0.2_056.gff
157,86,N,N,2.988,1.782,1.0,0.2,s15_t1.0_a0.2_057.gff
158,112,N,N,3.057,1.773,1.0,0.2,s15_t1.0_a0.2_058.gff
159,35,N,N,2.684,1.500,1.0,0.2,s15_t1.0_a0.2_059.gff
160,1343,N,N,5.933,2.779,1.0,0.2,s15_t1.0_a0.2_060.gff
161,37,N,N,2.807,1.609,1.0,0.2,s15_t1.0_a0.2_061.gff
162,287,N,N,3.512,2.105,1.0,0.2,s15_t1.0_a0.2_062.gff
163,304,N,N,3.511,3.480,1.0,0.2,s15_t1.0_a0.2_063.gff
164,111,N,N,3.003,1.681,1.0,0.2,s15_t1.0_a0.2_064.gff
165,132,N,N,2.973,1.621,1.0,0.2,s15_t1.0_a0.2_065.gff
166,1550,N,N,6.125,3.016,1.0,0.2,s15_t1.0_a0.2_066.gff
167,1297,N,N,5.868,3.761,1.0,0.2,s15_t1.0_a0.2_067.gff
168,131,N,N,3.073,1.705,1.0,0.2,s15_t1.0_a0.2_068.gff
169,336,N,N,3.518,2.032,1.0,0.2,s15_t1.0_a0.2_069.gff
170,286,N,N,3.444,2.885,1.0,0.2,s15_t1.0_a0.2_070.gff
171,98,N,N,2.987,2.602,1.0,0.2,s15_t1.0_a0.2_071.gff
172,497,N,N,3.820,2.154,1.0,0.2,s15_t1.0_a0.2_072.gff
173,19,N,N,2.775,2.332,1.0,0.2,s15_t1.0_a0.2_073.gff
174,1813,N,N,6.695,3.351,1.0,0.2,s15_t1.0_a0.2_074.gff
175,416,N,N,3.745,2.177,1.0,0.2,s15_t1.0_a0.2_075.gff
176,425,N,N,3.767,2.529,1.0,0.2,s15_t1.0_a0.2_076.gff
