# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.goal
# Cluster job ID:            7348680
# Cluster node:              hnode40
# Cluster queue:             mpi.q
# Algorithm:                 fribourg
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
1180,N,N,2.264,4.517,1.0,0.1,s15_t1.0_a0.1_001.gff
643,N,N,1.832,3.481,1.0,0.1,s15_t1.0_a0.1_002.gff
32,N,N,1.374,2.316,1.0,0.1,s15_t1.0_a0.1_003.gff
1401,N,N,2.526,4.895,1.0,0.1,s15_t1.0_a0.1_004.gff
3029,N,N,3.849,7.975,1.0,0.1,s15_t1.0_a0.1_005.gff
76,N,N,2.044,2.401,1.0,0.1,s15_t1.0_a0.1_006.gff
756,N,N,1.937,3.578,1.0,0.1,s15_t1.0_a0.1_007.gff
101,N,N,2.077,2.433,1.0,0.1,s15_t1.0_a0.1_008.gff
412,N,N,1.661,3.041,1.0,0.1,s15_t1.0_a0.1_009.gff
289,N,N,1.562,2.878,1.0,0.1,s15_t1.0_a0.1_010.gff
59,N,N,1.365,2.364,1.0,0.1,s15_t1.0_a0.1_011.gff
131,N,N,1.464,2.606,1.0,0.1,s15_t1.0_a0.1_012.gff
20,N,N,1.259,2.297,1.0,0.1,s15_t1.0_a0.1_013.gff
438,N,N,1.755,3.089,1.0,0.1,s15_t1.0_a0.1_014.gff
117,N,N,1.553,2.584,1.0,0.1,s15_t1.0_a0.1_015.gff
6305,N,N,7.939,12.282,1.0,0.1,s15_t1.0_a0.1_016.gff
241,N,N,1.668,2.778,1.0,0.1,s15_t1.0_a0.1_017.gff
32,N,N,1.574,2.357,1.0,0.1,s15_t1.0_a0.1_018.gff
35,N,N,1.501,2.292,1.0,0.1,s15_t1.0_a0.1_019.gff
313,N,N,1.676,2.941,1.0,0.1,s15_t1.0_a0.1_020.gff
2461,N,N,3.310,6.359,1.0,0.1,s15_t1.0_a0.1_021.gff
133,N,N,1.534,2.591,1.0,0.1,s15_t1.0_a0.1_022.gff
35,N,N,1.396,2.343,1.0,0.1,s15_t1.0_a0.1_023.gff
490,N,N,1.741,3.278,1.0,0.1,s15_t1.0_a0.1_024.gff
58,N,N,1.509,2.362,1.0,0.1,s15_t1.0_a0.1_025.gff
34,N,N,1.257,2.337,1.0,0.1,s15_t1.0_a0.1_026.gff
170,N,N,1.442,2.666,1.0,0.1,s15_t1.0_a0.1_027.gff
229,N,N,1.573,2.808,1.0,0.1,s15_t1.0_a0.1_028.gff
1008,N,N,2.219,3.796,1.0,0.1,s15_t1.0_a0.1_029.gff
6463,N,N,8.200,12.730,1.0,0.1,s15_t1.0_a0.1_030.gff
261,N,N,1.729,2.917,1.0,0.1,s15_t1.0_a0.1_031.gff
75,N,N,1.611,2.419,1.0,0.1,s15_t1.0_a0.1_032.gff
272,N,N,1.648,2.825,1.0,0.1,s15_t1.0_a0.1_033.gff
975,N,N,2.051,3.779,1.0,0.1,s15_t1.0_a0.1_034.gff
2045,N,N,2.957,5.936,1.0,0.1,s15_t1.0_a0.1_035.gff
3558,N,N,4.197,8.383,1.0,0.1,s15_t1.0_a0.1_036.gff
82,N,N,1.295,2.390,1.0,0.1,s15_t1.0_a0.1_037.gff
950,N,N,2.134,3.970,1.0,0.1,s15_t1.0_a0.1_038.gff
30,N,N,1.257,2.300,1.0,0.1,s15_t1.0_a0.1_039.gff
61,N,N,1.298,2.381,1.0,0.1,s15_t1.0_a0.1_040.gff
65,N,N,1.660,2.452,1.0,0.1,s15_t1.0_a0.1_041.gff
97,N,N,1.704,2.512,1.0,0.1,s15_t1.0_a0.1_042.gff
190,N,N,2.008,2.763,1.0,0.1,s15_t1.0_a0.1_043.gff
4155,N,N,4.951,7.788,1.0,0.1,s15_t1.0_a0.1_044.gff
2563,N,N,3.442,6.325,1.0,0.1,s15_t1.0_a0.1_045.gff
1170,N,N,2.204,4.018,1.0,0.1,s15_t1.0_a0.1_046.gff
305,N,N,1.565,2.883,1.0,0.1,s15_t1.0_a0.1_047.gff
83,N,N,1.336,2.464,1.0,0.1,s15_t1.0_a0.1_048.gff
633,N,N,1.798,3.351,1.0,0.1,s15_t1.0_a0.1_049.gff
359,N,N,1.701,3.031,1.0,0.1,s15_t1.0_a0.1_050.gff
16,N,N,1.434,2.322,1.0,0.1,s15_t1.0_a0.1_051.gff
73,N,N,1.513,2.419,1.0,0.1,s15_t1.0_a0.1_052.gff
266,N,N,1.679,2.848,1.0,0.1,s15_t1.0_a0.1_053.gff
26,N,N,1.918,2.322,1.0,0.1,s15_t1.0_a0.1_054.gff
261,N,N,1.555,2.866,1.0,0.1,s15_t1.0_a0.1_055.gff
430,N,N,2.493,3.061,1.0,0.1,s15_t1.0_a0.1_056.gff
655,N,N,1.963,3.524,1.0,0.1,s15_t1.0_a0.1_057.gff
5825,N,N,7.220,11.667,1.0,0.1,s15_t1.0_a0.1_058.gff
165,N,N,1.552,2.640,1.0,0.1,s15_t1.0_a0.1_059.gff
90,N,N,1.490,2.481,1.0,0.1,s15_t1.0_a0.1_060.gff
118,N,N,1.497,2.584,1.0,0.1,s15_t1.0_a0.1_061.gff
4736,N,N,5.737,9.751,1.0,0.1,s15_t1.0_a0.1_062.gff
284,N,N,1.543,2.827,1.0,0.1,s15_t1.0_a0.1_063.gff
613,N,N,2.481,3.394,1.0,0.1,s15_t1.0_a0.1_064.gff
1832,N,N,3.379,5.534,1.0,0.1,s15_t1.0_a0.1_065.gff
4,N,N,1.190,2.218,1.0,0.1,s15_t1.0_a0.1_066.gff
482,N,N,1.834,3.097,1.0,0.1,s15_t1.0_a0.1_067.gff
87,N,N,1.466,2.451,1.0,0.1,s15_t1.0_a0.1_068.gff
951,N,N,2.713,4.302,1.0,0.1,s15_t1.0_a0.1_069.gff
47,N,N,1.402,2.380,1.0,0.1,s15_t1.0_a0.1_070.gff
28,N,N,1.236,2.289,1.0,0.1,s15_t1.0_a0.1_071.gff
66,N,N,1.331,2.434,1.0,0.1,s15_t1.0_a0.1_072.gff
3783,N,N,4.807,9.319,1.0,0.1,s15_t1.0_a0.1_073.gff
166,N,N,1.412,2.544,1.0,0.1,s15_t1.0_a0.1_074.gff
91,N,N,1.559,2.507,1.0,0.1,s15_t1.0_a0.1_075.gff
7147,N,N,10.366,13.395,1.0,0.1,s15_t1.0_a0.1_076.gff
255,N,N,1.509,2.818,1.0,0.1,s15_t1.0_a0.1_077.gff
4044,N,N,4.823,7.832,1.0,0.1,s15_t1.0_a0.1_078.gff
44,N,N,1.279,2.344,1.0,0.1,s15_t1.0_a0.1_079.gff
638,N,N,1.806,3.397,1.0,0.1,s15_t1.0_a0.1_080.gff
326,N,N,1.709,2.955,1.0,0.1,s15_t1.0_a0.1_081.gff
1900,N,N,2.894,5.694,1.0,0.1,s15_t1.0_a0.1_082.gff
317,N,N,1.573,2.972,1.0,0.1,s15_t1.0_a0.1_083.gff
274,N,N,1.661,2.835,1.0,0.1,s15_t1.0_a0.1_084.gff
5223,N,N,6.504,10.209,1.0,0.1,s15_t1.0_a0.1_085.gff
58,N,N,1.368,2.398,1.0,0.1,s15_t1.0_a0.1_086.gff
63,N,N,1.390,2.360,1.0,0.1,s15_t1.0_a0.1_087.gff
223,N,N,2.217,2.833,1.0,0.1,s15_t1.0_a0.1_088.gff
2084,N,N,2.898,5.895,1.0,0.1,s15_t1.0_a0.1_089.gff
136,N,N,1.388,2.552,1.0,0.1,s15_t1.0_a0.1_090.gff
1473,N,N,2.719,5.268,1.0,0.1,s15_t1.0_a0.1_091.gff
332,N,N,1.628,2.956,1.0,0.1,s15_t1.0_a0.1_092.gff
831,N,N,2.892,3.668,1.0,0.1,s15_t1.0_a0.1_093.gff
9145,N,N,12.752,17.476,1.0,0.1,s15_t1.0_a0.1_094.gff
1069,N,N,2.418,4.014,1.0,0.1,s15_t1.0_a0.1_095.gff
78,N,N,1.546,2.495,1.0,0.1,s15_t1.0_a0.1_096.gff
6,N,N,1.677,2.273,1.0,0.1,s15_t1.0_a0.1_097.gff
599,N,N,1.783,3.284,1.0,0.1,s15_t1.0_a0.1_098.gff
60,N,N,1.927,2.449,1.0,0.1,s15_t1.0_a0.1_099.gff
100,N,N,1.384,2.419,1.0,0.1,s15_t1.0_a0.1_100.gff
116,N,N,2.671,2.561,1.0,0.2,s15_t1.0_a0.2_001.gff
490,N,N,1.710,3.176,1.0,0.2,s15_t1.0_a0.2_002.gff
17,N,N,1.459,2.297,1.0,0.2,s15_t1.0_a0.2_003.gff
531,N,N,2.026,3.363,1.0,0.2,s15_t1.0_a0.2_004.gff
613,N,N,1.981,3.419,1.0,0.2,s15_t1.0_a0.2_005.gff
68,N,N,1.516,2.456,1.0,0.2,s15_t1.0_a0.2_006.gff
50,N,N,3.083,2.397,1.0,0.2,s15_t1.0_a0.2_007.gff
334,N,N,1.871,2.977,1.0,0.2,s15_t1.0_a0.2_008.gff
97,N,N,1.349,2.498,1.0,0.2,s15_t1.0_a0.2_009.gff
55,N,N,1.442,2.321,1.0,0.2,s15_t1.0_a0.2_010.gff
170,N,N,1.582,2.650,1.0,0.2,s15_t1.0_a0.2_011.gff
9837,N,N,14.828,20.514,1.0,0.2,s15_t1.0_a0.2_012.gff
21,N,N,1.241,2.291,1.0,0.2,s15_t1.0_a0.2_013.gff
38,N,N,1.256,2.326,1.0,0.2,s15_t1.0_a0.2_014.gff
832,N,N,2.079,3.641,1.0,0.2,s15_t1.0_a0.2_015.gff
249,N,N,1.646,2.794,1.0,0.2,s15_t1.0_a0.2_016.gff
291,N,N,1.672,2.897,1.0,0.2,s15_t1.0_a0.2_017.gff
4598,N,N,5.683,9.237,1.0,0.2,s15_t1.0_a0.2_018.gff
94,N,N,1.380,2.483,1.0,0.2,s15_t1.0_a0.2_019.gff
40,N,N,1.247,2.310,1.0,0.2,s15_t1.0_a0.2_020.gff
456,N,N,1.673,3.123,1.0,0.2,s15_t1.0_a0.2_021.gff
962,N,N,2.244,4.544,1.0,0.2,s15_t1.0_a0.2_022.gff
747,N,N,2.171,3.571,1.0,0.2,s15_t1.0_a0.2_023.gff
2077,N,N,3.631,5.991,1.0,0.2,s15_t1.0_a0.2_024.gff
66,N,N,1.621,2.427,1.0,0.2,s15_t1.0_a0.2_025.gff
267,N,N,1.641,2.827,1.0,0.2,s15_t1.0_a0.2_026.gff
431,N,N,1.676,3.103,1.0,0.2,s15_t1.0_a0.2_027.gff
161,N,N,1.674,2.711,1.0,0.2,s15_t1.0_a0.2_028.gff
32,N,N,1.399,2.336,1.0,0.2,s15_t1.0_a0.2_029.gff
8,N,N,1.531,2.301,1.0,0.2,s15_t1.0_a0.2_030.gff
1367,N,N,2.422,5.014,1.0,0.2,s15_t1.0_a0.2_031.gff
330,N,N,1.594,2.931,1.0,0.2,s15_t1.0_a0.2_032.gff
325,N,N,1.904,2.933,1.0,0.2,s15_t1.0_a0.2_033.gff
493,N,N,2.044,3.134,1.0,0.2,s15_t1.0_a0.2_034.gff
6034,N,N,7.774,11.653,1.0,0.2,s15_t1.0_a0.2_035.gff
63,N,N,1.599,2.393,1.0,0.2,s15_t1.0_a0.2_036.gff
150,N,N,1.403,2.549,1.0,0.2,s15_t1.0_a0.2_037.gff
466,N,N,2.360,3.114,1.0,0.2,s15_t1.0_a0.2_038.gff
148,N,N,1.982,2.618,1.0,0.2,s15_t1.0_a0.2_039.gff
1109,N,N,2.203,4.552,1.0,0.2,s15_t1.0_a0.2_040.gff
397,N,N,1.689,3.055,1.0,0.2,s15_t1.0_a0.2_041.gff
20,N,N,1.591,2.299,1.0,0.2,s15_t1.0_a0.2_042.gff
163,N,N,1.654,2.692,1.0,0.2,s15_t1.0_a0.2_043.gff
668,N,N,2.587,3.397,1.0,0.2,s15_t1.0_a0.2_044.gff
551,N,N,2.870,3.319,1.0,0.2,s15_t1.0_a0.2_045.gff
1382,N,N,2.896,5.077,1.0,0.2,s15_t1.0_a0.2_046.gff
8024,N,N,11.243,16.200,1.0,0.2,s15_t1.0_a0.2_047.gff
42,N,N,1.255,2.271,1.0,0.2,s15_t1.0_a0.2_048.gff
845,N,N,1.959,3.563,1.0,0.2,s15_t1.0_a0.2_049.gff
1389,N,N,2.638,4.913,1.0,0.2,s15_t1.0_a0.2_050.gff
475,N,N,2.633,3.134,1.0,0.2,s15_t1.0_a0.2_051.gff
197,N,N,1.461,2.714,1.0,0.2,s15_t1.0_a0.2_052.gff
763,N,N,2.001,3.501,1.0,0.2,s15_t1.0_a0.2_053.gff
1840,N,N,2.716,5.607,1.0,0.2,s15_t1.0_a0.2_054.gff
932,N,N,2.001,3.695,1.0,0.2,s15_t1.0_a0.2_055.gff
600,N,N,2.342,3.399,1.0,0.2,s15_t1.0_a0.2_056.gff
93,N,N,1.586,2.467,1.0,0.2,s15_t1.0_a0.2_057.gff
64,N,N,1.689,2.438,1.0,0.2,s15_t1.0_a0.2_058.gff
28,N,N,1.236,2.299,1.0,0.2,s15_t1.0_a0.2_059.gff
1805,N,N,3.037,5.541,1.0,0.2,s15_t1.0_a0.2_060.gff
29,N,N,1.390,2.332,1.0,0.2,s15_t1.0_a0.2_061.gff
228,N,N,1.713,2.785,1.0,0.2,s15_t1.0_a0.2_062.gff
209,N,N,1.539,2.770,1.0,0.2,s15_t1.0_a0.2_063.gff
91,N,N,1.429,2.449,1.0,0.2,s15_t1.0_a0.2_064.gff
107,N,N,1.381,2.477,1.0,0.2,s15_t1.0_a0.2_065.gff
1472,N,N,2.611,4.962,1.0,0.2,s15_t1.0_a0.2_066.gff
1935,N,N,2.979,5.536,1.0,0.2,s15_t1.0_a0.2_067.gff
93,N,N,1.413,2.463,1.0,0.2,s15_t1.0_a0.2_068.gff
418,N,N,1.818,3.038,1.0,0.2,s15_t1.0_a0.2_069.gff
380,N,N,1.805,3.051,1.0,0.2,s15_t1.0_a0.2_070.gff
65,N,N,1.277,2.348,1.0,0.2,s15_t1.0_a0.2_071.gff
489,N,N,1.911,3.141,1.0,0.2,s15_t1.0_a0.2_072.gff
17,N,N,1.450,2.283,1.0,0.2,s15_t1.0_a0.2_073.gff
1661,N,N,3.034,5.325,1.0,0.2,s15_t1.0_a0.2_074.gff
463,N,N,2.174,3.128,1.0,0.2,s15_t1.0_a0.2_075.gff
329,N,N,2.091,2.915,1.0,0.2,s15_t1.0_a0.2_076.gff
65,N,N,1.600,2.451,1.0,0.2,s15_t1.0_a0.2_077.gff
122,N,N,1.545,2.633,1.0,0.2,s15_t1.0_a0.2_078.gff
56,N,N,1.593,2.385,1.0,0.2,s15_t1.0_a0.2_079.gff
3335,N,N,4.315,7.299,1.0,0.2,s15_t1.0_a0.2_080.gff
1135,N,N,2.554,4.532,1.0,0.2,s15_t1.0_a0.2_081.gff
944,N,N,2.131,3.906,1.0,0.2,s15_t1.0_a0.2_082.gff
135,N,N,1.505,2.618,1.0,0.2,s15_t1.0_a0.2_083.gff
96,N,N,1.354,2.458,1.0,0.2,s15_t1.0_a0.2_084.gff
28,N,N,1.243,2.301,1.0,0.2,s15_t1.0_a0.2_085.gff
1182,N,N,2.521,4.762,1.0,0.2,s15_t1.0_a0.2_086.gff
2874,N,N,3.743,7.636,1.0,0.2,s15_t1.0_a0.2_087.gff
2068,N,N,3.043,6.248,1.0,0.2,s15_t1.0_a0.2_088.gff
234,N,N,1.797,2.847,1.0,0.2,s15_t1.0_a0.2_089.gff
41,N,N,1.247,2.296,1.0,0.2,s15_t1.0_a0.2_090.gff
129,N,N,1.403,2.617,1.0,0.2,s15_t1.0_a0.2_091.gff
102,N,N,1.372,2.479,1.0,0.2,s15_t1.0_a0.2_092.gff
426,N,N,1.696,3.069,1.0,0.2,s15_t1.0_a0.2_093.gff
788,N,N,1.900,3.560,1.0,0.2,s15_t1.0_a0.2_094.gff
160,N,N,1.450,2.675,1.0,0.2,s15_t1.0_a0.2_095.gff
95,N,N,1.433,2.464,1.0,0.2,s15_t1.0_a0.2_096.gff
671,N,N,2.040,3.509,1.0,0.2,s15_t1.0_a0.2_097.gff
856,N,N,1.903,3.522,1.0,0.2,s15_t1.0_a0.2_098.gff
69,N,N,1.331,2.427,1.0,0.2,s15_t1.0_a0.2_099.gff
239,N,N,1.512,2.793,1.0,0.2,s15_t1.0_a0.2_100.gff
98,N,N,1.341,2.472,1.0,0.3,s15_t1.0_a0.3_001.gff
128,N,N,1.723,2.560,1.0,0.3,s15_t1.0_a0.3_002.gff
461,N,N,1.723,3.119,1.0,0.3,s15_t1.0_a0.3_003.gff
580,N,N,1.934,3.330,1.0,0.3,s15_t1.0_a0.3_004.gff
3093,N,N,3.983,8.000,1.0,0.3,s15_t1.0_a0.3_005.gff
414,N,N,1.981,3.124,1.0,0.3,s15_t1.0_a0.3_006.gff
112,N,N,1.454,2.474,1.0,0.3,s15_t1.0_a0.3_007.gff
330,N,N,1.767,2.974,1.0,0.3,s15_t1.0_a0.3_008.gff
747,N,N,2.145,3.553,1.0,0.3,s15_t1.0_a0.3_009.gff
3261,N,N,4.194,7.060,1.0,0.3,s15_t1.0_a0.3_010.gff
186,N,N,2.056,2.689,1.0,0.3,s15_t1.0_a0.3_011.gff
37,N,N,1.240,2.263,1.0,0.3,s15_t1.0_a0.3_012.gff
149,N,N,2.156,2.594,1.0,0.3,s15_t1.0_a0.3_013.gff
124,N,N,1.371,2.564,1.0,0.3,s15_t1.0_a0.3_014.gff
679,N,N,1.960,3.616,1.0,0.3,s15_t1.0_a0.3_015.gff
115,N,N,1.385,2.495,1.0,0.3,s15_t1.0_a0.3_016.gff
97,N,N,1.440,2.488,1.0,0.3,s15_t1.0_a0.3_017.gff
704,N,N,1.964,3.554,1.0,0.3,s15_t1.0_a0.3_018.gff
988,N,N,2.242,4.529,1.0,0.3,s15_t1.0_a0.3_019.gff
6,N,N,1.202,2.232,1.0,0.3,s15_t1.0_a0.3_020.gff
9,N,N,1.346,2.295,1.0,0.3,s15_t1.0_a0.3_021.gff
27,N,N,1.427,2.333,1.0,0.3,s15_t1.0_a0.3_022.gff
144,N,N,1.689,2.526,1.0,0.3,s15_t1.0_a0.3_023.gff
22,N,N,1.412,2.315,1.0,0.3,s15_t1.0_a0.3_024.gff
173,N,N,2.837,2.711,1.0,0.3,s15_t1.0_a0.3_025.gff
3874,N,N,4.645,7.576,1.0,0.3,s15_t1.0_a0.3_026.gff
222,N,N,1.509,2.850,1.0,0.3,s15_t1.0_a0.3_027.gff
477,N,N,1.797,3.261,1.0,0.3,s15_t1.0_a0.3_028.gff
249,N,N,1.662,2.800,1.0,0.3,s15_t1.0_a0.3_029.gff
19,N,N,1.339,2.316,1.0,0.3,s15_t1.0_a0.3_030.gff
402,N,N,1.720,3.201,1.0,0.3,s15_t1.0_a0.3_031.gff
22,N,N,1.219,2.307,1.0,0.3,s15_t1.0_a0.3_032.gff
1569,N,N,3.047,5.233,1.0,0.3,s15_t1.0_a0.3_033.gff
60,N,N,1.472,2.384,1.0,0.3,s15_t1.0_a0.3_034.gff
1321,N,N,2.434,4.988,1.0,0.3,s15_t1.0_a0.3_035.gff
12985,N,N,22.160,29.281,1.0,0.3,s15_t1.0_a0.3_036.gff
88,N,N,1.303,2.377,1.0,0.3,s15_t1.0_a0.3_037.gff
3602,N,N,4.300,7.511,1.0,0.3,s15_t1.0_a0.3_038.gff
21,N,N,1.276,2.267,1.0,0.3,s15_t1.0_a0.3_039.gff
760,N,N,1.854,3.507,1.0,0.3,s15_t1.0_a0.3_040.gff
689,N,N,2.048,3.524,1.0,0.3,s15_t1.0_a0.3_041.gff
144,N,N,1.380,2.504,1.0,0.3,s15_t1.0_a0.3_042.gff
497,N,N,1.741,3.238,1.0,0.3,s15_t1.0_a0.3_043.gff
215,N,N,1.467,2.680,1.0,0.3,s15_t1.0_a0.3_044.gff
146,N,N,1.387,2.577,1.0,0.3,s15_t1.0_a0.3_045.gff
541,N,N,1.760,3.346,1.0,0.3,s15_t1.0_a0.3_046.gff
161,N,N,1.423,2.619,1.0,0.3,s15_t1.0_a0.3_047.gff
41,N,N,1.240,2.297,1.0,0.3,s15_t1.0_a0.3_048.gff
387,N,N,1.622,2.963,1.0,0.3,s15_t1.0_a0.3_049.gff
203,N,N,1.428,2.676,1.0,0.3,s15_t1.0_a0.3_050.gff
30,N,N,1.208,2.244,1.0,0.3,s15_t1.0_a0.3_051.gff
639,N,N,1.807,3.318,1.0,0.3,s15_t1.0_a0.3_052.gff
94,N,N,1.311,2.374,1.0,0.3,s15_t1.0_a0.3_053.gff
519,N,N,1.736,3.320,1.0,0.3,s15_t1.0_a0.3_054.gff
254,N,N,1.516,2.809,1.0,0.3,s15_t1.0_a0.3_055.gff
537,N,N,1.734,3.357,1.0,0.3,s15_t1.0_a0.3_056.gff
3453,N,N,4.201,7.503,1.0,0.3,s15_t1.0_a0.3_057.gff
1097,N,N,2.083,3.781,1.0,0.3,s15_t1.0_a0.3_058.gff
295,N,N,1.563,2.918,1.0,0.3,s15_t1.0_a0.3_059.gff
801,N,N,1.902,3.474,1.0,0.3,s15_t1.0_a0.3_060.gff
2362,N,N,3.214,6.300,1.0,0.3,s15_t1.0_a0.3_061.gff
72,N,N,1.311,2.362,1.0,0.3,s15_t1.0_a0.3_062.gff
101,N,N,1.537,2.551,1.0,0.3,s15_t1.0_a0.3_063.gff
1253,N,N,2.187,4.147,1.0,0.3,s15_t1.0_a0.3_064.gff
234,N,N,1.574,2.738,1.0,0.3,s15_t1.0_a0.3_065.gff
2719,N,N,3.820,7.255,1.0,0.3,s15_t1.0_a0.3_066.gff
5,N,N,1.418,2.249,1.0,0.3,s15_t1.0_a0.3_067.gff
472,N,N,1.647,3.011,1.0,0.3,s15_t1.0_a0.3_068.gff
136,N,N,1.653,2.666,1.0,0.3,s15_t1.0_a0.3_069.gff
49,N,N,1.247,2.288,1.0,0.3,s15_t1.0_a0.3_070.gff
7817,N,N,10.385,14.744,1.0,0.3,s15_t1.0_a0.3_071.gff
NA,Y,N,605.444,601.438,1.0,0.3,s15_t1.0_a0.3_072.gff
3119,N,N,4.607,7.886,1.0,0.3,s15_t1.0_a0.3_073.gff
261,N,N,1.580,2.815,1.0,0.3,s15_t1.0_a0.3_074.gff
1148,N,N,2.289,3.961,1.0,0.3,s15_t1.0_a0.3_075.gff
74,N,N,1.460,2.403,1.0,0.3,s15_t1.0_a0.3_076.gff
1972,N,N,3.038,5.820,1.0,0.3,s15_t1.0_a0.3_077.gff
693,N,N,1.877,3.581,1.0,0.3,s15_t1.0_a0.3_078.gff
511,N,N,3.251,3.277,1.0,0.3,s15_t1.0_a0.3_079.gff
632,N,N,1.805,3.382,1.0,0.3,s15_t1.0_a0.3_080.gff
142,N,N,1.572,2.586,1.0,0.3,s15_t1.0_a0.3_081.gff
231,N,N,1.519,2.802,1.0,0.3,s15_t1.0_a0.3_082.gff
1784,N,N,2.697,5.621,1.0,0.3,s15_t1.0_a0.3_083.gff
60,N,N,2.159,2.372,1.0,0.3,s15_t1.0_a0.3_084.gff
381,N,N,1.808,3.081,1.0,0.3,s15_t1.0_a0.3_085.gff
81,N,N,1.321,2.428,1.0,0.3,s15_t1.0_a0.3_086.gff
34,N,N,1.269,2.305,1.0,0.3,s15_t1.0_a0.3_087.gff
51,N,N,1.404,2.369,1.0,0.3,s15_t1.0_a0.3_088.gff
76,N,N,1.416,2.407,1.0,0.3,s15_t1.0_a0.3_089.gff
451,N,N,1.977,3.194,1.0,0.3,s15_t1.0_a0.3_090.gff
42,N,N,1.273,2.306,1.0,0.3,s15_t1.0_a0.3_091.gff
505,N,N,1.718,3.214,1.0,0.3,s15_t1.0_a0.3_092.gff
3522,N,N,4.301,7.285,1.0,0.3,s15_t1.0_a0.3_093.gff
245,N,N,2.172,2.802,1.0,0.3,s15_t1.0_a0.3_094.gff
696,N,N,2.042,3.425,1.0,0.3,s15_t1.0_a0.3_095.gff
144,N,N,1.567,2.593,1.0,0.3,s15_t1.0_a0.3_096.gff
456,N,N,1.994,3.185,1.0,0.3,s15_t1.0_a0.3_097.gff
85,N,N,1.453,2.433,1.0,0.3,s15_t1.0_a0.3_098.gff
1888,N,N,2.899,5.555,1.0,0.3,s15_t1.0_a0.3_099.gff
122,N,N,4.460,2.577,1.0,0.3,s15_t1.0_a0.3_100.gff
607,N,N,2.043,3.337,1.0,0.4,s15_t1.0_a0.4_001.gff
277,N,N,1.688,2.886,1.0,0.4,s15_t1.0_a0.4_002.gff
95,N,N,1.584,2.511,1.0,0.4,s15_t1.0_a0.4_003.gff
191,N,N,1.580,2.774,1.0,0.4,s15_t1.0_a0.4_004.gff
33,N,N,1.348,2.284,1.0,0.4,s15_t1.0_a0.4_005.gff
9922,N,N,15.333,21.321,1.0,0.4,s15_t1.0_a0.4_006.gff
55,N,N,1.360,2.363,1.0,0.4,s15_t1.0_a0.4_007.gff
45,N,N,1.370,2.390,1.0,0.4,s15_t1.0_a0.4_008.gff
2339,N,N,4.421,6.224,1.0,0.4,s15_t1.0_a0.4_009.gff
9,N,N,1.272,2.277,1.0,0.4,s15_t1.0_a0.4_010.gff
21,N,N,1.375,2.320,1.0,0.4,s15_t1.0_a0.4_011.gff
303,N,N,1.667,2.958,1.0,0.4,s15_t1.0_a0.4_012.gff
182,N,N,1.627,2.697,1.0,0.4,s15_t1.0_a0.4_013.gff
324,N,N,2.578,3.044,1.0,0.4,s15_t1.0_a0.4_014.gff
872,N,N,1.997,3.669,1.0,0.4,s15_t1.0_a0.4_015.gff
313,N,N,1.591,2.980,1.0,0.4,s15_t1.0_a0.4_016.gff
9,N,N,2.295,2.311,1.0,0.4,s15_t1.0_a0.4_017.gff
863,N,N,2.373,3.631,1.0,0.4,s15_t1.0_a0.4_018.gff
1026,N,N,2.065,3.930,1.0,0.4,s15_t1.0_a0.4_019.gff
734,N,N,2.167,3.609,1.0,0.4,s15_t1.0_a0.4_020.gff
3058,N,N,4.220,6.983,1.0,0.4,s15_t1.0_a0.4_021.gff
69,N,N,1.293,2.369,1.0,0.4,s15_t1.0_a0.4_022.gff
149,N,N,1.386,2.526,1.0,0.4,s15_t1.0_a0.4_023.gff
421,N,N,1.789,3.157,1.0,0.4,s15_t1.0_a0.4_024.gff
301,N,N,1.575,2.935,1.0,0.4,s15_t1.0_a0.4_025.gff
121,N,N,1.405,2.555,1.0,0.4,s15_t1.0_a0.4_026.gff
1319,N,N,3.360,5.215,1.0,0.4,s15_t1.0_a0.4_027.gff
99,N,N,2.169,2.446,1.0,0.4,s15_t1.0_a0.4_028.gff
211,N,N,2.889,2.704,1.0,0.4,s15_t1.0_a0.4_029.gff
16,N,N,2.710,2.250,1.0,0.4,s15_t1.0_a0.4_030.gff
1524,N,N,2.524,5.302,1.0,0.4,s15_t1.0_a0.4_031.gff
28,N,N,1.230,2.290,1.0,0.4,s15_t1.0_a0.4_032.gff
3552,N,N,4.767,7.665,1.0,0.4,s15_t1.0_a0.4_033.gff
353,N,N,1.755,3.059,1.0,0.4,s15_t1.0_a0.4_034.gff
1101,N,N,2.279,4.694,1.0,0.4,s15_t1.0_a0.4_035.gff
1834,N,N,3.009,5.774,1.0,0.4,s15_t1.0_a0.4_036.gff
4,N,N,1.647,2.203,1.0,0.4,s15_t1.0_a0.4_037.gff
174,N,N,1.764,2.718,1.0,0.4,s15_t1.0_a0.4_038.gff
257,N,N,1.639,2.795,1.0,0.4,s15_t1.0_a0.4_039.gff
27,N,N,2.024,2.335,1.0,0.4,s15_t1.0_a0.4_040.gff
319,N,N,2.022,2.950,1.0,0.4,s15_t1.0_a0.4_041.gff
390,N,N,2.090,3.114,1.0,0.4,s15_t1.0_a0.4_042.gff
20,N,N,1.220,2.276,1.0,0.4,s15_t1.0_a0.4_043.gff
543,N,N,2.317,3.353,1.0,0.4,s15_t1.0_a0.4_044.gff
