# Starting date:             2014-12-08 00:27:15
# Cluster job name:          fribourg.20t600m1_2_of_5
# Cluster job ID:            1614232
# Cluster node:              hnode32
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.2_of_5.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
25919	N	N	76.493	85.350	84.792	0.558	1.4	0.3	s20_t1.4_a0.3_001.gff
1895	N	N	4.468	5.867	5.594	0.273	1.4	0.3	s20_t1.4_a0.3_002.gff
27846	N	N	89.073	97.055	96.552	0.503	1.4	0.3	s20_t1.4_a0.3_003.gff
22393	N	N	60.005	67.327	66.822	0.505	1.4	0.3	s20_t1.4_a0.3_004.gff
23120	N	N	64.020	69.808	69.327	0.481	1.4	0.3	s20_t1.4_a0.3_005.gff
18489	N	N	45.177	49.378	48.913	0.465	1.4	0.3	s20_t1.4_a0.3_006.gff
12865	N	N	24.869	28.519	28.167	0.352	1.4	0.3	s20_t1.4_a0.3_007.gff
22827	N	N	63.411	69.268	68.786	0.482	1.4	0.3	s20_t1.4_a0.3_008.gff
11357	N	N	20.091	24.348	23.964	0.384	1.4	0.3	s20_t1.4_a0.3_009.gff
7209	N	N	9.940	14.081	13.789	0.292	1.4	0.3	s20_t1.4_a0.3_010.gff
2569	N	N	5.241	7.592	7.311	0.281	1.4	0.3	s20_t1.4_a0.3_011.gff
6903	N	N	10.977	15.071	14.724	0.347	1.4	0.3	s20_t1.4_a0.3_012.gff
NA	Y	N	601.238	601.432	600.692	0.740	1.4	0.3	s20_t1.4_a0.3_013.gff
NA	Y	N	599.939	601.416	600.520	0.896	1.4	0.3	s20_t1.4_a0.3_014.gff
12643	N	N	23.443	28.460	28.087	0.373	1.4	0.3	s20_t1.4_a0.3_015.gff
7621	N	N	10.943	14.816	14.524	0.292	1.4	0.3	s20_t1.4_a0.3_016.gff
13555	N	N	26.330	31.118	30.715	0.403	1.4	0.3	s20_t1.4_a0.3_017.gff
2164	N	N	3.581	6.372	6.104	0.268	1.4	0.3	s20_t1.4_a0.3_018.gff
6828	N	N	9.449	13.654	13.354	0.300	1.4	0.3	s20_t1.4_a0.3_019.gff
4866	N	N	6.229	9.997	9.716	0.281	1.4	0.3	s20_t1.4_a0.3_020.gff
6858	N	N	9.452	13.062	12.742	0.320	1.4	0.3	s20_t1.4_a0.3_021.gff
4130	N	N	6.264	10.141	9.849	0.292	1.4	0.3	s20_t1.4_a0.3_022.gff
59123	N	N	541.812	555.773	554.834	0.939	1.4	0.3	s20_t1.4_a0.3_023.gff
43603	N	N	236.315	247.310	246.568	0.742	1.4	0.3	s20_t1.4_a0.3_024.gff
7071	N	N	10.307	14.325	13.995	0.330	1.4	0.3	s20_t1.4_a0.3_025.gff
16222	N	N	32.672	39.888	39.486	0.402	1.4	0.3	s20_t1.4_a0.3_026.gff
2229	N	N	3.964	7.166	6.906	0.260	1.4	0.3	s20_t1.4_a0.3_027.gff
14552	N	N	28.251	33.651	33.267	0.384	1.4	0.3	s20_t1.4_a0.3_028.gff
2716	N	N	5.274	7.120	6.859	0.261	1.4	0.3	s20_t1.4_a0.3_029.gff
3993	N	N	5.558	8.959	8.657	0.302	1.4	0.3	s20_t1.4_a0.3_030.gff
28235	N	N	92.059	101.327	100.791	0.536	1.4	0.3	s20_t1.4_a0.3_031.gff
7750	N	N	11.858	15.385	15.068	0.317	1.4	0.3	s20_t1.4_a0.3_032.gff
32345	N	N	120.129	128.565	127.973	0.592	1.4	0.3	s20_t1.4_a0.3_033.gff
15430	N	N	33.102	38.295	37.887	0.408	1.4	0.3	s20_t1.4_a0.3_034.gff
15017	N	N	30.110	35.836	35.455	0.381	1.4	0.3	s20_t1.4_a0.3_035.gff
13701	N	N	27.219	32.420	32.058	0.362	1.4	0.3	s20_t1.4_a0.3_036.gff
997	N	N	2.375	4.056	3.846	0.210	1.4	0.3	s20_t1.4_a0.3_037.gff
NA	Y	N	601.946	601.498	600.830	0.668	1.4	0.3	s20_t1.4_a0.3_038.gff
4668	N	N	7.370	10.031	9.713	0.318	1.4	0.3	s20_t1.4_a0.3_039.gff
NA	Y	N	603.848	601.426	600.627	0.799	1.4	0.3	s20_t1.4_a0.3_040.gff
6946	N	N	11.723	13.353	13.043	0.310	1.4	0.3	s20_t1.4_a0.3_041.gff
31810	N	N	114.908	119.760	119.218	0.542	1.4	0.3	s20_t1.4_a0.3_042.gff
