# Starting date:             2015-05-15 17:47:41
# Cluster job name:          fribourg.r2c.c.goal
# Cluster job ID:            7348685
# Cluster node:              hnode17
# Cluster queue:             mpi.q
# Algorithm:                 fribourg -r2c -c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states,t_out,m_out,real_t,cpu_t,dt,da,file
34,N,N,4.941,2.410,1.2,1.0,s15_t1.2_a1.0_040.gff
113,N,N,2.189,2.747,1.2,1.0,s15_t1.2_a1.0_041.gff
11,N,N,2.171,2.296,1.2,1.0,s15_t1.2_a1.0_042.gff
67,N,N,1.882,2.498,1.2,1.0,s15_t1.2_a1.0_043.gff
102,N,N,2.834,2.662,1.2,1.0,s15_t1.2_a1.0_044.gff
114,N,N,2.757,2.730,1.2,1.0,s15_t1.2_a1.0_045.gff
25,N,N,2.912,2.382,1.2,1.0,s15_t1.2_a1.0_046.gff
58,N,N,4.108,2.484,1.2,1.0,s15_t1.2_a1.0_047.gff
28,N,N,2.974,2.419,1.2,1.0,s15_t1.2_a1.0_048.gff
48,N,N,1.326,2.470,1.2,1.0,s15_t1.2_a1.0_049.gff
141,N,N,2.195,2.689,1.2,1.0,s15_t1.2_a1.0_050.gff
134,N,N,2.029,2.750,1.2,1.0,s15_t1.2_a1.0_051.gff
57,N,N,1.833,2.493,1.2,1.0,s15_t1.2_a1.0_052.gff
50,N,N,2.245,2.441,1.2,1.0,s15_t1.2_a1.0_053.gff
43,N,N,2.673,2.474,1.2,1.0,s15_t1.2_a1.0_054.gff
39,N,N,1.602,2.459,1.2,1.0,s15_t1.2_a1.0_055.gff
133,N,N,2.322,2.677,1.2,1.0,s15_t1.2_a1.0_056.gff
54,N,N,1.645,2.483,1.2,1.0,s15_t1.2_a1.0_057.gff
27,N,N,1.925,2.332,1.2,1.0,s15_t1.2_a1.0_058.gff
59,N,N,1.789,2.509,1.2,1.0,s15_t1.2_a1.0_059.gff
47,N,N,2.323,2.473,1.2,1.0,s15_t1.2_a1.0_060.gff
79,N,N,5.336,2.636,1.2,1.0,s15_t1.2_a1.0_061.gff
129,N,N,2.284,2.718,1.2,1.0,s15_t1.2_a1.0_062.gff
96,N,N,1.399,2.602,1.2,1.0,s15_t1.2_a1.0_063.gff
68,N,N,2.979,2.546,1.2,1.0,s15_t1.2_a1.0_064.gff
203,N,N,1.647,2.898,1.2,1.0,s15_t1.2_a1.0_065.gff
182,N,N,1.991,2.814,1.2,1.0,s15_t1.2_a1.0_066.gff
37,N,N,3.091,2.431,1.2,1.0,s15_t1.2_a1.0_067.gff
118,N,N,1.968,2.740,1.2,1.0,s15_t1.2_a1.0_068.gff
38,N,N,1.521,2.357,1.2,1.0,s15_t1.2_a1.0_069.gff
159,N,N,1.766,2.800,1.2,1.0,s15_t1.2_a1.0_070.gff
41,N,N,4.022,2.375,1.2,1.0,s15_t1.2_a1.0_071.gff
74,N,N,2.700,2.589,1.2,1.0,s15_t1.2_a1.0_072.gff
30,N,N,1.774,2.340,1.2,1.0,s15_t1.2_a1.0_073.gff
63,N,N,1.551,2.509,1.2,1.0,s15_t1.2_a1.0_074.gff
26,N,N,4.246,2.434,1.2,1.0,s15_t1.2_a1.0_075.gff
42,N,N,1.679,2.475,1.2,1.0,s15_t1.2_a1.0_076.gff
71,N,N,2.237,2.585,1.2,1.0,s15_t1.2_a1.0_077.gff
58,N,N,1.615,2.454,1.2,1.0,s15_t1.2_a1.0_078.gff
81,N,N,1.813,2.532,1.2,1.0,s15_t1.2_a1.0_079.gff
56,N,N,2.775,2.509,1.2,1.0,s15_t1.2_a1.0_080.gff
56,N,N,1.351,2.495,1.2,1.0,s15_t1.2_a1.0_081.gff
111,N,N,1.658,2.721,1.2,1.0,s15_t1.2_a1.0_082.gff
123,N,N,1.900,2.749,1.2,1.0,s15_t1.2_a1.0_083.gff
49,N,N,2.122,2.481,1.2,1.0,s15_t1.2_a1.0_084.gff
170,N,N,2.524,2.894,1.2,1.0,s15_t1.2_a1.0_085.gff
137,N,N,2.118,2.781,1.2,1.0,s15_t1.2_a1.0_086.gff
66,N,N,1.599,2.581,1.2,1.0,s15_t1.2_a1.0_087.gff
117,N,N,1.447,2.621,1.2,1.0,s15_t1.2_a1.0_088.gff
55,N,N,1.961,2.495,1.2,1.0,s15_t1.2_a1.0_089.gff
55,N,N,1.601,2.456,1.2,1.0,s15_t1.2_a1.0_090.gff
105,N,N,2.103,2.628,1.2,1.0,s15_t1.2_a1.0_091.gff
34,N,N,2.052,2.382,1.2,1.0,s15_t1.2_a1.0_092.gff
67,N,N,1.492,2.549,1.2,1.0,s15_t1.2_a1.0_093.gff
52,N,N,2.810,2.508,1.2,1.0,s15_t1.2_a1.0_094.gff
62,N,N,1.555,2.505,1.2,1.0,s15_t1.2_a1.0_095.gff
184,N,N,1.867,2.868,1.2,1.0,s15_t1.2_a1.0_096.gff
70,N,N,4.255,2.555,1.2,1.0,s15_t1.2_a1.0_097.gff
81,N,N,1.388,2.569,1.2,1.0,s15_t1.2_a1.0_098.gff
15,N,N,2.525,2.334,1.2,1.0,s15_t1.2_a1.0_099.gff
55,N,N,2.091,2.587,1.2,1.0,s15_t1.2_a1.0_100.gff
5808,N,N,7.950,12.510,1.4,0.1,s15_t1.4_a0.1_001.gff
25550,N,N,78.244,86.761,1.4,0.1,s15_t1.4_a0.1_002.gff
15521,N,N,31.954,34.756,1.4,0.1,s15_t1.4_a0.1_003.gff
980,N,N,3.764,4.841,1.4,0.1,s15_t1.4_a0.1_004.gff
1050,N,N,5.427,4.656,1.4,0.1,s15_t1.4_a0.1_005.gff
22059,N,N,58.953,64.963,1.4,0.1,s15_t1.4_a0.1_006.gff
6911,N,N,9.498,13.050,1.4,0.1,s15_t1.4_a0.1_007.gff
522,N,N,2.641,4.114,1.4,0.1,s15_t1.4_a0.1_008.gff
26108,N,N,81.390,90.046,1.4,0.1,s15_t1.4_a0.1_009.gff
3862,N,N,5.054,8.828,1.4,0.1,s15_t1.4_a0.1_010.gff
943,N,N,4.265,4.827,1.4,0.1,s15_t1.4_a0.1_011.gff
16209,N,N,34.697,37.501,1.4,0.1,s15_t1.4_a0.1_012.gff
353,N,N,1.858,3.278,1.4,0.1,s15_t1.4_a0.1_013.gff
7142,N,N,10.382,13.777,1.4,0.1,s15_t1.4_a0.1_014.gff
231,N,N,1.599,2.922,1.4,0.1,s15_t1.4_a0.1_015.gff
4076,N,N,5.051,10.003,1.4,0.1,s15_t1.4_a0.1_016.gff
1462,N,N,2.569,5.504,1.4,0.1,s15_t1.4_a0.1_017.gff
8856,N,N,12.880,16.773,1.4,0.1,s15_t1.4_a0.1_018.gff
3926,N,N,4.800,9.457,1.4,0.1,s15_t1.4_a0.1_019.gff
249,N,N,2.177,2.958,1.4,0.1,s15_t1.4_a0.1_020.gff
31877,N,N,126.863,137.120,1.4,0.1,s15_t1.4_a0.1_021.gff
10188,N,N,17.024,18.986,1.4,0.1,s15_t1.4_a0.1_022.gff
2169,N,N,4.773,6.006,1.4,0.1,s15_t1.4_a0.1_023.gff
NA,Y,N,602.662,601.416,1.4,0.1,s15_t1.4_a0.1_024.gff
1616,N,N,9.802,5.574,1.4,0.1,s15_t1.4_a0.1_025.gff
13600,N,N,32.501,29.523,1.4,0.1,s15_t1.4_a0.1_026.gff
41008,N,N,249.963,253.429,1.4,0.1,s15_t1.4_a0.1_027.gff
3997,N,N,4.793,8.270,1.4,0.1,s15_t1.4_a0.1_028.gff
3172,N,N,5.114,8.094,1.4,0.1,s15_t1.4_a0.1_029.gff
14609,N,N,28.503,34.551,1.4,0.1,s15_t1.4_a0.1_030.gff
4454,N,N,5.520,10.329,1.4,0.1,s15_t1.4_a0.1_031.gff
1122,N,N,3.254,4.805,1.4,0.1,s15_t1.4_a0.1_032.gff
42661,N,N,306.938,318.001,1.4,0.1,s15_t1.4_a0.1_033.gff
NA,Y,N,603.442,601.497,1.4,0.1,s15_t1.4_a0.1_034.gff
24977,N,N,73.593,80.638,1.4,0.1,s15_t1.4_a0.1_035.gff
18647,N,N,42.495,48.672,1.4,0.1,s15_t1.4_a0.1_036.gff
2743,N,N,4.576,6.945,1.4,0.1,s15_t1.4_a0.1_037.gff
5591,N,N,6.929,10.969,1.4,0.1,s15_t1.4_a0.1_038.gff
47,N,N,1.387,2.420,1.4,0.1,s15_t1.4_a0.1_039.gff
1014,N,N,7.030,4.940,1.4,0.1,s15_t1.4_a0.1_040.gff
5177,N,N,8.396,11.749,1.4,0.1,s15_t1.4_a0.1_041.gff
325,N,N,1.791,3.158,1.4,0.1,s15_t1.4_a0.1_042.gff
5007,N,N,5.973,9.867,1.4,0.1,s15_t1.4_a0.1_043.gff
17842,N,N,39.352,45.678,1.4,0.1,s15_t1.4_a0.1_044.gff
29477,N,N,96.766,103.864,1.4,0.1,s15_t1.4_a0.1_045.gff
16994,N,N,35.899,37.324,1.4,0.1,s15_t1.4_a0.1_046.gff
811,N,N,2.798,3.717,1.4,0.1,s15_t1.4_a0.1_047.gff
1186,N,N,2.705,4.828,1.4,0.1,s15_t1.4_a0.1_048.gff
1084,N,N,2.341,4.807,1.4,0.1,s15_t1.4_a0.1_049.gff
1406,N,N,4.568,5.455,1.4,0.1,s15_t1.4_a0.1_050.gff
10855,N,N,18.180,21.772,1.4,0.1,s15_t1.4_a0.1_051.gff
39259,N,N,218.065,227.771,1.4,0.1,s15_t1.4_a0.1_052.gff
7054,N,N,9.260,14.093,1.4,0.1,s15_t1.4_a0.1_053.gff
7529,N,N,9.885,14.102,1.4,0.1,s15_t1.4_a0.1_054.gff
1989,N,N,2.929,6.012,1.4,0.1,s15_t1.4_a0.1_055.gff
23511,N,N,69.686,72.701,1.4,0.1,s15_t1.4_a0.1_056.gff
10990,N,N,18.000,22.703,1.4,0.1,s15_t1.4_a0.1_057.gff
9218,N,N,13.417,17.028,1.4,0.1,s15_t1.4_a0.1_058.gff
3331,N,N,4.216,8.991,1.4,0.1,s15_t1.4_a0.1_059.gff
1508,N,N,3.820,6.358,1.4,0.1,s15_t1.4_a0.1_060.gff
4389,N,N,6.010,10.114,1.4,0.1,s15_t1.4_a0.1_061.gff
5798,N,N,8.787,11.015,1.4,0.1,s15_t1.4_a0.1_062.gff
69,N,N,2.092,2.582,1.4,0.1,s15_t1.4_a0.1_063.gff
2696,N,N,3.550,6.702,1.4,0.1,s15_t1.4_a0.1_064.gff
1940,N,N,4.265,6.192,1.4,0.1,s15_t1.4_a0.1_065.gff
17371,N,N,35.310,42.773,1.4,0.1,s15_t1.4_a0.1_066.gff
7956,N,N,10.690,14.945,1.4,0.1,s15_t1.4_a0.1_067.gff
15070,N,N,30.950,36.636,1.4,0.1,s15_t1.4_a0.1_068.gff
35718,N,N,183.518,191.474,1.4,0.1,s15_t1.4_a0.1_069.gff
1275,N,N,2.611,5.240,1.4,0.1,s15_t1.4_a0.1_070.gff
7808,N,N,10.339,14.599,1.4,0.1,s15_t1.4_a0.1_071.gff
NA,Y,N,601.346,601.408,1.4,0.1,s15_t1.4_a0.1_072.gff
8858,N,N,13.008,18.183,1.4,0.1,s15_t1.4_a0.1_073.gff
2037,N,N,4.555,6.124,1.4,0.1,s15_t1.4_a0.1_074.gff
10932,N,N,22.368,21.486,1.4,0.1,s15_t1.4_a0.1_075.gff
8484,N,N,12.328,16.755,1.4,0.1,s15_t1.4_a0.1_076.gff
7212,N,N,9.896,13.753,1.4,0.1,s15_t1.4_a0.1_077.gff
939,N,N,3.413,4.644,1.4,0.1,s15_t1.4_a0.1_078.gff
4689,N,N,6.034,9.752,1.4,0.1,s15_t1.4_a0.1_079.gff
9103,N,N,13.710,17.567,1.4,0.1,s15_t1.4_a0.1_080.gff
3065,N,N,3.924,7.541,1.4,0.1,s15_t1.4_a0.1_081.gff
3580,N,N,4.703,8.367,1.4,0.1,s15_t1.4_a0.1_082.gff
5994,N,N,7.741,13.378,1.4,0.1,s15_t1.4_a0.1_083.gff
3313,N,N,4.357,7.925,1.4,0.1,s15_t1.4_a0.1_084.gff
120,N,N,1.470,2.757,1.4,0.1,s15_t1.4_a0.1_085.gff
8777,N,N,12.537,16.753,1.4,0.1,s15_t1.4_a0.1_086.gff
3715,N,N,4.846,8.351,1.4,0.1,s15_t1.4_a0.1_087.gff
4599,N,N,5.954,9.306,1.4,0.1,s15_t1.4_a0.1_088.gff
3948,N,N,5.123,8.877,1.4,0.1,s15_t1.4_a0.1_089.gff
4185,N,N,6.088,8.892,1.4,0.1,s15_t1.4_a0.1_090.gff
3135,N,N,4.298,8.815,1.4,0.1,s15_t1.4_a0.1_091.gff
11399,N,N,18.505,24.525,1.4,0.1,s15_t1.4_a0.1_092.gff
5774,N,N,7.108,11.018,1.4,0.1,s15_t1.4_a0.1_093.gff
15367,N,N,29.473,35.717,1.4,0.1,s15_t1.4_a0.1_094.gff
989,N,N,2.166,4.511,1.4,0.1,s15_t1.4_a0.1_095.gff
11330,N,N,19.230,23.263,1.4,0.1,s15_t1.4_a0.1_096.gff
7124,N,N,9.712,14.740,1.4,0.1,s15_t1.4_a0.1_097.gff
1921,N,N,2.871,5.930,1.4,0.1,s15_t1.4_a0.1_098.gff
13004,N,N,23.770,28.391,1.4,0.1,s15_t1.4_a0.1_099.gff
3500,N,N,4.334,7.548,1.4,0.1,s15_t1.4_a0.1_100.gff
14284,N,N,26.648,33.696,1.4,0.2,s15_t1.4_a0.2_001.gff
5299,N,N,7.023,10.552,1.4,0.2,s15_t1.4_a0.2_002.gff
8607,N,N,13.262,17.306,1.4,0.2,s15_t1.4_a0.2_003.gff
393,N,N,2.410,3.261,1.4,0.2,s15_t1.4_a0.2_004.gff
11382,N,N,19.127,24.191,1.4,0.2,s15_t1.4_a0.2_005.gff
2451,N,N,5.336,6.883,1.4,0.2,s15_t1.4_a0.2_006.gff
15587,N,N,31.198,37.595,1.4,0.2,s15_t1.4_a0.2_007.gff
4328,N,N,5.633,8.845,1.4,0.2,s15_t1.4_a0.2_008.gff
2238,N,N,4.476,6.489,1.4,0.2,s15_t1.4_a0.2_009.gff
332,N,N,1.860,3.047,1.4,0.2,s15_t1.4_a0.2_010.gff
3757,N,N,5.188,9.698,1.4,0.2,s15_t1.4_a0.2_011.gff
126,N,N,1.984,2.704,1.4,0.2,s15_t1.4_a0.2_012.gff
26590,N,N,88.074,95.772,1.4,0.2,s15_t1.4_a0.2_013.gff
4575,N,N,5.750,9.574,1.4,0.2,s15_t1.4_a0.2_014.gff
602,N,N,1.849,3.477,1.4,0.2,s15_t1.4_a0.2_015.gff
14873,N,N,28.858,33.289,1.4,0.2,s15_t1.4_a0.2_016.gff
23697,N,N,65.162,74.003,1.4,0.2,s15_t1.4_a0.2_017.gff
613,N,N,2.096,3.551,1.4,0.2,s15_t1.4_a0.2_018.gff
4345,N,N,6.495,9.011,1.4,0.2,s15_t1.4_a0.2_019.gff
11982,N,N,21.016,26.348,1.4,0.2,s15_t1.4_a0.2_020.gff
1789,N,N,3.198,6.048,1.4,0.2,s15_t1.4_a0.2_021.gff
15582,N,N,30.257,37.208,1.4,0.2,s15_t1.4_a0.2_022.gff
10581,N,N,18.623,21.228,1.4,0.2,s15_t1.4_a0.2_023.gff
2625,N,N,5.506,7.853,1.4,0.2,s15_t1.4_a0.2_024.gff
752,N,N,1.946,3.598,1.4,0.2,s15_t1.4_a0.2_025.gff
436,N,N,1.769,3.334,1.4,0.2,s15_t1.4_a0.2_026.gff
7838,N,N,11.133,15.453,1.4,0.2,s15_t1.4_a0.2_027.gff
1177,N,N,2.677,5.282,1.4,0.2,s15_t1.4_a0.2_028.gff
13689,N,N,25.877,31.133,1.4,0.2,s15_t1.4_a0.2_029.gff
2005,N,N,2.925,5.947,1.4,0.2,s15_t1.4_a0.2_030.gff
NA,Y,N,600.592,601.443,1.4,0.2,s15_t1.4_a0.2_031.gff
16521,N,N,34.077,40.601,1.4,0.2,s15_t1.4_a0.2_032.gff
11576,N,N,19.996,25.467,1.4,0.2,s15_t1.4_a0.2_033.gff
36302,N,N,173.343,181.095,1.4,0.2,s15_t1.4_a0.2_034.gff
3481,N,N,5.353,8.206,1.4,0.2,s15_t1.4_a0.2_035.gff
24397,N,N,68.642,76.584,1.4,0.2,s15_t1.4_a0.2_036.gff
5907,N,N,7.575,11.274,1.4,0.2,s15_t1.4_a0.2_037.gff
1506,N,N,2.971,5.475,1.4,0.2,s15_t1.4_a0.2_038.gff
10117,N,N,16.446,20.431,1.4,0.2,s15_t1.4_a0.2_039.gff
29210,N,N,105.432,113.941,1.4,0.2,s15_t1.4_a0.2_040.gff
10031,N,N,15.252,19.611,1.4,0.2,s15_t1.4_a0.2_041.gff
5168,N,N,7.052,10.459,1.4,0.2,s15_t1.4_a0.2_042.gff
NA,Y,N,604.170,601.403,1.4,0.2,s15_t1.4_a0.2_043.gff
11470,N,N,19.460,23.081,1.4,0.2,s15_t1.4_a0.2_044.gff
1952,N,N,4.718,5.703,1.4,0.2,s15_t1.4_a0.2_045.gff
7563,N,N,11.593,14.565,1.4,0.2,s15_t1.4_a0.2_046.gff
NA,Y,N,605.839,601.483,1.4,0.2,s15_t1.4_a0.2_047.gff
10948,N,N,18.087,22.822,1.4,0.2,s15_t1.4_a0.2_048.gff
8013,N,N,13.516,15.307,1.4,0.2,s15_t1.4_a0.2_049.gff
161,N,N,4.719,2.848,1.4,0.2,s15_t1.4_a0.2_050.gff
3908,N,N,4.775,9.701,1.4,0.2,s15_t1.4_a0.2_051.gff
1818,N,N,4.052,6.033,1.4,0.2,s15_t1.4_a0.2_052.gff
7506,N,N,10.526,13.909,1.4,0.2,s15_t1.4_a0.2_053.gff
6,N,N,2.311,2.338,1.4,0.2,s15_t1.4_a0.2_054.gff
1830,N,N,3.387,5.749,1.4,0.2,s15_t1.4_a0.2_055.gff
3358,N,N,5.532,8.960,1.4,0.2,s15_t1.4_a0.2_056.gff
7502,N,N,10.265,14.668,1.4,0.2,s15_t1.4_a0.2_057.gff
NA,Y,N,603.225,601.437,1.4,0.2,s15_t1.4_a0.2_058.gff
2615,N,N,3.797,6.667,1.4,0.2,s15_t1.4_a0.2_059.gff
9138,N,N,14.267,19.173,1.4,0.2,s15_t1.4_a0.2_060.gff
2371,N,N,3.516,6.672,1.4,0.2,s15_t1.4_a0.2_061.gff
3557,N,N,4.664,8.395,1.4,0.2,s15_t1.4_a0.2_062.gff
6535,N,N,9.338,13.628,1.4,0.2,s15_t1.4_a0.2_063.gff
2084,N,N,4.712,6.601,1.4,0.2,s15_t1.4_a0.2_064.gff
2166,N,N,4.284,6.215,1.4,0.2,s15_t1.4_a0.2_065.gff
3268,N,N,4.075,8.393,1.4,0.2,s15_t1.4_a0.2_066.gff
5885,N,N,8.593,12.570,1.4,0.2,s15_t1.4_a0.2_067.gff
16861,N,N,33.886,40.099,1.4,0.2,s15_t1.4_a0.2_068.gff
3060,N,N,3.915,8.163,1.4,0.2,s15_t1.4_a0.2_069.gff
1976,N,N,3.331,6.046,1.4,0.2,s15_t1.4_a0.2_070.gff
2337,N,N,4.865,6.570,1.4,0.2,s15_t1.4_a0.2_071.gff
50005,N,N,452.916,464.941,1.4,0.2,s15_t1.4_a0.2_072.gff
12975,N,N,24.448,28.690,1.4,0.2,s15_t1.4_a0.2_073.gff
4421,N,N,6.641,8.915,1.4,0.2,s15_t1.4_a0.2_074.gff
844,N,N,1.992,3.748,1.4,0.2,s15_t1.4_a0.2_075.gff
2174,N,N,3.089,6.120,1.4,0.2,s15_t1.4_a0.2_076.gff
2041,N,N,3.021,6.209,1.4,0.2,s15_t1.4_a0.2_077.gff
29342,N,N,104.124,111.766,1.4,0.2,s15_t1.4_a0.2_078.gff
4076,N,N,5.262,9.038,1.4,0.2,s15_t1.4_a0.2_079.gff
1570,N,N,5.060,5.501,1.4,0.2,s15_t1.4_a0.2_080.gff
1282,N,N,6.336,5.012,1.4,0.2,s15_t1.4_a0.2_081.gff
6399,N,N,8.044,13.044,1.4,0.2,s15_t1.4_a0.2_082.gff
9298,N,N,13.147,17.776,1.4,0.2,s15_t1.4_a0.2_083.gff
1439,N,N,2.500,5.404,1.4,0.2,s15_t1.4_a0.2_084.gff
133,N,N,2.597,2.638,1.4,0.2,s15_t1.4_a0.2_085.gff
12568,N,N,22.997,28.162,1.4,0.2,s15_t1.4_a0.2_086.gff
65,N,N,1.362,2.541,1.4,0.2,s15_t1.4_a0.2_087.gff
1853,N,N,8.739,5.769,1.4,0.2,s15_t1.4_a0.2_088.gff
1042,N,N,3.635,4.741,1.4,0.2,s15_t1.4_a0.2_089.gff
9596,N,N,14.215,20.076,1.4,0.2,s15_t1.4_a0.2_090.gff
208,N,N,2.729,3.003,1.4,0.2,s15_t1.4_a0.2_091.gff
20,N,N,5.048,2.369,1.4,0.2,s15_t1.4_a0.2_092.gff
12024,N,N,20.775,26.060,1.4,0.2,s15_t1.4_a0.2_093.gff
3859,N,N,7.810,9.472,1.4,0.2,s15_t1.4_a0.2_094.gff
2592,N,N,6.286,6.783,1.4,0.2,s15_t1.4_a0.2_095.gff
31458,N,N,123.565,131.636,1.4,0.2,s15_t1.4_a0.2_096.gff
23575,N,N,70.153,77.441,1.4,0.2,s15_t1.4_a0.2_097.gff
4553,N,N,5.870,10.197,1.4,0.2,s15_t1.4_a0.2_098.gff
6083,N,N,8.101,12.853,1.4,0.2,s15_t1.4_a0.2_099.gff
6094,N,N,9.724,13.164,1.4,0.2,s15_t1.4_a0.2_100.gff
4055,N,N,5.217,9.206,1.4,0.3,s15_t1.4_a0.3_001.gff
5701,N,N,7.145,11.039,1.4,0.3,s15_t1.4_a0.3_002.gff
13030,N,N,23.211,28.757,1.4,0.3,s15_t1.4_a0.3_003.gff
11284,N,N,19.229,23.990,1.4,0.3,s15_t1.4_a0.3_004.gff
2193,N,N,3.074,6.064,1.4,0.3,s15_t1.4_a0.3_005.gff
83,N,N,1.404,2.595,1.4,0.3,s15_t1.4_a0.3_006.gff
18265,N,N,42.214,47.843,1.4,0.3,s15_t1.4_a0.3_007.gff
6792,N,N,9.651,13.492,1.4,0.3,s15_t1.4_a0.3_008.gff
7424,N,N,11.646,14.212,1.4,0.3,s15_t1.4_a0.3_009.gff
19411,N,N,46.143,52.413,1.4,0.3,s15_t1.4_a0.3_010.gff
848,N,N,2.088,4.261,1.4,0.3,s15_t1.4_a0.3_011.gff
3398,N,N,4.289,8.889,1.4,0.3,s15_t1.4_a0.3_012.gff
4939,N,N,6.988,9.467,1.4,0.3,s15_t1.4_a0.3_013.gff
19518,N,N,47.109,51.630,1.4,0.3,s15_t1.4_a0.3_014.gff
15720,N,N,32.922,40.311,1.4,0.3,s15_t1.4_a0.3_015.gff
21107,N,N,57.809,62.762,1.4,0.3,s15_t1.4_a0.3_016.gff
2434,N,N,3.486,7.005,1.4,0.3,s15_t1.4_a0.3_017.gff
10842,N,N,18.785,22.761,1.4,0.3,s15_t1.4_a0.3_018.gff
NA,Y,N,602.366,601.484,1.4,0.3,s15_t1.4_a0.3_019.gff
1522,N,N,3.806,5.815,1.4,0.3,s15_t1.4_a0.3_020.gff
8421,N,N,13.886,15.302,1.4,0.3,s15_t1.4_a0.3_021.gff
1124,N,N,3.799,4.801,1.4,0.3,s15_t1.4_a0.3_022.gff
9363,N,N,16.785,18.042,1.4,0.3,s15_t1.4_a0.3_023.gff
22,N,N,1.245,2.300,1.4,0.3,s15_t1.4_a0.3_024.gff
33098,N,N,128.108,136.446,1.4,0.3,s15_t1.4_a0.3_025.gff
798,N,N,2.481,4.273,1.4,0.3,s15_t1.4_a0.3_026.gff
8214,N,N,11.666,16.022,1.4,0.3,s15_t1.4_a0.3_027.gff
2576,N,N,3.929,6.682,1.4,0.3,s15_t1.4_a0.3_028.gff
1614,N,N,2.660,5.686,1.4,0.3,s15_t1.4_a0.3_029.gff
3688,N,N,7.675,7.890,1.4,0.3,s15_t1.4_a0.3_030.gff
10621,N,N,18.601,22.675,1.4,0.3,s15_t1.4_a0.3_031.gff
591,N,N,1.971,3.423,1.4,0.3,s15_t1.4_a0.3_032.gff
4652,N,N,7.007,9.172,1.4,0.3,s15_t1.4_a0.3_033.gff
5453,N,N,6.993,10.689,1.4,0.3,s15_t1.4_a0.3_034.gff
13374,N,N,28.328,29.039,1.4,0.3,s15_t1.4_a0.3_035.gff
14663,N,N,28.384,34.356,1.4,0.3,s15_t1.4_a0.3_036.gff
20453,N,N,50.124,57.049,1.4,0.3,s15_t1.4_a0.3_037.gff
1242,N,N,2.644,5.340,1.4,0.3,s15_t1.4_a0.3_038.gff
886,N,N,2.066,3.742,1.4,0.3,s15_t1.4_a0.3_039.gff
2894,N,N,5.428,8.215,1.4,0.3,s15_t1.4_a0.3_040.gff
1380,N,N,4.093,5.472,1.4,0.3,s15_t1.4_a0.3_041.gff
3822,N,N,5.188,9.518,1.4,0.3,s15_t1.4_a0.3_042.gff
3686,N,N,5.040,8.066,1.4,0.3,s15_t1.4_a0.3_043.gff
3711,N,N,4.490,7.791,1.4,0.3,s15_t1.4_a0.3_044.gff
488,N,N,2.143,3.249,1.4,0.3,s15_t1.4_a0.3_045.gff
37999,N,N,193.297,202.742,1.4,0.3,s15_t1.4_a0.3_046.gff
3339,N,N,5.657,7.666,1.4,0.3,s15_t1.4_a0.3_047.gff
6355,N,N,8.257,12.193,1.4,0.3,s15_t1.4_a0.3_048.gff
5453,N,N,9.393,11.521,1.4,0.3,s15_t1.4_a0.3_049.gff
12853,N,N,22.359,27.458,1.4,0.3,s15_t1.4_a0.3_050.gff
5034,N,N,6.183,9.974,1.4,0.3,s15_t1.4_a0.3_051.gff
10021,N,N,15.432,19.532,1.4,0.3,s15_t1.4_a0.3_052.gff
3104,N,N,3.881,7.299,1.4,0.3,s15_t1.4_a0.3_053.gff
7919,N,N,11.911,14.853,1.4,0.3,s15_t1.4_a0.3_054.gff
1147,N,N,3.626,4.951,1.4,0.3,s15_t1.4_a0.3_055.gff
1253,N,N,2.362,4.916,1.4,0.3,s15_t1.4_a0.3_056.gff
4796,N,N,5.596,9.462,1.4,0.3,s15_t1.4_a0.3_057.gff
8732,N,N,12.439,17.295,1.4,0.3,s15_t1.4_a0.3_058.gff
19647,N,N,45.405,53.158,1.4,0.3,s15_t1.4_a0.3_059.gff
1714,N,N,3.968,5.608,1.4,0.3,s15_t1.4_a0.3_060.gff
709,N,N,2.353,4.282,1.4,0.3,s15_t1.4_a0.3_061.gff
15324,N,N,29.490,36.433,1.4,0.3,s15_t1.4_a0.3_062.gff
5454,N,N,6.885,11.619,1.4,0.3,s15_t1.4_a0.3_063.gff
12749,N,N,21.323,26.699,1.4,0.3,s15_t1.4_a0.3_064.gff
53610,N,N,563.523,580.498,1.4,0.3,s15_t1.4_a0.3_065.gff
2936,N,N,3.880,7.671,1.4,0.3,s15_t1.4_a0.3_066.gff
2480,N,N,4.140,7.515,1.4,0.3,s15_t1.4_a0.3_067.gff
28967,N,N,97.999,106.126,1.4,0.3,s15_t1.4_a0.3_068.gff
5715,N,N,7.089,11.075,1.4,0.3,s15_t1.4_a0.3_069.gff
11827,N,N,20.477,25.227,1.4,0.3,s15_t1.4_a0.3_070.gff
7041,N,N,9.357,13.341,1.4,0.3,s15_t1.4_a0.3_071.gff
12252,N,N,22.087,25.919,1.4,0.3,s15_t1.4_a0.3_072.gff
1993,N,N,3.067,5.873,1.4,0.3,s15_t1.4_a0.3_073.gff
2302,N,N,3.377,6.896,1.4,0.3,s15_t1.4_a0.3_074.gff
39380,N,N,206.893,216.517,1.4,0.3,s15_t1.4_a0.3_075.gff
13292,N,N,23.068,28.567,1.4,0.3,s15_t1.4_a0.3_076.gff
336,N,N,1.783,3.116,1.4,0.3,s15_t1.4_a0.3_077.gff
720,N,N,2.429,4.126,1.4,0.3,s15_t1.4_a0.3_078.gff
