# Starting date:             2014-10-07 19:13:29
# Cluster job ID:            9051401
# Cluster node:              hnode38
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg -r
# Data:                      test_set_s15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
700	0	N	N	2.349	5.171	4.979	0.192	1.0	0.1	s15_t1.0_a0.1_001.gff
322	0	N	N	1.893	4.156	3.996	0.160	1.0	0.1	s15_t1.0_a0.1_002.gff
31	0	N	N	1.315	2.574	2.441	0.133	1.0	0.1	s15_t1.0_a0.1_003.gff
720	0	N	N	2.661	5.720	5.530	0.190	1.0	0.1	s15_t1.0_a0.1_004.gff
1594	0	N	N	4.288	8.361	8.084	0.277	1.0	0.1	s15_t1.0_a0.1_005.gff
42	0	N	N	1.381	2.612	2.478	0.134	1.0	0.1	s15_t1.0_a0.1_006.gff
109	0	N	N	3.216	3.812	3.668	0.144	1.0	0.1	s15_t1.0_a0.1_007.gff
54	0	N	N	1.394	2.675	2.529	0.146	1.0	0.1	s15_t1.0_a0.1_008.gff
286	0	N	N	1.881	3.906	3.754	0.152	1.0	0.1	s15_t1.0_a0.1_009.gff
138	0	N	N	1.586	3.315	3.166	0.149	1.0	0.1	s15_t1.0_a0.1_010.gff
55	0	N	N	1.394	2.699	2.550	0.149	1.0	0.1	s15_t1.0_a0.1_011.gff
131	0	N	N	1.581	3.155	3.008	0.147	1.0	0.1	s15_t1.0_a0.1_012.gff
16	0	N	N	1.278	2.501	2.369	0.132	1.0	0.1	s15_t1.0_a0.1_013.gff
310	0	N	N	1.886	3.989	3.820	0.169	1.0	0.1	s15_t1.0_a0.1_014.gff
67	0	N	N	1.578	3.008	2.868	0.140	1.0	0.1	s15_t1.0_a0.1_015.gff
1539	0	N	N	8.259	12.636	12.355	0.281	1.0	0.1	s15_t1.0_a0.1_016.gff
91	0	N	N	1.675	3.201	3.072	0.129	1.0	0.1	s15_t1.0_a0.1_017.gff
32	0	N	N	1.296	2.528	2.402	0.126	1.0	0.1	s15_t1.0_a0.1_018.gff
20	0	N	N	1.307	2.514	2.391	0.123	1.0	0.1	s15_t1.0_a0.1_019.gff
240	0	N	N	1.961	3.846	3.690	0.156	1.0	0.1	s15_t1.0_a0.1_020.gff
1046	0	N	N	3.678	7.694	7.420	0.274	1.0	0.1	s15_t1.0_a0.1_021.gff
88	0	N	N	1.673	3.165	3.010	0.155	1.0	0.1	s15_t1.0_a0.1_022.gff
22	0	N	N	1.289	2.529	2.394	0.135	1.0	0.1	s15_t1.0_a0.1_023.gff
78	0	N	N	1.669	3.528	3.381	0.147	1.0	0.1	s15_t1.0_a0.1_024.gff
58	0	N	N	1.419	2.690	2.536	0.154	1.0	0.1	s15_t1.0_a0.1_025.gff
33	0	N	N	1.306	2.510	2.375	0.135	1.0	0.1	s15_t1.0_a0.1_026.gff
110	0	N	N	1.628	3.187	3.047	0.140	1.0	0.1	s15_t1.0_a0.1_027.gff
162	0	N	N	1.669	3.351	3.198	0.153	1.0	0.1	s15_t1.0_a0.1_028.gff
149	0	N	N	2.158	4.444	4.287	0.157	1.0	0.1	s15_t1.0_a0.1_029.gff
3480	0	N	N	8.922	13.584	13.294	0.290	1.0	0.1	s15_t1.0_a0.1_030.gff
220	0	N	N	1.680	3.473	3.313	0.160	1.0	0.1	s15_t1.0_a0.1_031.gff
58	0	N	N	1.373	2.661	2.525	0.136	1.0	0.1	s15_t1.0_a0.1_032.gff
160	0	N	N	1.632	3.346	3.188	0.158	1.0	0.1	s15_t1.0_a0.1_033.gff
504	0	N	N	2.398	4.987	4.798	0.189	1.0	0.1	s15_t1.0_a0.1_034.gff
1104	0	N	N	3.235	7.070	6.823	0.247	1.0	0.1	s15_t1.0_a0.1_035.gff
2162	0	N	N	4.769	8.917	8.648	0.269	1.0	0.1	s15_t1.0_a0.1_036.gff
29	0	N	N	1.383	2.618	2.481	0.137	1.0	0.1	s15_t1.0_a0.1_037.gff
521	0	N	N	2.254	4.826	4.632	0.194	1.0	0.1	s15_t1.0_a0.1_038.gff
25	0	N	N	1.300	2.537	2.406	0.131	1.0	0.1	s15_t1.0_a0.1_039.gff
18	0	N	N	1.352	2.605	2.460	0.145	1.0	0.1	s15_t1.0_a0.1_040.gff
62	0	N	N	1.350	2.634	2.495	0.139	1.0	0.1	s15_t1.0_a0.1_041.gff
68	0	N	N	1.412	2.748	2.601	0.147	1.0	0.1	s15_t1.0_a0.1_042.gff
185	0	N	N	1.656	3.341	3.208	0.133	1.0	0.1	s15_t1.0_a0.1_043.gff
2190	0	N	N	5.355	8.966	8.712	0.254	1.0	0.1	s15_t1.0_a0.1_044.gff
349	0	N	N	3.510	6.927	6.705	0.222	1.0	0.1	s15_t1.0_a0.1_045.gff
511	0	N	N	2.468	5.224	5.036	0.188	1.0	0.1	s15_t1.0_a0.1_046.gff
233	0	N	N	1.883	3.750	3.598	0.152	1.0	0.1	s15_t1.0_a0.1_047.gff
78	0	N	N	1.435	2.760	2.618	0.142	1.0	0.1	s15_t1.0_a0.1_048.gff
244	0	N	N	1.874	4.033	3.873	0.160	1.0	0.1	s15_t1.0_a0.1_049.gff
54	0	N	N	1.659	3.352	3.206	0.146	1.0	0.1	s15_t1.0_a0.1_050.gff
16	0	N	N	1.267	2.502	2.364	0.138	1.0	0.1	s15_t1.0_a0.1_051.gff
69	0	N	N	1.472	2.872	2.732	0.140	1.0	0.1	s15_t1.0_a0.1_052.gff
113	0	N	N	1.665	3.326	3.182	0.144	1.0	0.1	s15_t1.0_a0.1_053.gff
25	0	N	N	1.291	2.501	2.371	0.130	1.0	0.1	s15_t1.0_a0.1_054.gff
202	0	N	N	1.683	3.450	3.273	0.177	1.0	0.1	s15_t1.0_a0.1_055.gff
241	0	N	N	1.913	3.905	3.727	0.178	1.0	0.1	s15_t1.0_a0.1_056.gff
310	0	N	N	1.896	4.110	3.956	0.154	1.0	0.1	s15_t1.0_a0.1_057.gff
3098	0	N	N	7.584	12.235	11.944	0.291	1.0	0.1	s15_t1.0_a0.1_058.gff
89	0	N	N	1.667	3.162	3.014	0.148	1.0	0.1	s15_t1.0_a0.1_059.gff
62	0	N	N	1.388	2.691	2.559	0.132	1.0	0.1	s15_t1.0_a0.1_060.gff
110	0	N	N	1.464	2.974	2.831	0.143	1.0	0.1	s15_t1.0_a0.1_061.gff
1784	0	N	N	6.079	10.299	10.045	0.254	1.0	0.1	s15_t1.0_a0.1_062.gff
137	0	N	N	1.656	3.371	3.219	0.152	1.0	0.1	s15_t1.0_a0.1_063.gff
318	0	N	N	1.983	4.140	3.971	0.169	1.0	0.1	s15_t1.0_a0.1_064.gff
1085	0	N	N	2.984	6.432	6.177	0.255	1.0	0.1	s15_t1.0_a0.1_065.gff
4	0	N	N	1.256	2.455	2.308	0.147	1.0	0.1	s15_t1.0_a0.1_066.gff
236	0	N	N	1.955	3.985	3.843	0.142	1.0	0.1	s15_t1.0_a0.1_067.gff
35	0	N	N	1.389	2.680	2.535	0.145	1.0	0.1	s15_t1.0_a0.1_068.gff
584	0	N	N	2.283	4.892	4.691	0.201	1.0	0.1	s15_t1.0_a0.1_069.gff
30	0	N	N	1.309	2.515	2.368	0.147	1.0	0.1	s15_t1.0_a0.1_070.gff
14	0	N	N	1.299	2.517	2.385	0.132	1.0	0.1	s15_t1.0_a0.1_071.gff
65	0	N	N	1.398	2.728	2.599	0.129	1.0	0.1	s15_t1.0_a0.1_072.gff
1879	0	N	N	5.006	9.116	8.887	0.229	1.0	0.1	s15_t1.0_a0.1_073.gff
81	0	N	N	1.557	3.059	2.920	0.139	1.0	0.1	s15_t1.0_a0.1_074.gff
59	0	N	N	1.432	2.750	2.602	0.148	1.0	0.1	s15_t1.0_a0.1_075.gff
3010	0	N	N	10.103	15.304	15.009	0.295	1.0	0.1	s15_t1.0_a0.1_076.gff
91	0	N	N	1.719	3.379	3.216	0.163	1.0	0.1	s15_t1.0_a0.1_077.gff
2096	0	N	N	5.129	9.197	8.945	0.252	1.0	0.1	s15_t1.0_a0.1_078.gff
29	0	N	N	1.359	2.584	2.433	0.151	1.0	0.1	s15_t1.0_a0.1_079.gff
326	0	N	N	1.959	4.186	4.019	0.167	1.0	0.1	s15_t1.0_a0.1_080.gff
113	0	N	N	1.628	3.301	3.162	0.139	1.0	0.1	s15_t1.0_a0.1_081.gff
1187	0	N	N	3.160	7.100	6.860	0.240	1.0	0.1	s15_t1.0_a0.1_082.gff
182	0	N	N	1.659	3.483	3.320	0.163	1.0	0.1	s15_t1.0_a0.1_083.gff
150	0	N	N	1.592	3.266	3.123	0.143	1.0	0.1	s15_t1.0_a0.1_084.gff
1392	0	N	N	6.772	11.160	10.882	0.278	1.0	0.1	s15_t1.0_a0.1_085.gff
36	0	N	N	1.329	2.556	2.420	0.136	1.0	0.1	s15_t1.0_a0.1_086.gff
42	0	N	N	1.331	2.524	2.383	0.141	1.0	0.1	s15_t1.0_a0.1_087.gff
122	0	N	N	1.714	3.291	3.143	0.148	1.0	0.1	s15_t1.0_a0.1_088.gff
1045	0	N	N	3.216	7.133	6.868	0.265	1.0	0.1	s15_t1.0_a0.1_089.gff
91	0	N	N	1.607	3.109	2.977	0.132	1.0	0.1	s15_t1.0_a0.1_090.gff
531	0	N	N	2.602	5.664	5.459	0.205	1.0	0.1	s15_t1.0_a0.1_091.gff
167	0	N	N	1.873	3.581	3.444	0.137	1.0	0.1	s15_t1.0_a0.1_092.gff
112	0	N	N	1.919	4.098	3.922	0.176	1.0	0.1	s15_t1.0_a0.1_093.gff
1852	0	N	N	13.613	19.002	18.712	0.290	1.0	0.1	s15_t1.0_a0.1_094.gff
572	0	N	N	2.454	5.235	5.052	0.183	1.0	0.1	s15_t1.0_a0.1_095.gff
75	0	N	N	1.415	2.739	2.591	0.148	1.0	0.1	s15_t1.0_a0.1_096.gff
4	0	N	N	1.251	2.474	2.346	0.128	1.0	0.1	s15_t1.0_a0.1_097.gff
275	0	N	N	1.992	4.125	3.965	0.160	1.0	0.1	s15_t1.0_a0.1_098.gff
59	0	N	N	1.350	2.644	2.503	0.141	1.0	0.1	s15_t1.0_a0.1_099.gff
51	0	N	N	1.429	2.711	2.574	0.137	1.0	0.1	s15_t1.0_a0.1_100.gff
93	0	N	N	1.650	3.096	2.943	0.153	1.0	0.2	s15_t1.0_a0.2_001.gff
300	0	N	N	2.003	4.093	3.937	0.156	1.0	0.2	s15_t1.0_a0.2_002.gff
8	0	N	N	1.277	2.508	2.361	0.147	1.0	0.2	s15_t1.0_a0.2_003.gff
277	0	N	N	1.903	4.022	3.861	0.161	1.0	0.2	s15_t1.0_a0.2_004.gff
79	0	N	N	1.798	3.750	3.590	0.160	1.0	0.2	s15_t1.0_a0.2_005.gff
35	0	N	N	1.317	2.550	2.417	0.133	1.0	0.2	s15_t1.0_a0.2_006.gff
49	0	N	N	1.349	2.619	2.487	0.132	1.0	0.2	s15_t1.0_a0.2_007.gff
83	0	N	N	1.613	3.261	3.128	0.133	1.0	0.2	s15_t1.0_a0.2_008.gff
74	0	N	N	1.423	2.756	2.614	0.142	1.0	0.2	s15_t1.0_a0.2_009.gff
29	0	N	N	1.320	2.546	2.394	0.152	1.0	0.2	s15_t1.0_a0.2_010.gff
126	0	N	N	1.650	3.264	3.115	0.149	1.0	0.2	s15_t1.0_a0.2_011.gff
4827	0	N	N	15.765	21.338	20.979	0.359	1.0	0.2	s15_t1.0_a0.2_012.gff
12	0	N	N	1.297	2.533	2.401	0.132	1.0	0.2	s15_t1.0_a0.2_013.gff
27	0	N	N	1.347	2.632	2.487	0.145	1.0	0.2	s15_t1.0_a0.2_014.gff
106	0	N	N	1.886	4.067	3.903	0.164	1.0	0.2	s15_t1.0_a0.2_015.gff
90	0	N	N	1.577	3.128	2.992	0.136	1.0	0.2	s15_t1.0_a0.2_016.gff
139	0	N	N	1.650	3.299	3.166	0.133	1.0	0.2	s15_t1.0_a0.2_017.gff
2640	0	N	N	6.047	10.503	10.225	0.278	1.0	0.2	s15_t1.0_a0.2_018.gff
63	0	N	N	1.402	2.701	2.546	0.155	1.0	0.2	s15_t1.0_a0.2_019.gff
16	0	N	N	1.303	2.530	2.408	0.122	1.0	0.2	s15_t1.0_a0.2_020.gff
208	0	N	N	1.874	3.879	3.715	0.164	1.0	0.2	s15_t1.0_a0.2_021.gff
523	0	N	N	2.360	5.016	4.818	0.198	1.0	0.2	s15_t1.0_a0.2_022.gff
348	0	N	N	2.161	4.471	4.307	0.164	1.0	0.2	s15_t1.0_a0.2_023.gff
425	0	N	N	3.120	6.728	6.459	0.269	1.0	0.2	s15_t1.0_a0.2_024.gff
37	0	N	N	1.340	2.616	2.479	0.137	1.0	0.2	s15_t1.0_a0.2_025.gff
51	0	N	N	1.588	3.140	2.995	0.145	1.0	0.2	s15_t1.0_a0.2_026.gff
164	0	N	N	1.893	3.798	3.639	0.159	1.0	0.2	s15_t1.0_a0.2_027.gff
118	0	N	N	1.672	3.234	3.071	0.163	1.0	0.2	s15_t1.0_a0.2_028.gff
21	0	N	N	1.305	2.533	2.406	0.127	1.0	0.2	s15_t1.0_a0.2_029.gff
7	0	N	N	1.258	2.485	2.345	0.140	1.0	0.2	s15_t1.0_a0.2_030.gff
537	0	N	N	2.487	5.452	5.264	0.188	1.0	0.2	s15_t1.0_a0.2_031.gff
64	0	N	N	1.653	3.293	3.143	0.150	1.0	0.2	s15_t1.0_a0.2_032.gff
184	0	N	N	1.791	3.559	3.400	0.159	1.0	0.2	s15_t1.0_a0.2_033.gff
306	0	N	N	1.888	3.943	3.779	0.164	1.0	0.2	s15_t1.0_a0.2_034.gff
430	0	N	N	7.796	12.313	12.036	0.277	1.0	0.2	s15_t1.0_a0.2_035.gff
34	0	N	N	1.358	2.622	2.476	0.146	1.0	0.2	s15_t1.0_a0.2_036.gff
53	0	N	N	1.586	3.069	2.928	0.141	1.0	0.2	s15_t1.0_a0.2_037.gff
203	0	N	N	1.822	3.929	3.762	0.167	1.0	0.2	s15_t1.0_a0.2_038.gff
31	0	N	N	1.632	3.048	2.906	0.142	1.0	0.2	s15_t1.0_a0.2_039.gff
650	0	N	N	2.442	5.243	5.010	0.233	1.0	0.2	s15_t1.0_a0.2_040.gff
223	0	N	N	1.802	3.713	3.549	0.164	1.0	0.2	s15_t1.0_a0.2_041.gff
15	0	N	N	1.282	2.489	2.361	0.128	1.0	0.2	s15_t1.0_a0.2_042.gff
163	0	N	N	1.654	3.282	3.124	0.158	1.0	0.2	s15_t1.0_a0.2_043.gff
326	0	N	N	1.969	4.175	3.993	0.182	1.0	0.2	s15_t1.0_a0.2_044.gff
311	0	N	N	1.953	4.071	3.903	0.168	1.0	0.2	s15_t1.0_a0.2_045.gff
348	0	N	N	2.538	5.422	5.229	0.193	1.0	0.2	s15_t1.0_a0.2_046.gff
1092	0	N	N	11.749	16.514	16.205	0.309	1.0	0.2	s15_t1.0_a0.2_047.gff
12	0	N	N	1.294	2.539	2.417	0.122	1.0	0.2	s15_t1.0_a0.2_048.gff
130	0	N	N	2.142	4.328	4.159	0.169	1.0	0.2	s15_t1.0_a0.2_049.gff
782	0	N	N	2.660	5.737	5.533	0.204	1.0	0.2	s15_t1.0_a0.2_050.gff
213	0	N	N	1.825	3.791	3.639	0.152	1.0	0.2	s15_t1.0_a0.2_051.gff
119	0	N	N	1.576	3.158	3.011	0.147	1.0	0.2	s15_t1.0_a0.2_052.gff
262	0	N	N	2.129	4.379	4.200	0.179	1.0	0.2	s15_t1.0_a0.2_053.gff
1052	0	N	N	3.012	6.626	6.387	0.239	1.0	0.2	s15_t1.0_a0.2_054.gff
509	0	N	N	2.151	4.707	4.521	0.186	1.0	0.2	s15_t1.0_a0.2_055.gff
222	0	N	N	1.889	3.971	3.818	0.153	1.0	0.2	s15_t1.0_a0.2_056.gff
23	0	N	N	1.364	2.643	2.506	0.137	1.0	0.2	s15_t1.0_a0.2_057.gff
63	0	N	N	1.368	2.665	2.516	0.149	1.0	0.2	s15_t1.0_a0.2_058.gff
24	0	N	N	1.294	2.541	2.412	0.129	1.0	0.2	s15_t1.0_a0.2_059.gff
994	0	N	N	3.028	6.588	6.366	0.222	1.0	0.2	s15_t1.0_a0.2_060.gff
29	0	N	N	1.310	2.554	2.435	0.119	1.0	0.2	s15_t1.0_a0.2_061.gff
155	0	N	N	1.574	3.155	2.999	0.156	1.0	0.2	s15_t1.0_a0.2_062.gff
73	0	N	N	1.592	3.119	2.965	0.154	1.0	0.2	s15_t1.0_a0.2_063.gff
58	0	N	N	1.412	2.727	2.579	0.148	1.0	0.2	s15_t1.0_a0.2_064.gff
61	0	N	N	1.423	2.630	2.491	0.139	1.0	0.2	s15_t1.0_a0.2_065.gff
904	0	N	N	2.653	5.872	5.639	0.233	1.0	0.2	s15_t1.0_a0.2_066.gff
543	0	N	N	2.938	6.304	6.079	0.225	1.0	0.2	s15_t1.0_a0.2_067.gff
26	0	N	N	1.392	2.659	2.523	0.136	1.0	0.2	s15_t1.0_a0.2_068.gff
255	0	N	N	1.786	3.714	3.543	0.171	1.0	0.2	s15_t1.0_a0.2_069.gff
4	0	N	N	1.682	3.367	3.209	0.158	1.0	0.2	s15_t1.0_a0.2_070.gff
40	0	N	N	1.357	2.613	2.462	0.151	1.0	0.2	s15_t1.0_a0.2_071.gff
287	0	N	N	1.753	3.790	3.628	0.162	1.0	0.2	s15_t1.0_a0.2_072.gff
6	0	N	N	1.254	2.500	2.369	0.131	1.0	0.2	s15_t1.0_a0.2_073.gff
193	0	N	N	2.531	5.453	5.246	0.207	1.0	0.2	s15_t1.0_a0.2_074.gff
213	0	N	N	1.894	3.879	3.728	0.151	1.0	0.2	s15_t1.0_a0.2_075.gff
158	0	N	N	1.812	3.584	3.435	0.149	1.0	0.2	s15_t1.0_a0.2_076.gff
63	0	N	N	1.386	2.701	2.572	0.129	1.0	0.2	s15_t1.0_a0.2_077.gff
109	0	N	N	1.578	3.089	2.934	0.155	1.0	0.2	s15_t1.0_a0.2_078.gff
17	0	N	N	1.341	2.609	2.474	0.135	1.0	0.2	s15_t1.0_a0.2_079.gff
1839	0	N	N	4.485	8.539	8.303	0.236	1.0	0.2	s15_t1.0_a0.2_080.gff
737	0	N	N	2.464	5.309	5.095	0.214	1.0	0.2	s15_t1.0_a0.2_081.gff
576	0	N	N	2.345	4.980	4.779	0.201	1.0	0.2	s15_t1.0_a0.2_082.gff
100	0	N	N	1.661	3.183	3.042	0.141	1.0	0.2	s15_t1.0_a0.2_083.gff
66	0	N	N	1.424	2.729	2.593	0.136	1.0	0.2	s15_t1.0_a0.2_084.gff
20	0	N	N	1.295	2.550	2.421	0.129	1.0	0.2	s15_t1.0_a0.2_085.gff
516	0	N	N	2.402	5.153	4.939	0.214	1.0	0.2	s15_t1.0_a0.2_086.gff
1443	0	N	N	4.077	8.221	7.947	0.274	1.0	0.2	s15_t1.0_a0.2_087.gff
758	0	N	N	3.403	7.394	7.141	0.253	1.0	0.2	s15_t1.0_a0.2_088.gff
75	0	N	N	1.655	3.235	3.088	0.147	1.0	0.2	s15_t1.0_a0.2_089.gff
19	0	N	N	1.318	2.541	2.391	0.150	1.0	0.2	s15_t1.0_a0.2_090.gff
97	0	N	N	1.624	3.147	2.978	0.169	1.0	0.2	s15_t1.0_a0.2_091.gff
99	0	N	N	1.443	2.781	2.612	0.169	1.0	0.2	s15_t1.0_a0.2_092.gff
254	0	N	N	1.780	3.748	3.589	0.159	1.0	0.2	s15_t1.0_a0.2_093.gff
323	0	N	N	2.173	4.509	4.346	0.163	1.0	0.2	s15_t1.0_a0.2_094.gff
104	0	N	N	1.622	3.150	2.997	0.153	1.0	0.2	s15_t1.0_a0.2_095.gff
51	0	N	N	1.393	2.718	2.586	0.132	1.0	0.2	s15_t1.0_a0.2_096.gff
360	0	N	N	2.132	4.421	4.230	0.191	1.0	0.2	s15_t1.0_a0.2_097.gff
433	0	N	N	2.211	4.611	4.444	0.167	1.0	0.2	s15_t1.0_a0.2_098.gff
49	0	N	N	1.359	2.645	2.506	0.139	1.0	0.2	s15_t1.0_a0.2_099.gff
85	0	N	N	1.649	3.212	3.055	0.157	1.0	0.2	s15_t1.0_a0.2_100.gff
54	0	N	N	1.405	2.714	2.570	0.144	1.0	0.3	s15_t1.0_a0.3_001.gff
51	0	N	N	1.608	3.012	2.865	0.147	1.0	0.3	s15_t1.0_a0.3_002.gff
273	0	N	N	1.900	4.026	3.886	0.140	1.0	0.3	s15_t1.0_a0.3_003.gff
282	0	N	N	1.892	4.031	3.873	0.158	1.0	0.3	s15_t1.0_a0.3_004.gff
1440	0	N	N	4.325	8.493	8.239	0.254	1.0	0.3	s15_t1.0_a0.3_005.gff
149	0	N	N	1.889	3.722	3.574	0.148	1.0	0.3	s15_t1.0_a0.3_006.gff
58	0	N	N	1.418	2.743	2.609	0.134	1.0	0.3	s15_t1.0_a0.3_007.gff
168	0	N	N	1.769	3.489	3.343	0.146	1.0	0.3	s15_t1.0_a0.3_008.gff
344	0	N	N	2.155	4.462	4.314	0.148	1.0	0.3	s15_t1.0_a0.3_009.gff
1039	0	N	N	4.342	7.955	7.724	0.231	1.0	0.3	s15_t1.0_a0.3_010.gff
111	0	N	N	1.641	3.159	3.021	0.138	1.0	0.3	s15_t1.0_a0.3_011.gff
27	0	N	N	1.320	2.562	2.418	0.144	1.0	0.3	s15_t1.0_a0.3_012.gff
84	0	N	N	1.595	3.108	2.948	0.160	1.0	0.3	s15_t1.0_a0.3_013.gff
49	0	N	N	1.412	2.842	2.698	0.144	1.0	0.3	s15_t1.0_a0.3_014.gff
97	0	N	N	1.886	3.918	3.755	0.163	1.0	0.3	s15_t1.0_a0.3_015.gff
38	0	N	N	1.405	2.773	2.633	0.140	1.0	0.3	s15_t1.0_a0.3_016.gff
24	0	N	N	1.350	2.637	2.516	0.121	1.0	0.3	s15_t1.0_a0.3_017.gff
104	0	N	N	1.899	3.927	3.764	0.163	1.0	0.3	s15_t1.0_a0.3_018.gff
141	0	N	N	2.110	4.452	4.260	0.192	1.0	0.3	s15_t1.0_a0.3_019.gff
6	0	N	N	1.252	2.491	2.345	0.146	1.0	0.3	s15_t1.0_a0.3_020.gff
5	0	N	N	1.317	2.424	2.271	0.153	1.0	0.3	s15_t1.0_a0.3_021.gff
16	0	N	N	1.305	2.552	2.409	0.143	1.0	0.3	s15_t1.0_a0.3_022.gff
39	0	N	N	1.584	3.047	2.917	0.130	1.0	0.3	s15_t1.0_a0.3_023.gff
10	0	N	N	1.284	2.524	2.379	0.145	1.0	0.3	s15_t1.0_a0.3_024.gff
154	0	N	N	1.694	3.323	3.165	0.158	1.0	0.3	s15_t1.0_a0.3_025.gff
1761	0	N	N	4.955	8.757	8.508	0.249	1.0	0.3	s15_t1.0_a0.3_026.gff
14	0	N	N	1.593	3.146	2.990	0.156	1.0	0.3	s15_t1.0_a0.3_027.gff
120	0	N	N	1.739	3.665	3.499	0.166	1.0	0.3	s15_t1.0_a0.3_028.gff
125	0	N	N	1.560	3.165	3.038	0.127	1.0	0.3	s15_t1.0_a0.3_029.gff
8	0	N	N	1.266	2.494	2.346	0.148	1.0	0.3	s15_t1.0_a0.3_030.gff
402	0	N	N	1.997	4.074	3.899	0.175	1.0	0.3	s15_t1.0_a0.3_031.gff
16	0	N	N	1.284	2.496	2.371	0.125	1.0	0.3	s15_t1.0_a0.3_032.gff
706	0	N	N	2.876	6.134	5.914	0.220	1.0	0.3	s15_t1.0_a0.3_033.gff
46	0	N	N	1.325	2.572	2.436	0.136	1.0	0.3	s15_t1.0_a0.3_034.gff
736	0	N	N	2.679	5.667	5.492	0.175	1.0	0.3	s15_t1.0_a0.3_035.gff
4731	0	N	N	24.928	31.906	31.520	0.386	1.0	0.3	s15_t1.0_a0.3_036.gff
29	0	N	N	1.355	2.645	2.494	0.151	1.0	0.3	s15_t1.0_a0.3_037.gff
2289	0	N	N	4.840	8.763	8.492	0.271	1.0	0.3	s15_t1.0_a0.3_038.gff
10	0	N	N	1.305	2.523	2.373	0.150	1.0	0.3	s15_t1.0_a0.3_039.gff
285	0	N	N	2.120	4.392	4.205	0.187	1.0	0.3	s15_t1.0_a0.3_040.gff
293	0	N	N	1.918	4.192	3.996	0.196	1.0	0.3	s15_t1.0_a0.3_041.gff
94	0	N	N	1.592	3.068	2.912	0.156	1.0	0.3	s15_t1.0_a0.3_042.gff
306	0	N	N	1.884	4.041	3.859	0.182	1.0	0.3	s15_t1.0_a0.3_043.gff
103	0	N	N	1.597	3.138	2.977	0.161	1.0	0.3	s15_t1.0_a0.3_044.gff
116	0	N	N	1.585	3.114	2.974	0.140	1.0	0.3	s15_t1.0_a0.3_045.gff
92	0	N	N	1.758	3.677	3.523	0.154	1.0	0.3	s15_t1.0_a0.3_046.gff
60	0	N	N	1.664	3.156	3.020	0.136	1.0	0.3	s15_t1.0_a0.3_047.gff
13	0	N	N	1.312	2.554	2.399	0.155	1.0	0.3	s15_t1.0_a0.3_048.gff
102	0	N	N	1.718	3.434	3.267	0.167	1.0	0.3	s15_t1.0_a0.3_049.gff
109	0	N	N	1.609	3.154	3.020	0.134	1.0	0.3	s15_t1.0_a0.3_050.gff
14	0	N	N	1.291	2.518	2.375	0.143	1.0	0.3	s15_t1.0_a0.3_051.gff
237	0	N	N	2.006	4.131	3.947	0.184	1.0	0.3	s15_t1.0_a0.3_052.gff
26	0	N	N	1.355	2.627	2.481	0.146	1.0	0.3	s15_t1.0_a0.3_053.gff
78	0	N	N	1.919	3.844	3.680	0.164	1.0	0.3	s15_t1.0_a0.3_054.gff
93	0	N	N	1.603	3.200	3.055	0.145	1.0	0.3	s15_t1.0_a0.3_055.gff
87	0	N	N	1.890	3.796	3.630	0.166	1.0	0.3	s15_t1.0_a0.3_056.gff
889	0	N	N	4.538	8.724	8.473	0.251	1.0	0.3	s15_t1.0_a0.3_057.gff
165	0	N	N	2.170	4.553	4.359	0.194	1.0	0.3	s15_t1.0_a0.3_058.gff
62	0	N	N	1.656	3.320	3.150	0.170	1.0	0.3	s15_t1.0_a0.3_059.gff
255	0	N	N	2.135	4.396	4.234	0.162	1.0	0.3	s15_t1.0_a0.3_060.gff
778	0	N	N	3.478	7.329	7.059	0.270	1.0	0.3	s15_t1.0_a0.3_061.gff
23	0	N	N	1.334	2.587	2.429	0.158	1.0	0.3	s15_t1.0_a0.3_062.gff
61	0	N	N	1.492	2.834	2.695	0.139	1.0	0.3	s15_t1.0_a0.3_063.gff
165	0	N	N	2.350	4.945	4.764	0.181	1.0	0.3	s15_t1.0_a0.3_064.gff
89	0	N	N	1.633	3.176	3.042	0.134	1.0	0.3	s15_t1.0_a0.3_065.gff
906	0	N	N	3.742	7.276	7.041	0.235	1.0	0.3	s15_t1.0_a0.3_066.gff
4	0	N	N	1.267	2.495	2.366	0.129	1.0	0.3	s15_t1.0_a0.3_067.gff
128	0	N	N	1.775	3.622	3.453	0.169	1.0	0.3	s15_t1.0_a0.3_068.gff
99	0	N	N	1.652	3.163	3.025	0.138	1.0	0.3	s15_t1.0_a0.3_069.gff
22	0	N	N	1.305	2.557	2.430	0.127	1.0	0.3	s15_t1.0_a0.3_070.gff
716	0	N	N	10.701	15.107	14.788	0.319	1.0	0.3	s15_t1.0_a0.3_071.gff
NA	NA	Y	N	601.272	601.390	600.724	0.666	1.0	0.3	s15_t1.0_a0.3_072.gff
639	0	N	N	4.040	7.833	7.581	0.252	1.0	0.3	s15_t1.0_a0.3_073.gff
124	0	N	N	1.590	3.224	3.078	0.146	1.0	0.3	s15_t1.0_a0.3_074.gff
507	0	N	N	2.434	5.141	4.942	0.199	1.0	0.3	s15_t1.0_a0.3_075.gff
