# Starting date:             2014-11-28 09:51:56
# Cluster job ID:            1186664
# Cluster node:              hnode42
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg -rr
# Data:                      15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
734	287	N	N	3.123	3.791	3.624	0.167	1.0	0.1	s15_t1.0_a0.1_001.gff
507	248	N	N	2.312	3.458	3.273	0.185	1.0	0.1	s15_t1.0_a0.1_002.gff
2	0	N	N	2.376	2.385	2.236	0.149	1.0	0.1	s15_t1.0_a0.1_003.gff
438	168	N	N	1.733	3.220	3.044	0.176	1.0	0.1	s15_t1.0_a0.1_004.gff
2555	1261	N	N	5.469	7.876	7.571	0.305	1.0	0.1	s15_t1.0_a0.1_005.gff
26	9	N	N	3.174	2.495	2.346	0.149	1.0	0.1	s15_t1.0_a0.1_006.gff
602	513	N	N	4.877	3.634	3.442	0.192	1.0	0.1	s15_t1.0_a0.1_007.gff
80	37	N	N	2.617	2.571	2.401	0.170	1.0	0.1	s15_t1.0_a0.1_008.gff
384	113	N	N	2.281	3.186	3.029	0.157	1.0	0.1	s15_t1.0_a0.1_009.gff
239	121	N	N	2.607	2.905	2.771	0.134	1.0	0.1	s15_t1.0_a0.1_010.gff
55	3	N	N	2.999	2.541	2.384	0.157	1.0	0.1	s15_t1.0_a0.1_011.gff
2	0	N	N	3.654	2.379	2.236	0.143	1.0	0.1	s15_t1.0_a0.1_012.gff
2	0	N	N	2.513	2.322	2.176	0.146	1.0	0.1	s15_t1.0_a0.1_013.gff
438	128	N	N	1.768	3.275	3.109	0.166	1.0	0.1	s15_t1.0_a0.1_014.gff
98	44	N	N	2.071	2.687	2.530	0.157	1.0	0.1	s15_t1.0_a0.1_015.gff
6305	4766	N	N	9.809	11.837	11.522	0.315	1.0	0.1	s15_t1.0_a0.1_016.gff
128	76	N	N	2.687	2.721	2.567	0.154	1.0	0.1	s15_t1.0_a0.1_017.gff
2	0	N	N	1.488	2.429	2.289	0.140	1.0	0.1	s15_t1.0_a0.1_018.gff
21	7	N	N	1.465	2.418	2.293	0.125	1.0	0.1	s15_t1.0_a0.1_019.gff
204	47	N	N	4.313	2.971	2.817	0.154	1.0	0.1	s15_t1.0_a0.1_020.gff
2102	1224	N	N	4.060	6.502	6.239	0.263	1.0	0.1	s15_t1.0_a0.1_021.gff
114	39	N	N	1.537	2.646	2.491	0.155	1.0	0.1	s15_t1.0_a0.1_022.gff
34	12	N	N	1.504	2.480	2.334	0.146	1.0	0.1	s15_t1.0_a0.1_023.gff
437	367	N	N	1.887	3.352	3.163	0.189	1.0	0.1	s15_t1.0_a0.1_024.gff
4	0	N	N	1.559	2.419	2.278	0.141	1.0	0.1	s15_t1.0_a0.1_025.gff
2	0	N	N	1.349	2.341	2.198	0.143	1.0	0.1	s15_t1.0_a0.1_026.gff
145	51	N	N	1.926	2.777	2.639	0.138	1.0	0.1	s15_t1.0_a0.1_027.gff
227	67	N	N	1.913	3.003	2.849	0.154	1.0	0.1	s15_t1.0_a0.1_028.gff
988	841	N	N	2.120	3.865	3.691	0.174	1.0	0.1	s15_t1.0_a0.1_029.gff
6463	2983	N	N	8.912	13.292	12.961	0.331	1.0	0.1	s15_t1.0_a0.1_030.gff
2	0	N	N	2.060	2.357	2.214	0.143	1.0	0.1	s15_t1.0_a0.1_031.gff
70	17	N	N	2.657	2.506	2.361	0.145	1.0	0.1	s15_t1.0_a0.1_032.gff
233	93	N	N	1.714	3.009	2.857	0.152	1.0	0.1	s15_t1.0_a0.1_033.gff
655	336	N	N	2.663	3.725	3.555	0.170	1.0	0.1	s15_t1.0_a0.1_034.gff
1033	716	N	N	2.469	4.220	4.025	0.195	1.0	0.1	s15_t1.0_a0.1_035.gff
3083	1208	N	N	6.610	7.449	7.172	0.277	1.0	0.1	s15_t1.0_a0.1_036.gff
82	53	N	N	1.699	2.531	2.391	0.140	1.0	0.1	s15_t1.0_a0.1_037.gff
741	335	N	N	3.819	3.816	3.629	0.187	1.0	0.1	s15_t1.0_a0.1_038.gff
2	0	N	N	1.450	2.350	2.197	0.153	1.0	0.1	s15_t1.0_a0.1_039.gff
61	43	N	N	1.600	2.580	2.442	0.138	1.0	0.1	s15_t1.0_a0.1_040.gff
2	0	N	N	4.659	2.382	2.227	0.155	1.0	0.1	s15_t1.0_a0.1_041.gff
78	22	N	N	1.594	2.569	2.422	0.147	1.0	0.1	s15_t1.0_a0.1_042.gff
174	4	N	N	2.930	2.898	2.752	0.146	1.0	0.1	s15_t1.0_a0.1_043.gff
3079	1433	N	N	6.538	8.138	7.851	0.287	1.0	0.1	s15_t1.0_a0.1_044.gff
2085	1795	N	N	3.354	6.337	6.087	0.250	1.0	0.1	s15_t1.0_a0.1_045.gff
917	526	N	N	6.018	3.867	3.671	0.196	1.0	0.1	s15_t1.0_a0.1_046.gff
87	20	N	N	3.491	2.667	2.502	0.165	1.0	0.1	s15_t1.0_a0.1_047.gff
2	0	N	N	1.291	2.324	2.185	0.139	1.0	0.1	s15_t1.0_a0.1_048.gff
465	275	N	N	2.900	3.332	3.158	0.174	1.0	0.1	s15_t1.0_a0.1_049.gff
356	303	N	N	2.378	3.190	3.013	0.177	1.0	0.1	s15_t1.0_a0.1_050.gff
2	0	N	N	1.796	2.251	2.111	0.140	1.0	0.1	s15_t1.0_a0.1_051.gff
2	0	N	N	3.706	2.282	2.147	0.135	1.0	0.1	s15_t1.0_a0.1_052.gff
117	62	N	N	8.569	2.677	2.526	0.151	1.0	0.1	s15_t1.0_a0.1_053.gff
2	0	N	N	4.551	2.320	2.174	0.146	1.0	0.1	s15_t1.0_a0.1_054.gff
67	19	N	N	5.134	2.604	2.455	0.149	1.0	0.1	s15_t1.0_a0.1_055.gff
346	163	N	N	1.993	3.139	2.985	0.154	1.0	0.1	s15_t1.0_a0.1_056.gff
171	85	N	N	1.694	2.784	2.645	0.139	1.0	0.1	s15_t1.0_a0.1_057.gff
4725	2165	N	N	10.177	9.401	9.100	0.301	1.0	0.1	s15_t1.0_a0.1_058.gff
115	52	N	N	1.551	2.652	2.506	0.146	1.0	0.1	s15_t1.0_a0.1_059.gff
70	20	N	N	1.604	2.518	2.374	0.144	1.0	0.1	s15_t1.0_a0.1_060.gff
2	0	N	N	1.414	2.306	2.166	0.140	1.0	0.1	s15_t1.0_a0.1_061.gff
4736	2952	N	N	6.154	9.536	9.260	0.276	1.0	0.1	s15_t1.0_a0.1_062.gff
155	83	N	N	1.627	2.762	2.623	0.139	1.0	0.1	s15_t1.0_a0.1_063.gff
412	177	N	N	2.070	3.169	2.997	0.172	1.0	0.1	s15_t1.0_a0.1_064.gff
784	364	N	N	2.057	3.747	3.570	0.177	1.0	0.1	s15_t1.0_a0.1_065.gff
2	0	N	N	2.998	2.341	2.203	0.138	1.0	0.1	s15_t1.0_a0.1_066.gff
268	133	N	N	1.898	3.049	2.885	0.164	1.0	0.1	s15_t1.0_a0.1_067.gff
15	8	N	N	2.142	2.351	2.206	0.145	1.0	0.1	s15_t1.0_a0.1_068.gff
933	367	N	N	2.445	4.502	4.298	0.204	1.0	0.1	s15_t1.0_a0.1_069.gff
15	8	N	N	1.375	2.366	2.223	0.143	1.0	0.1	s15_t1.0_a0.1_070.gff
8	3	N	N	1.289	2.302	2.159	0.143	1.0	0.1	s15_t1.0_a0.1_071.gff
2	0	N	N	1.432	2.365	2.206	0.159	1.0	0.1	s15_t1.0_a0.1_072.gff
3783	1904	N	N	5.184	9.920	9.622	0.298	1.0	0.1	s15_t1.0_a0.1_073.gff
101	39	N	N	1.686	2.620	2.472	0.148	1.0	0.1	s15_t1.0_a0.1_074.gff
47	17	N	N	1.613	2.512	2.368	0.144	1.0	0.1	s15_t1.0_a0.1_075.gff
6844	3947	N	N	10.069	13.831	13.486	0.345	1.0	0.1	s15_t1.0_a0.1_076.gff
255	164	N	N	1.868	3.031	2.872	0.159	1.0	0.1	s15_t1.0_a0.1_077.gff
3303	1665	N	N	4.417	8.517	8.232	0.285	1.0	0.1	s15_t1.0_a0.1_078.gff
27	16	N	N	2.646	2.390	2.260	0.130	1.0	0.1	s15_t1.0_a0.1_079.gff
537	247	N	N	2.033	3.422	3.243	0.179	1.0	0.1	s15_t1.0_a0.1_080.gff
321	208	N	N	1.913	3.128	2.944	0.184	1.0	0.1	s15_t1.0_a0.1_081.gff
1900	713	N	N	3.654	6.096	5.830	0.266	1.0	0.1	s15_t1.0_a0.1_082.gff
308	134	N	N	1.751	3.079	2.927	0.152	1.0	0.1	s15_t1.0_a0.1_083.gff
212	94	N	N	1.700	2.879	2.746	0.133	1.0	0.1	s15_t1.0_a0.1_084.gff
4343	3187	N	N	5.727	9.302	9.017	0.285	1.0	0.1	s15_t1.0_a0.1_085.gff
40	16	N	N	3.323	2.413	2.280	0.133	1.0	0.1	s15_t1.0_a0.1_086.gff
63	21	N	N	2.048	2.488	2.332	0.156	1.0	0.1	s15_t1.0_a0.1_087.gff
223	101	N	N	1.860	2.987	2.837	0.150	1.0	0.1	s15_t1.0_a0.1_088.gff
2084	1039	N	N	3.318	6.391	6.102	0.289	1.0	0.1	s15_t1.0_a0.1_089.gff
136	45	N	N	1.629	2.702	2.558	0.144	1.0	0.1	s15_t1.0_a0.1_090.gff
1135	742	N	N	2.500	4.944	4.723	0.221	1.0	0.1	s15_t1.0_a0.1_091.gff
251	123	N	N	1.768	3.005	2.856	0.149	1.0	0.1	s15_t1.0_a0.1_092.gff
831	719	N	N	2.232	3.884	3.686	0.198	1.0	0.1	s15_t1.0_a0.1_093.gff
8564	6825	N	N	12.427	16.381	16.033	0.348	1.0	0.1	s15_t1.0_a0.1_094.gff
276	145	N	N	1.804	3.025	2.860	0.165	1.0	0.1	s15_t1.0_a0.1_095.gff
2	0	N	N	1.431	2.305	2.157	0.148	1.0	0.1	s15_t1.0_a0.1_096.gff
2	0	N	N	1.275	2.304	2.194	0.110	1.0	0.1	s15_t1.0_a0.1_097.gff
484	260	N	N	1.828	3.295	3.147	0.148	1.0	0.1	s15_t1.0_a0.1_098.gff
41	0	N	N	1.567	2.467	2.338	0.129	1.0	0.1	s15_t1.0_a0.1_099.gff
78	39	N	N	1.611	2.579	2.451	0.128	1.0	0.1	s15_t1.0_a0.1_100.gff
58	12	N	N	2.959	2.514	2.378	0.136	1.0	0.2	s15_t1.0_a0.2_001.gff
256	106	N	N	1.672	2.965	2.822	0.143	1.0	0.2	s15_t1.0_a0.2_002.gff
10	5	N	N	2.152	2.367	2.234	0.133	1.0	0.2	s15_t1.0_a0.2_003.gff
178	84	N	N	1.529	2.762	2.610	0.152	1.0	0.2	s15_t1.0_a0.2_004.gff
437	379	N	N	2.006	3.287	3.131	0.156	1.0	0.2	s15_t1.0_a0.2_005.gff
65	32	N	N	1.845	2.530	2.374	0.156	1.0	0.2	s15_t1.0_a0.2_006.gff
2	0	N	N	1.448	2.374	2.226	0.148	1.0	0.2	s15_t1.0_a0.2_007.gff
334	251	N	N	1.855	3.116	2.976	0.140	1.0	0.2	s15_t1.0_a0.2_008.gff
7	3	N	N	1.480	2.401	2.255	0.146	1.0	0.2	s15_t1.0_a0.2_009.gff
9	5	N	N	1.474	2.347	2.200	0.147	1.0	0.2	s15_t1.0_a0.2_010.gff
10	4	N	N	1.346	2.387	2.259	0.128	1.0	0.2	s15_t1.0_a0.2_011.gff
9149	4658	N	N	15.375	19.089	18.767	0.322	1.0	0.2	s15_t1.0_a0.2_012.gff
6	3	N	N	1.547	2.364	2.228	0.136	1.0	0.2	s15_t1.0_a0.2_013.gff
2	0	N	N	1.289	2.291	2.156	0.135	1.0	0.2	s15_t1.0_a0.2_014.gff
718	624	N	N	2.404	3.802	3.626	0.176	1.0	0.2	s15_t1.0_a0.2_015.gff
126	99	N	N	1.649	2.699	2.553	0.146	1.0	0.2	s15_t1.0_a0.2_016.gff
258	128	N	N	1.771	2.970	2.830	0.140	1.0	0.2	s15_t1.0_a0.2_017.gff
3797	1638	N	N	4.995	8.288	8.007	0.281	1.0	0.2	s15_t1.0_a0.2_018.gff
87	29	N	N	4.885	2.640	2.483	0.157	1.0	0.2	s15_t1.0_a0.2_019.gff
9	4	N	N	2.828	2.386	2.227	0.159	1.0	0.2	s15_t1.0_a0.2_020.gff
392	204	N	N	2.093	3.241	3.068	0.173	1.0	0.2	s15_t1.0_a0.2_021.gff
962	439	N	N	2.590	4.936	4.695	0.241	1.0	0.2	s15_t1.0_a0.2_022.gff
656	355	N	N	2.200	3.733	3.572	0.161	1.0	0.2	s15_t1.0_a0.2_023.gff
1702	1376	N	N	3.159	5.863	5.589	0.274	1.0	0.2	s15_t1.0_a0.2_024.gff
53	23	N	N	1.575	2.488	2.336	0.152	1.0	0.2	s15_t1.0_a0.2_025.gff
159	127	N	N	1.666	2.820	2.647	0.173	1.0	0.2	s15_t1.0_a0.2_026.gff
421	261	N	N	2.184	3.296	3.126	0.170	1.0	0.2	s15_t1.0_a0.2_027.gff
161	43	N	N	1.846	2.855	2.693	0.162	1.0	0.2	s15_t1.0_a0.2_028.gff
9	4	N	N	4.320	2.423	2.275	0.148	1.0	0.2	s15_t1.0_a0.2_029.gff
2	0	N	N	2.168	2.335	2.182	0.153	1.0	0.2	s15_t1.0_a0.2_030.gff
1105	672	N	N	2.552	5.101	4.886	0.215	1.0	0.2	s15_t1.0_a0.2_031.gff
226	177	N	N	1.716	3.000	2.859	0.141	1.0	0.2	s15_t1.0_a0.2_032.gff
325	141	N	N	1.839	3.166	3.014	0.152	1.0	0.2	s15_t1.0_a0.2_033.gff
453	168	N	N	2.493	3.317	3.161	0.156	1.0	0.2	s15_t1.0_a0.2_034.gff
3571	3301	N	N	6.974	7.986	7.697	0.289	1.0	0.2	s15_t1.0_a0.2_035.gff
25	8	N	N	2.806	2.394	2.255	0.139	1.0	0.2	s15_t1.0_a0.2_036.gff
148	96	N	N	2.275	2.755	2.617	0.138	1.0	0.2	s15_t1.0_a0.2_037.gff
408	262	N	N	1.888	3.196	3.014	0.182	1.0	0.2	s15_t1.0_a0.2_038.gff
77	59	N	N	1.638	2.583	2.423	0.160	1.0	0.2	s15_t1.0_a0.2_039.gff
1109	459	N	N	2.649	4.942	4.711	0.231	1.0	0.2	s15_t1.0_a0.2_040.gff
204	94	N	N	1.883	2.873	2.724	0.149	1.0	0.2	s15_t1.0_a0.2_041.gff
2	0	N	N	1.465	2.367	2.221	0.146	1.0	0.2	s15_t1.0_a0.2_042.gff
10	0	N	N	1.464	2.376	2.232	0.144	1.0	0.2	s15_t1.0_a0.2_043.gff
344	162	N	N	1.679	3.099	2.929	0.170	1.0	0.2	s15_t1.0_a0.2_044.gff
512	226	N	N	1.915	3.494	3.308	0.186	1.0	0.2	s15_t1.0_a0.2_045.gff
945	721	N	N	2.305	4.182	4.006	0.176	1.0	0.2	s15_t1.0_a0.2_046.gff
8024	6932	N	N	12.076	16.657	16.346	0.311	1.0	0.2	s15_t1.0_a0.2_047.gff
34	24	N	N	2.389	2.497	2.336	0.161	1.0	0.2	s15_t1.0_a0.2_048.gff
733	622	N	N	2.017	3.827	3.642	0.185	1.0	0.2	s15_t1.0_a0.2_049.gff
1323	579	N	N	3.185	5.140	4.876	0.264	1.0	0.2	s15_t1.0_a0.2_050.gff
453	257	N	N	2.340	3.266	3.094	0.172	1.0	0.2	s15_t1.0_a0.2_051.gff
116	41	N	N	1.782	2.633	2.494	0.139	1.0	0.2	s15_t1.0_a0.2_052.gff
613	392	N	N	1.900	3.572	3.402	0.170	1.0	0.2	s15_t1.0_a0.2_053.gff
738	301	N	N	2.239	3.774	3.588	0.186	1.0	0.2	s15_t1.0_a0.2_054.gff
556	283	N	N	2.051	3.503	3.335	0.168	1.0	0.2	s15_t1.0_a0.2_055.gff
557	359	N	N	2.313	3.484	3.294	0.190	1.0	0.2	s15_t1.0_a0.2_056.gff
37	26	N	N	2.183	2.492	2.350	0.142	1.0	0.2	s15_t1.0_a0.2_057.gff
2	0	N	N	2.772	2.404	2.254	0.150	1.0	0.2	s15_t1.0_a0.2_058.gff
14	5	N	N	2.477	2.418	2.261	0.157	1.0	0.2	s15_t1.0_a0.2_059.gff
1805	811	N	N	3.290	5.875	5.641	0.234	1.0	0.2	s15_t1.0_a0.2_060.gff
2	0	N	N	1.442	2.361	2.204	0.157	1.0	0.2	s15_t1.0_a0.2_061.gff
228	73	N	N	3.781	2.976	2.824	0.152	1.0	0.2	s15_t1.0_a0.2_062.gff
75	50	N	N	1.915	2.528	2.400	0.128	1.0	0.2	s15_t1.0_a0.2_063.gff
85	32	N	N	1.768	2.671	2.518	0.153	1.0	0.2	s15_t1.0_a0.2_064.gff
46	16	N	N	1.529	2.492	2.342	0.150	1.0	0.2	s15_t1.0_a0.2_065.gff
1472	568	N	N	2.763	5.345	5.114	0.231	1.0	0.2	s15_t1.0_a0.2_066.gff
1811	1326	N	N	3.336	5.673	5.399	0.274	1.0	0.2	s15_t1.0_a0.2_067.gff
77	55	N	N	1.619	2.605	2.466	0.139	1.0	0.2	s15_t1.0_a0.2_068.gff
309	131	N	N	1.815	3.078	2.907	0.171	1.0	0.2	s15_t1.0_a0.2_069.gff
276	274	N	N	1.958	3.060	2.904	0.156	1.0	0.2	s15_t1.0_a0.2_070.gff
37	13	N	N	1.506	2.478	2.337	0.141	1.0	0.2	s15_t1.0_a0.2_071.gff
308	130	N	N	4.587	3.076	2.889	0.187	1.0	0.2	s15_t1.0_a0.2_072.gff
10	6	N	N	1.474	2.391	2.253	0.138	1.0	0.2	s15_t1.0_a0.2_073.gff
1023	901	N	N	2.481	4.026	3.806	0.220	1.0	0.2	s15_t1.0_a0.2_074.gff
278	145	N	N	1.778	3.002	2.825	0.177	1.0	0.2	s15_t1.0_a0.2_075.gff
329	171	N	N	1.910	3.159	2.996	0.163	1.0	0.2	s15_t1.0_a0.2_076.gff
47	2	N	N	1.705	2.482	2.322	0.160	1.0	0.2	s15_t1.0_a0.2_077.gff
39	5	N	N	2.288	2.468	2.338	0.130	1.0	0.2	s15_t1.0_a0.2_078.gff
47	33	N	N	2.265	2.573	2.424	0.149	1.0	0.2	s15_t1.0_a0.2_079.gff
3064	1362	N	N	4.366	7.227	6.975	0.252	1.0	0.2	s15_t1.0_a0.2_080.gff
692	239	N	N	2.092	3.800	3.620	0.180	1.0	0.2	s15_t1.0_a0.2_081.gff
604	248	N	N	2.395	3.699	3.516	0.183	1.0	0.2	s15_t1.0_a0.2_082.gff
10	6	N	N	2.448	2.421	2.267	0.154	1.0	0.2	s15_t1.0_a0.2_083.gff
88	27	N	N	1.544	2.597	2.449	0.148	1.0	0.2	s15_t1.0_a0.2_084.gff
23	7	N	N	1.575	2.437	2.305	0.132	1.0	0.2	s15_t1.0_a0.2_085.gff
1108	634	N	N	2.779	4.163	3.972	0.191	1.0	0.2	s15_t1.0_a0.2_086.gff
2852	1431	N	N	4.514	6.809	6.572	0.237	1.0	0.2	s15_t1.0_a0.2_087.gff
1136	708	N	N	2.529	5.065	4.851	0.214	1.0	0.2	s15_t1.0_a0.2_088.gff
134	88	N	N	2.129	2.821	2.658	0.163	1.0	0.2	s15_t1.0_a0.2_089.gff
25	15	N	N	1.539	2.458	2.327	0.131	1.0	0.2	s15_t1.0_a0.2_090.gff
120	30	N	N	1.499	2.730	2.585	0.145	1.0	0.2	s15_t1.0_a0.2_091.gff
2	0	N	N	1.731	2.380	2.231	0.149	1.0	0.2	s15_t1.0_a0.2_092.gff
313	119	N	N	2.108	3.130	2.954	0.176	1.0	0.2	s15_t1.0_a0.2_093.gff
772	457	N	N	2.308	3.779	3.607	0.172	1.0	0.2	s15_t1.0_a0.2_094.gff
15	4	N	N	2.361	2.423	2.270	0.153	1.0	0.2	s15_t1.0_a0.2_095.gff
43	24	N	N	1.466	2.493	2.357	0.136	1.0	0.2	s15_t1.0_a0.2_096.gff
597	266	N	N	2.129	3.710	3.528	0.182	1.0	0.2	s15_t1.0_a0.2_097.gff
245	106	N	N	1.875	2.989	2.838	0.151	1.0	0.2	s15_t1.0_a0.2_098.gff
8	1	N	N	1.350	2.330	2.183	0.147	1.0	0.2	s15_t1.0_a0.2_099.gff
221	140	N	N	1.959	2.980	2.823	0.157	1.0	0.2	s15_t1.0_a0.2_100.gff
90	43	N	N	1.685	2.628	2.482	0.146	1.0	0.3	s15_t1.0_a0.3_001.gff
42	21	N	N	1.514	2.428	2.274	0.154	1.0	0.3	s15_t1.0_a0.3_002.gff
459	187	N	N	1.918	3.325	3.172	0.153	1.0	0.3	s15_t1.0_a0.3_003.gff
580	298	N	N	1.957	3.637	3.458	0.179	1.0	0.3	s15_t1.0_a0.3_004.gff
2636	1527	N	N	4.845	6.665	6.413	0.252	1.0	0.3	s15_t1.0_a0.3_005.gff
381	245	N	N	1.955	3.237	3.090	0.147	1.0	0.3	s15_t1.0_a0.3_006.gff
87	44	N	N	1.380	2.468	2.341	0.127	1.0	0.3	s15_t1.0_a0.3_007.gff
283	227	N	N	2.246	3.073	2.904	0.169	1.0	0.3	s15_t1.0_a0.3_008.gff
607	317	N	N	1.928	3.518	3.343	0.175	1.0	0.3	s15_t1.0_a0.3_009.gff
2425	1594	N	N	3.858	6.607	6.360	0.247	1.0	0.3	s15_t1.0_a0.3_010.gff
154	67	N	N	1.582	2.736	2.591	0.145	1.0	0.3	s15_t1.0_a0.3_011.gff
18	3	N	N	1.895	2.417	2.264	0.153	1.0	0.3	s15_t1.0_a0.3_012.gff
72	27	N	N	1.752	2.631	2.474	0.157	1.0	0.3	s15_t1.0_a0.3_013.gff
98	60	N	N	1.674	2.520	2.383	0.137	1.0	0.3	s15_t1.0_a0.3_014.gff
631	538	N	N	2.119	3.704	3.529	0.175	1.0	0.3	s15_t1.0_a0.3_015.gff
109	74	N	N	1.813	2.661	2.500	0.161	1.0	0.3	s15_t1.0_a0.3_016.gff
92	69	N	N	1.652	2.595	2.445	0.150	1.0	0.3	s15_t1.0_a0.3_017.gff
461	387	N	N	2.378	3.300	3.143	0.157	1.0	0.3	s15_t1.0_a0.3_018.gff
819	700	N	N	2.205	3.755	3.579	0.176	1.0	0.3	s15_t1.0_a0.3_019.gff
2	0	N	N	1.389	2.356	2.193	0.163	1.0	0.3	s15_t1.0_a0.3_020.gff
2	0	N	N	1.669	2.365	2.207	0.158	1.0	0.3	s15_t1.0_a0.3_021.gff
8	3	N	N	1.280	2.328	2.167	0.161	1.0	0.3	s15_t1.0_a0.3_022.gff
107	78	N	N	1.745	2.672	2.539	0.133	1.0	0.3	s15_t1.0_a0.3_023.gff
17	9	N	N	3.644	2.366	2.220	0.146	1.0	0.3	s15_t1.0_a0.3_024.gff
2	0	N	N	1.523	2.383	2.252	0.131	1.0	0.3	s15_t1.0_a0.3_025.gff
3874	2113	N	N	7.449	8.095	7.810	0.285	1.0	0.3	s15_t1.0_a0.3_026.gff
162	150	N	N	1.690	2.827	2.674	0.153	1.0	0.3	s15_t1.0_a0.3_027.gff
407	305	N	N	2.034	3.339	3.165	0.174	1.0	0.3	s15_t1.0_a0.3_028.gff
217	108	N	N	1.835	2.876	2.714	0.162	1.0	0.3	s15_t1.0_a0.3_029.gff
13	7	N	N	2.772	2.417	2.266	0.151	1.0	0.3	s15_t1.0_a0.3_030.gff
320	0	N	N	2.534	3.227	3.055	0.172	1.0	0.3	s15_t1.0_a0.3_031.gff
14	5	N	N	1.289	2.342	2.204	0.138	1.0	0.3	s15_t1.0_a0.3_032.gff
1346	746	N	N	2.771	4.975	4.777	0.198	1.0	0.3	s15_t1.0_a0.3_033.gff
50	12	N	N	1.606	2.456	2.315	0.141	1.0	0.3	s15_t1.0_a0.3_034.gff
1321	585	N	N	2.997	5.366	5.155	0.211	1.0	0.3	s15_t1.0_a0.3_035.gff
11725	7424	N	N	24.404	25.019	24.612	0.407	1.0	0.3	s15_t1.0_a0.3_036.gff
36	19	N	N	1.385	2.418	2.244	0.174	1.0	0.3	s15_t1.0_a0.3_037.gff
3037	1145	N	N	4.183	7.207	6.909	0.298	1.0	0.3	s15_t1.0_a0.3_038.gff
13	6	N	N	1.464	2.336	2.221	0.115	1.0	0.3	s15_t1.0_a0.3_039.gff
249	143	N	N	1.837	2.955	2.805	0.150	1.0	0.3	s15_t1.0_a0.3_040.gff
631	365	N	N	2.465	3.748	3.568	0.180	1.0	0.3	s15_t1.0_a0.3_041.gff
75	25	N	N	1.551	2.533	2.377	0.156	1.0	0.3	s15_t1.0_a0.3_042.gff
441	175	N	N	1.882	3.296	3.123	0.173	1.0	0.3	s15_t1.0_a0.3_043.gff
70	53	N	N	1.801	2.483	2.356	0.127	1.0	0.3	s15_t1.0_a0.3_044.gff
144	30	N	N	2.082	2.732	2.583	0.149	1.0	0.3	s15_t1.0_a0.3_045.gff
515	425	N	N	2.013	3.637	3.469	0.168	1.0	0.3	s15_t1.0_a0.3_046.gff
102	57	N	N	1.650	2.619	2.488	0.131	1.0	0.3	s15_t1.0_a0.3_047.gff
36	24	N	N	1.871	2.463	2.343	0.120	1.0	0.3	s15_t1.0_a0.3_048.gff
351	259	N	N	1.925	3.212	3.042	0.170	1.0	0.3	s15_t1.0_a0.3_049.gff
67	27	N	N	3.990	2.485	2.316	0.169	1.0	0.3	s15_t1.0_a0.3_050.gff
6	2	N	N	3.395	2.399	2.261	0.138	1.0	0.3	s15_t1.0_a0.3_051.gff
540	338	N	N	2.644	3.401	3.239	0.162	1.0	0.3	s15_t1.0_a0.3_052.gff
66	47	N	N	1.724	2.534	2.407	0.127	1.0	0.3	s15_t1.0_a0.3_053.gff
383	324	N	N	3.611	3.278	3.112	0.166	1.0	0.3	s15_t1.0_a0.3_054.gff
134	73	N	N	1.654	2.717	2.570	0.147	1.0	0.3	s15_t1.0_a0.3_055.gff
415	343	N	N	1.967	3.295	3.151	0.144	1.0	0.3	s15_t1.0_a0.3_056.gff
3047	2252	N	N	5.808	8.247	7.944	0.303	1.0	0.3	s15_t1.0_a0.3_057.gff
1030	876	N	N	2.995	3.993	3.812	0.181	1.0	0.3	s15_t1.0_a0.3_058.gff
141	102	N	N	1.783	2.729	2.603	0.126	1.0	0.3	s15_t1.0_a0.3_059.gff
319	266	N	N	4.195	3.143	3.011	0.132	1.0	0.3	s15_t1.0_a0.3_060.gff
1635	1108	N	N	3.073	5.557	5.301	0.256	1.0	0.3	s15_t1.0_a0.3_061.gff
72	49	N	N	1.885	2.521	2.388	0.133	1.0	0.3	s15_t1.0_a0.3_062.gff
78	33	N	N	1.952	2.534	2.363	0.171	1.0	0.3	s15_t1.0_a0.3_063.gff
1253	1088	N	N	2.717	4.278	4.078	0.200	1.0	0.3	s15_t1.0_a0.3_064.gff
110	81	N	N	1.975	2.668	2.534	0.134	1.0	0.3	s15_t1.0_a0.3_065.gff
2719	1813	N	N	4.770	7.523	7.287	0.236	1.0	0.3	s15_t1.0_a0.3_066.gff
2	0	N	N	1.667	2.323	2.181	0.142	1.0	0.3	s15_t1.0_a0.3_067.gff
372	260	N	N	2.439	3.212	3.019	0.193	1.0	0.3	s15_t1.0_a0.3_068.gff
86	24	N	N	3.509	2.670	2.498	0.172	1.0	0.3	s15_t1.0_a0.3_069.gff
28	13	N	N	3.764	2.473	2.306	0.167	1.0	0.3	s15_t1.0_a0.3_070.gff
7079	6420	N	N	9.720	13.525	13.207	0.318	1.0	0.3	s15_t1.0_a0.3_071.gff
NA	NA	Y	N	600.140	601.493	600.744	0.749	1.0	0.3	s15_t1.0_a0.3_072.gff
3119	2480	N	N	4.392	7.379	7.085	0.294	1.0	0.3	s15_t1.0_a0.3_073.gff
122	61	N	N	3.097	2.771	2.607	0.164	1.0	0.3	s15_t1.0_a0.3_074.gff
