# Starting date:             2014-11-27 20:33:06
# Cluster job ID:            1186663
# Cluster node:              hnode07
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg -r2c
# Data:                      15.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	zstates	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
1180	480	N	N	2.943	4.979	4.735	0.244	1.0	0.1	s15_t1.0_a0.1_001.gff
643	321	N	N	2.552	3.683	3.508	0.175	1.0	0.1	s15_t1.0_a0.1_002.gff
32	1	N	N	1.636	2.458	2.296	0.162	1.0	0.1	s15_t1.0_a0.1_003.gff
1401	681	N	N	2.884	5.326	5.106	0.220	1.0	0.1	s15_t1.0_a0.1_004.gff
3029	1435	N	N	5.723	6.854	6.584	0.270	1.0	0.1	s15_t1.0_a0.1_005.gff
76	34	N	N	1.517	2.521	2.373	0.148	1.0	0.1	s15_t1.0_a0.1_006.gff
756	647	N	N	7.584	3.862	3.654	0.208	1.0	0.1	s15_t1.0_a0.1_007.gff
101	47	N	N	1.966	2.625	2.483	0.142	1.0	0.1	s15_t1.0_a0.1_008.gff
412	126	N	N	2.005	3.217	3.041	0.176	1.0	0.1	s15_t1.0_a0.1_009.gff
289	151	N	N	1.907	3.016	2.867	0.149	1.0	0.1	s15_t1.0_a0.1_010.gff
59	4	N	N	1.571	2.521	2.369	0.152	1.0	0.1	s15_t1.0_a0.1_011.gff
131	0	N	N	1.724	2.697	2.544	0.153	1.0	0.1	s15_t1.0_a0.1_012.gff
20	4	N	N	1.533	2.386	2.223	0.163	1.0	0.1	s15_t1.0_a0.1_013.gff
438	128	N	N	4.710	3.360	3.179	0.181	1.0	0.1	s15_t1.0_a0.1_014.gff
117	50	N	N	1.604	2.662	2.493	0.169	1.0	0.1	s15_t1.0_a0.1_015.gff
6305	4766	N	N	8.508	11.927	11.646	0.281	1.0	0.1	s15_t1.0_a0.1_016.gff
241	150	N	N	1.948	2.995	2.821	0.174	1.0	0.1	s15_t1.0_a0.1_017.gff
32	0	N	N	3.535	2.453	2.302	0.151	1.0	0.1	s15_t1.0_a0.1_018.gff
35	15	N	N	1.633	2.409	2.249	0.160	1.0	0.1	s15_t1.0_a0.1_019.gff
313	73	N	N	1.947	3.183	3.009	0.174	1.0	0.1	s15_t1.0_a0.1_020.gff
2461	1415	N	N	4.405	6.663	6.386	0.277	1.0	0.1	s15_t1.0_a0.1_021.gff
133	45	N	N	1.612	2.798	2.655	0.143	1.0	0.1	s15_t1.0_a0.1_022.gff
35	13	N	N	1.573	2.413	2.267	0.146	1.0	0.1	s15_t1.0_a0.1_023.gff
490	412	N	N	2.356	3.463	3.286	0.177	1.0	0.1	s15_t1.0_a0.1_024.gff
58	0	N	N	1.693	2.524	2.365	0.159	1.0	0.1	s15_t1.0_a0.1_025.gff
34	1	N	N	3.036	2.472	2.318	0.154	1.0	0.1	s15_t1.0_a0.1_026.gff
170	60	N	N	1.681	2.789	2.629	0.160	1.0	0.1	s15_t1.0_a0.1_027.gff
229	67	N	N	1.582	2.930	2.785	0.145	1.0	0.1	s15_t1.0_a0.1_028.gff
1008	859	N	N	2.375	4.065	3.863	0.202	1.0	0.1	s15_t1.0_a0.1_029.gff
6463	2983	N	N	8.869	13.096	12.748	0.348	1.0	0.1	s15_t1.0_a0.1_030.gff
261	41	N	N	3.010	3.078	2.924	0.154	1.0	0.1	s15_t1.0_a0.1_031.gff
75	17	N	N	1.894	2.570	2.415	0.155	1.0	0.1	s15_t1.0_a0.1_032.gff
272	112	N	N	1.902	2.957	2.800	0.157	1.0	0.1	s15_t1.0_a0.1_033.gff
975	471	N	N	3.763	4.068	3.879	0.189	1.0	0.1	s15_t1.0_a0.1_034.gff
2045	941	N	N	3.289	6.319	6.039	0.280	1.0	0.1	s15_t1.0_a0.1_035.gff
3558	1396	N	N	4.611	8.810	8.516	0.294	1.0	0.1	s15_t1.0_a0.1_036.gff
82	53	N	N	1.713	2.580	2.432	0.148	1.0	0.1	s15_t1.0_a0.1_037.gff
950	429	N	N	2.479	4.059	3.841	0.218	1.0	0.1	s15_t1.0_a0.1_038.gff
30	5	N	N	1.999	2.404	2.266	0.138	1.0	0.1	s15_t1.0_a0.1_039.gff
61	43	N	N	1.539	2.500	2.351	0.149	1.0	0.1	s15_t1.0_a0.1_040.gff
65	3	N	N	2.179	2.537	2.391	0.146	1.0	0.1	s15_t1.0_a0.1_041.gff
97	29	N	N	3.160	2.663	2.527	0.136	1.0	0.1	s15_t1.0_a0.1_042.gff
190	5	N	N	1.830	2.874	2.735	0.139	1.0	0.1	s15_t1.0_a0.1_043.gff
4155	1965	N	N	5.310	8.292	8.029	0.263	1.0	0.1	s15_t1.0_a0.1_044.gff
2563	2214	N	N	3.778	6.719	6.448	0.271	1.0	0.1	s15_t1.0_a0.1_045.gff
1170	659	N	N	2.292	4.136	3.924	0.212	1.0	0.1	s15_t1.0_a0.1_046.gff
305	72	N	N	1.836	3.179	2.999	0.180	1.0	0.1	s15_t1.0_a0.1_047.gff
83	5	N	N	1.607	2.614	2.472	0.142	1.0	0.1	s15_t1.0_a0.1_048.gff
633	389	N	N	2.404	3.580	3.417	0.163	1.0	0.1	s15_t1.0_a0.1_049.gff
359	305	N	N	1.911	3.263	3.073	0.190	1.0	0.1	s15_t1.0_a0.1_050.gff
16	0	N	N	3.650	2.405	2.244	0.161	1.0	0.1	s15_t1.0_a0.1_051.gff
73	4	N	N	2.841	2.584	2.425	0.159	1.0	0.1	s15_t1.0_a0.1_052.gff
266	153	N	N	1.803	3.102	2.945	0.157	1.0	0.1	s15_t1.0_a0.1_053.gff
26	1	N	N	2.475	2.492	2.338	0.154	1.0	0.1	s15_t1.0_a0.1_054.gff
261	59	N	N	2.593	3.065	2.866	0.199	1.0	0.1	s15_t1.0_a0.1_055.gff
430	189	N	N	1.900	3.228	3.052	0.176	1.0	0.1	s15_t1.0_a0.1_056.gff
655	345	N	N	2.152	3.715	3.519	0.196	1.0	0.1	s15_t1.0_a0.1_057.gff
5825	2727	N	N	7.714	12.556	12.234	0.322	1.0	0.1	s15_t1.0_a0.1_058.gff
165	76	N	N	1.983	2.830	2.656	0.174	1.0	0.1	s15_t1.0_a0.1_059.gff
90	28	N	N	1.499	2.580	2.432	0.148	1.0	0.1	s15_t1.0_a0.1_060.gff
118	8	N	N	1.446	2.666	2.523	0.143	1.0	0.1	s15_t1.0_a0.1_061.gff
4736	2952	N	N	6.161	10.404	10.098	0.306	1.0	0.1	s15_t1.0_a0.1_062.gff
284	147	N	N	1.850	3.048	2.890	0.158	1.0	0.1	s15_t1.0_a0.1_063.gff
613	295	N	N	2.188	3.576	3.428	0.148	1.0	0.1	s15_t1.0_a0.1_064.gff
1832	747	N	N	3.179	6.260	5.955	0.305	1.0	0.1	s15_t1.0_a0.1_065.gff
4	0	N	N	1.457	2.323	2.190	0.133	1.0	0.1	s15_t1.0_a0.1_066.gff
482	246	N	N	2.239	3.340	3.176	0.164	1.0	0.1	s15_t1.0_a0.1_067.gff
87	52	N	N	1.406	2.607	2.467	0.140	1.0	0.1	s15_t1.0_a0.1_068.gff
951	367	N	N	2.722	4.634	4.427	0.207	1.0	0.1	s15_t1.0_a0.1_069.gff
47	17	N	N	1.618	2.465	2.324	0.141	1.0	0.1	s15_t1.0_a0.1_070.gff
28	14	N	N	1.289	2.395	2.260	0.135	1.0	0.1	s15_t1.0_a0.1_071.gff
66	1	N	N	1.373	2.486	2.344	0.142	1.0	0.1	s15_t1.0_a0.1_072.gff
3783	1904	N	N	4.789	9.658	9.370	0.288	1.0	0.1	s15_t1.0_a0.1_073.gff
166	85	N	N	1.861	2.722	2.602	0.120	1.0	0.1	s15_t1.0_a0.1_074.gff
91	32	N	N	1.625	2.638	2.480	0.158	1.0	0.1	s15_t1.0_a0.1_075.gff
7147	4137	N	N	9.754	14.374	14.028	0.346	1.0	0.1	s15_t1.0_a0.1_076.gff
255	164	N	N	1.835	3.039	2.886	0.153	1.0	0.1	s15_t1.0_a0.1_077.gff
4044	1948	N	N	5.256	8.149	7.859	0.290	1.0	0.1	s15_t1.0_a0.1_078.gff
44	15	N	N	1.619	2.401	2.272	0.129	1.0	0.1	s15_t1.0_a0.1_079.gff
638	312	N	N	1.947	3.620	3.437	0.183	1.0	0.1	s15_t1.0_a0.1_080.gff
326	213	N	N	2.022	3.198	3.018	0.180	1.0	0.1	s15_t1.0_a0.1_081.gff
1900	713	N	N	3.674	5.866	5.589	0.277	1.0	0.1	s15_t1.0_a0.1_082.gff
317	135	N	N	1.923	3.065	2.924	0.141	1.0	0.1	s15_t1.0_a0.1_083.gff
274	124	N	N	1.597	2.901	2.746	0.155	1.0	0.1	s15_t1.0_a0.1_084.gff
5223	3831	N	N	7.025	11.928	11.616	0.312	1.0	0.1	s15_t1.0_a0.1_085.gff
58	22	N	N	1.572	2.504	2.349	0.155	1.0	0.1	s15_t1.0_a0.1_086.gff
63	21	N	N	1.370	2.491	2.332	0.159	1.0	0.1	s15_t1.0_a0.1_087.gff
223	101	N	N	1.564	2.949	2.803	0.146	1.0	0.1	s15_t1.0_a0.1_088.gff
2084	1039	N	N	3.082	6.374	6.073	0.301	1.0	0.1	s15_t1.0_a0.1_089.gff
136	45	N	N	1.457	2.651	2.496	0.155	1.0	0.1	s15_t1.0_a0.1_090.gff
1473	942	N	N	2.654	5.536	5.293	0.243	1.0	0.1	s15_t1.0_a0.1_091.gff
332	165	N	N	1.969	3.151	2.982	0.169	1.0	0.1	s15_t1.0_a0.1_092.gff
831	719	N	N	2.033	3.820	3.638	0.182	1.0	0.1	s15_t1.0_a0.1_093.gff
9145	7293	N	N	13.504	18.309	17.934	0.375	1.0	0.1	s15_t1.0_a0.1_094.gff
1069	497	N	N	2.279	4.143	3.962	0.181	1.0	0.1	s15_t1.0_a0.1_095.gff
78	3	N	N	1.774	2.587	2.427	0.160	1.0	0.1	s15_t1.0_a0.1_096.gff
6	2	N	N	3.909	2.359	2.190	0.169	1.0	0.1	s15_t1.0_a0.1_097.gff
599	324	N	N	2.499	3.600	3.423	0.177	1.0	0.1	s15_t1.0_a0.1_098.gff
60	1	N	N	1.577	2.565	2.398	0.167	1.0	0.1	s15_t1.0_a0.1_099.gff
100	49	N	N	1.889	2.560	2.415	0.145	1.0	0.1	s15_t1.0_a0.1_100.gff
116	23	N	N	3.094	2.611	2.470	0.141	1.0	0.2	s15_t1.0_a0.2_001.gff
490	190	N	N	1.759	3.311	3.130	0.181	1.0	0.2	s15_t1.0_a0.2_002.gff
17	9	N	N	1.522	2.380	2.238	0.142	1.0	0.2	s15_t1.0_a0.2_003.gff
531	254	N	N	1.856	3.529	3.349	0.180	1.0	0.2	s15_t1.0_a0.2_004.gff
613	534	N	N	1.841	3.534	3.349	0.185	1.0	0.2	s15_t1.0_a0.2_005.gff
68	33	N	N	1.596	2.536	2.390	0.146	1.0	0.2	s15_t1.0_a0.2_006.gff
50	1	N	N	1.361	2.429	2.300	0.129	1.0	0.2	s15_t1.0_a0.2_007.gff
334	251	N	N	1.622	3.051	2.889	0.162	1.0	0.2	s15_t1.0_a0.2_008.gff
97	23	N	N	1.592	2.610	2.453	0.157	1.0	0.2	s15_t1.0_a0.2_009.gff
55	26	N	N	2.025	2.526	2.383	0.143	1.0	0.2	s15_t1.0_a0.2_010.gff
170	44	N	N	1.776	2.813	2.666	0.147	1.0	0.2	s15_t1.0_a0.2_011.gff
9837	5010	N	N	15.996	20.487	20.102	0.385	1.0	0.2	s15_t1.0_a0.2_012.gff
21	9	N	N	1.359	2.396	2.249	0.147	1.0	0.2	s15_t1.0_a0.2_013.gff
38	11	N	N	1.312	2.418	2.248	0.170	1.0	0.2	s15_t1.0_a0.2_014.gff
832	726	N	N	2.058	3.839	3.637	0.202	1.0	0.2	s15_t1.0_a0.2_015.gff
249	159	N	N	1.545	2.907	2.752	0.155	1.0	0.2	s15_t1.0_a0.2_016.gff
291	152	N	N	1.611	3.071	2.905	0.166	1.0	0.2	s15_t1.0_a0.2_017.gff
4598	1958	N	N	5.737	9.377	9.120	0.257	1.0	0.2	s15_t1.0_a0.2_018.gff
94	31	N	N	2.193	2.575	2.420	0.155	1.0	0.2	s15_t1.0_a0.2_019.gff
40	24	N	N	1.350	2.462	2.309	0.153	1.0	0.2	s15_t1.0_a0.2_020.gff
456	248	N	N	2.185	3.365	3.175	0.190	1.0	0.2	s15_t1.0_a0.2_021.gff
962	439	N	N	3.369	4.867	4.632	0.235	1.0	0.2	s15_t1.0_a0.2_022.gff
747	399	N	N	1.982	3.777	3.591	0.186	1.0	0.2	s15_t1.0_a0.2_023.gff
2077	1652	N	N	3.340	6.330	6.029	0.301	1.0	0.2	s15_t1.0_a0.2_024.gff
66	29	N	N	1.374	2.500	2.359	0.141	1.0	0.2	s15_t1.0_a0.2_025.gff
267	216	N	N	1.612	2.939	2.780	0.159	1.0	0.2	s15_t1.0_a0.2_026.gff
431	267	N	N	2.008	3.339	3.179	0.160	1.0	0.2	s15_t1.0_a0.2_027.gff
161	43	N	N	3.528	2.769	2.608	0.161	1.0	0.2	s15_t1.0_a0.2_028.gff
32	11	N	N	1.321	2.408	2.270	0.138	1.0	0.2	s15_t1.0_a0.2_029.gff
8	1	N	N	1.310	2.370	2.223	0.147	1.0	0.2	s15_t1.0_a0.2_030.gff
1367	830	N	N	2.554	5.505	5.255	0.250	1.0	0.2	s15_t1.0_a0.2_031.gff
330	266	N	N	1.680	3.114	2.951	0.163	1.0	0.2	s15_t1.0_a0.2_032.gff
325	141	N	N	1.893	3.146	2.970	0.176	1.0	0.2	s15_t1.0_a0.2_033.gff
493	187	N	N	1.885	3.343	3.177	0.166	1.0	0.2	s15_t1.0_a0.2_034.gff
6034	5604	N	N	8.118	12.248	11.917	0.331	1.0	0.2	s15_t1.0_a0.2_035.gff
63	29	N	N	1.457	2.494	2.348	0.146	1.0	0.2	s15_t1.0_a0.2_036.gff
150	97	N	N	1.475	2.745	2.586	0.159	1.0	0.2	s15_t1.0_a0.2_037.gff
466	263	N	N	1.786	3.272	3.094	0.178	1.0	0.2	s15_t1.0_a0.2_038.gff
148	117	N	N	1.494	2.704	2.556	0.148	1.0	0.2	s15_t1.0_a0.2_039.gff
1109	459	N	N	2.611	4.837	4.640	0.197	1.0	0.2	s15_t1.0_a0.2_040.gff
397	174	N	N	1.869	3.152	2.993	0.159	1.0	0.2	s15_t1.0_a0.2_041.gff
20	5	N	N	1.490	2.360	2.210	0.150	1.0	0.2	s15_t1.0_a0.2_042.gff
163	0	N	N	1.856	2.759	2.610	0.149	1.0	0.2	s15_t1.0_a0.2_043.gff
668	342	N	N	2.280	3.606	3.445	0.161	1.0	0.2	s15_t1.0_a0.2_044.gff
551	240	N	N	2.160	3.503	3.347	0.156	1.0	0.2	s15_t1.0_a0.2_045.gff
1382	1034	N	N	2.828	5.186	4.976	0.210	1.0	0.2	s15_t1.0_a0.2_046.gff
8024	6932	N	N	11.783	15.668	15.357	0.311	1.0	0.2	s15_t1.0_a0.2_047.gff
42	30	N	N	1.651	2.379	2.244	0.135	1.0	0.2	s15_t1.0_a0.2_048.gff
845	715	N	N	1.994	3.732	3.555	0.177	1.0	0.2	s15_t1.0_a0.2_049.gff
1389	607	N	N	2.574	5.309	5.078	0.231	1.0	0.2	s15_t1.0_a0.2_050.gff
475	262	N	N	1.742	3.205	3.032	0.173	1.0	0.2	s15_t1.0_a0.2_051.gff
197	78	N	N	1.504	2.796	2.652	0.144	1.0	0.2	s15_t1.0_a0.2_052.gff
763	501	N	N	1.993	3.750	3.568	0.182	1.0	0.2	s15_t1.0_a0.2_053.gff
1840	788	N	N	2.821	5.854	5.593	0.261	1.0	0.2	s15_t1.0_a0.2_054.gff
932	423	N	N	2.060	3.796	3.620	0.176	1.0	0.2	s15_t1.0_a0.2_055.gff
600	378	N	N	2.078	3.528	3.354	0.174	1.0	0.2	s15_t1.0_a0.2_056.gff
93	70	N	N	1.365	2.495	2.359	0.136	1.0	0.2	s15_t1.0_a0.2_057.gff
64	1	N	N	1.608	2.509	2.358	0.151	1.0	0.2	s15_t1.0_a0.2_058.gff
28	4	N	N	1.277	2.339	2.209	0.130	1.0	0.2	s15_t1.0_a0.2_059.gff
1805	811	N	N	2.850	5.769	5.506	0.263	1.0	0.2	s15_t1.0_a0.2_060.gff
29	0	N	N	1.479	2.351	2.206	0.145	1.0	0.2	s15_t1.0_a0.2_061.gff
228	73	N	N	1.581	2.834	2.688	0.146	1.0	0.2	s15_t1.0_a0.2_062.gff
209	136	N	N	1.519	2.812	2.679	0.133	1.0	0.2	s15_t1.0_a0.2_063.gff
91	33	N	N	1.591	2.600	2.472	0.128	1.0	0.2	s15_t1.0_a0.2_064.gff
107	46	N	N	1.419	2.541	2.415	0.126	1.0	0.2	s15_t1.0_a0.2_065.gff
1472	568	N	N	2.656	5.281	5.055	0.226	1.0	0.2	s15_t1.0_a0.2_066.gff
1935	1392	N	N	2.890	5.630	5.390	0.240	1.0	0.2	s15_t1.0_a0.2_067.gff
93	67	N	N	1.385	2.524	2.387	0.137	1.0	0.2	s15_t1.0_a0.2_068.gff
418	163	N	N	1.687	3.092	2.931	0.161	1.0	0.2	s15_t1.0_a0.2_069.gff
380	376	N	N	1.680	3.112	2.941	0.171	1.0	0.2	s15_t1.0_a0.2_070.gff
65	25	N	N	1.329	2.496	2.350	0.146	1.0	0.2	s15_t1.0_a0.2_071.gff
489	202	N	N	2.045	3.325	3.160	0.165	1.0	0.2	s15_t1.0_a0.2_072.gff
17	11	N	N	1.262	2.316	2.181	0.135	1.0	0.2	s15_t1.0_a0.2_073.gff
1661	1468	N	N	2.793	5.462	5.243	0.219	1.0	0.2	s15_t1.0_a0.2_074.gff
463	250	N	N	1.912	3.323	3.154	0.169	1.0	0.2	s15_t1.0_a0.2_075.gff
329	171	N	N	1.651	3.073	2.924	0.149	1.0	0.2	s15_t1.0_a0.2_076.gff
65	2	N	N	1.374	2.497	2.353	0.144	1.0	0.2	s15_t1.0_a0.2_077.gff
122	13	N	N	1.437	2.661	2.536	0.125	1.0	0.2	s15_t1.0_a0.2_078.gff
56	39	N	N	1.517	2.488	2.350	0.138	1.0	0.2	s15_t1.0_a0.2_079.gff
3335	1496	N	N	4.753	7.321	7.054	0.267	1.0	0.2	s15_t1.0_a0.2_080.gff
1135	398	N	N	2.618	4.907	4.672	0.235	1.0	0.2	s15_t1.0_a0.2_081.gff
944	368	N	N	2.159	3.958	3.774	0.184	1.0	0.2	s15_t1.0_a0.2_082.gff
135	35	N	N	1.598	2.703	2.563	0.140	1.0	0.2	s15_t1.0_a0.2_083.gff
96	30	N	N	1.389	2.554	2.405	0.149	1.0	0.2	s15_t1.0_a0.2_084.gff
28	8	N	N	1.284	2.342	2.210	0.132	1.0	0.2	s15_t1.0_a0.2_085.gff
1182	666	N	N	2.412	4.831	4.625	0.206	1.0	0.2	s15_t1.0_a0.2_086.gff
2874	1431	N	N	4.032	7.928	7.633	0.295	1.0	0.2	s15_t1.0_a0.2_087.gff
2068	1310	N	N	3.379	6.653	6.387	0.266	1.0	0.2	s15_t1.0_a0.2_088.gff
234	159	N	N	1.579	2.896	2.737	0.159	1.0	0.2	s15_t1.0_a0.2_089.gff
41	22	N	N	1.339	2.396	2.251	0.145	1.0	0.2	s15_t1.0_a0.2_090.gff
129	32	N	N	1.482	2.753	2.611	0.142	1.0	0.2	s15_t1.0_a0.2_091.gff
102	3	N	N	1.402	2.568	2.429	0.139	1.0	0.2	s15_t1.0_a0.2_092.gff
426	172	N	N	1.716	3.168	3.013	0.155	1.0	0.2	s15_t1.0_a0.2_093.gff
788	465	N	N	1.978	3.719	3.529	0.190	1.0	0.2	s15_t1.0_a0.2_094.gff
160	56	N	N	1.515	2.798	2.641	0.157	1.0	0.2	s15_t1.0_a0.2_095.gff
95	44	N	N	1.410	2.577	2.424	0.153	1.0	0.2	s15_t1.0_a0.2_096.gff
671	311	N	N	1.897	3.646	3.464	0.182	1.0	0.2	s15_t1.0_a0.2_097.gff
856	423	N	N	2.188	3.716	3.542	0.174	1.0	0.2	s15_t1.0_a0.2_098.gff
69	20	N	N	1.657	2.476	2.352	0.124	1.0	0.2	s15_t1.0_a0.2_099.gff
239	154	N	N	1.557	2.890	2.749	0.141	1.0	0.2	s15_t1.0_a0.2_100.gff
98	44	N	N	1.537	2.615	2.469	0.146	1.0	0.3	s15_t1.0_a0.3_001.gff
128	77	N	N	1.421	2.604	2.469	0.135	1.0	0.3	s15_t1.0_a0.3_002.gff
461	188	N	N	2.415	3.236	3.077	0.159	1.0	0.3	s15_t1.0_a0.3_003.gff
580	298	N	N	2.306	3.592	3.408	0.184	1.0	0.3	s15_t1.0_a0.3_004.gff
3093	1653	N	N	4.941	8.260	7.954	0.306	1.0	0.3	s15_t1.0_a0.3_005.gff
414	265	N	N	1.926	3.294	3.144	0.150	1.0	0.3	s15_t1.0_a0.3_006.gff
112	54	N	N	1.762	2.601	2.471	0.130	1.0	0.3	s15_t1.0_a0.3_007.gff
330	162	N	N	1.636	2.977	2.835	0.142	1.0	0.3	s15_t1.0_a0.3_008.gff
747	403	N	N	2.002	3.736	3.569	0.167	1.0	0.3	s15_t1.0_a0.3_009.gff
3261	2222	N	N	4.476	7.412	7.138	0.274	1.0	0.3	s15_t1.0_a0.3_010.gff
186	75	N	N	1.773	2.845	2.689	0.156	1.0	0.3	s15_t1.0_a0.3_011.gff
37	10	N	N	2.479	2.464	2.319	0.145	1.0	0.3	s15_t1.0_a0.3_012.gff
149	65	N	N	1.843	2.692	2.547	0.145	1.0	0.3	s15_t1.0_a0.3_013.gff
124	75	N	N	1.656	2.640	2.505	0.135	1.0	0.3	s15_t1.0_a0.3_014.gff
679	582	N	N	2.135	3.825	3.647	0.178	1.0	0.3	s15_t1.0_a0.3_015.gff
115	77	N	N	1.655	2.676	2.533	0.143	1.0	0.3	s15_t1.0_a0.3_016.gff
97	73	N	N	1.379	2.501	2.375	0.126	1.0	0.3	s15_t1.0_a0.3_017.gff
704	600	N	N	2.135	3.720	3.541	0.179	1.0	0.3	s15_t1.0_a0.3_018.gff
988	847	N	N	2.725	4.796	4.613	0.183	1.0	0.3	s15_t1.0_a0.3_019.gff
6	0	N	N	3.279	2.258	2.107	0.151	1.0	0.3	s15_t1.0_a0.3_020.gff
9	4	N	N	1.233	2.272	2.131	0.141	1.0	0.3	s15_t1.0_a0.3_021.gff
27	11	N	N	1.358	2.381	2.237	0.144	1.0	0.3	s15_t1.0_a0.3_022.gff
144	105	N	N	1.744	2.714	2.578	0.136	1.0	0.3	s15_t1.0_a0.3_023.gff
22	12	N	N	1.634	2.408	2.263	0.145	1.0	0.3	s15_t1.0_a0.3_024.gff
173	19	N	N	1.669	2.755	2.603	0.152	1.0	0.3	s15_t1.0_a0.3_025.gff
3874	2113	N	N	4.924	8.047	7.777	0.270	1.0	0.3	s15_t1.0_a0.3_026.gff
222	208	N	N	1.735	2.965	2.817	0.148	1.0	0.3	s15_t1.0_a0.3_027.gff
477	357	N	N	1.796	3.393	3.234	0.159	1.0	0.3	s15_t1.0_a0.3_028.gff
249	124	N	N	1.865	2.983	2.845	0.138	1.0	0.3	s15_t1.0_a0.3_029.gff
19	11	N	N	1.278	2.342	2.188	0.154	1.0	0.3	s15_t1.0_a0.3_030.gff
402	0	N	N	1.717	3.274	3.099	0.175	1.0	0.3	s15_t1.0_a0.3_031.gff
22	6	N	N	1.519	2.375	2.231	0.144	1.0	0.3	s15_t1.0_a0.3_032.gff
1569	863	N	N	2.761	5.431	5.218	0.213	1.0	0.3	s15_t1.0_a0.3_033.gff
60	14	N	N	2.922	2.488	2.351	0.137	1.0	0.3	s15_t1.0_a0.3_034.gff
1321	585	N	N	2.539	5.173	4.956	0.217	1.0	0.3	s15_t1.0_a0.3_035.gff
12985	8254	N	N	23.620	30.222	29.844	0.378	1.0	0.3	s15_t1.0_a0.3_036.gff
88	59	N	N	5.307	2.586	2.439	0.147	1.0	0.3	s15_t1.0_a0.3_037.gff
3602	1313	N	N	4.844	7.998	7.733	0.265	1.0	0.3	s15_t1.0_a0.3_038.gff
21	11	N	N	1.275	2.304	2.160	0.144	1.0	0.3	s15_t1.0_a0.3_039.gff
760	475	N	N	1.995	3.678	3.515	0.163	1.0	0.3	s15_t1.0_a0.3_040.gff
689	396	N	N	1.941	3.671	3.497	0.174	1.0	0.3	s15_t1.0_a0.3_041.gff
144	50	N	N	1.471	2.667	2.534	0.133	1.0	0.3	s15_t1.0_a0.3_042.gff
497	191	N	N	1.864	3.382	3.204	0.178	1.0	0.3	s15_t1.0_a0.3_043.gff
215	112	N	N	1.577	2.796	2.641	0.155	1.0	0.3	s15_t1.0_a0.3_044.gff
146	30	N	N	1.486	2.706	2.542	0.164	1.0	0.3	s15_t1.0_a0.3_045.gff
541	449	N	N	2.218	3.568	3.397	0.171	1.0	0.3	s15_t1.0_a0.3_046.gff
161	101	N	N	1.864	2.763	2.615	0.148	1.0	0.3	s15_t1.0_a0.3_047.gff
41	28	N	N	1.706	2.407	2.277	0.130	1.0	0.3	s15_t1.0_a0.3_048.gff
387	285	N	N	1.684	3.114	2.960	0.154	1.0	0.3	s15_t1.0_a0.3_049.gff
203	94	N	N	1.563	2.840	2.685	0.155	1.0	0.3	s15_t1.0_a0.3_050.gff
30	16	N	N	2.075	2.425	2.277	0.148	1.0	0.3	s15_t1.0_a0.3_051.gff
639	402	N	N	2.028	3.551	3.388	0.163	1.0	0.3	s15_t1.0_a0.3_052.gff
94	68	N	N	1.426	2.536	2.405	0.131	1.0	0.3	s15_t1.0_a0.3_053.gff
519	441	N	N	1.820	3.527	3.364	0.163	1.0	0.3	s15_t1.0_a0.3_054.gff
254	161	N	N	1.785	2.929	2.778	0.151	1.0	0.3	s15_t1.0_a0.3_055.gff
537	450	N	N	2.829	3.601	3.414	0.187	1.0	0.3	s15_t1.0_a0.3_056.gff
3453	2564	N	N	4.408	7.733	7.480	0.253	1.0	0.3	s15_t1.0_a0.3_057.gff
1097	932	N	N	2.367	4.104	3.915	0.189	1.0	0.3	s15_t1.0_a0.3_058.gff
295	233	N	N	1.630	3.023	2.870	0.153	1.0	0.3	s15_t1.0_a0.3_059.gff
801	546	N	N	2.228	3.828	3.629	0.199	1.0	0.3	s15_t1.0_a0.3_060.gff
2362	1584	N	N	3.290	6.522	6.251	0.271	1.0	0.3	s15_t1.0_a0.3_061.gff
72	49	N	N	1.504	2.524	2.373	0.151	1.0	0.3	s15_t1.0_a0.3_062.gff
101	40	N	N	3.328	2.689	2.552	0.137	1.0	0.3	s15_t1.0_a0.3_063.gff
1253	1088	N	N	2.290	4.318	4.128	0.190	1.0	0.3	s15_t1.0_a0.3_064.gff
234	145	N	N	1.701	3.003	2.845	0.158	1.0	0.3	s15_t1.0_a0.3_065.gff
2719	1813	N	N	3.916	7.623	7.350	0.273	1.0	0.3	s15_t1.0_a0.3_066.gff
5	1	N	N	1.449	2.306	2.170	0.136	1.0	0.3	s15_t1.0_a0.3_067.gff
472	344	N	N	1.852	3.221	3.055	0.166	1.0	0.3	s15_t1.0_a0.3_068.gff
136	37	N	N	1.644	2.759	2.616	0.143	1.0	0.3	s15_t1.0_a0.3_069.gff
49	27	N	N	1.523	2.461	2.327	0.134	1.0	0.3	s15_t1.0_a0.3_070.gff
7817	7101	N	N	11.319	15.346	15.064	0.282	1.0	0.3	s15_t1.0_a0.3_071.gff
NA	NA	Y	N	601.868	601.375	600.655	0.720	1.0	0.3	s15_t1.0_a0.3_072.gff
3119	2480	N	N	5.349	7.253	6.973	0.280	1.0	0.3	s15_t1.0_a0.3_073.gff
261	137	N	N	1.621	2.926	2.793	0.133	1.0	0.3	s15_t1.0_a0.3_074.gff
