# Starting date:             2014-12-08 00:29:13
# Cluster job name:          fribourg.20t600m1_4_of_5
# Cluster job ID:            1614234
# Cluster node:              hnode06
# Cluster queue:             mpi.q
# Complementation algorithm: fribourg
# Data:                      20.4_of_5.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
states	t_out	m_out	real_t	tcpu_t	ucpu_t	scpu_t	dt	da	file
297	N	N	3.158	3.212	3.038	0.174	2.2	0.7	s20_t2.2_a0.7_001.gff
17501	N	N	46.689	52.407	51.973	0.434	2.2	0.7	s20_t2.2_a0.7_002.gff
6118	N	N	9.247	12.769	12.457	0.312	2.2	0.7	s20_t2.2_a0.7_003.gff
915	N	N	5.751	5.218	4.953	0.265	2.2	0.7	s20_t2.2_a0.7_004.gff
1397	N	N	6.696	6.119	5.874	0.245	2.2	0.7	s20_t2.2_a0.7_005.gff
2394	N	N	6.277	7.158	6.881	0.277	2.2	0.7	s20_t2.2_a0.7_006.gff
1199	N	N	4.295	5.846	5.567	0.279	2.2	0.7	s20_t2.2_a0.7_007.gff
221	N	N	1.969	3.154	2.979	0.175	2.2	0.7	s20_t2.2_a0.7_008.gff
1744	N	N	5.248	6.650	6.387	0.263	2.2	0.7	s20_t2.2_a0.7_009.gff
4129	N	N	5.945	9.530	9.242	0.288	2.2	0.7	s20_t2.2_a0.7_010.gff
21975	N	N	66.407	73.809	73.341	0.468	2.2	0.7	s20_t2.2_a0.7_011.gff
551	N	N	2.299	4.359	4.150	0.209	2.2	0.7	s20_t2.2_a0.7_012.gff
2220	N	N	4.882	7.813	7.557	0.256	2.2	0.7	s20_t2.2_a0.7_013.gff
1383	N	N	3.549	5.986	5.734	0.252	2.2	0.7	s20_t2.2_a0.7_014.gff
7188	N	N	11.762	16.406	16.044	0.362	2.2	0.7	s20_t2.2_a0.7_015.gff
3473	N	N	5.109	9.524	9.247	0.277	2.2	0.7	s20_t2.2_a0.7_016.gff
4495	N	N	6.716	10.084	9.792	0.292	2.2	0.7	s20_t2.2_a0.7_017.gff
1642	N	N	3.870	6.117	5.851	0.266	2.2	0.7	s20_t2.2_a0.7_018.gff
2440	N	N	3.823	8.038	7.769	0.269	2.2	0.7	s20_t2.2_a0.7_019.gff
871	N	N	3.411	4.664	4.433	0.231	2.2	0.7	s20_t2.2_a0.7_020.gff
10696	N	N	19.662	24.805	24.428	0.377	2.2	0.7	s20_t2.2_a0.7_021.gff
19665	N	N	54.348	61.024	60.575	0.449	2.2	0.7	s20_t2.2_a0.7_022.gff
490	N	N	5.884	4.130	3.928	0.202	2.2	0.7	s20_t2.2_a0.7_023.gff
4023	N	N	9.697	9.297	8.984	0.313	2.2	0.7	s20_t2.2_a0.7_024.gff
1965	N	N	3.427	6.680	6.410	0.270	2.2	0.7	s20_t2.2_a0.7_025.gff
1338	N	N	4.046	6.111	5.838	0.273	2.2	0.7	s20_t2.2_a0.7_026.gff
2199	N	N	3.912	6.953	6.691	0.262	2.2	0.7	s20_t2.2_a0.7_027.gff
4408	N	N	7.411	9.999	9.708	0.291	2.2	0.7	s20_t2.2_a0.7_028.gff
4368	N	N	9.098	9.299	8.987	0.312	2.2	0.7	s20_t2.2_a0.7_029.gff
278	N	N	5.031	3.342	3.161	0.181	2.2	0.7	s20_t2.2_a0.7_030.gff
5367	N	N	8.309	11.051	10.758	0.293	2.2	0.7	s20_t2.2_a0.7_031.gff
3165	N	N	6.168	7.734	7.444	0.290	2.2	0.7	s20_t2.2_a0.7_032.gff
3391	N	N	5.844	9.321	9.025	0.296	2.2	0.7	s20_t2.2_a0.7_033.gff
5732	N	N	11.261	12.063	11.705	0.358	2.2	0.7	s20_t2.2_a0.7_034.gff
4191	N	N	7.237	9.386	9.068	0.318	2.2	0.7	s20_t2.2_a0.7_035.gff
3326	N	N	4.787	8.096	7.792	0.304	2.2	0.7	s20_t2.2_a0.7_036.gff
6318	N	N	9.438	13.358	13.022	0.336	2.2	0.7	s20_t2.2_a0.7_037.gff
1023	N	N	5.028	5.410	5.155	0.255	2.2	0.7	s20_t2.2_a0.7_038.gff
502	N	N	3.851	4.214	4.010	0.204	2.2	0.7	s20_t2.2_a0.7_039.gff
2061	N	N	3.300	6.488	6.250	0.238	2.2	0.7	s20_t2.2_a0.7_040.gff
3661	N	N	5.499	8.539	8.229	0.310	2.2	0.7	s20_t2.2_a0.7_041.gff
5346	N	N	8.667	12.963	12.654	0.309	2.2	0.7	s20_t2.2_a0.7_042.gff
2649	N	N	3.988	7.289	7.011	0.278	2.2	0.7	s20_t2.2_a0.7_043.gff
996	N	N	2.560	5.108	4.884	0.224	2.2	0.7	s20_t2.2_a0.7_044.gff
5983	N	N	9.118	13.077	12.767	0.310	2.2	0.7	s20_t2.2_a0.7_045.gff
6398	N	N	9.494	14.307	14.002	0.305	2.2	0.7	s20_t2.2_a0.7_046.gff
11367	N	N	24.098	27.265	26.880	0.385	2.2	0.7	s20_t2.2_a0.7_047.gff
5272	N	N	7.804	11.456	11.145	0.311	2.2	0.7	s20_t2.2_a0.7_048.gff
6504	N	N	11.443	13.456	13.152	0.304	2.2	0.7	s20_t2.2_a0.7_049.gff
3771	N	N	5.942	9.964	9.637	0.327	2.2	0.7	s20_t2.2_a0.7_050.gff
6218	N	N	12.438	12.960	12.658	0.302	2.2	0.7	s20_t2.2_a0.7_051.gff
8231	N	N	14.298	19.362	19.023	0.339	2.2	0.7	s20_t2.2_a0.7_052.gff
3249	N	N	8.458	7.961	7.670	0.291	2.2	0.7	s20_t2.2_a0.7_053.gff
8440	N	N	19.259	18.805	18.476	0.329	2.2	0.7	s20_t2.2_a0.7_054.gff
7225	N	N	12.121	16.580	16.238	0.342	2.2	0.7	s20_t2.2_a0.7_055.gff
372	N	N	3.291	3.388	3.210	0.178	2.2	0.7	s20_t2.2_a0.7_056.gff
3050	N	N	5.424	7.768	7.490	0.278	2.2	0.7	s20_t2.2_a0.7_057.gff
540	N	N	2.377	4.287	4.087	0.200	2.2	0.7	s20_t2.2_a0.7_058.gff
6296	N	N	10.490	13.186	12.884	0.302	2.2	0.7	s20_t2.2_a0.7_059.gff
4812	N	N	8.285	10.379	10.090	0.289	2.2	0.7	s20_t2.2_a0.7_060.gff
291	N	N	3.111	3.314	3.122	0.192	2.2	0.7	s20_t2.2_a0.7_061.gff
2192	N	N	3.526	6.945	6.685	0.260	2.2	0.7	s20_t2.2_a0.7_062.gff
4076	N	N	6.174	8.988	8.710	0.278	2.2	0.7	s20_t2.2_a0.7_063.gff
1430	N	N	2.965	5.881	5.621	0.260	2.2	0.7	s20_t2.2_a0.7_064.gff
4876	N	N	7.139	10.810	10.523	0.287	2.2	0.7	s20_t2.2_a0.7_065.gff
2166	N	N	4.599	6.826	6.569	0.257	2.2	0.7	s20_t2.2_a0.7_066.gff
1168	N	N	2.813	5.683	5.418	0.265	2.2	0.7	s20_t2.2_a0.7_067.gff
4406	N	N	8.023	10.053	9.725	0.328	2.2	0.7	s20_t2.2_a0.7_068.gff
235	N	N	7.411	3.253	3.065	0.188	2.2	0.7	s20_t2.2_a0.7_069.gff
681	N	N	3.071	4.835	4.605	0.230	2.2	0.7	s20_t2.2_a0.7_070.gff
1021	N	N	3.231	5.416	5.147	0.269	2.2	0.7	s20_t2.2_a0.7_071.gff
4112	N	N	6.107	9.050	8.788	0.262	2.2	0.7	s20_t2.2_a0.7_072.gff
5293	N	N	7.565	11.027	10.739	0.288	2.2	0.7	s20_t2.2_a0.7_073.gff
7629	N	N	13.449	16.427	16.087	0.340	2.2	0.7	s20_t2.2_a0.7_074.gff
5115	N	N	7.975	12.128	11.797	0.331	2.2	0.7	s20_t2.2_a0.7_075.gff
2283	N	N	3.891	7.887	7.614	0.273	2.2	0.7	s20_t2.2_a0.7_076.gff
1441	N	N	2.976	6.142	5.882	0.260	2.2	0.7	s20_t2.2_a0.7_077.gff
1105	N	N	3.233	5.242	5.006	0.236	2.2	0.7	s20_t2.2_a0.7_078.gff
8095	N	N	13.284	18.418	18.090	0.328	2.2	0.7	s20_t2.2_a0.7_079.gff
637	N	N	2.284	4.355	4.176	0.179	2.2	0.7	s20_t2.2_a0.7_080.gff
5206	N	N	7.695	11.389	11.113	0.276	2.2	0.7	s20_t2.2_a0.7_081.gff
4602	N	N	6.431	10.177	9.886	0.291	2.2	0.7	s20_t2.2_a0.7_082.gff
2941	N	N	4.274	7.577	7.271	0.306	2.2	0.7	s20_t2.2_a0.7_083.gff
6911	N	N	10.691	16.083	15.767	0.316	2.2	0.7	s20_t2.2_a0.7_084.gff
2194	N	N	3.671	7.497	7.237	0.260	2.2	0.7	s20_t2.2_a0.7_085.gff
38135	N	N	191.702	202.430	201.696	0.734	2.2	0.7	s20_t2.2_a0.7_086.gff
458	N	N	2.187	4.002	3.819	0.183	2.2	0.7	s20_t2.2_a0.7_087.gff
173	N	N	2.046	2.902	2.740	0.162	2.2	0.7	s20_t2.2_a0.7_088.gff
4642	N	N	7.706	9.590	9.283	0.307	2.2	0.7	s20_t2.2_a0.7_089.gff
1625	N	N	4.936	6.187	5.922	0.265	2.2	0.7	s20_t2.2_a0.7_090.gff
684	N	N	2.309	4.596	4.373	0.223	2.2	0.7	s20_t2.2_a0.7_091.gff
385	N	N	2.333	3.793	3.614	0.179	2.2	0.7	s20_t2.2_a0.7_092.gff
5085	N	N	7.121	10.748	10.424	0.324	2.2	0.7	s20_t2.2_a0.7_093.gff
7817	N	N	12.141	16.440	16.117	0.323	2.2	0.7	s20_t2.2_a0.7_094.gff
7042	N	N	12.018	14.967	14.661	0.306	2.2	0.7	s20_t2.2_a0.7_095.gff
629	N	N	2.385	4.381	4.177	0.204	2.2	0.7	s20_t2.2_a0.7_096.gff
888	N	N	2.401	4.682	4.463	0.219	2.2	0.7	s20_t2.2_a0.7_097.gff
1283	N	N	6.298	5.857	5.602	0.255	2.2	0.7	s20_t2.2_a0.7_098.gff
3241	N	N	4.680	8.646	8.345	0.301	2.2	0.7	s20_t2.2_a0.7_099.gff
2661	N	N	4.002	7.133	6.855	0.278	2.2	0.7	s20_t2.2_a0.7_100.gff
2836	N	N	4.179	8.060	7.785	0.275	2.2	0.8	s20_t2.2_a0.8_001.gff
2494	N	N	8.577	7.003	6.772	0.231	2.2	0.8	s20_t2.2_a0.8_002.gff
376	N	N	3.442	3.744	3.564	0.180	2.2	0.8	s20_t2.2_a0.8_003.gff
1271	N	N	2.838	5.932	5.658	0.274	2.2	0.8	s20_t2.2_a0.8_004.gff
1330	N	N	2.787	5.588	5.337	0.251	2.2	0.8	s20_t2.2_a0.8_005.gff
840	N	N	2.338	4.651	4.457	0.194	2.2	0.8	s20_t2.2_a0.8_006.gff
739	N	N	3.298	4.635	4.405	0.230	2.2	0.8	s20_t2.2_a0.8_007.gff
4169	N	N	6.241	8.972	8.687	0.285	2.2	0.8	s20_t2.2_a0.8_008.gff
857	N	N	2.337	4.671	4.439	0.232	2.2	0.8	s20_t2.2_a0.8_009.gff
212	N	N	2.265	3.013	2.887	0.126	2.2	0.8	s20_t2.2_a0.8_010.gff
1983	N	N	3.220	6.597	6.331	0.266	2.2	0.8	s20_t2.2_a0.8_011.gff
2977	N	N	4.325	7.277	6.968	0.309	2.2	0.8	s20_t2.2_a0.8_012.gff
3440	N	N	5.129	8.021	7.722	0.299	2.2	0.8	s20_t2.2_a0.8_013.gff
1049	N	N	2.615	5.087	4.819	0.268	2.2	0.8	s20_t2.2_a0.8_014.gff
4421	N	N	6.403	9.604	9.312	0.292	2.2	0.8	s20_t2.2_a0.8_015.gff
676	N	N	2.177	4.378	4.164	0.214	2.2	0.8	s20_t2.2_a0.8_016.gff
1520	N	N	3.460	5.754	5.508	0.246	2.2	0.8	s20_t2.2_a0.8_017.gff
2009	N	N	3.211	6.444	6.188	0.256	2.2	0.8	s20_t2.2_a0.8_018.gff
903	N	N	2.384	4.682	4.458	0.224	2.2	0.8	s20_t2.2_a0.8_019.gff
477	N	N	2.148	4.079	3.884	0.195	2.2	0.8	s20_t2.2_a0.8_020.gff
2252	N	N	3.553	6.546	6.270	0.276	2.2	0.8	s20_t2.2_a0.8_021.gff
387	N	N	2.032	3.826	3.640	0.186	2.2	0.8	s20_t2.2_a0.8_022.gff
1110	N	N	2.562	5.555	5.289	0.266	2.2	0.8	s20_t2.2_a0.8_023.gff
3203	N	N	4.859	9.062	8.752	0.310	2.2	0.8	s20_t2.2_a0.8_024.gff
524	N	N	2.161	4.211	3.993	0.218	2.2	0.8	s20_t2.2_a0.8_025.gff
934	N	N	2.468	5.097	4.889	0.208	2.2	0.8	s20_t2.2_a0.8_026.gff
2618	N	N	3.901	6.732	6.466	0.266	2.2	0.8	s20_t2.2_a0.8_027.gff
2529	N	N	3.761	6.589	6.345	0.244	2.2	0.8	s20_t2.2_a0.8_028.gff
302	N	N	2.045	3.293	3.129	0.164	2.2	0.8	s20_t2.2_a0.8_029.gff
4348	N	N	5.874	9.471	9.189	0.282	2.2	0.8	s20_t2.2_a0.8_030.gff
726	N	N	2.387	4.569	4.330	0.239	2.2	0.8	s20_t2.2_a0.8_031.gff
3378	N	N	4.869	8.028	7.756	0.272	2.2	0.8	s20_t2.2_a0.8_032.gff
2433	N	N	5.511	7.231	6.945	0.286	2.2	0.8	s20_t2.2_a0.8_033.gff
1095	N	N	3.086	5.445	5.151	0.294	2.2	0.8	s20_t2.2_a0.8_034.gff
328	N	N	1.921	3.393	3.219	0.174	2.2	0.8	s20_t2.2_a0.8_035.gff
4997	N	N	7.030	10.704	10.414	0.290	2.2	0.8	s20_t2.2_a0.8_036.gff
1006	N	N	2.464	5.094	4.857	0.237	2.2	0.8	s20_t2.2_a0.8_037.gff
264	N	N	3.442	3.174	3.024	0.150	2.2	0.8	s20_t2.2_a0.8_038.gff
1037	N	N	2.624	5.411	5.164	0.247	2.2	0.8	s20_t2.2_a0.8_039.gff
1463	N	N	3.004	5.754	5.473	0.281	2.2	0.8	s20_t2.2_a0.8_040.gff
1569	N	N	2.969	5.938	5.698	0.240	2.2	0.8	s20_t2.2_a0.8_041.gff
1127	N	N	2.628	5.453	5.200	0.253	2.2	0.8	s20_t2.2_a0.8_042.gff
1260	N	N	3.484	5.740	5.475	0.265	2.2	0.8	s20_t2.2_a0.8_043.gff
2778	N	N	4.107	8.279	7.992	0.287	2.2	0.8	s20_t2.2_a0.8_044.gff
496	N	N	3.011	4.243	4.039	0.204	2.2	0.8	s20_t2.2_a0.8_045.gff
4351	N	N	6.155	9.353	9.026	0.327	2.2	0.8	s20_t2.2_a0.8_046.gff
734	N	N	2.329	4.527	4.340	0.187	2.2	0.8	s20_t2.2_a0.8_047.gff
1343	N	N	2.931	5.950	5.670	0.280	2.2	0.8	s20_t2.2_a0.8_048.gff
3092	N	N	5.184	7.967	7.676	0.291	2.2	0.8	s20_t2.2_a0.8_049.gff
732	N	N	2.739	4.615	4.418	0.197	2.2	0.8	s20_t2.2_a0.8_050.gff
338	N	N	1.948	3.680	3.522	0.158	2.2	0.8	s20_t2.2_a0.8_051.gff
509	N	N	4.852	4.149	3.946	0.203	2.2	0.8	s20_t2.2_a0.8_052.gff
5308	N	N	7.696	10.654	10.337	0.317	2.2	0.8	s20_t2.2_a0.8_053.gff
4017	N	N	5.507	8.474	8.191	0.283	2.2	0.8	s20_t2.2_a0.8_054.gff
2593	N	N	3.824	6.718	6.452	0.266	2.2	0.8	s20_t2.2_a0.8_055.gff
1527	N	N	2.827	5.800	5.543	0.257	2.2	0.8	s20_t2.2_a0.8_056.gff
1576	N	N	3.717	6.182	5.902	0.280	2.2	0.8	s20_t2.2_a0.8_057.gff
401	N	N	2.035	3.725	3.545	0.180	2.2	0.8	s20_t2.2_a0.8_058.gff
1484	N	N	2.902	5.563	5.324	0.239	2.2	0.8	s20_t2.2_a0.8_059.gff
222	N	N	2.245	3.145	2.995	0.150	2.2	0.8	s20_t2.2_a0.8_060.gff
2266	N	N	3.669	7.713	7.432	0.281	2.2	0.8	s20_t2.2_a0.8_061.gff
887	N	N	2.389	4.685	4.468	0.217	2.2	0.8	s20_t2.2_a0.8_062.gff
7698	N	N	11.650	15.733	15.427	0.306	2.2	0.8	s20_t2.2_a0.8_063.gff
987	N	N	2.436	5.193	4.972	0.221	2.2	0.8	s20_t2.2_a0.8_064.gff
1033	N	N	2.640	5.435	5.206	0.229	2.2	0.8	s20_t2.2_a0.8_065.gff
2589	N	N	5.097	7.118	6.834	0.284	2.2	0.8	s20_t2.2_a0.8_066.gff
310	N	N	7.082	3.218	3.056	0.162	2.2	0.8	s20_t2.2_a0.8_067.gff
179	N	N	2.737	2.967	2.819	0.148	2.2	0.8	s20_t2.2_a0.8_068.gff
1746	N	N	3.393	6.080	5.834	0.246	2.2	0.8	s20_t2.2_a0.8_069.gff
1194	N	N	2.675	5.671	5.440	0.231	2.2	0.8	s20_t2.2_a0.8_070.gff
655	N	N	2.216	4.445	4.233	0.212	2.2	0.8	s20_t2.2_a0.8_071.gff
986	N	N	2.580	5.107	4.839	0.268	2.2	0.8	s20_t2.2_a0.8_072.gff
1285	N	N	4.485	5.672	5.403	0.269	2.2	0.8	s20_t2.2_a0.8_073.gff
419	N	N	2.074	3.732	3.561	0.171	2.2	0.8	s20_t2.2_a0.8_074.gff
577	N	N	2.372	4.289	4.079	0.210	2.2	0.8	s20_t2.2_a0.8_075.gff
3675	N	N	8.561	8.234	7.950	0.284	2.2	0.8	s20_t2.2_a0.8_076.gff
1007	N	N	2.884	5.575	5.333	0.242	2.2	0.8	s20_t2.2_a0.8_077.gff
2282	N	N	3.485	7.294	7.030	0.264	2.2	0.8	s20_t2.2_a0.8_078.gff
597	N	N	2.198	4.308	4.109	0.199	2.2	0.8	s20_t2.2_a0.8_079.gff
565	N	N	3.268	4.182	3.971	0.211	2.2	0.8	s20_t2.2_a0.8_080.gff
844	N	N	2.315	4.734	4.504	0.230	2.2	0.8	s20_t2.2_a0.8_081.gff
1259	N	N	2.802	5.621	5.370	0.251	2.2	0.8	s20_t2.2_a0.8_082.gff
438	N	N	4.386	3.903	3.703	0.200	2.2	0.8	s20_t2.2_a0.8_083.gff
1866	N	N	3.913	6.134	5.863	0.271	2.2	0.8	s20_t2.2_a0.8_084.gff
1053	N	N	2.498	5.294	5.015	0.279	2.2	0.8	s20_t2.2_a0.8_085.gff
2797	N	N	4.029	7.320	7.023	0.297	2.2	0.8	s20_t2.2_a0.8_086.gff
212	N	N	1.637	2.996	2.842	0.154	2.2	0.8	s20_t2.2_a0.8_087.gff
3256	N	N	4.610	7.844	7.563	0.281	2.2	0.8	s20_t2.2_a0.8_088.gff
366	N	N	2.060	3.717	3.524	0.193	2.2	0.8	s20_t2.2_a0.8_089.gff
5610	N	N	7.807	12.545	12.222	0.323	2.2	0.8	s20_t2.2_a0.8_090.gff
1384	N	N	2.752	5.560	5.312	0.248	2.2	0.8	s20_t2.2_a0.8_091.gff
1148	N	N	2.677	5.516	5.274	0.242	2.2	0.8	s20_t2.2_a0.8_092.gff
447	N	N	3.249	3.933	3.755	0.178	2.2	0.8	s20_t2.2_a0.8_093.gff
792	N	N	2.372	4.735	4.514	0.221	2.2	0.8	s20_t2.2_a0.8_094.gff
4648	N	N	7.474	10.235	9.910	0.325	2.2	0.8	s20_t2.2_a0.8_095.gff
432	N	N	2.078	3.937	3.751	0.186	2.2	0.8	s20_t2.2_a0.8_096.gff
3029	N	N	4.341	7.382	7.091	0.291	2.2	0.8	s20_t2.2_a0.8_097.gff
1010	N	N	2.395	5.186	4.968	0.218	2.2	0.8	s20_t2.2_a0.8_098.gff
173	N	N	1.611	2.900	2.762	0.138	2.2	0.8	s20_t2.2_a0.8_099.gff
1236	N	N	2.542	5.483	5.240	0.243	2.2	0.8	s20_t2.2_a0.8_100.gff
521	N	N	2.212	4.243	4.066	0.177	2.2	0.9	s20_t2.2_a0.9_001.gff
89	N	N	1.579	2.725	2.574	0.151	2.2	0.9	s20_t2.2_a0.9_002.gff
471	N	N	2.115	4.012	3.838	0.174	2.2	0.9	s20_t2.2_a0.9_003.gff
1559	N	N	3.058	6.075	5.808	0.267	2.2	0.9	s20_t2.2_a0.9_004.gff
1109	N	N	2.547	5.417	5.145	0.272	2.2	0.9	s20_t2.2_a0.9_005.gff
927	N	N	2.978	5.005	4.745	0.260	2.2	0.9	s20_t2.2_a0.9_006.gff
1385	N	N	2.760	5.749	5.487	0.262	2.2	0.9	s20_t2.2_a0.9_007.gff
183	N	N	1.649	2.973	2.825	0.148	2.2	0.9	s20_t2.2_a0.9_008.gff
159	N	N	1.778	2.932	2.766	0.166	2.2	0.9	s20_t2.2_a0.9_009.gff
1536	N	N	4.761	5.848	5.585	0.263	2.2	0.9	s20_t2.2_a0.9_010.gff
338	N	N	1.973	3.656	3.445	0.211	2.2	0.9	s20_t2.2_a0.9_011.gff
2229	N	N	3.480	6.637	6.382	0.255	2.2	0.9	s20_t2.2_a0.9_012.gff
239	N	N	2.042	3.116	2.951	0.165	2.2	0.9	s20_t2.2_a0.9_013.gff
198	N	N	1.697	2.928	2.793	0.135	2.2	0.9	s20_t2.2_a0.9_014.gff
348	N	N	1.905	3.272	3.117	0.155	2.2	0.9	s20_t2.2_a0.9_015.gff
262	N	N	2.759	3.179	3.023	0.156	2.2	0.9	s20_t2.2_a0.9_016.gff
1995	N	N	3.471	6.017	5.741	0.276	2.2	0.9	s20_t2.2_a0.9_017.gff
789	N	N	2.301	4.536	4.321	0.215	2.2	0.9	s20_t2.2_a0.9_018.gff
264	N	N	1.736	3.094	2.938	0.156	2.2	0.9	s20_t2.2_a0.9_019.gff
143	N	N	1.655	2.798	2.644	0.154	2.2	0.9	s20_t2.2_a0.9_020.gff
450	N	N	2.063	3.788	3.605	0.183	2.2	0.9	s20_t2.2_a0.9_021.gff
178	N	N	1.617	2.936	2.795	0.141	2.2	0.9	s20_t2.2_a0.9_022.gff
440	N	N	2.108	3.901	3.723	0.178	2.2	0.9	s20_t2.2_a0.9_023.gff
439	N	N	3.152	3.896	3.718	0.178	2.2	0.9	s20_t2.2_a0.9_024.gff
250	N	N	1.816	3.221	3.056	0.165	2.2	0.9	s20_t2.2_a0.9_025.gff
319	N	N	1.891	3.319	3.146	0.173	2.2	0.9	s20_t2.2_a0.9_026.gff
239	N	N	1.878	3.115	2.960	0.155	2.2	0.9	s20_t2.2_a0.9_027.gff
631	N	N	2.516	4.372	4.176	0.196	2.2	0.9	s20_t2.2_a0.9_028.gff
