# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.macc.r.goal
# Cluster job ID:            7369706
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c -macc -r
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
164,55,N,N,2.496,3.505,1.0,0.2,s15_t1.0_a0.2_064.gff
165,67,N,N,2.471,9.443,1.0,0.2,s15_t1.0_a0.2_065.gff
166,849,N,N,3.930,3.194,1.0,0.2,s15_t1.0_a0.2_066.gff
167,241,N,N,3.349,3.945,1.0,0.2,s15_t1.0_a0.2_067.gff
168,24,N,N,2.471,2.547,1.0,0.2,s15_t1.0_a0.2_068.gff
169,221,N,N,3.022,1.845,1.0,0.2,s15_t1.0_a0.2_069.gff
170,4,N,N,2.594,12.567,1.0,0.2,s15_t1.0_a0.2_070.gff
171,43,N,N,2.466,1.548,1.0,0.2,s15_t1.0_a0.2_071.gff
172,262,N,N,3.055,11.978,1.0,0.2,s15_t1.0_a0.2_072.gff
173,6,N,N,2.330,3.625,1.0,0.2,s15_t1.0_a0.2_073.gff
174,193,N,N,3.248,1.763,1.0,0.2,s15_t1.0_a0.2_074.gff
175,200,N,N,2.969,8.847,1.0,0.2,s15_t1.0_a0.2_075.gff
176,135,N,N,2.850,3.229,1.0,0.2,s15_t1.0_a0.2_076.gff
177,64,N,N,2.565,6.441,1.0,0.2,s15_t1.0_a0.2_077.gff
178,82,N,N,2.565,7.015,1.0,0.2,s15_t1.0_a0.2_078.gff
179,18,N,N,2.454,5.654,1.0,0.2,s15_t1.0_a0.2_079.gff
180,1594,N,N,5.869,4.411,1.0,0.2,s15_t1.0_a0.2_080.gff
181,737,N,N,3.874,9.145,1.0,0.2,s15_t1.0_a0.2_081.gff
182,450,N,N,3.507,1.875,1.0,0.2,s15_t1.0_a0.2_082.gff
183,103,N,N,2.607,3.727,1.0,0.2,s15_t1.0_a0.2_083.gff
184,70,N,N,2.592,7.354,1.0,0.2,s15_t1.0_a0.2_084.gff
185,21,N,N,2.426,4.534,1.0,0.2,s15_t1.0_a0.2_085.gff
186,530,N,N,3.690,2.514,1.0,0.2,s15_t1.0_a0.2_086.gff
187,1305,N,N,5.545,4.227,1.0,0.2,s15_t1.0_a0.2_087.gff
188,728,N,N,4.896,4.833,1.0,0.2,s15_t1.0_a0.2_088.gff
189,147,N,N,3.304,3.513,1.0,0.2,s15_t1.0_a0.2_089.gff
190,17,N,N,2.368,3.044,1.0,0.2,s15_t1.0_a0.2_090.gff
191,102,N,N,2.695,1.547,1.0,0.2,s15_t1.0_a0.2_091.gff
192,98,N,N,2.551,2.256,1.0,0.2,s15_t1.0_a0.2_092.gff
193,257,N,N,3.064,4.852,1.0,0.2,s15_t1.0_a0.2_093.gff
194,330,N,N,3.423,5.512,1.0,0.2,s15_t1.0_a0.2_094.gff
195,125,N,N,2.784,3.664,1.0,0.2,s15_t1.0_a0.2_095.gff
196,61,N,N,2.531,1.690,1.0,0.2,s15_t1.0_a0.2_096.gff
197,337,N,N,3.257,2.122,1.0,0.2,s15_t1.0_a0.2_097.gff
198,368,N,N,3.346,1.957,1.0,0.2,s15_t1.0_a0.2_098.gff
199,47,N,N,2.475,1.429,1.0,0.2,s15_t1.0_a0.2_099.gff
200,89,N,N,2.720,3.899,1.0,0.2,s15_t1.0_a0.2_100.gff
201,55,N,N,2.456,3.775,1.0,0.3,s15_t1.0_a0.3_001.gff
202,58,N,N,2.490,1.355,1.0,0.3,s15_t1.0_a0.3_002.gff
203,258,N,N,3.090,2.141,1.0,0.3,s15_t1.0_a0.3_003.gff
204,172,N,N,2.886,1.566,1.0,0.3,s15_t1.0_a0.3_004.gff
205,1295,N,N,5.859,3.293,1.0,0.3,s15_t1.0_a0.3_005.gff
206,147,N,N,2.874,3.306,1.0,0.3,s15_t1.0_a0.3_006.gff
207,63,N,N,2.573,7.655,1.0,0.3,s15_t1.0_a0.3_007.gff
208,56,N,N,2.555,1.842,1.0,0.3,s15_t1.0_a0.3_008.gff
209,381,N,N,3.360,2.831,1.0,0.3,s15_t1.0_a0.3_009.gff
210,668,N,N,4.434,3.070,1.0,0.3,s15_t1.0_a0.3_010.gff
211,96,N,N,2.728,7.098,1.0,0.3,s15_t1.0_a0.3_011.gff
212,26,N,N,2.322,1.464,1.0,0.3,s15_t1.0_a0.3_012.gff
213,75,N,N,2.533,1.497,1.0,0.3,s15_t1.0_a0.3_013.gff
214,33,N,N,2.434,2.568,1.0,0.3,s15_t1.0_a0.3_014.gff
215,96,N,N,2.896,1.808,1.0,0.3,s15_t1.0_a0.3_015.gff
216,39,N,N,2.522,7.215,1.0,0.3,s15_t1.0_a0.3_016.gff
217,23,N,N,2.385,1.610,1.0,0.3,s15_t1.0_a0.3_017.gff
218,50,N,N,2.578,4.821,1.0,0.3,s15_t1.0_a0.3_018.gff
219,136,N,N,3.225,2.002,1.0,0.3,s15_t1.0_a0.3_019.gff
220,5,N,N,2.230,3.322,1.0,0.3,s15_t1.0_a0.3_020.gff
221,5,N,N,2.315,1.346,1.0,0.3,s15_t1.0_a0.3_021.gff
222,16,N,N,2.366,2.941,1.0,0.3,s15_t1.0_a0.3_022.gff
223,36,N,N,2.501,1.440,1.0,0.3,s15_t1.0_a0.3_023.gff
224,10,N,N,2.365,1.977,1.0,0.3,s15_t1.0_a0.3_024.gff
225,138,N,N,2.794,2.947,1.0,0.3,s15_t1.0_a0.3_025.gff
226,1174,N,N,5.476,3.497,1.0,0.3,s15_t1.0_a0.3_026.gff
227,10,N,N,2.478,4.846,1.0,0.3,s15_t1.0_a0.3_027.gff
228,121,N,N,2.827,2.369,1.0,0.3,s15_t1.0_a0.3_028.gff
