# Starting date:             2015-05-16 16:32:19
# Cluster job name:          fribourg.m1.r2c.goal
# Cluster job ID:            7369705
# Cluster node:              hnode03
# Cluster queue:             mpi.q
# GOAL command:              complement -m fribourg -m1 -r2c
# Input data:                goal.tar.gz
# Memory limit (Java heap):  1G
# Timeout (CPU time):        600s
id,states,timeout,memout,cpu_time,real_time,dt,da,file
107,50,N,N,2.395,5.371,1.0,0.2,s15_t1.0_a0.2_007.gff
108,275,N,N,2.903,3.514,1.0,0.2,s15_t1.0_a0.2_008.gff
109,90,N,N,2.484,1.333,1.0,0.2,s15_t1.0_a0.2_009.gff
110,54,N,N,2.402,1.509,1.0,0.2,s15_t1.0_a0.2_010.gff
111,155,N,N,2.714,2.923,1.0,0.2,s15_t1.0_a0.2_011.gff
112,5026,N,N,10.011,8.241,1.0,0.2,s15_t1.0_a0.2_012.gff
113,21,N,N,2.343,3.619,1.0,0.2,s15_t1.0_a0.2_013.gff
114,38,N,N,2.389,1.587,1.0,0.2,s15_t1.0_a0.2_014.gff
115,442,N,N,3.207,3.378,1.0,0.2,s15_t1.0_a0.2_015.gff
116,199,N,N,2.789,3.699,1.0,0.2,s15_t1.0_a0.2_016.gff
117,204,N,N,2.794,6.497,1.0,0.2,s15_t1.0_a0.2_017.gff
118,2689,N,N,6.788,5.065,1.0,0.2,s15_t1.0_a0.2_018.gff
119,90,N,N,2.487,1.553,1.0,0.2,s15_t1.0_a0.2_019.gff
120,40,N,N,2.320,5.076,1.0,0.2,s15_t1.0_a0.2_020.gff
121,324,N,N,3.083,5.944,1.0,0.2,s15_t1.0_a0.2_021.gff
122,771,N,N,3.684,4.034,1.0,0.2,s15_t1.0_a0.2_022.gff
123,555,N,N,3.501,8.109,1.0,0.2,s15_t1.0_a0.2_023.gff
124,1163,N,N,4.970,2.359,1.0,0.2,s15_t1.0_a0.2_024.gff
125,66,N,N,2.366,5.275,1.0,0.2,s15_t1.0_a0.2_025.gff
126,190,N,N,2.773,1.960,1.0,0.2,s15_t1.0_a0.2_026.gff
127,315,N,N,3.025,3.237,1.0,0.2,s15_t1.0_a0.2_027.gff
128,154,N,N,2.709,2.643,1.0,0.2,s15_t1.0_a0.2_028.gff
129,32,N,N,2.338,1.231,1.0,0.2,s15_t1.0_a0.2_029.gff
130,8,N,N,2.303,2.298,1.0,0.2,s15_t1.0_a0.2_030.gff
131,883,N,N,4.199,2.610,1.0,0.2,s15_t1.0_a0.2_031.gff
132,264,N,N,2.903,1.734,1.0,0.2,s15_t1.0_a0.2_032.gff
133,277,N,N,2.904,2.427,1.0,0.2,s15_t1.0_a0.2_033.gff
134,381,N,N,3.056,8.154,1.0,0.2,s15_t1.0_a0.2_034.gff
135,2652,N,N,6.857,6.140,1.0,0.2,s15_t1.0_a0.2_035.gff
136,63,N,N,2.369,7.486,1.0,0.2,s15_t1.0_a0.2_036.gff
137,118,N,N,2.518,8.116,1.0,0.2,s15_t1.0_a0.2_037.gff
138,373,N,N,3.151,1.814,1.0,0.2,s15_t1.0_a0.2_038.gff
139,121,N,N,2.600,4.783,1.0,0.2,s15_t1.0_a0.2_039.gff
140,824,N,N,3.732,5.344,1.0,0.2,s15_t1.0_a0.2_040.gff
141,325,N,N,2.978,11.984,1.0,0.2,s15_t1.0_a0.2_041.gff
142,20,N,N,2.293,5.747,1.0,0.2,s15_t1.0_a0.2_042.gff
143,134,N,N,2.762,12.911,1.0,0.2,s15_t1.0_a0.2_043.gff
144,497,N,N,3.348,2.085,1.0,0.2,s15_t1.0_a0.2_044.gff
145,419,N,N,3.227,4.234,1.0,0.2,s15_t1.0_a0.2_045.gff
146,847,N,N,3.859,2.230,1.0,0.2,s15_t1.0_a0.2_046.gff
147,3358,N,N,8.105,5.933,1.0,0.2,s15_t1.0_a0.2_047.gff
148,39,N,N,2.258,2.765,1.0,0.2,s15_t1.0_a0.2_048.gff
149,532,N,N,3.429,1.820,1.0,0.2,s15_t1.0_a0.2_049.gff
150,902,N,N,3.754,3.593,1.0,0.2,s15_t1.0_a0.2_050.gff
151,361,N,N,3.042,4.550,1.0,0.2,s15_t1.0_a0.2_051.gff
152,187,N,N,2.731,5.821,1.0,0.2,s15_t1.0_a0.2_052.gff
153,481,N,N,3.286,10.191,1.0,0.2,s15_t1.0_a0.2_053.gff
154,1410,N,N,5.185,2.633,1.0,0.2,s15_t1.0_a0.2_054.gff
155,683,N,N,3.467,4.123,1.0,0.2,s15_t1.0_a0.2_055.gff
